IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
13,4,5,6	1,0,1,0	17,1,1,10	1,0,0,1	190	149
13,6,13,9	1,3,6,2	26,5,5,13	0,0,2,0	190	149
25,10,22,15	1,0,0,0	26,15,18,28	0,2,5,2	199	149
2,3,2,0	0,0,0,1	2,1,0,0	0,0,0,0	175	149
4,9,6,9	1,4,4,1	7,6,8,9	0,3,0,5	175	149
0,0,0,1	5,2,1,1	0,0,0,0	3,0,6,2	190	149
7,2,1,4	1,0,3,1	10,5,2,5	0,0,0,0	298	149
13,19,39,32	2,0,0,1	32,31,35,28	1,0,2,2	153	149
9,5,6,7	0,0,0,0	11,8,9,8	0,0,2,0	153	149
31,47,33,29	2,0,1,1	26,28,38,38	0,0,1,0	298	149
105,121,143,110	9,13,21,8	120,126,147,123	13,18,11,14	298	149
0,0,1,2	0,1,1,0	0,0,1,5	2,0,3,1	298	149
0,0,0,0	0,0,1,0	0,0,0,1	0,0,0,0	152	149
36,38,32,30	20,9,18,6	21,14,27,22	10,13,10,13	152	149
150,143,169,138	11,27,14,25	91,102,91,91	18,16,16,15	161	149
78,94,85,88	2,5,1,1	101,105,104,83	3,1,5,4	154	149
1,2,0,1	0,1,1,1	2,0,2,1	1,3,0,0	153	149
21,27,28,23	37,47,53,49	12,17,29,14	32,37,55,32	153	149
117,114,78,100	7,13,16,12	97,80,124,111	11,17,14,16	298	149
91,105,74,87	3,0,1,3	87,72,84,92	2,3,9,6	152	149
3,5,3,3	63,51,51,24	10,3,10,8	40,64,50,35	207	149
1,5,4,7	11,12,22,22	6,6,4,3	22,14,17,22	185	149
503,565,434,418	2,3,3,1	561,527,534,556	3,1,0,3	298	149
1,2,1,3	17,19,17,27	0,0,0,0	17,10,26,14	188	149
20,15,24,22	6,3,9,9	21,24,21,20	13,13,8,10	152	149
8,7,3,1	5,6,1,3	4,0,9,2	1,6,5,3	152	149
54,57,54,46	2,3,0,2	32,34,47,43	4,0,5,1	154	149
3,4,2,1	0,0,0,1	1,0,4,3	0,0,0,0	298	149
16,34,10,24	0,0,0,0	11,32,20,22	0,0,0,1	190	149
1,0,0,1	53,64,48,46	1,4,3,0	42,47,60,53	163	149
88,95,77,82	1,0,1,2	72,88,84,77	0,4,0,0	152	149
2,1,1,4	1,0,1,2	2,1,0,3	0,4,0,0	170	149
2,0,1,1	88,94,77,79	0,0,0,0	70,87,84,74	167	149
106,133,126,113	0,0,1,0	138,99,119,101	0,0,0,0	298	149
64,65,64,61	12,5,1,8	59,65,58,61	2,9,5,8	152	149
2,0,1,1	6,9,16,6	1,0,3,7	12,6,5,24	208	149
147,196,173,190	2,4,4,3	213,169,163,166	4,4,1,0	191	149
51,32,30,25	0,0,0,1	18,15,15,16	0,1,0,0	298	149
20,17,4,17	3,6,9,2	5,10,12,4	6,4,4,2	271	149
11,11,14,9	56,59,63,73	10,8,14,17	71,65,69,52	225	149
0,1,0,1	15,11,13,11	0,0,1,0	10,17,15,11	218	149
60,77,70,60	3,3,8,1	46,61,41,46	4,1,1,0	153	149
64,65,85,58	4,1,2,3	38,46,46,58	4,0,2,4	152	149
11,5,4,1	1,5,1,2	4,6,3,1	1,2,0,1	164	149
50,66,60,50	1,3,1,0	35,36,32,47	0,0,0,0	256	149
20,21,13,13	0,2,1,1	20,17,21,15	0,2,3,1	152	149
3,3,2,2	3,3,3,1	1,4,2,6	0,3,4,4	199	149
0,0,0,0	0,0,1,0	0,0,0,1	0,3,5,0	172	149
23,37,18,24	20,15,15,16	33,23,23,25	29,10,12,9	259	149
26,49,21,26	439,468,625,614	37,25,29,32	495,430,467,461	282	149
23,27,19,18	439,468,625,614	33,12,18,16	495,430,467,461	172	149
228,248,302,258	3,15,18,17	256,249,234,245	20,34,19,24	155	149
6,7,8,4	4,0,1,2	5,6,4,2	3,4,1,5	152	149
181,152,152,196	4,0,1,2	149,152,105,151	3,4,1,5	218	149
177,152,147,196	2,7,3,3	148,150,102,151	4,3,0,2	215	149
1171,1265,1440,1330	27,41,55,43	1594,1248,1591,1514	48,46,49,49	152	149
6,14,4,6	33,37,27,15	7,10,10,10	54,28,35,53	292	149
236,222,206,220	12,2,6,3	221,221,245,236	4,2,7,10	166	149
4,6,4,10	24,20,32,16	2,5,3,3	22,28,20,20	162	149
17,19,17,22	0,0,1,1	24,26,28,25	0,0,0,1	166	149
5,2,4,9	36,46,38,52	4,4,9,3	45,38,45,60	152	149
0,2,2,5	45,34,61,54	0,0,5,3	59,53,38,53	167	149
25,42,25,19	73,91,77,93	34,35,40,44	93,89,107,105	298	149
14,29,2,20	63,58,64,59	19,19,12,10	65,59,84,78	234	149
5,14,7,4	68,72,77,79	6,9,8,11	78,76,91,72	198	149
0,2,0,1	0,0,0,2	2,0,3,2	0,0,1,1	152	149
1,2,2,1	18,12,14,18	4,0,7,3	22,18,10,20	189	149
14,19,9,9	3,1,0,6	16,14,15,14	5,6,1,5	240	149
31,29,21,26	3,1,0,6	34,32,18,31	5,6,1,5	200	149
33,25,27,30	0,0,1,0	45,24,47,32	5,1,0,1	152	149
1,2,4,0	1,0,2,2	0,2,1,2	0,1,0,2	167	149
182,208,233,203	522,604,634,600	196,171,165,183	593,562,502,612	152	149
25,36,34,21	125,97,132,95	40,31,21,23	115,119,99,124	152	149
9,1,12,3	37,21,30,25	6,8,5,5	24,36,24,26	152	149
6,4,9,6	1,0,0,0	4,1,4,0	0,0,0,2	152	149
1,0,2,0	0,0,1,0	0,0,0,1	0,0,0,0	153	149
1,5,3,3	0,0,0,0	6,2,4,3	1,2,0,1	153	149
262,261,216,229	1,7,1,3	295,263,301,326	3,6,6,11	202	149
201,240,186,191	8,13,11,6	220,201,198,198	8,9,7,8	211	149
3,1,2,0	4,6,2,5	0,2,0,1	3,2,0,3	152	149
7,11,6,1	11,11,9,7	4,2,3,3	12,2,5,5	153	149
100,76,90,90	3,2,0,3	86,67,108,71	1,5,1,2	232	149
3,0,4,6	0,2,1,0	4,2,2,3	1,0,0,0	282	149
1,0,3,0	0,0,0,0	0,0,0,0	1,2,0,1	298	149
76,75,70,63	2,1,0,0	71,56,76,84	2,3,0,5	151	149
0,1,1,0	0,2,2,1	0,0,0,0	3,3,0,1	152	149
16,8,21,6	4,9,2,4	16,35,13,17	6,3,10,7	298	149
13,7,15,8	4,9,2,4	13,29,15,19	6,3,10,7	298	149
6,2,8,0	1,0,0,2	8,9,6,3	0,0,3,3	175	149
63,104,59,95	209,184,163,192	69,59,50,65	170,174,177,149	152	149
8,8,10,5	17,11,12,19	6,9,3,10	16,23,16,17	152	149
3,3,4,1	0,0,1,1	2,1,0,1	0,0,1,2	152	149
54,81,82,79	6,6,4,4	53,50,43,63	3,5,5,9	152	149
37,29,32,43	0,1,4,0	28,14,17,11	2,0,1,1	152	149
5,2,2,3	0,0,1,1	6,4,1,0	0,0,0,0	152	149
63,54,50,53	30,25,22,28	39,53,39,37	11,26,20,18	298	149
3,9,5,3	0,0,0,0	3,7,8,3	0,1,0,0	298	149
2,2,0,2	2,1,0,2	4,2,6,3	0,0,0,0	153	149
4,6,1,1	1,0,0,0	2,5,7,9	0,0,0,0	298	149
64,66,77,64	14,24,17,32	56,44,49,69	20,20,21,12	152	149
1,5,8,2	91,99,90,102	1,5,4,4	58,46,46,79	201	149
3,2,0,2	1,0,1,0	1,3,2,0	1,0,0,0	298	149
24,28,23,39	0,0,1,0	32,24,34,33	0,0,0,2	298	149
1,12,13,9	0,3,5,7	4,7,8,5	2,0,1,5	298	149
6,13,6,6	0,4,4,3	3,7,5,2	0,0,1,3	215	149
5,11,13,8	0,2,0,0	6,6,6,12	0,0,0,0	298	149
2,1,0,2	0,5,2,0	2,2,0,1	0,0,1,0	152	149
25,27,34,34	9,10,3,8	26,24,34,26	1,4,9,4	152	149
8,10,7,7	8,2,3,6	10,4,3,10	3,3,2,3	152	149
69,101,69,71	4,5,3,5	95,67,92,70	13,6,7,9	153	149
70,93,74,72	0,0,0,0	111,96,77,99	0,0,0,1	298	149
2,5,3,0	80,101,95,70	12,1,5,2	100,116,132,99	219	149
154,161,206,168	2,1,2,2	210,178,205,195	4,1,3,2	152	149
330,296,335,288	30,43,38,30	386,376,359,360	53,44,46,50	152	149
26,27,40,31	273,251,217,246	47,34,39,30	271,272,300,345	170	149
111,146,76,98	0,0,0,7	116,118,115,94	1,2,1,2	298	149
110,154,83,103	177,213,228,192	113,124,113,99	163,168,167,162	298	149
108,147,77,97	177,213,228,192	111,115,116,92	163,168,167,162	298	149
143,125,110,117	2,9,7,7	118,112,157,138	2,10,5,7	298	149
114,163,83,74	9,3,2,5	114,94,89,104	3,2,4,5	298	149
120,134,124,89	8,8,6,5	96,119,128,116	9,11,6,8	298	149
2,3,13,3	0,2,1,3	7,7,9,12	0,0,0,0	152	149
24,24,40,25	1,4,2,3	30,24,53,41	4,2,1,2	152	149
12,8,8,11	2,4,1,4	16,20,19,15	1,2,1,6	152	149
5,3,3,2	1,0,0,0	9,9,0,2	0,0,0,0	152	149
5,3,0,0	0,1,0,0	0,4,4,0	1,0,0,0	270	149
0,1,0,0	1,1,3,1	0,0,1,0	0,1,2,0	189	149
31,36,20,21	3,2,0,2	8,10,12,8	1,0,0,0	153	149
41,36,34,46	0,0,1,0	48,68,24,31	1,1,0,1	247	149
3,1,8,2	136,172,234,221	8,7,3,7	201,162,200,194	169	149
10,19,12,9	2,0,1,1	18,15,13,9	2,4,0,0	155	149
161,178,207,187	36,40,69,46	198,183,212,180	54,37,45,49	155	149
5,2,5,5	11,10,12,16	6,8,3,6	18,12,13,22	152	149
108,102,106,69	2,6,3,1	69,68,60,63	1,4,2,2	196	149
0,3,1,2	21,10,10,10	0,0,0,1	16,16,14,7	178	149
3,7,5,3	66,60,60,66	2,0,0,5	33,46,44,46	178	149
45,44,56,38	52,47,36,36	41,52,40,49	41,36,33,31	158	149
11,10,6,9	2,3,8,3	7,4,6,5	6,5,8,2	224	149
16,13,15,11	0,0,1,0	19,18,17,21	2,0,3,1	176	149
51,43,43,46	14,17,1,7	56,44,51,65	11,8,12,12	176	149
2,1,2,5	1,7,2,5	2,3,3,1	6,1,7,0	175	149
8,13,12,5	1,7,2,5	12,10,14,24	6,1,7,0	208	149
6,12,11,4	0,0,1,4	10,8,11,23	0,1,0,0	182	149
38,33,26,37	1,2,1,3	42,45,48,39	2,2,5,2	206	149
57,53,83,76	66,50,44,34	87,55,82,94	50,44,49,38	152	149
339,388,394,322	8,6,7,9	423,361,386,415	8,7,4,10	212	149
3,9,5,3	21,29,15,20	3,7,5,3	19,12,14,21	190	149
203,218,174,159	45,62,46,46	176,115,127,163	31,43,36,52	161	149
50,62,58,69	159,141,156,154	70,47,54,54	125,143,99,132	152	149
311,295,274,260	63,58,68,67	309,279,276,253	62,53,67,72	298	149
0,0,1,0	0,0,0,0	0,0,0,0	0,2,0,0	153	149
0,0,0,0	1,0,0,0	0,0,0,1	0,2,0,0	225	149
102,108,96,91	24,35,22,29	130,118,103,118	29,32,31,29	298	149
68,81,65,67	27,14,26,15	97,94,77,92	15,17,20,16	298	149
38,59,26,30	92,113,99,108	49,41,36,49	123,159,118,125	298	149
18,22,27,17	22,22,14,10	15,12,23,24	23,15,11,9	152	149
83,99,54,66	22,22,14,10	91,66,68,55	23,15,11,9	201	149
82,97,54,64	17,20,27,15	91,65,67,53	15,11,22,22	198	149
107,139,140,127	5,5,2,4	147,98,136,148	5,6,5,4	202	149
27,44,38,28	2,0,0,0	39,21,38,43	0,0,0,0	202	149
0,0,1,0	0,0,1,0	0,3,0,2	1,1,3,0	152	149
1,1,0,0	4,2,6,6	1,0,0,0	7,3,4,10	152	149
85,77,94,91	5,15,2,4	83,74,98,100	14,8,2,10	152	149
5,4,3,4	1,2,2,3	2,2,3,2	1,5,0,0	298	149
3,4,1,1	1,0,0,0	2,2,4,1	0,0,0,0	298	149
2,2,3,1	0,0,1,1	1,3,8,3	0,0,0,0	298	149
3,6,2,4	1,0,0,0	3,7,4,1	0,0,0,0	298	149
2,4,4,4	0,0,1,1	2,8,8,3	0,0,0,0	298	149
1,2,2,1	0,0,1,1	0,2,7,2	0,0,0,0	230	149
0,2,2,1	0,0,0,0	1,2,7,2	0,0,0,1	230	149
0,1,0,1	26,37,34,31	0,0,0,0	43,30,39,39	173	149
45,14,38,25	1,0,2,0	32,27,46,47	0,0,1,0	164	149
44,57,68,53	4,2,7,2	39,57,48,60	6,9,3,8	154	149
78,89,67,63	2,0,0,1	43,49,81,49	1,0,0,0	155	149
2,1,1,0	6,2,2,2	1,5,0,1	5,0,4,0	179	149
10,7,20,10	3,0,1,0	18,7,7,13	0,0,0,1	153	149
96,111,141,106	6,5,4,15	57,68,74,70	7,10,4,1	153	149
14,12,8,10	19,15,24,26	9,11,12,22	13,17,17,19	298	149
21,21,11,16	2,7,7,5	17,16,21,26	4,5,4,6	298	149
20,23,12,15	1,2,4,0	17,16,22,24	0,8,0,0	298	149
29,27,29,34	2,7,7,5	26,25,29,35	4,5,4,6	187	149
29,29,30,34	1,2,4,0	26,25,30,35	0,8,0,0	190	149
2,9,8,5	1,2,4,0	4,5,5,6	0,8,0,0	152	149
23,52,39,42	286,307,318,318	38,32,44,45	356,263,309,310	239	149
68,59,79,60	188,174,222,174	66,58,60,67	167,175,178,188	152	149
6,2,4,2	1,1,0,1	6,3,5,11	3,1,0,0	152	149
2,0,0,0	0,1,0,1	2,1,0,1	5,0,3,1	152	149
14,9,7,12	6,0,1,1	15,13,14,18	3,0,1,0	185	149
2,4,0,2	0,0,0,2	1,0,6,0	0,0,0,0	192	149
4,6,6,8	0,0,0,0	7,1,7,3	0,0,0,1	298	149
4,5,6,9	0,0,0,0	6,1,7,3	0,0,0,1	298	149
1,3,3,2	4,0,0,1	1,3,2,1	0,0,0,2	152	149
0,4,5,2	0,1,3,0	1,4,3,3	3,1,2,0	152	149
1,3,2,0	0,1,3,0	3,0,2,1	3,1,2,0	184	149
1,3,2,0	0,4,5,2	3,0,2,1	1,4,3,3	181	149
28,20,28,20	8,7,12,11	32,19,34,23	8,15,6,10	167	149
29,20,28,20	121,114,135,142	32,19,35,24	141,102,119,130	170	149
9,7,12,11	121,114,135,142	8,15,7,11	141,102,119,130	152	149
6,10,6,2	193,251,221,224	1,9,4,3	244,215,280,255	201	149
12,4,8,9	0,0,0,0	12,11,9,13	4,3,4,3	256	149
31,31,38,42	3,3,6,2	28,29,38,32	0,6,2,3	152	149
20,27,34,13	52,58,62,56	30,24,21,22	76,56,79,41	185	149
503,590,546,544	5,4,4,7	497,462,522,540	3,5,4,6	153	149
27,43,36,49	0,0,0,0	37,30,42,37	0,1,0,0	153	149
25,32,28,38	0,0,0,0	34,29,37,30	0,0,3,0	153	149
5,5,3,2	6,5,7,15	2,1,3,2	17,11,11,13	298	149
702,715,685,673	1,2,1,2	757,602,635,675	3,0,0,1	298	149
700,716,688,674	9,5,4,2	752,600,638,677	9,6,7,14	298	149
4,8,8,10	9,5,4,2	7,6,8,8	9,6,7,14	169	149
17,26,13,27	2,3,0,0	16,25,21,11	0,0,0,0	283	149
49,33,46,41	3,11,11,5	38,46,37,36	16,9,8,7	184	149
0,0,1,0	1,0,1,1	1,0,0,1	2,0,1,0	154	149
0,0,2,0	227,225,228,243	2,1,2,2	226,178,169,236	200	149
23,27,35,28	29,29,41,47	26,17,14,21	29,26,25,38	233	149
1,0,2,1	227,225,228,243	3,1,3,1	226,178,169,236	195	149
24,27,35,29	29,29,41,47	27,17,15,20	29,26,25,38	228	149
250,252,261,271	29,29,41,47	250,194,181,255	29,26,25,38	182	149
17,13,17,7	11,11,10,17	14,8,12,16	10,11,22,11	152	149
6,1,0,0	2,2,4,1	2,5,1,0	0,1,1,1	152	149
14,9,14,11	23,33,20,14	27,4,10,8	25,12,35,11	153	149
25,29,27,43	0,6,3,5	33,24,29,15	3,0,0,2	154	149
0,4,3,0	10,18,14,4	2,1,3,5	19,16,11,7	264	149
8,9,4,6	8,5,5,10	3,2,2,9	1,3,1,7	152	149
15,12,20,13	5,0,2,2	12,10,5,13	5,1,4,0	194	149
15,13,20,13	0,3,0,0	14,9,4,11	0,0,2,0	194	149
33,30,43,37	14,10,26,7	31,21,28,24	13,12,4,9	194	149
7,2,1,3	25,26,47,29	2,1,1,5	34,32,14,27	235	149
49,50,53,56	3,3,8,12	65,53,63,44	8,0,1,13	214	149
26,36,38,45	9,5,6,12	36,37,41,40	7,13,10,9	152	149
150,136,164,152	0,0,1,0	172,125,144,170	2,0,0,0	276	149
150,133,159,149	1,3,4,1	171,122,143,167	2,0,0,3	276	149
267,264,320,299	2,9,0,2	340,234,295,308	4,3,4,1	276	149
0,0,2,0	0,2,0,0	0,0,1,1	0,0,0,0	152	149
42,48,26,39	3,10,4,8	38,52,41,38	8,7,3,14	182	149
42,48,26,39	8,5,6,3	38,52,41,38	4,0,3,9	185	149
3,10,4,8	8,5,6,3	8,7,3,14	4,0,3,9	152	149
8,3,2,3	0,1,0,1	2,1,6,1	0,0,2,0	298	149
17,30,22,28	0,2,1,0	20,13,17,25	0,0,1,0	253	149
0,2,1,0	0,0,0,0	1,1,0,2	0,1,0,2	205	149
0,1,1,0	1,0,0,0	0,1,0,2	1,0,1,1	205	149
9,9,18,20	1,0,0,3	19,13,10,4	3,0,1,3	153	149
52,61,48,51	64,107,99,96	58,58,51,59	66,51,45,44	298	149
0,1,1,0	0,0,2,0	2,0,0,0	0,0,0,4	153	149
0,6,5,7	2,3,1,3	12,7,4,5	3,6,3,1	153	149
201,230,188,168	5,0,1,3	222,214,189,214	2,0,2,2	153	149
16,25,8,10	204,216,155,132	14,8,11,11	150,178,144,177	298	149
30,20,11,11	260,272,247,229	24,9,18,19	196,222,186,193	217	149
9,16,11,17	0,0,0,0	23,8,21,16	0,1,0,2	298	149
89,113,170,141	13,14,8,9	148,85,134,98	8,12,16,15	152	149
1118,1395,1439,1233	121,175,206,227	1243,1090,1247,1197	163,119,180,164	152	149
162,145,108,131	67,65,66,44	149,126,140,197	56,41,28,61	152	149
195,186,155,142	9,9,4,7	137,139,136,184	8,2,4,5	152	149
150,125,111,102	19,16,23,15	88,99,71,121	14,17,13,28	152	149
95,87,64,78	8,0,4,2	50,68,73,73	3,6,2,6	245	149
6,13,9,6	3,2,1,1	13,6,12,19	0,2,1,2	168	149
10,2,2,1	3,3,2,0	2,6,2,1	3,3,2,0	298	149
3,1,0,1	0,0,0,0	0,0,3,1	1,0,0,0	230	149
1,1,3,9	4,29,27,41	2,0,1,5	14,8,7,20	152	149
0,0,0,0	0,1,0,0	0,0,1,0	0,2,0,0	154	149
4,7,1,2	4,10,5,6	0,2,0,0	7,4,1,1	245	149
316,329,372,354	3,1,0,3	338,265,350,325	4,4,3,7	156	149
209,188,184,224	35,20,24,40	168,154,123,169	27,30,14,27	155	149
16,19,8,17	147,157,171,144	24,27,14,15	170,179,165,198	266	149
0,1,1,1	2,7,4,2	1,0,0,1	1,1,0,0	152	149
16,16,15,16	22,16,20,18	18,17,15,16	15,8,6,12	298	149
5,2,3,3	0,0,0,0	4,5,4,1	0,0,3,0	152	149
194,169,253,189	0,1,1,1	213,148,184,200	1,1,2,3	152	149
28,27,47,42	1,0,0,0	31,38,55,31	1,1,0,2	152	149
40,54,47,44	4,1,3,0	46,52,51,47	1,3,2,2	154	149
4,2,4,3	1,0,0,0	4,5,2,4	1,0,0,0	153	149
40,55,48,47	1,0,0,0	49,54,51,49	1,0,0,0	158	149
1,1,4,2	1,0,0,0	0,2,6,0	0,0,0,0	154	149
34,47,50,44	2,4,1,2	42,33,37,44	3,4,2,0	182	149
15,6,10,10	0,0,0,0	11,12,5,16	0,1,1,0	191	149
0,0,0,0	22,30,35,27	0,0,1,1	30,32,17,27	223	149
32,24,39,46	0,0,2,0	26,57,34,56	0,0,0,0	298	149
2,2,0,0	0,0,0,0	0,0,0,2	0,1,0,0	266	149
0,0,0,1	50,51,46,76	0,1,0,3	85,69,74,58	168	149
59,71,67,82	2,6,5,2	88,89,85,89	10,6,7,13	171	149
60,54,88,65	0,0,0,0	77,71,78,80	0,1,1,0	151	149
72,79,93,79	0,3,0,2	72,83,81,84	1,1,0,3	156	149
111,93,121,101	6,3,4,4	126,113,137,136	9,8,7,5	180	149
2,0,1,0	76,80,83,63	1,4,4,2	97,90,82,99	168	149
0,0,0,0	3,1,6,4	2,0,0,0	4,4,5,5	152	149
7,10,4,5	37,51,42,23	13,3,5,5	30,29,29,26	291	149
31,34,24,21	3,1,0,3	35,18,16,21	0,0,1,1	151	149
40,27,30,38	1,0,0,0	30,32,35,27	0,0,0,0	298	149
23,27,20,20	13,11,7,11	31,18,22,23	21,10,17,10	152	149
2,3,9,2	0,0,1,0	3,4,3,1	0,0,1,0	235	149
1,1,0,0	15,18,13,18	0,0,2,0	16,14,25,12	181	149
0,0,1,1	20,8,7,10	1,0,0,0	7,7,14,4	166	149
232,224,216,234	21,14,13,21	277,203,219,219	13,13,15,17	152	149
8,9,9,7	257,289,309,293	7,8,7,3	344,271,266,289	167	149
140,152,167,177	117,105,144,117	219,171,211,191	138,126,178,173	223	149
7,12,13,12	0,0,1,2	10,12,7,12	6,0,3,2	158	149
2,6,0,1	0,0,1,2	5,5,2,1	6,0,3,2	164	149
1,4,0,0	6,10,13,11	1,2,0,1	6,9,5,12	155	149
0,0,0,1	2,6,2,5	2,5,0,0	2,5,2,6	220	149
0,2,1,0	0,3,0,0	0,0,0,0	0,2,0,0	182	149
2,15,4,3	0,0,0,2	6,3,12,12	0,0,1,0	298	149
3,0,1,3	33,28,44,54	4,2,3,2	54,57,50,50	171	149
10,11,7,7	66,68,59,85	16,14,16,10	70,63,69,75	298	149
23,33,23,27	7,8,7,9	41,31,23,32	5,9,10,3	298	149
32,29,23,30	39,47,23,52	40,36,33,38	33,23,31,38	298	149
17,20,12,20	58,55,51,67	22,32,30,32	59,43,52,63	298	149
18,14,6,14	21,14,27,29	7,22,19,6	22,19,15,11	216	149
18,14,5,16	37,35,28,25	7,19,15,7	30,18,30,29	216	149
103,120,94,105	8,3,7,8	106,115,100,125	4,6,2,3	158	149
20,29,23,17	99,109,85,104	17,11,20,12	103,122,118,123	264	149
18,14,10,17	74,74,73,81	8,11,3,19	64,48,38,52	176	149
28,25,22,46	104,94,101,101	11,26,15,10	89,46,42,52	164	149
134,145,122,99	2,10,8,7	79,105,86,72	2,5,4,5	152	149
3,2,0,0	0,1,0,0	3,0,0,0	0,0,0,0	152	149
133,142,149,103	73,58,50,42	169,133,130,139	64,58,70,71	152	149
41,34,33,38	0,3,3,1	53,22,40,35	2,0,1,1	190	149
13,17,23,14	0,0,0,1	27,22,16,25	0,1,0,0	191	149
3,3,1,9	5,9,11,14	3,11,1,9	13,8,9,10	152	149
13,17,17,16	0,2,0,0	11,9,7,7	2,1,1,1	153	149
12,19,34,13	4,2,2,10	21,19,14,19	2,6,2,0	152	149
10,2,12,6	0,0,0,0	6,0,5,2	0,0,1,0	154	149
1,0,1,2	0,0,1,4	2,1,4,2	0,0,0,0	165	149
47,23,36,36	2,6,6,1	20,20,30,23	1,0,3,3	154	149
12,3,5,15	0,0,1,0	9,6,13,1	0,0,0,0	154	149
6,3,2,5	0,1,0,0	2,0,2,1	0,0,0,0	154	149
255,274,271,278	19,16,16,7	231,212,253,243	24,7,10,15	152	149
148,194,181,182	71,64,52,59	147,167,171,151	37,53,37,51	201	149
0,0,2,0	0,1,0,1	4,0,1,0	0,0,0,1	214	149
320,380,363,330	147,169,179,146	304,295,286,297	145,137,139,130	152	149
18,11,9,11	0,0,1,1	15,13,5,13	0,0,0,0	155	149
18,11,9,11	0,0,0,0	19,12,5,14	2,0,2,0	155	149
484,494,496,471	153,178,142,185	473,413,497,451	173,154,155,168	155	149
13,25,27,31	23,16,9,12	15,20,19,22	11,23,17,21	152	149
44,37,20,28	163,154,149,155	31,38,32,37	188,177,178,196	298	149
42,45,21,36	167,136,157,157	54,27,44,33	197,215,172,216	298	149
37,40,42,57	0,1,2,1	55,38,49,49	0,0,2,0	298	149
9,5,6,1	172,141,163,160	5,3,2,11	223,181,187,226	156	149
32,33,33,24	138,118,132,107	30,32,27,31	142,122,134,166	152	149
12,24,14,26	8,8,10,9	16,24,20,23	6,4,8,5	152	149
102,117,132,123	10,12,6,9	158,136,132,125	12,16,13,18	152	149
278,295,329,260	0,1,1,0	321,273,269,307	0,0,4,5	200	149
12,15,16,19	13,7,5,7	14,14,15,11	10,8,3,7	155	149
3,3,9,3	5,2,2,3	6,8,8,5	6,2,0,3	155	149
4,1,5,12	5,2,4,1	3,4,14,6	5,3,5,3	152	149
2,8,1,1	1,1,0,1	0,0,0,0	0,2,1,0	168	149
2,10,2,4	1,1,0,1	3,2,1,2	0,2,1,0	205	149
0,5,1,3	0,3,0,0	3,2,1,2	0,0,0,0	186	149
1,6,4,2	3,0,1,1	2,2,0,2	3,1,2,0	186	149
184,207,142,144	96,111,96,83	206,157,189,202	97,89,109,135	298	149
114,85,68,55	30,36,16,14	93,83,83,98	28,22,26,20	298	149
50,43,17,30	116,115,87,84	27,23,22,21	102,97,98,76	200	149
1,6,2,3	3,0,0,0	1,3,3,4	0,1,0,1	239	149
4,0,3,2	0,2,1,0	3,0,1,6	2,0,0,3	154	149
2,0,0,0	0,0,2,0	1,2,2,3	0,0,2,0	152	149
0,0,1,2	0,1,0,1	0,1,0,0	1,0,1,5	247	149
1,1,0,1	0,0,0,0	1,2,1,3	0,0,1,0	208	149
0,0,6,1	0,0,1,0	0,0,0,0	1,2,0,0	298	149
0,0,1,2	7,3,6,3	2,2,0,1	4,2,0,5	298	149
102,109,140,109	10,16,7,16	127,148,175,159	14,16,10,16	270	149
117,194,154,128	2,8,6,7	115,151,181,168	9,9,7,11	298	149
13,18,5,10	23,46,33,24	15,11,8,17	27,35,37,27	279	149
13,18,4,7	0,1,0,0	14,7,8,16	2,1,1,4	279	149
43,45,42,49	0,0,2,0	26,32,21,38	0,1,1,0	179	149
51,45,45,36	112,91,79,97	44,47,42,54	89,80,92,111	161	149
34,37,26,37	0,0,3,1	44,23,30,28	2,2,1,2	153	149
0,0,1,0	1,2,1,1	1,0,0,1	1,2,0,0	162	149
0,4,2,1	20,20,14,27	5,0,1,1	23,25,27,20	171	149
39,40,47,32	20,25,30,21	31,44,44,50	21,24,23,34	152	149
1,8,3,0	57,55,39,32	2,2,2,0	43,45,36,42	152	149
1,1,3,1	9,14,14,21	2,1,2,0	18,19,19,15	152	149
40,43,58,71	6,4,12,6	43,47,44,44	3,2,3,6	152	149
2,3,2,2	9,6,13,6	2,0,6,9	10,6,9,13	298	149
36,18,24,17	2,5,5,3	22,32,31,34	2,2,2,3	153	149
5,2,4,1	24,12,13,18	4,1,8,4	11,12,15,25	152	149
244,196,241,225	12,7,7,4	241,233,245,249	3,5,4,3	155	149
17,21,18,4	10,8,6,10	9,7,4,13	9,7,8,4	161	149
0,0,4,4	190,197,166,149	1,1,4,2	172,170,132,198	164	149
292,292,254,234	0,0,2,0	237,244,196,201	0,0,2,0	242	149
46,53,43,40	11,8,6,8	46,46,28,36	8,6,11,6	152	149
71,76,87,79	2,1,1,3	100,78,80,66	4,4,5,5	228	149
30,29,24,17	0,0,1,0	49,27,31,30	0,0,3,2	153	149
11,21,9,2	14,8,11,13	24,10,19,17	14,3,11,15	298	149
4,7,4,4	60,40,49,46	10,8,5,4	75,39,43,46	164	149
5,5,2,1	69,87,86,83	7,1,2,3	84,79,68,102	170	149
41,27,38,45	47,36,46,36	35,15,34,30	36,25,22,27	152	149
1,0,1,4	7,6,2,4	1,1,1,0	8,3,4,5	152	149
59,47,54,45	29,18,16,18	55,43,38,37	16,20,18,5	152	149
