Sample,1,2,3,4,5,6,7,8,9,12,17,22,27,32,37,42,47,52,57,62,67,72,77,82,87,92,97,102,107,112,117,122,127,132,137,142,147,150
SRR13761520_1,31.09764452274094,31.032137345706317,34.1768748986986,35.21601787764749,35.821403065973136,38.843997424614656,39.05865305647705,39.19900674493328,39.325473311991324,39.33085685826109,39.18612762879345,39.02786150768569,38.84505336091799,38.684680236748605,38.5999645825533,38.45340964174635,38.33750688259701,38.15824737902165,38.039582870620386,37.835987079662594,37.630831901842804,37.54417741375727,37.8464987475785,39.07629139791567,38.980860404252454,38.83506295137367,38.689846437104414,38.50716089717592,38.31714910787529,38.13452338974126,38.00071080258076,37.793227784057386,37.5999142072987,37.342130638285525,37.04225359901609,36.74227928209128,36.42228907780396,36.20484533886159
SRR13761520_2,30.756548700522746,30.866197453916858,33.79704472408153,34.90265888011317,35.290731420291046,38.20075775216706,38.35577509402304,38.38702742823142,38.43091373096094,38.51362197184015,38.29286020418587,38.04509673384233,37.96139729518479,37.81753238164871,37.651396518983084,37.47990471357331,37.33589197725941,37.114318335653685,36.84427090241588,36.66288405882241,36.623557197926004,36.42107998675974,36.507245179940774,37.806319518122656,37.76813452778743,37.63296707465621,37.41909698722854,37.260210235056995,37.08738644865072,36.869474223615455,36.64820900540251,36.38006429026264,36.03096945705281,35.732836960601745,35.39305805776404,34.989327797528844,34.547678635508184,34.246523595470094
SRR13761521_1,31.07076424510224,30.972275687445837,34.113389582399975,35.1905609649374,35.74837553307497,38.79865045317295,38.99792092268104,39.191026171313624,39.27784685387606,39.29819067767095,39.16186466917725,39.00742131044546,38.783233268897746,38.59025386864282,38.451105293835944,38.27649821296505,38.159207201440914,37.927741640509495,37.80300835305434,37.56108383425637,37.3618459037735,37.2412558972939,37.550622352766574,38.86406834230629,38.75820257752527,38.59237376764797,38.43132516243283,38.23832486140062,38.03190297971963,37.84730513318376,37.73136805016223,37.47183502862117,37.27576059393704,36.9798874528733,36.633076427560766,36.29024431492618,35.931651333806535,35.71006420495075
SRR13761521_2,30.928567780476577,30.93295708236612,33.58776993004896,34.8252489339425,35.427008287606526,38.22772598572563,38.490801832298395,38.57952748066273,38.53823028099251,38.60523710988933,38.38942594457577,38.13602107530478,38.08232616499532,37.925255723690796,37.743637277872054,37.47912063654098,37.30571872906081,37.109055874174544,36.84907436872789,36.65649153784286,36.41170718075738,36.191774088203594,36.31096886380426,37.64047782634135,37.58666869665812,37.43205271469991,37.2054166476586,37.01365958697901,36.81974824870483,36.57113423323151,36.339217276521495,36.01711818030678,35.63720192300093,35.310543850519416,34.930357657964834,34.461148547167184,33.96444770389339,33.61865413322577
SRR13761522_1,31.066791532371298,30.950685587558162,34.11404092747597,35.17300198391723,35.79292383092421,38.84773934407469,39.049927216213305,39.23452034955758,39.32344049597599,39.35333303644055,39.22245689399026,39.068349697769314,38.858531975233824,38.677648559858966,38.54564881577485,38.38261891966788,38.262233896210745,38.04710340543133,37.914298968088914,37.68364651490324,37.477853226169266,37.37765768954908,37.67206554330217,38.96070274046738,38.865638089693206,38.708167487176816,38.55213883503162,38.35721660268058,38.16074144086809,37.974930402119455,37.85621991085344,37.608102886912356,37.41364414877212,37.12315700605542,36.77776392594318,36.43961891867191,36.096817181346424,35.87042788083103
SRR13761522_2,30.990877566207683,30.961615130870197,33.90995891734301,34.92915365211555,35.52826734654165,38.44776899541111,38.64887761961044,38.73814270232093,38.69619161023688,38.75004082749994,38.53129452413518,38.28685520496439,38.237443017098414,38.09721239021785,37.924299426707634,37.65460912049877,37.472682672412546,37.27637186399294,37.03130539913749,36.837674489127444,36.59702889056054,36.380930282698365,36.45895384754309,37.784859957430506,37.73232995904729,37.58079906178087,37.363259082156446,37.17036307188795,36.975831144460486,36.738210133974995,36.497290104037205,36.188960615844785,35.81510857003774,35.49031817942313,35.10793878488235,34.6450864410917,34.1409133474789,33.81346710392428
SRR13761523_1,31.039548777409493,30.941953025202665,34.05927274899853,35.11432131378269,35.7652548599412,38.78251069276993,38.99469046526806,39.18178913107251,39.27828175368663,39.307006671494584,39.17038330652345,39.01329545081016,38.8054572250957,38.62152082622257,38.49205001419225,38.32388739684777,38.196093316990364,37.98445229181582,37.85210765767507,37.62162710787992,37.41651356677811,37.3102398273197,37.620518820288076,38.92762930297549,38.83374215214051,38.67553335674934,38.51600184985075,38.32745806567384,38.12586310690992,37.935130315452476,37.80631177840988,37.559251589831774,37.35460634129994,37.05746303554554,36.71190586103751,36.373322528755075,36.02901522322973,35.799998945659496
SRR13761523_2,30.82122095937957,31.046614926112436,33.92878312360571,35.04356860562642,35.578652354373354,38.53705154091865,38.698925730394386,38.80386181151824,38.73625093469353,38.828167140671965,38.58126966164146,38.35963287863693,38.30502512121298,38.172455416384906,38.00185484336118,37.7369037368515,37.55176164793007,37.354756791555026,37.11474414567099,36.91968784492181,36.69296064394983,36.471605586929655,36.53963394124677,37.86745944458583,37.815108988831646,37.670566482680805,37.442571550957624,37.264146975479555,37.06787365569002,36.828912052910525,36.57810982382797,36.27633380792438,35.89496235074105,35.56507239701419,35.181253960237306,34.723950770981325,34.22054331819976,33.88814537784359
SRR13761524_1,31.130110894640097,31.059772320740155,34.22696241052609,35.246871609612306,35.852915197029226,38.90472286822806,39.11797882977508,39.26193102963153,39.39687764458812,39.40401722672091,39.26258648090959,39.0972217753684,38.917736852717,38.75719313274615,38.67282380829312,38.52922456634878,38.41024185361539,38.237745325196045,38.120154115255886,37.90609810793711,37.707188645702445,37.6198684042172,37.90038068353155,39.1404355234352,39.053620799348224,38.918599178263584,38.78386628570556,38.62330289328106,38.44444407977689,38.27316078723517,38.156347726685354,37.93579684116041,37.746982668842655,37.48664771396879,37.18356130389179,36.884512753099145,36.5673349977849,36.36140100004252
