Sample,1,2,3,4,5,6,7,8,9,12,17,22,27,32,37,42,47,52,57,62,67,72,77,82,87,92,97,102,107,112,117,122,127,132,137,142,147,150
SRR13761520_1,0.0066909058651357795,0.000320861494237823,0.0076912387589360524,0.008606637727791019,0.00027839453176517,0,0.000037748411086802706,0,0.00008965247633115643,0.00001698678498906122,0.00007077827078775507,0.00006417229884756461,0.00013400685935814963,0.0001660930087819319,0.0005501830915901495,0.00025857661594459855,0.001202286893114666,0.001268346612516571,0.0004256133350037005,0.0007521370909045439,0.0005917063437856323,0.0005303651757695781,0.0006596534837418773,0.000473742559139374,0.0004973353160686257,0.0003199177839606529,0.0004539246433188026,0.000375596690313687,0.0013513931169075368,0.0010975350523487887,0.0002123348123632652,0.0004935604749599454,0.0008285776233553194,0.00028688792425970056,0.0003057621298031019,0.000362384746433306,0.0003737092697593468,0.00025952032622176863
SRR13761520_2,0.2671926907751612,0.0008257464925238091,0.0007549682217360542,0.0020289770959156456,0.0014014097615975506,0.0006039745773888433,0.0006983456051058501,0.000037748411086802706,0.003274674661780135,0.0005511268018673196,0.001059786641261986,0.001339124883304326,0.0022715106371483528,0.0014032971821518908,0.0015165424154122988,0.00019440431709703395,0.0024602526925823665,0.0002812256625966802,0.0002500832234500679,0.0013344063319184758,0.0013004327619403533,0.00016703671905910197,0.0010409124357185847,0.0024036300759521624,0.0012938267900001628,0.0015656153498251422,0.0024319413842672642,0.001364605060787918,0.0014816251351570063,0.0016656486392051693,0.002398911524566312,0.002131841516127183,0.002128066675018503,0.0008672697447192922,0.0009559785107732786,0.001032419043224054,0.0012296544911525981,0.00111357812706068
SRR13761521_1,0.00031891942334376475,0.0005638865166368015,0,0.014087918874663695,0.00039749377402266336,0,0.00006470828879438705,0,0.00019412486638316115,0,0.000045295802156070936,0.00008042315893016677,0.00012109694045806721,0.000019412486638316117,0.0007201108138689645,0.0003595932048716652,0.00026530398405698693,0.0002828676624440348,0.00018580522925245425,0.0007053203478588188,0.00035497118424349474,0.0005213639268576328,0.00032631465634883755,0.00040673781527900436,0.000284716470695303,0.0003725348626305426,0.00032076823159503295,0.0002717748129364256,0.002044781925902631,0.0014984590876528773,0.00008781839193523959,0.00021723496952401366,0.001008524901066804,0.00022925222315725702,0.00020706652414203858,0.00026900160055952333,0.00042615030191732044,0
SRR13761521_2,0.16614777552084511,0.0007718774449044741,0.00007395233005072807,0.0010353326207101928,0.00012479455696060363,0.0010954188888764095,0.00007395233005072807,0,0.0009706243319158058,0.00015160227660399253,0.0006295192095568227,0.00017748559212174737,0.00024958911392120725,0.00014420704359891973,0.00015437548898089484,0.0001395850229707492,0.0003651396296254698,0.00012387015283496953,0.00010538207032228749,0.000057313055789314254,0.000051766631035509645,0.000041598185653534535,0.00009521362494031237,0.00015899750960906534,0.0002255546066547206,0.0005269103516114375,0.00029303610782600994,0.000060086268166216555,0.00016639274261413814,0.00007117911767382575,0.00026530398405698693,0.00018303201687555195,0.00018488082512682015,0.000035127356774095826,0.00007949875480453267,0.0005620377083855332,0.000752464958266158,0
SRR13761522_1,0.0019160492506231784,0.00049798309731543,0,0.01116904946836036,0.00034147412387343774,0,0.000023713480824544285,0,0.0001233101002876303,0.000012331010028763028,0.00008916268790028652,0.00008631707020134121,0.00010054515869606777,0.000025610559290507828,0.0006801026300479302,0.00027697345603067727,0.0011429897757430348,0.001037701920882058,0.0002693851421668231,0.0006734628554170578,0.0003300916530776565,0.000473321077257904,0.0003168121038159117,0.0003604449085330732,0.0002627453675359507,0.00037562153626078147,0.0003139664861169664,0.00028456176989453144,0.0017244443255608605,0.0012615571798657561,0.00009864808023010423,0.00022290671975071629,0.0008280747503930865,0.0002058330135570444,0.00023049503361457046,0.0002693851421668231,0.00040692333094917996,0
SRR13761522_2,0.25394766615004477,0.0011145335987535815,0.0008299718288590501,0.0009011122713326829,0.0014133234571428396,0.0008868841828379564,0.0008347145250239588,0,0.0035665075160114606,0.0005529983728283727,0.0011097909025886727,0.00123689515980823,0.0019938294677276838,0.0011885196589261598,0.001320366612310626,0.000132795492617448,0.0021152424895493505,0.00012046448258868497,0.0001195159433557032,0.0010481358524448575,0.001021576753921368,0.000040787187018216175,0.000809103965733451,0.001835423415819728,0.0009741497922722794,0.0011809313450623056,0.002027028340882046,0.0009058549674975918,0.001142041236510053,0.0010898715786960556,0.0017917906111025663,0.001320366612310626,0.0014266030064045844,0.00017168560116970064,0.00040976894864812525,0.0004391736648705602,0.000585248706749753,0
SRR13761523_1,0.008248663933512874,0.00027392179729084104,0,0.010620930064767517,0.0002842584688867219,0,0.00002067334319176159,0,0.00016538674553409272,0.000031010014787642386,0.00005995269525610862,0.00005891902809652053,0.00010336671595880795,0.000016538674553409275,0.0005623149348159153,0.00026565246001413644,0.0013995853340822595,0.0014130230071569046,0.00023567611238608211,0.0006450083075829616,0.00030699914639765964,0.00041243319667564373,0.0004899582336447497,0.0004610155531762835,0.00036695184165376824,0.00027082079581207684,0.0003690191759729444,0.00025634945557784374,0.0015949484272444068,0.001143235878504416,0.00006098636241569669,0.00018812742304503047,0.0007628463637760027,0.00018089175292791392,0.00021086810055596824,0.0003194031523127166,0.0003741875117708848,0
SRR13761523_2,0.3478755142235702,0.0009871521374066159,0.000976815465810735,0.0020725026549740996,0.001715887484916212,0.0007855870412869405,0.0009406371152251524,0,0.004217362011119364,0.0006512103105404901,0.0013344643030282106,0.001611487101797816,0.0027381843057488224,0.0015784097526909972,0.0017624025070976754,0.0001271410606293338,0.0028363826859096903,0.0001312757292676861,0.00008786170856498676,0.001455403360700016,0.0014429993547849592,0.000031010014787642386,0.0010987881906421285,0.0025789995631722586,0.0013541039790603841,0.0015629047452971761,0.0027660933190577007,0.001285881946527571,0.0014740093695726013,0.0014419656876253708,0.0025025081933627404,0.00197533794197282,0.0019587992674194106,0.00031630215083395234,0.0005116652439960993,0.0005881566138056172,0.0005426752587837418,0
SRR13761524_1,0.00810704949836223,0.00030370819873018625,0.007999282073006358,0.009449243795976277,0.0002890126407271127,0,0.00003918815467486274,0,0.0001028689060215147,0.000017634669603688233,0.00005486341654480783,0.000048985193343578424,0.00010678772148900095,0.00011266594469023037,0.0005584312041167941,0.00020083929270867153,0.0011981778291839283,0.0012834120656017548,0.00039090184288175585,0.000635827809599648,0.00035955131914186566,0.0005486341654480783,0.0004849534141014264,0.0003566122075412509,0.00037326717327806756,0.00033113990700259016,0.0004202929588879029,0.0003438760572719205,0.0015038454356478576,0.0012089545717195154,0.00017242788056939605,0.0005074866030394724,0.0008288294713733468,0.0002635403401884519,0.0002527635976528647,0.0003683686539437097,0.0003546527998075078,0.00029880967939582836
