IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
8,8,7,9	1,2,0,1	9,9,10,7	7,0,5,0	60	39
56,49,33,48	0,0,0,1	34,23,56,45	0,0,0,0	45	39
1,1,1,2	37,34,34,29	1,3,2,3	33,21,35,21	47	39
17,14,17,7	669,569,512,628	18,8,13,27	638,529,685,620	65	39
121,108,118,125	0,0,1,0	133,106,122,164	0,0,0,0	78	39
231,235,250,239	1,1,0,5	288,256,259,282	3,2,2,4	78	39
168,217,189,160	0,2,0,0	210,190,196,208	1,1,6,1	50	39
38,39,33,37	108,114,94,107	38,37,31,46	118,121,117,129	43	39
93,87,85,109	27,27,33,31	100,106,79,83	36,18,23,31	45	39
11,5,6,4	0,0,1,0	1,8,4,4	0,0,0,0	45	39
5,13,8,7	0,1,1,0	9,3,5,5	0,0,0,2	45	39
0,0,2,0	1,1,0,1	0,0,0,0	2,1,5,2	78	39
0,0,2,0	9,2,5,7	0,1,0,2	8,2,10,1	66	39
6,5,3,2	94,62,72,66	8,6,6,3	121,68,93,100	78	39
9,12,15,7	0,1,0,0	2,8,11,23	0,0,0,0	78	39
4,7,11,4	51,51,14,33	3,7,7,16	39,24,39,22	78	39
0,1,0,0	51,51,14,33	1,0,0,0	39,24,39,22	78	39
214,181,164,148	1,0,4,2	139,128,176,194	0,3,2,3	78	39
10,12,5,15	29,29,33,40	9,6,4,14	26,30,26,20	78	39
5,1,3,2	2,2,2,4	4,5,6,7	3,8,1,7	43	39
0,0,0,0	1,0,0,1	0,1,0,0	0,0,0,0	43	39
46,29,52,51	1,1,0,0	68,59,45,45	0,0,0,0	41	39
1791,1706,1415,1852	0,0,0,0	1497,1442,1444,1574	0,1,0,0	78	39
75,82,58,82	51,31,30,22	75,88,60,65	31,25,20,45	78	39
20,17,20,24	1242,1147,1065,1198	20,27,16,13	1078,888,1044,1004	78	39
55,32,34,25	1242,1147,1065,1198	32,26,21,46	1078,888,1044,1004	78	39
90,110,130,137	2,0,4,0	106,75,108,109	0,0,2,0	42	39
64,95,73,69	7,3,4,4	84,70,80,79	9,12,21,12	42	39
1,4,1,0	0,0,0,0	3,2,2,3	1,0,0,0	54	39
19,21,12,18	93,109,110,112	15,14,10,19	93,57,94,102	54	39
15,17,16,8	112,101,102,118	16,7,20,15	58,85,81,78	78	39
42,49,34,52	5,5,5,8	46,51,31,45	11,3,5,1	78	39
2,1,0,0	13,5,12,23	2,1,0,0	12,10,11,7	78	39
5,7,8,6	4,1,1,4	7,7,11,11	0,0,1,0	78	39
10,11,12,8	7,9,3,3	13,7,12,9	2,0,1,7	78	39
13,19,11,9	84,104,63,67	10,7,18,14	79,62,73,80	78	39
12,9,7,10	7,9,3,3	9,6,4,3	2,0,1,7	78	39
15,17,6,11	84,104,63,67	6,6,10,8	79,62,73,80	78	39
18,25,8,10	84,104,63,67	8,6,10,15	79,62,73,80	78	39
54,61,48,53	1,1,2,3	23,26,28,34	1,0,0,0	78	39
2,0,3,0	56,43,45,38	0,0,3,0	38,30,26,46	78	39
0,4,4,3	35,28,36,40	5,4,7,5	40,47,32,33	44	39
104,143,124,105	13,2,10,5	125,126,126,140	8,8,3,19	78	39
0,2,2,0	40,35,43,48	0,2,1,1	46,29,27,39	57	39
3,7,6,5	62,48,51,57	9,5,8,11	59,71,58,65	78	39
0,0,0,0	1,0,0,2	0,1,0,0	1,1,0,0	48	39
17,10,18,9	0,0,0,0	9,11,19,15	2,1,0,3	78	39
10,1,8,6	0,0,0,0	1,4,5,8	2,1,0,3	78	39
17,22,19,12	0,0,0,1	13,20,39,17	0,1,0,0	78	39
3,1,1,1	2,0,2,0	5,4,1,1	0,0,1,1	43	39
112,133,111,103	2,8,5,3	102,83,100,114	2,2,6,4	43	39
34,38,30,45	0,0,0,0	23,28,23,26	0,1,2,0	78	39
2,4,6,0	12,10,8,9	0,0,0,2	15,10,8,11	78	39
4,2,6,0	2,8,4,7	0,0,1,3	0,4,0,3	78	39
2,13,6,2	84,103,96,90	6,6,7,13	81,58,95,82	78	39
6,5,3,7	12,20,9,19	2,7,6,4	13,14,13,6	48	39
1,4,2,3	6,3,4,3	6,6,5,4	9,6,5,1	48	39
5,18,14,5	35,27,17,27	10,11,15,9	27,14,23,29	48	39
6,5,9,8	9,21,18,14	10,8,12,5	16,11,6,5	48	39
284,337,276,300	8,3,3,7	212,235,221,204	5,6,5,14	78	39
14,26,26,12	58,79,51,58	23,10,19,18	92,53,59,89	78	39
19,14,17,16	779,667,669,804	16,19,16,8	605,569,543,660	78	39
4,2,3,2	0,0,0,0	4,3,1,1	1,0,2,0	78	39
0,0,0,1	49,33,40,41	0,0,0,0	39,49,42,39	46	39
4,2,3,2	49,33,40,41	4,2,2,1	39,49,42,39	78	39
6,1,0,0	6,13,5,7	1,5,1,0	2,4,1,15	78	39
6,4,6,1	35,31,40,27	10,4,8,4	38,22,32,38	78	39
1,0,0,0	35,31,40,27	0,0,0,0	38,22,32,38	78	39
0,0,0,0	1,0,0,0	0,0,1,0	0,0,0,0	78	39
7,2,6,7	3,0,0,0	9,7,10,5	0,0,1,0	78	39
5,1,8,6	0,0,0,0	3,7,6,10	1,0,0,0	78	39
5,1,6,5	522,514,503,497	3,2,6,4	528,447,544,531	78	39
1,0,1,2	94,92,83,93	1,0,1,2	97,98,112,107	43	39
12,9,7,9	33,62,34,37	3,14,6,8	50,27,39,49	78	39
6,7,7,6	17,21,25,14	5,6,6,3	32,25,29,22	78	39
4,5,3,8	0,1,1,1	5,3,6,0	0,0,0,0	63	39
23,36,18,32	110,90,100,94	14,27,26,28	93,81,97,110	51	39
8,11,13,11	51,70,57,56	8,7,7,12	79,63,85,67	78	39
1,1,0,0	1,2,2,2	0,0,2,1	3,0,4,3	78	39
6,5,6,4	106,74,67,114	2,3,6,0	85,89,96,97	78	39
7,7,8,6	106,74,67,114	5,3,10,3	85,89,96,97	78	39
4,2,13,4	3,5,8,5	4,7,4,1	8,8,7,11	78	39
0,0,2,1	1,1,0,0	0,1,0,0	0,1,0,0	70	39
10,6,5,2	4,4,14,3	5,1,3,7	3,10,5,12	55	39
29,11,38,23	4,3,4,2	34,22,34,20	3,2,1,0	51	39
1,2,5,1	5,0,4,2	3,1,0,1	3,1,3,6	71	39
34,36,42,31	22,25,16,17	22,18,20,48	24,22,24,29	78	39
7,11,13,6	17,18,21,25	13,4,11,12	28,31,29,21	78	39
0,0,0,4	0,0,0,0	0,0,1,0	0,0,2,1	78	39
2,3,0,0	150,171,150,153	1,1,4,1	156,128,164,117	78	39
287,265,308,256	1,0,2,1	348,253,275,319	4,3,2,2	78	39
161,177,181,139	0,1,1,0	187,140,146,187	0,0,0,0	78	39
2,4,4,7	0,0,1,0	4,3,1,3	0,0,0,0	78	39
2,4,1,8	3,3,1,0	4,5,1,4	0,1,1,2	78	39
0,0,1,2	3,3,1,0	2,2,1,1	0,1,1,2	78	39
95,93,119,110	0,1,1,0	123,94,119,97	0,0,1,0	41	39
2,5,3,2	84,110,121,103	6,4,5,6	78,91,109,82	78	39
0,1,3,4	2,1,8,0	4,4,5,5	4,1,3,0	78	39
2,1,4,5	2,1,0,0	5,7,3,5	1,2,0,0	78	39
4,2,12,4	2,1,0,0	8,6,5,5	1,2,0,0	78	39
2,1,4,4	0,0,0,0	4,5,2,5	0,1,0,0	78	39
8,8,9,10	0,0,5,2	9,2,7,3	0,0,2,0	46	39
117,95,95,83	9,7,10,9	73,67,103,81	14,10,13,8	46	39
3,3,4,5	31,24,39,43	4,10,7,9	34,43,40,54	78	39
0,0,0,0	31,24,39,43	0,0,2,1	34,43,40,54	78	39
53,37,44,34	7,2,3,6	50,43,37,49	6,5,1,8	45	39
9,6,4,6	0,0,0,0	7,15,11,7	4,3,0,0	45	39
58,61,70,60	0,0,2,0	70,61,50,51	0,0,1,0	78	39
76,75,68,66	0,0,0,0	40,63,57,41	8,0,0,0	78	39
68,67,62,57	0,0,0,0	32,56,50,35	8,0,0,0	78	39
71,68,61,60	0,0,3,0	35,58,50,35	0,0,0,0	78	39
1,2,2,3	3,0,3,3	1,3,2,0	5,1,3,1	78	39
0,2,2,2	0,1,0,0	1,3,2,0	4,1,1,2	78	39
0,2,2,2	0,1,1,0	1,4,2,0	0,0,2,0	78	39
0,3,2,2	0,2,1,0	1,3,2,0	1,0,0,1	78	39
0,0,3,0	7,8,2,8	1,0,2,0	2,5,6,9	78	39
0,0,0,1	4,0,0,1	3,2,1,3	1,0,0,1	78	39
5,6,3,4	4,0,0,1	8,0,5,15	1,0,0,1	78	39
6,7,4,4	0,0,0,0	7,0,6,12	2,2,0,0	78	39
97,103,97,106	10,0,0,2	78,79,50,72	2,0,2,2	78	39
71,75,83,79	5,2,11,6	74,63,50,82	9,1,7,0	47	39
60,91,82,59	36,48,34,30	75,85,70,83	26,26,31,19	78	39
0,0,1,0	30,35,24,30	0,0,0,1	30,36,36,31	78	39
12,12,14,10	1,0,0,0	16,17,17,15	0,0,0,0	57	39
2,3,0,0	1,0,0,0	0,0,0,2	1,0,0,0	78	39
453,363,388,388	26,33,32,30	457,404,350,471	35,22,28,37	44	39
41,35,46,45	26,33,32,30	28,28,40,39	35,22,28,37	50	39
26,29,30,28	438,357,372,371	15,21,28,26	444,397,338,458	45	39
1,1,1,3	0,0,2,0	0,3,0,0	0,2,0,0	78	39
198,190,194,178	9,12,10,5	141,153,139,199	6,10,10,9	78	39
219,213,214,199	1,4,5,3	170,164,157,216	7,10,5,5	78	39
30,35,30,26	1,4,5,3	35,21,28,26	7,10,5,5	73	39
0,3,1,3	0,0,0,0	1,0,0,0	0,0,0,1	78	39
0,3,2,2	32,17,27,28	4,0,1,0	33,27,18,22	78	39
0,1,2,2	32,17,27,28	4,0,1,1	33,27,18,22	78	39
6,3,7,2	19,30,21,18	5,4,3,9	10,13,21,23	78	39
8,3,8,4	97,98,76,80	15,4,17,10	65,102,122,103	78	39
15,17,12,11	4,5,4,6	12,16,18,18	4,0,3,5	78	39
16,13,12,13	20,14,17,10	11,19,17,18	12,14,7,11	78	39
6,6,5,10	20,14,17,10	4,4,8,9	12,14,7,11	78	39
1,4,4,3	3,0,1,3	2,2,0,1	3,1,0,4	78	39
10,12,5,6	28,34,31,34	14,6,6,6	39,32,33,32	78	39
0,1,0,3	0,0,0,0	0,0,1,0	0,1,0,0	44	39
1,2,3,5	26,20,20,17	4,3,1,2	26,13,28,14	78	39
39,33,33,36	0,0,1,0	24,27,8,26	0,0,0,0	78	39
40,37,36,30	0,0,0,1	24,25,6,25	1,0,0,0	78	39
4,14,3,4	1,3,1,2	4,3,4,7	0,1,0,1	78	39
36,34,37,26	0,0,0,0	18,21,10,25	1,0,0,0	78	39
5,13,2,5	1,5,0,3	3,4,6,8	0,0,0,0	78	39
49,55,65,56	3,0,0,2	27,41,12,35	0,0,0,0	78	39
152,195,180,147	29,32,30,19	107,84,88,99	22,16,24,22	66	39
312,372,330,291	78,56,60,63	410,333,379,363	78,58,65,103	78	39
1,3,3,1	5,12,1,7	4,4,1,4	5,6,2,5	65	39
3,4,4,2	2,2,3,6	4,8,3,7	1,4,6,7	65	39
26,32,37,28	2,1,4,3	32,15,38,29	4,5,4,7	53	39
20,26,18,25	3,8,4,5	15,14,15,16	3,5,6,7	78	39
80,72,87,63	0,0,0,0	60,51,89,57	0,1,0,0	69	39
3,6,2,3	64,57,79,61	1,2,0,0	58,76,56,55	78	39
12,8,7,9	0,0,0,0	5,8,5,5	1,0,1,0	78	39
5,0,2,0	4,0,0,0	1,0,0,1	0,2,4,3	78	39
0,0,6,0	0,0,0,1	0,1,1,0	0,0,0,0	78	39
35,37,43,36	1,2,0,1	37,39,42,39	0,3,3,2	45	39
14,19,12,22	120,182,147,148	11,16,22,7	121,100,103,109	48	39
7,24,8,13	2,1,1,4	10,10,18,16	3,1,0,1	43	39
1,0,0,0	14,9,8,5	0,0,0,0	7,6,7,13	78	39
2,8,4,0	2,2,0,2	2,4,4,1	3,1,2,0	78	39
5,5,5,4	2,8,1,3	12,5,9,7	3,3,4,4	78	39
12,11,8,9	2,5,0,1	7,9,10,10	1,0,1,1	63	39
16,1,10,6	61,59,70,52	3,6,6,2	59,81,46,43	78	39
0,1,0,2	20,28,32,19	3,1,4,2	23,15,26,35	43	39
1,1,3,0	10,0,4,3	3,4,4,5	5,2,2,1	78	39
2,1,4,0	0,5,1,3	3,3,4,5	1,1,3,0	78	39
56,112,90,74	25,16,25,8	64,85,101,99	16,18,19,13	78	39
77,100,57,58	4,5,1,1	62,56,53,79	4,0,6,2	78	39
8,13,14,7	260,224,214,233	7,13,16,11	284,284,312,339	78	39
0,0,0,0	2,0,6,1	0,0,0,1	2,1,6,4	78	39
16,8,6,9	175,174,153,187	6,10,11,1	162,197,187,185	78	39
5,3,2,1	1,0,0,1	3,1,0,3	0,0,0,0	53	39
11,9,6,6	25,18,32,20	7,4,4,11	23,11,28,21	78	39
7,6,4,6	25,18,32,20	4,3,4,8	23,11,28,21	78	39
133,113,118,137	296,233,300,265	129,154,152,130	324,263,355,337	78	39
54,62,42,72	0,10,0,0	45,34,28,58	0,9,0,0	48	39
71,101,84,85	18,12,8,9	104,83,86,93	10,14,14,10	57	39
105,141,125,132	8,3,5,8	145,116,113,137	2,5,9,15	66	39
52,52,49,56	8,3,5,8	51,47,41,54	2,5,9,15	48	39
246,255,261,257	0,0,1,0	235,196,234,254	0,0,0,0	78	39
202,206,217,209	0,0,1,0	186,155,202,215	0,0,0,0	78	39
17,22,16,26	107,99,100,106	38,19,28,18	138,91,114,123	78	39
0,0,2,1	16,21,13,13	4,2,1,3	16,9,15,11	59	39
75,62,69,56	7,5,3,5	72,72,80,73	2,8,8,10	78	39
26,14,23,14	12,7,12,4	18,28,15,24	6,5,9,10	78	39
11,3,7,5	0,0,0,1	1,8,3,14	0,0,0,0	78	39
4,2,0,0	28,14,26,17	1,3,2,1	30,27,27,25	58	39
2,1,1,1	0,1,0,0	0,1,0,2	0,0,0,0	78	39
48,51,59,31	4,1,2,6	43,28,26,23	0,2,0,1	78	39
43,48,59,32	0,0,0,1	41,28,25,24	0,0,0,0	78	39
88,97,126,68	3,5,1,1	71,60,54,49	5,0,2,4	78	39
2,1,4,0	110,86,100,117	5,2,6,3	92,75,94,118	78	39
0,0,2,0	16,11,8,11	0,1,5,4	5,7,9,10	78	39
5,25,9,7	2,5,2,1	15,10,7,3	0,7,5,1	78	39
1,11,4,1	0,0,0,0	7,6,2,2	2,0,0,0	78	39
8,3,2,0	16,7,11,7	1,0,2,7	18,8,10,19	45	39
2,9,6,2	7,8,12,14	3,1,1,1	2,9,11,8	45	39
17,13,6,21	1,0,0,0	3,8,15,21	0,0,0,0	78	39
16,13,11,24	1,9,4,7	20,21,15,15	5,1,2,0	56	39
1,4,3,4	0,0,1,0	4,4,1,2	0,0,0,0	56	39
0,0,0,0	1,1,3,0	1,0,0,1	1,0,0,1	48	39
2,3,0,2	24,18,21,31	0,3,2,1	15,26,25,21	45	39
0,0,0,0	1,0,0,0	0,0,2,0	0,2,0,2	78	39
72,74,54,47	1,0,2,1	81,51,57,98	1,5,3,7	78	39
58,56,47,33	1,1,2,3	60,54,57,89	1,3,3,0	76	39
519,470,483,388	43,33,31,29	583,663,699,618	69,51,72,52	78	39
0,0,5,0	4,6,0,3	0,0,1,2	1,0,5,1	66	39
4,3,12,3	4,6,0,3	2,4,2,2	1,0,5,1	78	39
4,3,7,3	0,0,0,0	2,4,2,3	0,0,1,2	78	39
116,134,115,107	0,0,0,0	123,74,138,84	0,1,2,4	58	39
29,40,42,32	25,34,33,50	22,24,32,30	28,32,19,20	78	39
4,14,17,8	0,0,0,0	5,5,12,4	0,0,1,0	78	39
33,36,37,39	0,2,0,0	33,24,38,26	0,0,0,0	78	39
90,77,66,73	10,6,6,7	66,66,66,74	9,2,6,5	78	39
124,171,136,126	213,286,253,225	94,120,127,90	271,245,260,260	78	39
97,129,92,103	0,0,1,0	66,86,100,68	0,0,0,0	58	39
147,168,182,169	6,10,4,8	157,122,115,140	10,14,3,5	78	39
159,125,128,143	29,16,26,34	113,84,107,140	26,24,29,25	78	39
101,115,96,84	9,9,10,14	121,67,74,88	11,16,8,11	78	39
18,45,34,20	14,14,12,6	34,41,33,33	11,16,25,16	78	39
19,12,24,15	2,3,2,1	15,6,6,27	0,1,1,0	43	39
10,20,5,20	44,40,29,47	9,6,2,7	36,53,31,45	78	39
17,18,17,18	17,13,9,9	24,12,12,8	8,9,19,6	72	39
30,31,28,31	39,38,31,44	24,25,22,17	35,41,26,27	78	39
99,93,87,71	11,8,6,4	97,86,106,76	3,1,2,9	78	39
69,58,50,45	1,0,3,2	66,62,60,46	0,1,0,1	78	39
66,64,58,52	1,0,0,0	68,57,54,67	0,0,2,0	78	39
70,62,57,53	1,1,1,0	67,63,62,50	3,0,3,5	78	39
72,68,51,47	1,0,3,0	67,72,63,49	0,1,5,1	78	39
69,58,50,45	0,0,0,0	66,62,60,44	0,1,1,0	78	39
0,0,0,1	1,0,0,0	0,0,0,0	0,0,1,0	55	39
1,2,0,2	3,0,1,3	3,0,0,2	0,1,1,1	78	39
0,1,0,1	1,2,3,0	2,0,0,1	2,5,1,4	78	39
3,0,1,3	1,2,3,0	0,1,1,1	2,5,1,4	78	39
0,1,0,0	0,0,0,0	0,0,0,0	0,0,1,0	78	39
4,3,4,0	0,0,0,0	0,3,4,1	0,1,0,0	78	39
8,13,5,9	17,21,26,21	5,6,3,11	27,21,5,41	43	39
12,24,13,13	12,16,17,13	9,14,9,26	31,16,12,11	78	39
31,37,20,31	250,251,201,245	47,32,43,35	219,191,211,212	71	39
7,8,5,1	0,0,2,0	9,9,8,2	0,0,0,0	78	39
3,9,13,8	100,98,89,92	28,7,20,19	96,73,122,119	50	39
2,0,3,1	34,42,41,38	0,2,2,0	40,43,45,32	78	39
67,43,65,48	6,7,4,6	55,31,34,39	2,2,3,4	78	39
0,0,1,1	0,1,0,0	0,0,0,0	0,0,0,1	78	39
17,15,10,30	2,0,1,1	18,15,7,13	2,1,1,4	54	39
15,21,19,32	1,0,0,1	10,21,11,8	3,0,1,0	54	39
40,70,30,53	1,1,2,5	25,19,28,30	1,4,4,1	54	39
35,38,28,47	1,1,2,5	47,23,23,26	1,4,4,1	78	39
28,35,26,34	32,65,27,39	45,22,23,26	23,16,27,29	78	39
10,1,7,10	0,0,0,0	6,3,4,8	0,0,2,0	78	39
7,5,2,0	33,23,15,20	4,7,1,5	25,23,36,42	59	39
2,6,3,10	1,0,0,0	15,6,8,8	0,1,0,0	78	39
20,7,7,13	34,25,32,26	15,12,6,6	22,25,35,30	78	39
21,7,6,10	34,25,32,26	9,10,6,4	22,25,35,30	78	39
1,4,0,0	1,1,0,0	0,2,3,0	0,0,1,0	43	39
1,4,2,0	0,0,1,0	2,0,4,2	0,1,0,1	78	39
7,2,5,4	44,59,26,50	2,6,5,11	33,41,33,36	78	39
46,63,83,59	5,4,5,2	57,56,54,51	8,1,4,4	50	39
0,0,1,1	16,14,5,23	2,0,0,1	2,9,3,8	48	39
4,1,2,2	12,9,8,13	2,1,2,3	13,10,7,15	48	39
15,6,4,18	25,9,13,9	7,10,7,13	18,8,7,8	78	39
0,0,0,0	3,3,3,1	0,3,0,0	4,3,4,0	60	39
8,0,2,7	0,2,0,1	5,10,6,12	0,1,0,0	54	39
113,110,110,85	6,9,3,9	60,68,68,61	5,7,6,7	78	39
2,1,1,1	76,99,67,68	1,3,0,0	66,60,68,74	68	39
1418,1272,1149,1292	24,24,8,15	1468,1214,1530,1511	21,17,26,23	58	39
0,0,1,0	0,0,1,0	0,0,0,0	0,0,1,0	72	39
5,2,1,5	21,18,12,26	2,4,2,2	31,18,19,26	78	39
4,2,0,2	1,9,2,4	2,5,2,1	7,2,5,2	78	39
1,0,0,1	0,0,2,1	1,1,0,3	0,1,0,1	78	39
30,38,39,35	2,0,0,1	35,57,33,28	1,0,1,0	78	39
50,64,48,52	4,3,12,8	29,52,53,49	5,7,2,2	78	39
87,66,67,78	23,18,17,19	79,53,83,75	26,20,27,16	50	39
8,8,8,4	20,13,28,12	8,6,1,2	12,32,9,11	63	39
3,1,12,3	30,58,49,38	1,3,7,4	42,24,22,16	78	39
4,2,9,8	30,58,49,38	0,6,9,5	42,24,22,16	78	39
2,3,9,7	1,0,4,0	4,5,5,3	1,2,1,0	78	39
0,3,2,3	61,62,53,48	4,0,2,1	43,39,66,59	78	39
1,0,0,2	30,33,31,18	2,1,1,1	35,29,35,42	54	39
50,50,49,52	1,0,0,0	42,54,33,45	0,0,0,0	78	39
2,10,8,6	29,40,25,30	6,6,3,4	45,43,24,36	78	39
3,2,1,1	20,22,21,20	0,1,6,2	30,29,30,36	43	39
4,9,3,5	0,2,1,0	10,7,7,7	1,0,1,2	78	39
1,0,2,0	2,0,0,2	0,0,0,0	0,2,4,3	43	39
6,9,4,4	152,154,183,127	1,2,6,9	162,153,151,198	63	39
1,1,7,5	6,15,11,9	0,0,5,1	13,12,6,3	43	39
0,2,2,3	26,24,25,34	2,1,3,1	18,15,19,23	78	39
2,1,0,0	0,0,0,0	0,0,0,1	0,1,0,0	78	39
2,3,0,1	0,0,0,0	0,1,0,2	0,1,0,0	75	39
13,9,4,11	1,0,0,0	13,6,7,16	0,1,2,0	78	39
6,2,8,5	0,0,0,0	3,1,5,7	0,0,1,2	78	39
6,0,6,5	0,0,0,0	3,2,6,3	0,0,1,2	78	39
3,1,3,2	31,27,32,41	2,0,2,2	11,11,16,26	78	39
3,3,2,4	0,0,0,1	1,4,0,5	1,0,0,0	78	39
47,40,28,36	0,0,1,0	31,20,37,32	0,1,1,4	47	39
38,39,61,28	50,48,52,55	22,22,22,32	38,40,54,38	78	39
16,15,10,9	41,42,57,49	1,13,6,19	28,18,29,31	59	39
6,4,1,1	0,0,0,2	0,0,1,5	4,1,0,0	59	39
6,4,0,3	0,0,0,0	0,1,1,5	1,0,1,1	59	39
385,267,259,372	114,74,70,84	302,254,281,297	95,68,113,93	43	39
1,1,7,1	0,0,1,0	2,5,3,3	0,0,0,0	78	39
11,6,10,3	20,11,5,12	3,1,5,1	12,19,5,12	69	39
22,20,33,22	35,29,38,25	15,12,6,27	22,17,10,24	78	39
32,25,31,32	35,29,38,25	24,31,11,38	22,17,10,24	78	39
26,22,20,17	0,0,0,0	26,25,30,20	1,1,1,0	78	39
69,73,101,91	5,1,0,1	77,79,71,66	5,0,2,4	43	39
3,2,0,4	10,10,5,4	1,1,1,1	22,7,10,11	78	39
81,93,95,81	9,3,4,3	94,115,100,110	8,3,10,10	78	39
80,80,57,77	0,0,1,3	78,91,89,90	2,3,1,1	78	39
190,249,233,172	0,0,0,7	238,203,190,227	2,2,1,1	78	39
43,25,28,27	13,3,2,2	41,31,52,33	8,7,7,6	70	39
4,6,1,2	8,8,12,10	2,0,4,5	11,20,17,15	78	39
5,5,5,6	1,2,0,3	6,9,2,8	0,0,0,0	70	39
3,6,4,2	0,0,1,0	6,7,1,5	0,0,0,0	78	39
0,0,0,0	0,0,0,1	3,2,1,0	0,0,2,1	78	39
0,0,0,0	0,0,0,1	0,2,0,3	0,0,2,1	78	39
4,6,12,7	2,0,1,0	4,1,5,5	0,0,3,0	51	39
8,7,2,4	18,19,16,36	3,1,4,7	19,15,18,23	78	39
8,5,1,7	5,0,0,4	4,2,6,1	0,3,2,0	78	39
3,3,5,4	0,1,0,2	0,4,2,4	2,1,0,0	78	39
7,4,5,6	453,312,322,358	5,8,9,7	446,448,476,425	78	39
2,0,0,1	0,0,0,0	0,0,0,0	1,0,0,0	78	39
7,2,8,2	146,108,119,141	2,3,3,4	161,171,187,154	78	39
4,1,7,1	146,108,119,141	3,2,1,2	161,171,187,154	78	39
0,0,2,0	3,1,3,1	1,0,0,0	0,1,2,2	54	39
17,20,10,18	2,3,1,5	27,19,16,16	3,3,5,2	78	39
21,13,9,18	15,14,17,17	14,23,12,20	16,8,5,16	78	39
22,16,10,23	15,14,17,17	15,26,17,22	16,8,5,16	78	39
1,1,2,0	5,9,4,2	2,0,1,1	7,9,3,10	78	39
189,155,197,197	31,8,21,17	216,139,156,209	13,6,21,22	78	39
192,151,216,201	3,11,8,3	220,162,153,206	3,5,5,5	78	39
104,68,101,87	3,11,8,3	86,64,83,79	3,5,5,5	78	39
116,77,86,83	8,13,15,15	89,74,82,72	24,13,15,19	42	39
121,85,100,93	37,48,36,42	93,84,88,72	39,59,36,46	51	39
13,21,29,25	37,48,36,42	28,23,21,19	39,59,36,46	48	39
154,185,137,148	22,31,29,17	121,138,132,162	29,14,12,28	78	39
1,1,0,0	9,21,10,16	0,0,0,0	10,7,6,8	78	39
5,4,5,6	75,96,65,53	3,4,1,4	78,49,38,50	62	39
2,0,0,0	0,0,2,0	0,0,0,0	0,1,0,0	78	39
5,2,2,4	1,0,0,0	1,3,6,8	0,0,0,0	78	39
1,3,3,0	2,0,1,1	0,1,1,2	2,1,2,2	78	39
1,0,6,3	0,0,0,0	2,1,1,3	0,1,0,0	78	39
0,0,0,5	41,24,42,26	2,4,3,4	40,29,45,46	78	39
3,0,7,4	0,0,0,0	4,2,2,5	0,1,0,0	78	39
2,0,1,6	41,24,42,26	4,5,4,6	40,29,45,46	78	39
0,0,0,2	41,24,42,26	0,4,2,1	40,29,45,46	78	39
75,55,63,48	10,7,4,5	43,45,67,57	3,8,2,10	78	39
119,99,94,90	12,19,7,12	75,70,96,83	9,11,9,12	78	39
54,51,35,48	12,19,7,12	35,33,31,36	9,11,9,12	78	39
24,36,17,26	21,23,28,25	22,28,26,26	30,21,30,33	78	39
7,11,19,9	0,1,0,1	12,7,9,10	1,0,3,5	78	39
11,12,24,10	0,0,2,0	23,8,14,11	1,0,0,0	78	39
17,11,10,7	0,0,1,0	8,5,5,3	0,0,0,0	78	39
3,3,9,11	2,1,0,0	14,10,4,9	3,0,1,1	51	39
650,533,498,639	31,21,22,27	685,613,761,655	24,20,32,27	43	39
4,4,3,5	12,15,4,16	3,4,6,7	10,5,11,10	43	39
0,0,1,0	0,0,0,0	0,0,3,0	0,1,0,0	43	39
10,7,7,10	0,0,0,0	17,16,13,12	0,0,1,1	78	39
0,4,1,1	1,0,5,4	3,3,2,4	0,1,1,1	78	39
3,7,8,5	1,1,1,1	3,4,3,5	2,2,2,6	78	39
66,63,43,42	0,1,0,3	59,33,83,51	4,2,3,3	51	39
0,0,2,0	0,1,0,1	1,0,1,1	1,1,0,0	78	39
4,6,11,3	0,17,3,4	10,4,12,6	3,1,3,10	78	39
16,19,29,20	4,8,3,5	21,6,3,7	2,4,0,3	78	39
68,33,35,31	3,0,0,3	21,21,38,36	3,1,1,1	78	39
91,50,53,55	3,0,0,3	34,33,62,53	3,1,1,1	78	39
32,20,25,27	3,1,0,3	17,12,27,23	1,0,0,3	53	39
65,35,35,28	2,0,5,2	20,21,40,33	0,1,4,5	78	39
91,42,49,35	2,0,5,2	29,33,42,46	0,1,4,5	78	39
32,12,21,7	0,3,0,0	12,12,7,16	0,0,2,0	53	39
137,106,121,103	1,0,0,0	105,153,126,112	0,1,0,0	78	39
60,42,50,45	0,2,0,0	66,55,65,72	0,0,0,0	78	39
60,42,51,47	1,0,2,1	66,59,67,72	0,2,0,3	78	39
127,101,124,105	7,2,5,4	123,137,120,122	7,1,2,4	78	39
0,0,0,0	36,34,23,47	0,0,0,3	48,30,22,42	78	39
0,0,2,0	1,3,0,1	0,2,0,1	0,0,2,0	77	39
3,2,1,0	3,5,2,1	1,2,2,0	0,1,1,0	78	39
11,16,7,6	0,2,1,0	4,7,12,11	2,5,1,0	78	39
8,10,4,3	5,2,1,1	4,4,8,7	1,0,0,1	78	39
0,2,1,0	5,2,1,1	2,5,1,0	1,0,0,1	78	39
