IncLevel1	IncLevel2	IncLevelDifference
0.977,1.0,0.968,1.0	1.0,1.0,0.98,1.0	-0.009
0.895,0.967,0.944,0.941	0.897,0.844,0.78,0.859	0.092
1.0,1.0,1.0,NA	0.684,1.0,1.0,1.0	0.079
0.129,0.122,0.073,0.104	0.104,0.151,0.071,0.119	-0.004
0.063,0.078,0.073,0.033	0.121,0.04,0.11,0.088	-0.028
0.808,0.831,0.773,0.765	0.676,0.895,0.756,0.957	-0.027
0.071,0.091,0.0,0.0	0.077,0.048,0.0,0.0	0.009
0.385,0.778,0.8,0.429	1.0,1.0,0.846,1.0	-0.364
0.417,0.379,0.667,0.571	0.765,1.0,0.857,0.391	-0.245
0.072,0.084,0.08,0.063	0.06,0.053,0.11,0.08	-0.001
0.462,0.333,0.538,0.625	0.692,1.0,0.667,0.176	-0.144
0.082,0.076,0.045,0.076	0.037,0.046,0.064,0.048	0.021
0.097,0.107,0.06,0.069	0.048,0.046,0.064,0.086	0.022
0.964,0.968,0.923,0.898	0.92,1.0,1.0,1.0	-0.042
0.018,0.0,0.032,0.0	0.0,0.0,0.055,0.0	-0.001
0.0,0.112,0.09,0.062	0.1,0.07,0.162,0.118	-0.046
0.8,0.973,0.861,0.913	0.887,0.887,0.955,0.787	0.008
0.0,0.038,0.031,0.0	0.0,0.045,0.025,0.017	-0.005
0.024,0.068,0.056,0.042	0.071,0.034,0.065,0.078	-0.014
0.0,NA,NA,0.0	0.0,0.448,NA,NA	-0.224
1.0,1.0,1.0,1.0	0.692,0.846,1.0,0.714	0.187
1.0,1.0,1.0,1.0	0.2,0.667,1.0,0.571	0.391
1.0,1.0,1.0,0.857	1.0,0.909,1.0,1.0	-0.013
0.576,1.0,0.312,1.0	1.0,1.0,0.476,0.476	-0.016
0.981,0.938,0.953,0.969	0.979,0.974,0.938,0.963	-0.003
1.0,1.0,1.0,1.0	1.0,0.933,0.852,1.0	0.054
0.077,0.167,0.273,0.0	0.0,0.0,0.0,0.083	0.108
0.5,0.111,0.429,0.0	NA,0.0,1.0,0.333	-0.184
0.012,0.059,0.03,0.011	0.036,0.049,0.036,0.073	-0.021
0.289,0.169,0.213,0.23	0.111,0.289,0.273,0.351	-0.031
0.119,0.52,0.289,0.448	0.351,0.448,0.448,0.765	-0.159
0.104,0.351,0.401,0.131	0.231,0.39,0.346,0.201	-0.045
0.351,0.162,0.289,0.317	0.337,0.371,0.619,0.448	-0.164
0.947,0.983,0.979,0.955	0.955,0.951,0.957,0.879	0.03
0.108,0.141,0.203,0.094	0.111,0.086,0.139,0.092	0.029
0.012,0.01,0.013,0.01	0.013,0.016,0.015,0.006	-0.001
1.0,1.0,1.0,1.0	0.667,1.0,0.2,1.0	0.283
0.0,0.0,0.0,0.02	0.0,0.0,0.0,0.0	0.005
0.039,0.029,0.036,0.024	0.049,0.02,0.023,0.013	0.006
0.333,0.037,0.0,0.0	0.2,0.385,0.333,0.0	-0.137
0.079,0.061,0.07,0.018	0.116,0.083,0.111,0.05	-0.033
0.014,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.004
0.0,NA,NA,NA	NA,NA,1.0,NA	-1.0
0.538,1.0,1.0,1.0	1.0,1.0,0.833,1.0	-0.074
1.0,1.0,1.0,1.0	0.6,1.0,1.0,1.0	0.1
0.005,0.001,0.006,0.005	0.003,0.002,0.005,0.004	0.001
0.01,0.0,0.011,0.019	0.009,0.0,0.008,0.017	0.001
0.154,0.068,0.093,0.108	0.029,0.206,0.071,0.075	0.01
0.15,0.143,0.123,0.176	0.072,0.107,0.094,0.064	0.064
1.0,0.756,0.65,0.832	1.0,1.0,1.0,NA	-0.191
0.138,0.234,0.121,0.207	0.103,0.203,0.17,0.163	0.015
0.073,0.073,0.102,0.089	0.048,0.053,0.04,0.082	0.028
0.333,0.2,0.0,0.0	0.0,NA,0.2,0.143	0.019
0.028,0.033,0.043,0.017	0.012,0.017,0.03,0.0	0.015
0.032,0.045,0.056,0.026	0.029,0.017,0.05,0.015	0.012
0.4,0.167,0.448,0.286	0.2,0.304,0.222,0.043	0.133
0.0,0.0,1.0,1.0	NA,0.358,NA,NA	0.142
0.639,0.515,0.202,0.321	0.542,0.066,0.298,0.293	0.119
0.847,0.737,0.879,0.898	0.897,0.894,0.963,1.0	-0.098
0.099,1.0,0.407,0.215	0.355,0.355,0.0,0.084	0.232
0.436,0.419,0.568,0.477	0.314,0.29,0.294,0.453	0.137
0.171,0.234,0.236,0.107	0.188,0.061,0.159,0.222	0.029
NA,NA,NA,1.0	NA,NA,0.2,0.0	0.9
0.007,0.009,0.0,0.0	0.003,0.004,0.012,0.004	-0.002
0.993,1.0,0.987,0.992	0.978,0.977,0.986,0.988	0.011
1.0,0.989,0.989,1.0	1.0,1.0,1.0,1.0	-0.006
1.0,1.0,0.667,1.0	1.0,1.0,1.0,1.0	-0.083
0.25,0.4,0.333,1.0	1.0,0.714,0.333,0.5	-0.141
0.0,0.0,0.333,1.0	1.0,0.5,0.333,0.2	-0.175
1.0,0.989,0.991,1.0	1.0,1.0,0.991,1.0	-0.003
0.012,0.022,0.012,0.01	0.037,0.022,0.022,0.035	-0.015
0.0,0.333,0.158,1.0	0.333,0.667,0.455,1.0	-0.241
0.333,0.333,1.0,1.0	0.714,0.636,1.0,1.0	-0.171
0.5,0.5,1.0,1.0	0.8,0.6,1.0,1.0	-0.1
1.0,1.0,1.0,1.0	1.0,0.714,1.0,1.0	0.072
1.0,1.0,0.604,0.809	1.0,1.0,0.748,1.0	-0.084
0.917,0.92,0.89,0.887	0.816,0.85,0.87,0.896	0.046
0.046,0.059,0.049,0.055	0.056,0.104,0.08,0.077	-0.027
0.0,0.0,0.0,0.0	0.0,0.0,0.024,0.009	-0.008
0.868,0.941,0.927,0.831	0.878,0.882,0.97,0.841	-0.001
1.0,1.0,1.0,1.0	0.603,0.812,1.0,1.0	0.146
1.0,1.0,0.946,1.0	1.0,1.0,0.962,1.0	-0.004
1.0,1.0,1.0,1.0	0.714,1.0,1.0,1.0	0.072
1.0,1.0,1.0,1.0	0.667,1.0,1.0,1.0	0.083
1.0,1.0,0.91,1.0	1.0,1.0,1.0,1.0	-0.022
0.143,1.0,0.25,0.333	0.091,0.6,0.25,0.0	0.196
NA,0.5,1.0,1.0	0.111,0.6,0.5,0.0	0.531
NA,0.5,0.5,1.0	1.0,1.0,0.333,NA	-0.111
NA,0.429,0.5,1.0	0.333,1.0,1.0,0.0	0.06
0.0,0.0,0.429,0.0	0.2,0.0,0.143,0.0	0.022
0.0,NA,NA,0.333	0.6,1.0,1.0,0.6	-0.634
0.385,1.0,1.0,0.667	0.8,NA,1.0,0.882	-0.131
1.0,1.0,1.0,1.0	0.636,0.0,1.0,1.0	0.341
0.829,1.0,1.0,0.964	0.951,1.0,0.926,0.947	-0.008
0.922,0.969,0.862,0.916	0.872,0.981,0.856,1.0	-0.01
0.455,0.487,0.547,0.496	0.591,0.62,0.53,0.686	-0.111
0.0,0.0,0.02,0.0	0.0,0.0,0.0,0.016	0.001
0.891,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.027
0.5,1.0,NA,NA	0.0,NA,NA,1.0	0.25
0.939,0.907,0.915,0.92	0.92,0.942,0.917,0.919	-0.004
0.552,0.453,0.529,0.539	0.384,0.498,0.527,0.451	0.053
0.049,0.066,0.065,0.061	0.028,0.044,0.067,0.047	0.014
1.0,1.0,0.2,1.0	NA,0.429,NA,NA	0.371
0.917,0.888,0.907,0.947	0.922,0.884,0.874,0.917	0.015
0.991,0.964,0.955,0.971	0.924,0.891,0.94,0.956	0.043
0.941,0.824,0.762,0.822	0.728,0.529,0.749,0.735	0.152
NA,1.0,1.0,1.0	1.0,NA,NA,0.0	0.5
0.0,0.081,0.036,0.034	0.057,0.0,0.027,0.0	0.017
0.0,0.029,0.036,0.034	0.057,0.0,0.027,0.022	-0.002
0.136,0.048,0.143,0.053	0.2,0.133,0.067,0.164	-0.046
0.04,0.015,0.05,0.024	0.103,0.019,0.065,0.046	-0.026
0.652,0.63,0.6,0.478	0.6,1.0,0.75,0.643	-0.158
0.286,0.317,0.261,0.394	0.314,0.404,0.548,0.45	-0.114
0.13,0.176,0.128,0.333	0.143,0.125,0.364,0.29	-0.039
0.143,1.0,0.667,0.333	0.25,0.5,NA,0.111	0.249
0.152,0.15,0.075,0.081	0.152,0.086,0.083,0.086	0.013
NA,1.0,NA,1.0	NA,0.0,1.0,NA	0.5
0.019,0.048,0.07,0.128	0.071,0.103,0.018,0.067	0.002
1.0,1.0,0.943,1.0	1.0,1.0,1.0,1.0	-0.014
1.0,1.0,1.0,0.938	0.923,1.0,1.0,1.0	0.004
0.667,0.7,0.6,0.5	1.0,0.6,1.0,0.778	-0.228
1.0,1.0,1.0,1.0	0.9,1.0,1.0,1.0	0.025
0.714,0.565,1.0,0.455	1.0,1.0,1.0,1.0	-0.317
0.891,1.0,1.0,0.933	1.0,1.0,1.0,1.0	-0.044
0.756,0.783,0.78,0.821	0.742,0.756,0.684,0.727	0.058
0.667,0.769,0.733,0.698	0.724,0.742,0.745,0.638	0.005
0.107,0.13,0.643,0.079	0.324,0.286,0.231,0.324	-0.052
0.474,0.545,0.444,0.167	0.706,0.545,0.231,0.375	-0.057
0.905,0.959,0.872,0.873	0.855,0.688,0.875,0.753	0.109
0.769,0.619,0.692,0.714	0.714,0.583,0.556,0.533	0.102
1.0,1.0,1.0,1.0	1.0,0.966,1.0,1.0	0.008
0.023,0.05,0.013,0.024	0.009,0.013,0.0,0.0	0.022
1.0,1.0,1.0,1.0	0.714,1.0,0.714,1.0	0.143
0.385,NA,1.0,NA	1.0,0.0,0.0,0.143	0.407
NA,NA,1.0,0.0	NA,1.0,1.0,NA	-0.5
0.968,0.941,1.0,0.969	1.0,0.918,0.924,0.944	0.023
0.087,0.078,0.062,0.108	0.069,0.115,0.148,0.05	-0.012
0.76,0.956,0.879,0.747	0.751,0.901,1.0,0.936	-0.062
0.034,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.009
0.333,0.667,1.0,0.0	0.25,0.667,0.5,1.0	-0.104
0.556,0.238,0.714,0.4	0.667,0.455,0.529,0.467	-0.053
0.788,0.577,1.0,0.848	0.812,1.0,0.861,0.861	-0.08
0.116,0.008,0.067,0.055	0.025,0.036,0.061,0.023	0.025
0.0,0.031,0.0,0.087	0.106,0.057,0.122,0.049	-0.054
0.048,1.0,0.273,0.0	0.231,0.5,0.5,0.714	-0.156
1.0,0.091,0.667,0.0	0.6,0.6,0.4,1.0	-0.211
0.528,0.778,0.643,0.822	0.667,0.702,0.727,0.792	-0.029
0.906,0.909,0.966,0.967	0.886,1.0,0.815,0.952	0.024
0.015,0.028,0.032,0.015	0.012,0.022,0.025,0.016	0.004
0.0,NA,0.0,0.0	0.0,0.0,0.0,0.111	-0.028
0.044,0.022,0.019,0.023	0.018,0.025,0.029,0.003	0.008
0.786,1.0,1.0,0.424	1.0,1.0,NA,1.0	-0.198
0.18,0.2,0.086,0.13	0.132,0.154,0.067,0.208	0.009
0.123,0.143,0.059,0.13	0.08,0.12,0.067,0.16	0.007
0.183,0.195,0.164,0.205	0.166,0.226,0.176,0.162	0.004
1.0,0.834,1.0,1.0	1.0,0.754,1.0,1.0	0.02
0.73,0.852,0.878,0.866	0.877,0.802,0.808,0.864	-0.006
0.886,0.965,0.937,0.907	0.977,0.932,0.881,0.844	0.015
0.841,0.934,0.888,0.85	0.954,0.884,0.787,0.745	0.036
1.0,1.0,0.992,1.0	1.0,1.0,1.0,1.0	-0.002
1.0,1.0,0.991,1.0	1.0,1.0,1.0,1.0	-0.002
0.074,0.1,0.074,0.109	0.121,0.095,0.109,0.068	-0.009
0.0,0.0,0.092,0.048	0.142,0.128,0.042,0.153	-0.081
0.843,0.861,0.92,0.848	0.947,0.818,0.833,0.785	0.022
0.52,0.5,0.489,0.636	0.6,0.737,0.455,0.545	-0.048
1.0,1.0,1.0,0.714	1.0,1.0,1.0,1.0	-0.072
0.088,0.088,0.0,0.0	0.022,0.07,0.047,0.026	0.003
1.0,0.333,1.0,1.0	NA,1.0,NA,1.0	-0.167
0.857,0.962,0.937,0.721	1.0,0.875,1.0,0.92	-0.079
1.0,1.0,1.0,0.941	1.0,1.0,1.0,1.0	-0.015
0.936,0.907,0.984,0.971	0.877,1.0,0.931,0.86	0.033
0.009,0.006,0.02,0.0	0.026,0.013,0.031,0.013	-0.012
0.0,0.0,0.111,0.0	0.0,0.067,0.217,0.167	-0.085
0.556,0.714,0.692,0.778	1.0,0.417,0.412,0.6	0.078
1.0,1.0,1.0,1.0	0.636,1.0,1.0,1.0	0.091
0.302,0.271,0.136,0.0	0.046,0.0,0.148,0.242	0.068
0.198,0.494,0.302,0.11	0.565,0.088,0.073,0.098	0.07
0.895,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.026
0.918,0.501,0.657,0.705	0.736,0.936,0.839,1.0	-0.182
1.0,1.0,0.676,1.0	1.0,1.0,1.0,1.0	-0.081
0.0,0.0,0.0,NA	0.448,NA,NA,0.448	-0.448
0.067,0.126,0.0,0.053	0.0,0.091,0.065,0.04	0.012
0.0,NA,NA,NA	NA,0.0,1.0,0.0	-0.333
0.973,1.0,0.931,0.959	0.976,0.836,0.905,0.875	0.068
0.967,0.966,0.923,0.85	0.969,0.902,0.907,1.0	-0.018
0.858,0.877,0.886,0.87	0.809,0.867,0.829,0.856	0.033
0.0,0.0,1.0,0.0	0.0,NA,0.106,0.542	0.034
0.333,0.2,1.0,0.333	0.5,1.0,0.167,0.5	-0.075
1.0,1.0,1.0,1.0	1.0,1.0,0.5,0.429	0.268
1.0,1.0,1.0,1.0	1.0,0.98,0.979,0.934	0.027
0.367,0.37,0.389,0.242	0.282,0.273,0.457,0.429	-0.018
1.0,1.0,1.0,1.0	1.0,1.0,0.857,1.0	0.036
1.0,0.9,1.0,1.0	1.0,1.0,1.0,1.0	-0.025
0.818,0.865,0.846,0.839	0.786,0.943,0.846,0.881	-0.022
0.225,0.23,0.212,0.219	0.148,0.197,0.196,0.148	0.049
1.0,1.0,0.984,1.0	1.0,1.0,1.0,1.0	-0.004
0.925,0.894,0.958,0.914	0.887,0.813,0.95,0.933	0.027
0.733,0.796,0.711,0.678	0.685,0.636,0.648,0.737	0.053
0.849,0.865,0.828,0.75	0.846,0.677,0.822,0.8	0.037
0.391,0.616,0.586,0.625	0.607,0.562,0.398,0.508	0.036
0.896,0.784,0.916,0.932	1.0,0.845,0.845,1.0	-0.04
0.102,0.2,0.079,0.175	0.111,0.054,0.031,0.072	0.072
0.351,0.429,0.506,0.52	0.619,0.419,0.255,0.419	0.023
0.278,0.29,0.311,0.261	0.255,0.234,0.297,0.239	0.029
0.818,0.853,0.879,0.899	0.942,0.977,0.964,0.809	-0.061
0.972,1.0,0.893,0.918	1.0,0.969,1.0,0.958	-0.036
0.971,1.0,1.0,1.0	1.0,1.0,0.931,1.0	0.01
0.972,0.969,0.966,1.0	0.918,1.0,0.912,0.833	0.061
0.973,1.0,0.895,1.0	1.0,0.973,0.863,0.961	0.018
1.0,1.0,1.0,1.0	1.0,0.969,0.968,1.0	0.016
0.0,NA,NA,1.0	NA,NA,0.0,NA	0.5
0.143,1.0,0.0,0.25	1.0,0.0,0.0,0.5	-0.027
0.0,0.2,0.0,1.0	0.333,0.0,0.0,0.111	0.189
0.6,0.0,0.143,1.0	0.0,0.091,0.333,0.111	0.302
NA,1.0,NA,NA	NA,NA,0.0,NA	1.0
1.0,1.0,1.0,NA	NA,0.6,1.0,1.0	0.133
0.299,0.36,0.149,0.28	0.144,0.206,0.352,0.196	0.048
0.333,0.429,0.277,0.333	0.127,0.304,0.273,0.542	0.032
0.064,0.075,0.052,0.065	0.105,0.084,0.101,0.083	-0.029
1.0,1.0,0.556,1.0	1.0,1.0,1.0,1.0	-0.111
0.023,0.067,0.102,0.064	0.185,0.07,0.113,0.111	-0.056
0.029,0.0,0.035,0.013	0.0,0.023,0.022,0.0	0.008
0.848,0.754,0.89,0.8	0.932,0.886,0.85,0.83	-0.052
NA,0.0,1.0,1.0	NA,NA,NA,0.0	0.667
0.86,1.0,0.878,0.956	0.867,0.915,0.835,0.701	0.094
0.915,1.0,1.0,0.959	0.707,1.0,0.888,1.0	0.07
0.967,0.981,0.915,0.884	0.948,0.774,0.835,0.956	0.058
0.946,0.95,0.875,0.825	0.959,0.742,0.742,0.929	0.056
0.304,0.212,0.325,0.304	0.495,0.407,0.299,0.31	-0.091
1.0,1.0,1.0,1.0	1.0,1.0,0.5,1.0	0.125
0.123,0.126,0.081,0.0	0.096,0.167,0.018,0.073	-0.006
0.5,1.0,1.0,1.0	1.0,0.75,1.0,1.0	-0.062
0.227,0.123,0.099,0.2	0.254,0.194,0.079,0.091	0.008
0.236,0.123,0.086,0.161	0.17,0.167,0.079,0.062	0.032
0.476,0.784,NA,NA	NA,1.0,0.731,NA	-0.235
1.0,1.0,0.5,NA	1.0,0.0,1.0,0.5	0.208
0.074,0.017,0.088,0.038	0.029,0.068,0.07,0.133	-0.021
0.878,0.925,0.928,0.958	0.848,0.978,0.913,0.909	0.01
0.0,0.0,0.14,0.034	0.448,0.0,0.0,0.092	-0.091
0.213,0.083,0.169,0.111	0.111,0.075,0.188,0.14	0.015
0.231,0.25,0.133,0.5	0.163,0.385,0.333,0.448	-0.054
0.0,0.0,0.0,0.0	0.0,0.394,0.0,NA	-0.131
1.0,0.0,1.0,0.835	1.0,0.878,1.0,1.0	-0.261
0.904,0.859,0.948,0.825	0.857,0.829,0.85,0.813	0.047
0.015,0.006,0.008,0.008	0.009,0.028,0.0,0.0	0.0
0.975,0.973,0.99,0.983	0.979,0.98,0.975,0.978	0.002
NA,NA,0.351,NA	NA,NA,0.0,NA	0.351
0.106,0.053,0.04,0.088	0.031,0.1,0.05,0.037	0.017
0.667,0.1,0.0,0.2	0.125,0.556,0.167,0.2	-0.02
1.0,NA,0.0,0.333	1.0,0.333,NA,0.6	-0.2
0.882,1.0,1.0,0.946	0.946,1.0,0.943,1.0	-0.015
0.862,0.914,0.667,0.765	0.744,0.788,0.93,0.925	-0.045
0.747,0.741,0.755,0.762	0.703,0.674,0.706,0.785	0.034
0.198,0.276,0.15,0.171	0.292,0.104,0.064,0.101	0.059
0.048,0.009,0.109,0.038	0.012,0.059,0.137,0.111	-0.029
0.062,0.017,0.084,0.095	0.0,0.111,0.17,0.135	-0.04
0.5,1.0,0.529,1.0	0.667,0.556,0.714,1.0	0.023
0.0,0.024,0.019,0.03	0.044,0.0,0.015,0.008	0.001
0.024,0.0,0.0,0.074	0.04,0.024,0.02,0.017	-0.001
0.962,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.01
0.033,0.111,0.138,0.091	0.063,0.065,0.059,0.053	0.033
0.12,0.076,0.041,0.043	0.0,0.03,0.154,0.048	0.012
1.0,0.692,0.6,1.0	0.833,1.0,0.778,0.636	0.011
0.312,NA,1.0,0.0	NA,0.0,0.0,0.0	0.437
0.024,0.035,0.013,0.019	0.004,0.008,0.024,0.027	0.007
0.131,0.057,0.366,0.335	0.0,0.0,0.43,0.232	0.057
0.0,0.04,0.038,0.042	0.053,0.032,0.073,0.021	-0.015
1.0,1.0,NA,NA	NA,0.0,NA,1.0	0.5
1.0,1.0,NA,1.0	NA,0.342,NA,1.0	0.329
0.867,1.0,1.0,1.0	1.0,0.75,0.636,1.0	0.12
1.0,1.0,1.0,1.0	1.0,1.0,0.714,0.636	0.162
1.0,NA,1.0,1.0	1.0,1.0,0.75,0.429	0.205
0.046,0.018,0.045,0.024	0.083,0.0,0.059,0.037	-0.012
1.0,1.0,1.0,0.667	0.333,1.0,NA,1.0	0.139
1.0,1.0,0.959,1.0	1.0,0.943,0.968,0.869	0.045
0.275,0.289,0.37,0.203	0.224,0.216,0.169,0.296	0.058
0.205,0.191,0.104,0.108	0.023,0.323,0.12,0.288	-0.037
1.0,1.0,1.0,0.248	0.0,0.0,1.0,1.0	0.312
1.0,1.0,NA,1.0	0.0,1.0,0.398,0.768	0.458
0.754,0.766,0.77,0.801	0.742,0.772,0.693,0.743	0.035
1.0,1.0,0.778,1.0	1.0,1.0,1.0,1.0	-0.055
0.237,0.236,0.531,0.124	0.124,0.029,0.361,0.045	0.142
0.239,0.256,0.303,0.306	0.254,0.261,0.231,0.36	-0.0
0.314,0.301,0.29,0.39	0.353,0.477,0.355,0.442	-0.083
1.0,1.0,1.0,1.0	0.929,0.926,0.938,1.0	0.052
0.926,0.985,1.0,0.988	0.933,1.0,0.97,0.937	0.015
0.13,0.091,0.0,0.333	0.022,0.067,0.048,0.043	0.094
0.818,0.939,0.922,0.931	0.855,0.95,0.833,0.846	0.031
1.0,1.0,0.966,0.928	0.951,0.938,0.978,0.978	0.012
1.0,1.0,1.0,0.925	0.983,0.981,0.99,0.991	-0.005
0.648,0.823,0.886,0.883	0.741,0.712,0.805,0.754	0.057
0.2,0.273,0.04,0.091	0.083,0.0,0.105,0.143	0.068
0.736,0.582,1.0,0.527	1.0,1.0,1.0,1.0	-0.289
1.0,1.0,0.667,1.0	1.0,1.0,1.0,1.0	-0.083
NA,NA,NA,0.0	1.0,1.0,0.2,0.0	-0.55
NA,NA,NA,0.0	NA,1.0,0.0,0.6	-0.533
0.605,1.0,0.902,1.0	1.0,1.0,0.56,1.0	-0.013
0.182,0.156,0.059,0.053	0.073,0.032,0.1,0.132	0.028
0.444,1.0,1.0,0.467	1.0,0.25,0.6,1.0	0.015
1.0,0.6,1.0,0.5	0.0,0.667,1.0,1.0	0.108
0.008,0.006,0.008,0.008	0.006,0.009,0.009,0.008	-0.001
1.0,NA,NA,1.0	0.0,NA,NA,NA	1.0
0.023,0.009,0.033,0.007	0.006,0.009,0.008,0.013	0.009
0.014,0.005,0.029,0.004	0.009,0.006,0.003,0.006	0.007
0.0,0.0,0.325,0.0	1.0,0.0,0.0,0.0	-0.169
0.81,0.769,0.833,0.643	0.818,0.76,0.615,0.8	0.016
0.412,0.317,0.209,0.346	0.304,0.59,0.545,0.385	-0.135
0.423,0.364,0.227,0.404	0.319,0.619,0.63,0.407	-0.139
0.091,0.053,0.2,0.0	0.125,0.0,0.143,0.048	0.007
0.753,0.906,0.824,0.853	0.893,0.921,0.788,0.826	-0.023
0.97,0.873,0.931,0.971	0.973,0.942,0.939,0.954	-0.016
0.945,0.756,0.863,0.935	0.935,0.865,0.892,0.888	-0.02
0.931,0.846,0.842,0.837	0.775,0.841,0.835,0.779	0.057
0.714,0.575,0.68,0.629	0.646,0.521,0.651,0.545	0.059
0.222,0.262,0.396,0.326	0.368,0.241,0.322,0.251	0.006
0.778,0.749,0.703,0.813	0.676,0.831,0.846,0.743	-0.013
0.053,0.023,0.0,0.0	0.0,0.0,0.0,0.0	0.019
0.04,0.026,0.046,0.066	0.024,0.049,0.016,0.048	0.01
1.0,NA,0.0,NA	NA,0.0,NA,NA	0.5
0.714,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.072
0.2,1.0,0.6,0.0	0.0,0.333,0.2,0.333	0.233
1.0,NA,1.0,1.0	1.0,0.333,1.0,1.0	0.167
0.0,0.0,0.0,0.088	0.024,0.065,0.032,0.042	-0.019
1.0,NA,1.0,1.0	1.0,0.5,1.0,1.0	0.125
0.024,0.0,0.012,0.103	0.048,0.079,0.043,0.061	-0.023
0.0,0.0,0.0,0.037	0.0,0.065,0.022,0.011	-0.015
0.789,0.797,0.887,0.828	0.878,0.738,0.944,0.74	0.0
0.832,0.723,0.87,0.789	0.806,0.761,0.842,0.776	0.007
0.692,0.573,0.714,0.667	0.66,0.6,0.633,0.6	0.038
0.364,0.439,0.233,0.342	0.268,0.4,0.302,0.283	0.031
1.0,0.846,1.0,0.818	0.857,1.0,0.6,0.5	0.177
1.0,1.0,0.857,1.0	0.92,1.0,1.0,1.0	-0.016
1.0,1.0,0.833,1.0	1.0,1.0,1.0,1.0	-0.042
0.534,0.696,1.0,1.0	0.781,1.0,0.754,0.873	-0.045
0.95,0.958,0.954,0.955	0.963,0.965,0.956,0.957	-0.006
0.232,0.195,0.405,0.221	0.214,0.42,0.331,0.388	-0.075
NA,NA,1.0,NA	NA,0.0,1.0,NA	0.5
1.0,1.0,1.0,1.0	1.0,1.0,0.867,0.857	0.069
0.0,1.0,0.091,0.111	1.0,0.6,0.5,0.667	-0.391
0.6,0.778,0.8,0.714	0.429,0.5,0.429,0.294	0.31
1.0,0.98,1.0,0.915	0.919,0.927,0.955,0.929	0.041
NA,0.0,1.0,0.0	0.333,0.0,1.0,1.0	-0.25
1.0,0.15,0.647,0.273	0.625,0.667,0.667,0.231	-0.03
0.667,0.543,0.829,0.667	0.84,0.429,1.0,0.538	-0.025
0.919,1.0,1.0,0.838	0.778,0.913,0.95,0.947	0.042
0.938,1.0,1.0,0.902	0.85,0.943,0.969,0.964	0.028
0.887,0.936,1.0,0.869	0.926,1.0,1.0,0.849	-0.021
0.942,1.0,0.778,0.875	1.0,0.913,0.833,0.767	0.02
0.958,1.0,0.831,0.897	1.0,0.943,0.84,0.821	0.02
1.0,0.746,1.0,1.0	1.0,1.0,0.72,1.0	0.007
0.986,1.0,1.0,1.0	1.0,0.987,1.0,1.0	-0.0
1.0,0.913,1.0,1.0	1.0,1.0,1.0,1.0	-0.022
0.968,1.0,0.927,0.959	1.0,0.937,1.0,0.923	-0.002
0.901,0.962,0.925,0.929	0.898,0.986,0.968,0.938	-0.018
0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.034	-0.009
0.0,0.0,1.0,0.0	NA,1.0,0.0,1.0	-0.417
0.333,0.167,0.2,0.0	1.0,0.5,0.5,NA	-0.492
1.0,0.8,0.778,1.0	0.5,0.412,0.857,1.0	0.202
0.444,0.714,0.667,0.6	0.667,1.0,1.0,0.778	-0.255
0.0,0.333,0.333,0.0	0.5,1.0,1.0,0.0	-0.459
1.0,NA,NA,NA	NA,NA,NA,0.0	1.0
0.969,0.931,1.0,0.979	1.0,1.0,1.0,0.944	-0.016
0.982,0.956,0.902,0.934	0.906,0.945,0.925,0.971	0.007
0.143,0.182,0.133,0.128	0.268,0.128,0.319,0.268	-0.099
NA,0.0,1.0,NA	1.0,NA,1.0,0.0	-0.167
NA,NA,1.0,NA	0.333,0.0,1.0,1.0	0.417
1.0,0.788,0.676,0.736	0.836,0.807,0.957,1.0	-0.1
1.0,0.848,1.0,1.0	1.0,1.0,1.0,1.0	-0.038
0.481,1.0,1.0,1.0	0.188,1.0,1.0,1.0	0.073
1.0,1.0,1.0,1.0	1.0,0.995,1.0,1.0	0.001
0.074,0.059,0.066,0.034	0.066,0.052,0.12,0.061	-0.016
0.052,0.036,0.034,0.044	0.03,0.031,0.055,0.053	-0.001
NA,NA,NA,1.0	NA,NA,0.0,NA	1.0
0.901,0.845,1.0,0.845	1.0,0.645,0.694,0.476	0.194
0.165,0.179,0.309,0.209	0.274,0.459,0.386,0.253	-0.128
0.502,0.526,0.483,0.469	0.457,0.472,0.435,0.46	0.039
1.0,1.0,1.0,1.0	1.0,0.8,1.0,1.0	0.05
1.0,1.0,0.658,0.812	1.0,0.591,1.0,1.0	-0.03
0.167,0.273,0.323,0.234	0.368,0.429,0.538,0.302	-0.16
1.0,0.961,1.0,1.0	1.0,1.0,1.0,1.0	-0.01
0.444,0.429,0.636,0.6	0.333,1.0,0.429,0.5	-0.038
0.0,0.0,0.0,0.0	0.0,0.025,0.0,0.061	-0.021
1.0,1.0,1.0,0.5	NA,NA,0.6,1.0	0.075
0.0,0.0,0.0,0.0	0.2,0.0,0.0,0.0	-0.05
0.021,0.059,0.034,0.033	0.027,0.024,0.013,0.021	0.016
0.083,0.055,0.025,0.072	0.03,0.077,0.059,0.101	-0.008
0.104,0.104,0.027,0.0	0.08,0.036,0.026,0.023	0.018
