SRR13761520_1,X,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761520_1,Y,1,2,1,14,39,137,462,1168,2816,5633,10474,18020,29072,45106,68276,97167,135740,186194,250382,332947,438096,576940,761488,1015880,1378822,1933824,2880407,4734128,6289709
SRR13761520_2,X,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761520_2,Y,6,88,437,1775,3487,8770,23952,43535,55906,65301,76974,91524,109103,131625,158010,189455,226717,272201,329825,398206,480564,586769,725484,905628,1151447,1493222,1997718,2790014,4175586,4699616
SRR13761521_1,X,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761521_1,Y,1,5,25,145,470,1351,3024,6347,11959,21189,34494,53992,81256,117090,163306,224234,296553,391429,508105,658095,853245,1121299,1494423,2065160,3037129,4880893,5610340
SRR13761521_2,X,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761521_2,Y,5,68,254,981,2175,7502,22752,42217,56299,67024,79620,96444,116588,140674,170442,204781,247234,298614,359875,433416,523676,636611,783131,974402,1233171,1588757,2104440,2906458,4241880,4296068
SRR13761522_1,X,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761522_1,Y,1,1,5,21,107,381,979,2599,5339,9912,17394,28532,44743,68076,100701,141003,195912,264266,351786,465672,610879,804042,1068048,1443674,2011790,2984415,4837329,5627446
SRR13761522_2,X,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761522_2,Y,3,91,208,727,1645,6516,19816,36495,48528,58456,70180,84316,101660,124207,150262,182428,222588,269200,326876,396803,483866,594421,738521,925986,1178514,1536503,2053369,2856847,4221366,4394655
SRR13761523_1,X,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761523_1,Y,1,3,3,28,96,379,1090,2498,5334,9856,16867,27537,43122,66077,94657,134654,184412,249338,331198,434628,570148,751206,997583,1347819,1878968,2771583,4447755,4981748
SRR13761523_2,X,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761523_2,Y,2,68,211,822,1658,5894,16940,30741,41293,49821,60252,72971,88622,107609,131346,160174,194017,237842,289065,353782,432784,533598,663735,839458,1076280,1406280,1888716,2647372,3924117,4093118
SRR13761524_1,X,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761524_1,Y,2,5,23,99,387,1096,2560,5281,9619,16482,26762,42275,69868,91848,124623,170142,228321,303668,399367,524753,693504,926446,1264194,1792430,2713572,4607760,6399245
SRR13761524_2,X,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761524_2,Y,1,8,81,466,2396,3751,7300,17771,31293,40830,49382,59318,71990,87519,109888,136697,157336,191065,232127,283218,345956,421946,522486,651557,824457,1060750,1398751,1902647,2704500,4171599,4927246
SRR13761525_1,X,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761525_1,Y,1,4,7,31,93,392,1133,2559,5333,9995,17005,28431,44703,68790,99647,140737,193352,261148,347773,459895,604463,797851,1066271,1453728,2061954,3115312,5113772,5462064
SRR13761525_2,X,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761525_2,Y,1,2,103,295,957,1812,5012,14090,26122,37068,46965,58349,71610,88782,109612,135100,164262,201188,247500,302916,370245,454682,565622,708322,900175,1159517,1534525,2087579,2959473,4442469,4662089
SRR13761526_1,X,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761526_1,Y,4,16,89,489,1569,3622,6896,11266,17855,26575,37980,53989,75830,101986,136210,177975,228183,287123,360153,450580,570406,730892,971126,1355994,2076393,3885587,8517179
SRR13761526_2,X,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761526_2,Y,6,95,1592,15102,37146,47001,61532,76568,85874,93743,103173,115027,130590,147792,168961,193050,223799,259140,302707,352781,413907,491317,589525,718588,894488,1142072,1528188,2184633,3571553,6136017
SRR13761527_1,X,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761527_1,Y,1,3,9,54,256,926,2436,4879,8854,14459,22758,34286,50680,73478,100949,137073,180820,236491,305133,388029,494277,632162,822858,1101110,1542420,2341993,4238349,7960674
SRR13761527_2,X,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
SRR13761527_2,Y,3,81,887,10303,25356,33411,46830,61029,70841,79625,90820,106118,123479,145452,170784,200796,235601,278370,329200,390529,462054,552604,667796,816270,1015006,1294313,1708855,2393237,3749730,5636037
