ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
10090	19,30,21,15	0,0,0,0	36,17,18,38	0,0,1,0	43	39	0.292664576358723	0.740309341636338
10091	1,3,0,4	17,13,12,10	5,3,2,10	16,12,12,19	126	39	0.1015068507847	0.5563118367848
10092	23,15,20,23	1,0,0,0	20,14,11,31	1,0,1,0	212	39	0.958983031698552	0.999202115572178
10095	13,11,16,14	62,44,52,49	20,16,9,11	65,65,46,53	86	39	0.720646614565595	0.961814721295955
10096	91,134,91,100	0,0,1,0	111,110,103,89	0,0,0,1	1701	39	0.999202115572178	0.999202115572178
10097	28,19,19,18	3,2,6,1	38,25,32,29	4,6,5,2	456	39	0.999202115572178	0.999202115572178
10098	30,33,21,25	1,0,0,0	20,23,42,28	0,0,0,0	45	39	0.31024130733342	0.749566121439301
10100	10,23,15,7	26,29,26,22	13,4,10,14	28,13,26,32	224	39	0.334526813224789	0.756025618575497
10101	1,0,0,0	1,0,0,0	0,5,2,0	3,0,1,0	42	39	0.125449991429937	0.590284852809359
10103	10,16,15,15	0,0,1,0	4,2,13,10	8,2,0,1	43	39	0.147887456924389	0.61736031513975
10104	61,76,61,50	0,0,0,1	102,59,50,71	0,0,0,0	487	39	0.305890254823689	0.746616777017611
10105	106,111,86,93	18,11,8,11	105,114,89,77	11,2,11,11	43	39	0.315159109164452	0.751426360864952
10106	935,986,884,941	22,24,21,29	1078,930,1017,1067	25,32,24,32	363	39	0.5633198634335	0.886205574643738
10107	8,7,3,2	0,0,0,0	10,2,4,7	0,0,1,0	81	39	0.272407432066204	0.729891678271504
10108	3,0,0,1	20,12,18,23	0,1,0,0	19,17,24,8	65	39	0.322866102693362	0.751892427555289
10109	10,7,2,3	1,1,3,0	6,3,3,5	1,2,2,0	107	39	0.695827121956879	0.951540637952798
10110	27,19,20,25	1,1,3,0	25,19,27,13	1,2,2,0	81	39	0.999202115572178	0.999202115572178
10111	16,21,13,19	2,1,2,3	32,19,13,25	5,6,3,6	42	39	0.0461689788154455	0.473647969604401
10113	0,3,0,0	14,11,25,17	1,1,0,2	28,15,24,14	82	39	0.394448918008053	0.785389679891744
10114	0,3,0,0	14,11,25,17	0,1,0,1	28,15,24,14	66	39	0.999202115572178	0.999202115572178
10115	99,108,98,59	295,292,242,261	116,101,83,107	356,283,289,341	42	39	0.805362579833526	0.999202115572178
10116	9,22,24,11	286,275,235,271	18,16,17,17	320,305,292,349	72	39	0.749513310036956	0.97655409817458
10117	20,19,12,14	315,302,319,298	15,9,12,13	373,310,344,366	85	39	0.0213861549950372	0.398079903502521
10119	0,1,0,0	0,1,0,0	0,0,0,0	1,1,0,0	64	39	0.232506527333004	0.697255342652556
10121	43,70,38,45	9,15,5,15	53,38,31,38	15,9,13,20	66	39	0.0601336610578384	0.501495324274303
10122	9,29,17,11	4,0,4,2	16,14,19,17	1,1,0,5	42	39	0.573779550344993	0.89060080041556
10123	15,27,16,22	8,2,4,1	12,13,12,13	5,2,2,4	42	39	0.385830939577141	0.781757384877614
10124	3,24,6,6	0,5,2,1	7,9,8,4	0,0,1,1	42	39	0.168588646744848	0.643270820280958
10125	6,7,5,8	6,8,4,10	2,3,7,3	1,5,8,4	242	39	0.738754278113466	0.97119295954036
10126	101,207,165,159	0,0,0,0	106,131,118,119	0,0,1,0	3601	39	0.0973501012618572	0.554287139059699
10127	33,51,63,48	1,2,0,0	45,32,32,36	0,0,0,0	1027	39	0.0938639094383732	0.543265702022605
10128	57,113,96,88	17,28,20,14	80,82,56,62	5,7,19,11	1970	39	0.196163291965043	0.674103202490208
10129	25,64,33,40	17,28,20,14	35,51,24,26	5,7,19,11	982	39	0.22429013368172	0.690298350621779
10130	23,24,34,30	3,7,4,7	16,25,27,22	2,5,0,3	43	39	0.162984432050688	0.637126522764272
10131	32,37,57,42	2,3,5,9	36,42,52,37	2,0,3,6	42	39	0.181426260466189	0.657441127363382
10132	4,1,1,0	0,0,0,0	1,3,11,1	0,1,0,0	92	39	0.24439184357145	0.706512185128603
10133	4,6,6,6	17,2,25,6	8,4,4,3	10,10,2,18	106	39	0.999202115572178	0.999202115572178
10134	0,0,1,1	0,1,0,1	0,1,0,1	0,0,0,2	149	39	0.536910122358234	0.87096026965965
10135	27,30,27,27	0,0,2,0	12,24,16,34	1,0,0,0	43	39	0.893772304474962	0.999202115572178
10136	8,8,7,2	0,0,0,0	7,7,1,4	0,0,0,1	43	39	0.233266136723513	0.697467182665751
10137	13,12,11,8	1,0,0,1	9,21,22,2	0,3,0,0	43	39	0.831335795427603	0.999202115572178
10139	6,7,5,11	0,0,1,0	5,2,7,4	0,0,0,0	125	39	0.413452360804474	0.797998094688297
10140	15,11,13,16	0,0,0,0	12,6,12,13	1,0,3,1	125	39	0.0002921178588009	0.18081876201848
10142	471,651,531,496	1,0,0,0	605,561,608,670	0,0,0,0	2041	39	0.291684237361488	0.740309341636338
10143	13,10,13,13	6,3,2,6	11,18,14,17	2,1,5,4	58	39	0.161440482818632	0.637103180883864
10144	6,6,1,7	44,58,51,37	5,8,1,2	48,47,41,52	130	39	0.473463910215566	0.83203245024379
10145	43,65,46,31	3,8,5,8	40,51,46,57	3,8,6,4	97	39	0.559556116988016	0.883909314775815
10146	127,95,125,127	14,5,3,8	97,81,112,156	3,9,10,5	139	39	0.91345995151925	0.999202115572178
10148	12,9,12,15	13,8,7,9	22,11,11,7	21,11,8,10	52	39	0.343456905611247	0.760917414912078
10149	30,19,30,19	1,0,0,1	23,29,17,21	3,2,3,0	62	39	0.0444618614482285	0.467471340885059
10150	5,4,4,3	0,0,1,1	1,2,4,1	0,0,0,0	62	39	0.230637060996623	0.696190730841365
10151	0,0,0,3	0,0,0,0	0,2,0,0	0,0,1,0	42	39	NA	NA
10152	19,19,16,24	0,0,3,1	16,14,4,13	2,5,0,2	42	39	0.0382410241647351	0.455984016207464
10153	72,84,62,81	13,8,15,17	56,39,55,47	7,10,13,17	42	39	0.246133623612048	0.708908413248739
10155	30,49,53,26	15,21,21,16	18,43,38,34	6,7,9,14	198	39	0.0394185332148493	0.457741671998156
10156	87,94,76,62	7,2,2,1	105,59,46,79	3,0,2,3	141	39	0.820630203424311	0.999202115572178
10157	47,37,62,50	1,0,0,0	43,50,45,53	0,0,0,0	165	39	0.319655224665375	0.751892427555289
10158	64,51,72,62	0,0,0,0	54,56,56,62	3,0,0,0	195	39	0.999202115572178	0.999202115572178
