IncLevel1	IncLevel2	IncLevelDifference
0.543,0.57,0.547,0.644	0.608,0.601,0.58,0.577	-0.015
0.385,0.455,0.476,0.452	0.457,0.454,0.366,0.412	0.02
0.53,0.693,0.74,0.873	0.462,0.683,0.48,0.484	0.182
0.868,0.852,0.663,0.76	0.598,0.627,0.316,0.743	0.215
0.737,0.757,0.561,0.639	0.858,0.685,1.0,0.524	-0.093
0.425,0.497,0.476,0.477	0.46,0.467,0.482,0.464	0.001
0.373,0.313,0.354,0.379	0.385,0.302,0.353,0.307	0.018
0.525,0.518,0.524,0.507	0.498,0.514,0.495,0.529	0.01
0.178,0.0,0.295,0.178	0.0,0.246,0.0,0.0	0.101
0.625,0.763,0.794,0.69	0.627,0.428,0.609,0.669	0.135
0.242,0.279,0.194,0.294	0.291,0.499,0.108,0.295	-0.046
0.46,0.451,0.469,0.477	0.384,0.478,0.347,0.466	0.045
0.0,0.0,0.0,0.019	0.0,0.043,0.0,0.0	-0.006
0.317,0.349,0.317,0.367	0.403,0.325,0.375,0.334	-0.022
0.448,0.436,0.38,0.353	0.453,0.394,0.486,0.51	-0.056
0.994,0.997,0.997,0.977	0.978,0.979,1.0,0.989	0.005
0.468,0.472,0.442,0.46	0.451,0.468,0.429,0.439	0.014
0.725,0.71,0.79,0.612	0.827,0.731,0.706,0.635	-0.015
0.976,0.934,0.868,0.977	0.839,0.936,0.786,0.969	0.056
0.295,0.383,0.284,0.464	0.152,0.344,0.361,0.527	0.011
0.115,0.262,0.0,0.038	0.144,0.0,0.0,0.246	0.006
0.04,0.027,0.025,0.0	0.041,0.03,0.0,0.014	0.002
0.111,0.098,0.159,0.138	0.176,0.072,0.125,0.115	0.005
0.979,1.0,0.991,0.979	1.0,0.988,1.0,0.988	-0.007
0.55,0.607,0.552,0.633	0.563,0.576,0.53,0.536	0.034
0.221,0.26,0.352,0.253	0.183,0.266,0.237,0.186	0.053
1.0,0.0,0.738,0.724	0.628,0.429,0.36,NA	0.143
0.444,0.323,0.2,0.333	0.333,0.667,0.3,0.545	-0.136
0.159,0.173,0.131,0.077	0.23,0.134,0.161,0.239	-0.056
0.204,0.213,0.184,0.099	0.282,0.186,0.21,0.267	-0.061
0.828,0.811,0.748,0.407	0.92,0.788,0.793,0.932	-0.16
0.542,0.506,0.507,0.504	0.495,0.495,0.499,0.513	0.014
0.458,0.52,0.468,0.455	0.43,0.526,0.423,0.495	0.007
0.033,0.057,0.092,0.026	0.025,0.063,0.097,0.019	0.001
0.067,0.089,0.168,0.126	0.126,0.202,0.378,0.044	-0.075
0.258,0.24,0.527,0.41	0.41,0.635,0.676,0.41	-0.174
0.135,0.309,0.195,0.294	0.238,0.179,0.304,0.062	0.038
0.494,0.283,0.487,0.503	0.487,0.481,0.511,0.363	-0.019
NA,0.691,NA,1.0	NA,1.0,1.0,NA	-0.155
0.552,0.615,0.567,0.602	0.622,0.641,0.583,0.593	-0.026
0.635,0.619,0.6,0.606	0.598,0.608,0.582,0.586	0.022
0.845,0.723,0.645,0.304	0.845,0.685,0.845,0.154	-0.003
1.0,0.409,0.787,0.683	0.928,0.866,0.928,0.881	-0.181
1.0,0.154,0.0,0.195	0.0,0.686,0.0,0.593	0.018
1.0,0.166,0.0,0.21	0.443,0.705,0.0,0.443	-0.054
0.165,0.208,0.0,0.101	0.0,0.253,0.0,0.165	0.014
0.178,0.224,0.0,0.11	0.058,0.27,0.0,0.097	0.022
0.56,0.557,0.5,0.505	0.5,0.549,0.578,0.509	-0.003
0.476,0.502,0.444,0.447	0.464,0.462,0.466,0.508	-0.008
0.42,0.302,0.414,0.492	0.437,0.445,0.466,0.499	-0.055
0.407,0.496,0.467,0.518	0.482,0.538,0.492,0.53	-0.038
0.0,0.044,0.107,0.107	0.0,0.0,0.05,0.064	0.036
0.452,0.599,0.582,0.482	0.594,0.616,0.587,0.576	-0.064
NA,0.0,0.0,NA	1.0,NA,NA,0.0	-0.5
1.0,0.827,0.898,0.864	0.898,0.775,1.0,0.871	0.011
0.559,0.555,0.375,0.52	0.438,0.47,0.6,0.416	0.021
0.0,0.0,0.0,0.0	0.007,0.0,0.0,0.007	-0.004
0.424,0.397,0.425,0.459	0.464,0.403,0.391,0.458	-0.003
0.524,0.742,0.595,0.609	0.604,0.721,0.626,0.568	-0.012
0.609,0.685,0.51,0.656	0.662,0.692,0.632,0.574	-0.025
0.521,0.554,0.495,0.523	0.5,0.59,0.495,0.495	0.003
0.654,0.819,0.751,0.531	0.841,0.502,1.0,0.43	-0.005
1.0,1.0,1.0,1.0	1.0,1.0,0.675,0.847	0.12
1.0,1.0,1.0,1.0	1.0,1.0,0.732,0.804	0.116
0.004,0.007,0.0,0.0	0.0,0.0,0.008,0.003	0.0
0.475,0.424,0.446,0.368	0.36,0.28,0.346,0.424	0.076
0.0,0.0,0.0,0.109	0.038,0.117,0.045,0.0	-0.023
0.239,0.214,0.211,0.223	0.215,0.18,0.197,0.165	0.032
0.455,0.422,0.476,0.463	0.431,0.411,0.413,0.35	0.053
0.434,0.408,0.432,0.437	0.426,0.443,0.41,0.39	0.011
0.876,0.819,0.954,0.927	0.913,0.949,0.916,0.909	-0.028
0.575,0.509,0.463,0.46	0.444,0.47,0.429,0.384	0.07
0.617,0.54,0.704,0.762	0.742,0.708,0.681,0.697	-0.051
0.439,0.422,0.581,0.388	0.402,0.422,0.452,0.452	0.026
0.285,0.398,0.569,0.619	0.359,0.364,0.099,0.329	0.18
0.157,0.225,0.363,0.358	0.193,0.226,0.05,0.176	0.114
0.623,0.388,0.559,0.522	0.418,0.559,0.411,0.331	0.093
0.306,0.388,0.64,0.725	0.528,0.673,0.395,0.543	-0.02
0.408,0.345,0.558,0.435	0.618,0.677,0.48,0.385	-0.104
0.269,0.383,0.384,0.28	0.374,0.341,0.329,0.432	-0.04
0.564,0.588,0.673,0.444	0.685,0.605,0.511,0.548	-0.02
1.0,0.399,0.509,0.554	0.121,0.293,0.408,0.084	0.389
NA,0.458,0.175,0.458	0.22,0.175,0.124,0.0	0.234
0.357,0.511,0.568,0.438	0.462,0.455,0.588,0.497	-0.032
0.445,0.44,0.42,0.446	0.391,0.435,0.439,0.404	0.02
0.381,0.47,0.43,0.45	0.38,0.285,0.346,0.473	0.062
0.542,0.703,0.565,0.636	0.602,0.482,0.504,0.616	0.06
1.0,0.979,0.963,1.0	1.0,0.955,1.0,1.0	-0.003
0.958,1.0,0.961,1.0	1.0,0.93,1.0,0.977	0.003
0.764,0.638,0.654,0.733	0.766,0.748,0.7,0.7	-0.031
0.0,0.0,0.028,0.0	0.0,0.0,0.0,0.0	0.007
0.649,0.134,0.382,0.0	0.0,0.0,0.481,0.188	0.124
0.585,0.58,0.755,0.597	0.762,0.531,0.486,0.403	0.084
0.692,0.775,0.509,0.433	0.623,0.432,0.429,0.356	0.142
0.803,0.62,0.449,1.0	0.62,0.914,1.0,1.0	-0.165
0.696,0.428,0.478,0.395	0.421,0.447,0.365,0.45	0.078
0.332,0.399,0.399,0.0	NA,0.0,0.0,NA	0.283
0.304,0.247,0.265,0.376	0.0,0.325,0.167,0.376	0.081
0.312,0.298,0.285,0.301	0.316,0.37,0.342,0.319	-0.038
0.57,0.643,0.557,0.552	0.519,0.598,0.523,0.495	0.047
0.629,0.611,0.714,0.508	0.594,0.519,0.588,0.57	0.048
0.217,0.47,0.526,0.69	0.625,0.0,0.217,0.735	0.082
0.0,0.0,0.0,0.0	0.59,0.0,0.0,0.418	-0.252
1.0,1.0,NA,1.0	0.695,1.0,1.0,0.202	0.276
0.553,0.483,0.53,0.524	0.396,0.379,0.394,0.604	0.079
0.032,0.128,0.1,0.081	0.143,0.1,0.104,0.05	-0.014
0.079,0.057,0.015,0.054	0.035,0.057,0.05,0.082	-0.005
0.321,0.317,0.308,0.289	0.283,0.336,0.296,0.291	0.007
0.601,0.71,0.598,0.601	0.636,0.609,0.795,0.63	-0.04
0.426,0.458,0.44,0.364	0.318,0.288,0.325,0.471	0.072
0.503,0.523,0.466,0.454	0.419,0.321,0.388,0.483	0.084
0.518,0.647,0.658,0.544	0.638,0.609,0.696,0.521	-0.024
0.387,0.475,0.533,0.324	0.529,0.522,0.369,0.466	-0.042
0.431,0.501,0.491,0.484	0.481,0.527,0.418,0.491	-0.002
0.277,0.316,0.249,0.295	0.226,0.225,0.226,0.25	0.052
0.949,1.0,0.974,0.989	1.0,0.982,0.965,1.0	-0.009
0.0,0.008,0.008,0.007	0.0,0.0,0.015,0.0	0.002
0.693,0.627,0.565,0.557	0.541,0.55,0.562,0.623	0.041
0.997,0.975,0.996,0.983	0.995,0.99,0.981,0.992	-0.002
0.724,0.691,0.672,0.649	0.684,0.695,0.654,0.704	-0.0
0.654,0.662,0.638,0.581	0.551,0.573,0.557,0.573	0.07
0.419,0.453,0.46,0.422	0.37,0.368,0.407,0.358	0.063
0.0,0.005,0.0,0.004	0.0,0.0,0.023,0.009	-0.006
0.418,0.467,0.462,0.429	0.361,0.371,0.399,0.36	0.071
0.682,0.72,0.745,0.707	0.68,0.675,0.678,0.643	0.044
0.427,0.469,0.467,0.447	0.478,0.43,0.48,0.433	-0.003
0.499,0.55,0.59,0.525	0.51,0.524,0.497,0.472	0.04
0.005,0.008,0.005,0.018	0.005,0.0,0.012,0.003	0.004
0.269,0.31,0.298,0.275	0.351,0.337,0.317,0.334	-0.047
0.0,0.004,0.012,0.008	0.016,0.005,0.011,0.008	-0.004
0.0,0.009,0.008,0.025	0.01,0.0,0.0,0.013	0.005
0.23,0.232,0.229,0.215	0.238,0.216,0.284,0.238	-0.017
0.035,0.011,0.025,0.038	0.031,0.018,0.0,0.015	0.011
1.0,0.967,1.0,1.0	0.96,1.0,1.0,1.0	0.002
0.42,0.243,0.491,0.243	0.491,0.743,0.491,0.659	-0.247
0.367,0.472,0.476,0.414	0.381,0.474,0.402,0.566	-0.024
0.617,0.665,0.66,0.626	0.611,0.617,0.6,0.619	0.03
0.569,0.706,0.903,0.34	0.643,0.34,0.694,0.673	0.042
0.348,0.356,0.405,0.317	0.357,0.303,0.397,0.329	0.01
0.371,0.38,0.429,0.341	0.381,0.324,0.425,0.351	0.01
0.484,0.401,0.432,0.405	0.388,0.491,0.368,0.4	0.019
0.471,0.458,0.489,0.51	0.553,0.359,0.406,0.486	0.031
0.5,0.419,0.477,0.409	0.407,0.464,0.395,0.483	0.014
0.23,0.172,0.148,0.185	0.162,0.144,0.097,0.225	0.027
0.72,0.647,0.623,0.633	0.575,0.694,0.741,0.636	-0.006
0.283,0.137,0.404,0.311	0.26,0.442,0.644,0.345	-0.139
0.129,0.1,0.1,0.0	0.056,0.151,0.0,0.0	0.031
0.562,0.559,0.47,0.542	0.241,0.71,0.47,0.437	0.069
0.455,0.528,0.523,0.52	0.525,0.415,0.513,0.46	0.028
0.361,0.0,0.0,0.311	0.22,0.738,0.0,0.361	-0.162
0.516,0.416,0.0,0.39	0.0,0.0,0.0,0.0	0.331
0.654,1.0,NA,0.587	0.0,0.0,NA,0.0	0.747
0.141,0.131,0.045,0.0	0.186,0.0,0.092,0.0	0.01
0.0,0.0,0.08,0.06	0.0,0.0,0.142,0.0	-0.0
0.622,0.0,0.141,0.22	0.0,0.0,0.0,0.497	0.121
0.0,0.168,0.232,0.0	0.0,0.0,0.287,0.0	0.028
0.358,0.271,0.527,0.527	0.092,0.0,0.427,0.218	0.237
1.0,0.648,0.787,1.0	1.0,NA,0.648,1.0	-0.024
0.698,0.601,0.752,0.671	0.744,0.71,0.695,0.62	-0.012
0.407,0.389,0.357,0.42	0.514,0.511,0.483,0.462	-0.099
0.717,0.61,0.61,0.577	0.553,0.595,0.563,0.609	0.048
0.191,0.083,0.258,0.168	0.152,0.126,0.05,0.0	0.093
0.491,0.401,0.263,0.422	0.363,0.496,0.282,0.302	0.033
0.97,1.0,0.985,0.956	0.937,0.957,0.967,0.978	0.018
1.0,0.83,0.916,1.0	1.0,0.619,0.378,1.0	0.187
0.361,0.467,0.447,0.41	0.484,0.545,0.423,0.352	-0.03
0.233,0.301,0.202,0.181	0.174,0.265,0.209,0.214	0.014
0.91,0.931,0.94,0.922	0.93,0.949,0.925,0.922	-0.006
0.239,0.165,0.503,0.284	0.451,0.361,0.1,0.356	-0.019
0.84,0.851,0.897,0.936	0.916,0.876,1.0,1.0	-0.067
0.731,0.67,0.803,0.803	0.826,0.404,1.0,1.0	-0.056
0.011,0.082,0.024,0.048	0.038,0.045,0.009,0.0	0.018
0.522,0.56,0.379,0.563	0.48,0.361,0.407,0.434	0.086
0.698,0.746,0.772,0.798	0.778,0.695,0.692,0.788	0.015
0.678,0.732,0.761,0.786	0.77,0.677,0.675,0.775	0.015
0.487,0.487,0.478,0.528	0.445,0.4,0.459,0.465	0.053
0.552,0.552,0.55,0.537	0.467,0.498,0.545,0.55	0.033
0.995,1.0,1.0,1.0	0.995,1.0,0.992,1.0	0.002
0.386,0.443,0.445,0.44	0.419,0.453,0.377,0.439	0.006
0.022,0.028,0.024,0.024	0.017,0.019,0.018,0.022	0.005
0.098,0.065,0.111,0.063	0.11,0.051,0.132,0.055	-0.003
0.733,0.835,0.743,0.855	0.781,0.774,0.735,0.78	0.024
0.419,0.473,0.492,0.5	0.528,0.407,0.385,0.43	0.033
0.0,0.0,0.0,0.0	0.044,0.03,0.073,0.059	-0.051
0.09,0.107,0.096,0.107	0.035,0.048,0.083,0.122	0.028
0.086,0.053,0.0,0.192	0.093,0.123,0.027,0.09	-0.001
0.619,0.662,0.751,0.672	0.642,0.708,0.686,0.666	0.001
0.413,0.475,0.55,0.49	0.505,0.589,0.547,0.403	-0.029
0.294,0.315,0.324,0.342	0.331,0.317,0.298,0.294	0.009
0.613,0.649,0.56,0.644	0.538,0.605,0.547,0.578	0.05
0.485,0.476,0.433,0.483	0.483,0.455,0.49,0.46	-0.003
0.518,0.596,0.562,0.627	0.589,0.532,0.49,0.482	0.052
0.796,0.695,0.709,0.765	0.594,0.661,0.864,0.363	0.121
0.0,0.302,0.0,0.464	0.0,0.464,0.0,0.0	0.075
0.465,0.477,0.393,0.341	0.373,0.472,0.406,0.422	0.001
0.455,0.467,0.539,0.49	0.385,0.503,0.474,0.464	0.031
0.435,0.375,0.421,0.48	0.45,0.389,0.396,0.414	0.016
0.414,0.274,0.322,0.394	0.338,0.313,0.323,0.223	0.052
0.173,NA,NA,0.484	0.0,0.653,0.653,0.0	0.002
0.673,0.648,0.638,0.625	0.636,0.663,0.639,0.647	-0.0
0.93,0.921,0.9,0.929	0.895,0.9,0.908,0.904	0.018
0.964,0.965,0.977,0.949	0.974,0.964,0.983,0.937	-0.001
0.511,0.518,0.537,0.537	0.47,0.491,0.509,0.517	0.029
0.363,0.254,0.402,0.384	0.285,0.256,0.168,0.401	0.073
0.443,0.505,0.459,0.458	0.456,0.421,0.363,0.498	0.032
0.393,0.345,0.442,0.396	0.385,0.416,0.407,0.465	-0.024
0.515,0.487,0.49,0.473	0.466,0.499,0.444,0.409	0.037
0.446,0.469,0.517,0.636	0.56,0.482,0.632,0.62	-0.056
0.702,0.731,0.539,0.601	0.594,0.61,0.647,0.679	0.011
0.628,0.674,0.55,0.604	0.361,0.721,0.47,0.674	0.057
0.928,0.908,0.928,0.951	0.946,0.931,0.9,0.904	0.009
0.973,0.965,0.976,0.983	0.982,0.975,0.966,0.969	0.001
0.656,0.629,0.616,0.597	0.592,0.555,0.577,0.612	0.041
0.982,0.991,0.975,0.976	0.974,0.976,0.978,0.99	0.001
1.0,1.0,1.0,0.998	1.0,1.0,0.998,1.0	0.0
0.845,0.805,0.821,0.811	0.785,0.813,0.798,0.831	0.014
0.973,0.976,0.977,0.988	0.985,0.98,0.972,0.977	0.0
0.993,0.994,0.996,0.996	0.997,0.998,0.995,0.998	-0.002
0.127,0.223,0.204,0.103	0.124,0.06,0.045,0.162	0.066
0.373,0.449,0.33,0.4	0.367,0.402,0.438,0.421	-0.019
0.411,0.367,0.421,0.399	0.402,0.363,0.399,0.408	0.007
0.385,0.438,0.474,0.386	0.453,0.404,0.405,0.452	-0.008
0.436,0.454,0.532,0.404	0.44,0.595,0.541,0.33	-0.02
0.0,0.0,0.0,0.202	0.0,0.0,0.209,0.0	-0.002
0.529,0.0,0.421,0.213	0.164,0.0,0.153,0.164	0.171
0.656,0.598,0.727,0.696	0.79,0.686,0.696,0.783	-0.07
0.588,0.414,0.727,0.571	0.556,0.556,0.578,0.608	0.0
0.811,0.837,0.84,0.874	0.77,0.862,0.774,0.971	-0.004
0.246,0.363,0.389,0.677	0.529,0.611,0.403,0.707	-0.144
0.786,0.71,0.685,0.76	0.679,0.767,0.787,0.742	-0.009
0.498,0.481,0.506,0.564	0.57,0.496,0.565,0.502	-0.021
0.076,0.107,0.107,0.179	0.097,0.11,0.207,0.097	-0.011
0.349,0.514,0.262,0.293	0.391,0.351,0.229,0.406	0.01
0.963,0.968,0.976,0.953	0.972,0.976,0.902,0.942	0.017
0.312,0.317,0.324,0.316	0.295,0.273,0.296,0.312	0.023
0.593,0.589,0.593,0.615	0.587,0.594,0.601,0.615	-0.002
0.522,0.324,0.44,0.369	0.42,0.351,0.222,0.445	0.054
0.068,0.0,0.029,0.05	0.05,0.067,0.038,0.024	-0.008
0.385,0.435,0.411,0.314	0.347,0.309,0.319,0.296	0.069
0.575,0.544,0.584,0.612	0.585,0.608,0.539,0.678	-0.024
0.319,0.36,0.341,0.379	0.307,0.251,0.323,0.308	0.052
0.36,0.567,0.484,0.449	0.244,0.375,0.42,0.624	0.049
0.381,0.427,0.605,0.566	0.496,0.427,0.59,0.314	0.038
0.603,0.499,0.356,0.073	0.417,0.332,0.508,0.436	-0.041
0.217,0.315,0.161,0.177	0.164,0.185,0.291,0.287	-0.014
0.427,0.521,0.389,0.492	0.474,0.407,0.459,0.517	-0.007
NA,1.0,0.707,NA	NA,1.0,NA,0.546	0.08
1.0,1.0,0.356,0.624	0.581,0.525,0.454,0.924	0.124
0.036,0.039,0.021,0.012	0.029,0.009,0.012,0.042	0.004
0.284,0.704,0.704,0.442	0.472,0.498,0.309,0.543	0.078
0.278,0.739,1.0,0.536	0.435,1.0,0.435,1.0	-0.079
0.269,0.0,0.0,0.551	0.596,0.296,0.0,0.396	-0.117
0.253,0.449,0.389,0.389	0.671,0.337,0.379,0.504	-0.103
0.184,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.046
0.459,1.0,1.0,0.772	1.0,0.809,1.0,1.0	-0.145
0.333,0.4,0.431,0.4	0.625,0.51,0.122,0.714	-0.102
0.385,0.425,0.387,0.324	0.338,0.365,0.331,0.327	0.04
0.427,0.42,0.326,0.262	0.434,0.331,0.438,0.344	-0.028
0.565,0.472,0.614,0.55	0.439,0.573,0.578,0.647	-0.009
0.466,0.537,0.44,0.662	0.472,0.446,0.416,0.516	0.064
0.898,0.929,1.0,1.0	1.0,1.0,0.951,1.0	-0.031
0.521,0.549,0.462,0.471	0.451,0.434,0.414,0.459	0.061
0.703,0.612,0.688,0.756	0.713,0.734,0.703,0.696	-0.022
0.771,0.622,0.573,0.863	0.877,0.573,0.501,0.652	0.056
0.602,0.598,0.56,0.405	0.593,0.546,0.555,0.409	0.016
0.358,0.212,0.269,0.252	0.313,0.328,0.207,0.372	-0.032
0.595,0.592,0.512,0.463	0.622,0.418,0.66,0.486	-0.006
0.083,0.074,0.066,0.061	0.061,0.094,0.029,0.021	0.02
0.219,0.258,0.367,0.203	0.359,0.367,0.387,0.303	-0.092
0.47,NA,NA,1.0	1.0,1.0,1.0,1.0	-0.265
0.779,1.0,1.0,1.0	1.0,NA,1.0,1.0	-0.055
0.799,1.0,1.0,0.57	0.726,0.0,0.639,0.469	0.384
0.0,1.0,1.0,0.0	0.0,0.0,0.0,0.0	0.5
0.0,0.221,0.146,0.0	0.0,NA,0.0,0.0	0.092
0.739,NA,NA,NA	1.0,NA,0.321,1.0	-0.035
0.658,0.677,0.764,0.753	0.696,0.647,0.762,0.674	0.018
0.587,0.703,0.605,0.586	0.623,0.644,0.547,0.604	0.016
0.372,0.283,0.422,0.304	0.246,0.318,0.262,0.323	0.058
0.0,0.0,0.0,0.025	0.0,0.0,0.044,0.0	-0.005
0.0,0.0,0.0,0.043	0.0,0.0,0.125,0.0	-0.021
0.909,0.94,0.872,0.959	0.955,0.895,0.975,0.929	-0.019
0.244,0.241,0.232,0.238	0.229,0.221,0.234,0.231	0.01
0.003,0.003,0.005,0.004	0.006,0.006,0.005,0.005	-0.002
0.004,0.001,0.005,0.002	0.006,0.001,0.003,0.003	-0.0
0.594,0.568,0.599,0.593	0.594,0.595,0.6,0.594	-0.007
0.632,0.537,0.373,0.49	0.485,0.407,0.561,0.429	0.038
0.386,0.327,0.477,0.366	0.32,0.356,0.431,0.274	0.044
0.656,0.488,0.589,0.69	0.488,0.656,0.741,0.405	0.033
0.75,0.724,0.639,0.645	0.534,0.7,0.748,0.689	0.022
0.174,0.132,0.164,0.29	0.229,0.312,0.333,0.178	-0.073
0.189,0.0,0.149,0.0	0.189,0.0,0.0,0.0	0.037
0.234,0.035,0.0,0.093	0.133,0.187,0.0,0.0	0.01
0.579,1.0,0.648,0.786	0.479,0.479,0.0,0.479	0.394
0.0,0.017,0.0,0.071	0.042,0.023,0.0,0.0	0.006
0.0,0.083,0.0,0.254	0.241,0.153,0.0,0.0	-0.014
0.478,0.478,0.186,0.478	0.478,0.733,0.186,0.0	0.056
0.396,0.567,0.495,0.783	0.519,0.574,0.274,0.405	0.117
0.239,0.161,0.24,0.171	0.249,0.267,0.285,0.121	-0.028
0.402,0.351,0.346,0.336	0.367,0.414,0.351,0.167	0.034
0.239,0.161,0.24,0.189	0.207,0.267,0.249,0.162	-0.014
0.236,0.219,0.289,0.255	0.267,0.341,0.248,0.111	0.008
0.34,0.21,0.22,0.235	0.357,0.441,0.47,0.222	-0.121
0.356,0.191,0.209,0.222	0.329,0.402,0.485,0.254	-0.123
1.0,1.0,0.853,1.0	0.914,1.0,1.0,0.914	0.006
1.0,1.0,0.853,1.0	0.726,0.943,0.921,0.879	0.096
0.732,0.625,0.607,0.753	0.563,0.755,0.715,0.794	-0.027
0.174,0.465,0.188,0.743	0.582,0.699,0.249,0.457	-0.104
0.602,0.534,0.748,0.534	0.523,0.632,0.534,0.579	0.038
0.324,0.405,0.36,0.358	0.31,0.398,0.343,0.296	0.025
0.992,1.0,0.977,0.993	0.989,0.968,0.958,0.983	0.016
0.931,0.977,0.94,0.93	0.931,0.899,0.848,0.942	0.039
0.666,0.603,0.556,0.622	0.515,0.664,0.588,0.589	0.023
0.206,0.17,0.191,0.234	0.132,0.158,0.223,0.121	0.042
0.475,0.44,0.458,0.429	0.462,0.458,0.463,0.401	0.005
0.448,0.438,0.43,0.412	0.444,0.447,0.49,0.377	-0.008
0.337,0.3,0.267,0.24	0.26,0.315,0.282,0.333	-0.011
0.843,0.845,0.792,0.808	0.854,0.81,0.869,0.829	-0.018
0.528,0.556,0.651,0.574	0.547,0.563,0.591,0.52	0.022
0.332,0.364,0.355,0.348	0.318,0.34,0.338,0.303	0.025
0.652,0.571,0.754,0.838	0.689,0.757,0.714,0.647	0.002
1.0,0.859,0.913,0.905	0.897,0.723,1.0,1.0	0.014
0.85,0.835,0.542,0.818	0.85,0.904,0.57,0.448	0.068
NA,NA,NA,0.0	0.49,NA,1.0,0.0	-0.497
0.497,0.472,0.523,0.429	0.364,0.576,0.492,0.389	0.025
0.847,0.802,0.725,0.788	0.775,0.783,0.753,0.782	0.017
0.931,1.0,1.0,1.0	1.0,0.941,0.937,1.0	0.013
0.914,1.0,1.0,1.0	1.0,0.893,0.95,1.0	0.018
0.0,0.238,0.0,0.0	0.319,0.0,NA,0.0	-0.047
0.0,0.199,0.0,0.0	0.266,0.0,0.0,0.0	-0.017
0.394,0.449,0.455,0.403	0.418,0.478,0.477,0.338	-0.002
0.637,0.724,0.641,0.706	0.715,0.609,0.631,0.647	0.026
0.338,0.471,0.458,0.5	0.568,0.461,0.433,0.384	-0.02
0.781,0.616,0.763,0.682	0.682,0.811,0.471,0.433	0.111
0.411,0.294,0.414,0.386	0.466,0.366,0.381,0.417	-0.031
0.069,0.049,0.096,0.09	0.108,0.046,0.124,0.087	-0.015
0.61,0.599,0.61,0.623	0.545,0.592,0.652,0.491	0.04
0.307,0.42,0.452,0.355	0.256,0.673,0.198,0.452	-0.011
0.201,0.291,0.394,0.288	0.101,0.342,0.076,0.184	0.118
0.423,0.352,0.439,0.45	0.301,0.357,0.526,0.384	0.024
0.57,0.644,0.483,0.482	0.538,0.508,0.48,0.487	0.042
0.866,0.762,0.95,0.85	0.931,0.818,0.957,0.876	-0.038
0.457,0.105,0.513,0.345	0.637,0.231,0.513,0.387	-0.087
0.961,0.941,0.982,0.935	0.98,0.93,0.981,0.96	-0.008
0.451,0.515,0.468,0.357	0.444,0.474,0.31,0.518	0.011
0.115,0.035,0.052,0.085	0.114,0.063,0.045,0.082	-0.004
0.79,0.833,0.74,0.716	0.784,0.747,0.695,0.775	0.019
0.967,0.993,0.981,0.965	0.966,0.978,0.98,0.975	0.002
0.702,0.779,0.729,0.676	0.677,0.667,0.732,0.771	0.01
0.781,0.864,0.838,0.858	0.837,0.732,0.756,0.713	0.076
0.0,0.0,0.012,0.02	0.0,0.0,0.0,0.0	0.008
0.03,0.055,0.118,0.047	0.033,0.035,0.049,0.031	0.025
0.433,0.423,0.527,0.501	0.546,0.461,0.459,0.389	0.007
1.0,0.927,1.0,1.0	1.0,1.0,0.917,1.0	0.003
0.937,0.957,0.927,0.989	0.986,0.918,0.924,0.935	0.012
0.267,0.225,0.192,0.236	0.258,0.242,0.189,0.293	-0.016
0.578,0.617,0.736,0.634	0.7,0.594,0.698,0.651	-0.019
0.727,0.776,0.744,0.751	0.705,0.671,0.659,0.672	0.073
0.124,0.1,0.166,0.167	0.113,0.133,0.106,0.105	0.025
0.006,0.011,0.01,0.006	0.0,0.0,0.0,0.0	0.008
0.389,0.242,0.378,0.343	0.341,0.283,0.386,0.357	-0.004
0.45,0.515,0.63,0.473	0.519,0.729,0.481,0.564	-0.056
0.425,0.351,0.554,0.414	0.407,0.566,0.367,0.51	-0.026
0.567,0.598,0.724,0.732	0.438,0.37,0.646,0.57	0.149
0.522,0.604,0.577,0.664	0.683,0.545,0.458,0.499	0.045
0.405,0.444,0.463,0.584	0.39,0.463,0.503,0.424	0.029
0.485,0.463,0.449,0.464	0.399,0.526,0.386,0.432	0.03
0.432,0.618,0.497,0.612	0.33,0.497,0.703,0.588	0.01
0.0,0.0,0.062,0.0	0.0,0.0,0.0,0.129	-0.017
0.0,0.0,0.104,0.0	0.0,0.0,0.0,0.143	-0.01
0.284,0.35,0.342,0.365	0.354,0.39,0.438,0.354	-0.049
0.587,0.299,0.535,0.738	0.221,0.594,0.561,0.561	0.055
0.534,0.862,0.534,0.682	0.691,0.904,0.611,0.659	-0.063
0.628,0.862,0.647,0.422	1.0,0.877,1.0,0.493	-0.203
0.657,0.86,0.509,0.505	0.637,0.778,0.589,0.718	-0.048
NA,NA,1.0,0.0	1.0,0.0,1.0,NA	-0.167
0.331,0.288,0.258,0.322	0.244,0.353,0.268,0.324	0.003
0.015,0.037,0.021,0.049	0.03,0.0,0.014,0.0	0.019
1.0,1.0,1.0,0.986	0.986,0.99,0.992,0.987	0.008
0.564,0.436,0.436,0.633	0.508,0.436,1.0,0.307	-0.045
0.432,0.52,0.388,0.565	0.471,0.476,0.497,0.461	-0.0
0.369,0.517,0.519,0.4	0.439,0.37,0.351,0.434	0.053
0.101,0.119,0.124,0.022	0.111,0.197,0.187,0.115	-0.061
0.911,0.396,0.43,0.654	0.55,0.773,0.607,0.49	-0.007
1.0,0.77,0.828,0.897	0.761,1.0,0.91,0.889	-0.016
