ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4103	152,248,218,150	107,140,125,122	213,196,167,186	139,98,89,120	417	39	0.172743606402604	0.588940145958715	0.117,0.142,0.14,0.103	0.125,0.158,0.149,0.127	-0.014
4104	174,287,248,163	82,69,68,95	286,200,203,224	82,58,60,103	179	39	0.443883126799002	0.781313255146603	0.316,0.475,0.443,0.272	0.432,0.429,0.424,0.321	-0.025
4105	82,115,90,60	0,0,2,1	59,54,38,72	0,1,3,0	2233	39	0.585600911998693	0.878824503004918	1.0,1.0,0.44,0.512	1.0,0.485,0.181,1.0	0.072
4106	9,8,11,6	0,1,0,0	4,6,10,5	0,1,0,1	227	39	0.581995421780535	0.875682846388232	1.0,0.579,1.0,1.0	1.0,0.508,1.0,0.462	0.152
4107	23,35,48,29	2,3,4,1	47,28,36,26	1,1,8,1	467	39	0.755020596606963	0.977048570338485	0.49,0.493,0.501,0.708	0.797,0.7,0.273,0.685	-0.066
4108	84,98,74,81	3,2,0,1	93,95,114,103	3,1,1,6	435	39	0.600421223084814	0.888325739394914	0.715,0.815,1.0,0.879	0.735,0.895,0.911,0.606	0.066
4109	76,85,67,71	42,37,39,36	77,91,105,95	56,34,35,47	424	39	0.555643237813316	0.856792572979481	0.143,0.174,0.136,0.154	0.112,0.198,0.216,0.157	-0.019
4110	66,136,157,73	63,46,43,51	78,109,109,127	56,47,67,71	1778	39	0.576313605276365	0.872197609078919	0.022,0.061,0.074,0.03	0.03,0.048,0.034,0.038	0.009
4115	321,367,283,337	80,57,86,89	336,341,313,335	76,75,99,90	564	39	0.448571480441902	0.784020065691215	0.217,0.308,0.185,0.208	0.234,0.239,0.179,0.205	0.015
4122	312,514,490,286	11,14,16,11	437,369,448,413	20,19,21,17	268	39	0.0192564506712659	0.297776003355717	0.805,0.842,0.817,0.791	0.761,0.739,0.756,0.78	0.055
4123	13,12,12,14	45,36,28,30	30,20,14,25	46,42,54,59	137	39	0.400797112175729	0.756385731912441	0.076,0.087,0.109,0.117	0.157,0.119,0.069,0.108	-0.016
4125	36,58,50,43	39,38,51,38	37,24,53,55	52,35,34,36	114	39	0.763415910455669	0.980515762767005	0.24,0.343,0.251,0.279	0.196,0.19,0.348,0.343	0.009
4129	2,0,0,1	0,0,0,0	0,0,0,0	0,1,0,0	221	39	NA	NA	1.0,NA,NA,1.0	NA,0.0,NA,NA	1.0
4133	11,24,18,19	23,15,29,27	21,9,12,10	17,20,18,20	126	39	0.683405975307285	0.94214144634835	0.129,0.331,0.161,0.179	0.277,0.122,0.171,0.134	0.024
4137	28,58,58,48	3,3,4,2	29,30,19,27	1,1,0,1	165	39	0.150303262871812	0.555209942006692	0.688,0.82,0.774,0.85	0.873,0.876,1.0,0.865	-0.12
4138	29,53,74,49	1,1,0,0	58,60,56,61	1,0,0,2	132	39	0.783079443213587	0.985101210259065	0.895,0.94,1.0,1.0	0.945,1.0,1.0,0.9	-0.002
4139	281,273,248,258	8,1,6,10	235,215,212,248	3,11,13,5	141	39	0.400884437913594	0.756385731912441	0.907,0.987,0.92,0.877	0.956,0.844,0.819,0.932	0.035
4140	7,5,12,5	0,1,3,1	11,3,4,8	0,0,2,0	825	39	0.247973123095193	0.666994676703288	1.0,0.191,0.159,0.191	1.0,1.0,0.086,1.0	-0.386
4147	63,74,74,62	99,89,68,93	77,65,90,99	127,113,120,114	153	39	0.362537592713456	0.734590002839333	0.14,0.175,0.217,0.145	0.134,0.128,0.16,0.181	0.019
4148	0,4,0,0	0,3,0,0	0,0,0,1	0,0,0,0	683	39	NA	NA	NA,0.071,NA,NA	NA,NA,NA,1.0	-0.929
4149	159,162,175,180	3,3,2,2	223,199,206,235	3,5,8,5	144	39	0.102648906829826	0.489502965155391	0.935,0.936,0.96,0.961	0.953,0.915,0.875,0.927	0.03
4150	362,377,468,390	3,1,8,6	529,466,497,472	4,2,4,4	544	39	0.329418742237939	0.713298537176072	0.896,0.964,0.807,0.823	0.905,0.944,0.899,0.894	-0.038
