IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
105,226,153,121	5,6,7,4	116,89,153,97	3,2,11,4	553	39
129,258,167,137	6,0,1,1	125,109,170,114	1,2,4,5	620	39
374,446,485,312	5,1,4,2	313,371,345,402	6,7,14,10	803	39
58,78,67,65	1,1,1,4	75,80,70,58	2,2,1,2	435	39
77,99,86,79	2,3,0,1	84,96,82,73	5,1,0,0	529	39
87,86,88,68	1,0,3,1	75,86,131,74	1,1,2,0	2478	39
35,49,51,42	1,0,0,0	42,37,85,40	1,0,0,0	1055	39
19,8,17,8	0,0,1,0	4,11,17,5	1,0,1,3	927	39
12,2,12,3	24,9,9,17	3,1,7,5	11,12,26,7	123	39
5,4,5,2	10,11,11,10	7,2,7,7	7,13,7,8	121	39
18,31,6,18	7,4,13,8	19,6,9,12	15,7,7,15	218	39
49,59,40,40	50,40,22,44	43,61,40,39	21,28,21,37	913	39
155,145,190,152	2,3,4,2	122,130,158,125	4,1,6,1	236	39
72,54,50,44	0,2,0,0	71,76,83,82	0,0,7,0	5359	39
15,17,17,8	0,0,0,1	23,16,12,14	0,0,0,0	182	39
84,69,59,67	2,0,0,0	62,53,40,66	4,0,0,3	108	39
39,41,37,37	112,72,110,75	66,44,54,63	115,99,112,111	121	39
728,1104,1085,770	1,0,3,3	716,810,783,850	0,0,0,3	6224	39
253,428,413,238	25,51,57,42	331,412,309,373	59,43,52,63	139	39
866,1473,1292,932	437,376,418,440	1187,1316,1077,1414	465,424,454,483	699	39
337,505,450,327	7,6,12,10	399,354,421,392	20,9,16,13	421	39
7,3,4,4	101,82,78,87	2,2,2,4	100,114,125,139	149	39
301,253,257,291	0,0,0,0	245,246,250,253	1,1,0,0	1091	39
101,151,175,126	13,11,17,16	171,162,156,139	37,38,14,25	2231	39
28,50,37,33	126,144,107,115	42,15,51,35	106,110,148,131	317	39
7,8,3,3	1,0,0,0	3,9,3,2	0,0,1,0	155	39
19,31,29,11	13,14,24,32	11,24,20,20	15,17,29,35	818	39
51,41,39,44	0,2,0,4	42,44,50,51	4,1,2,1	479	39
14,23,12,17	0,0,4,3	20,28,15,35	0,0,0,1	237	39
31,18,27,10	29,18,33,21	19,21,28,12	27,18,13,28	1122	39
355,445,373,334	0,2,0,0	498,448,484,513	2,2,2,3	1133	39
355,445,372,334	20,14,9,6	498,448,484,513	23,13,12,9	1130	39
0,0,2,0	0,0,0,0	0,1,0,0	0,0,2,0	614	39
55,83,63,100	0,1,2,0	95,83,77,93	0,2,2,2	1437	39
243,341,278,248	15,8,20,13	237,240,257,306	17,12,21,15	428	39
40,49,62,46	0,0,1,0	68,58,41,22	0,0,0,0	319	39
387,533,340,337	39,56,51,62	403,429,362,396	58,78,77,70	1811	39
1,1,2,0	0,0,1,1	1,6,1,4	1,2,3,0	174	39
1,1,2,2	0,0,0,0	0,0,1,3	0,3,0,0	134	39
1,1,2,2	1,0,0,2	0,0,1,3	3,0,0,2	159	39
19,18,24,9	0,0,1,0	17,6,24,24	0,0,0,0	566	39
10,29,9,8	12,16,9,5	20,23,3,12	9,9,13,8	163	39
363,346,435,366	7,11,10,6	466,441,471,493	9,6,21,15	561	39
704,776,819,797	8,7,13,9	907,854,925,944	5,5,3,0	1100	39
31,38,21,32	2,0,2,0	14,24,43,26	0,0,0,0	1316	39
543,628,552,550	2,8,5,6	601,426,549,507	3,6,4,3	121	39
380,388,412,406	27,12,19,17	380,326,411,366	19,18,17,11	132	39
30,40,41,33	0,2,2,1	43,28,36,47	0,0,0,0	292	39
34,50,59,42	7,2,9,2	61,35,55,61	2,1,2,8	402	39
35,54,65,45	24,20,17,30	63,42,59,68	28,14,21,24	443	39
79,86,108,69	2,9,10,4	99,73,98,102	6,8,6,4	242	39
108,120,147,95	70,39,55,72	142,115,135,156	82,60,74,72	370	39
110,151,141,118	0,2,0,0	150,203,172,174	0,0,0,0	427	39
102,142,131,113	0,2,2,0	137,198,169,164	1,0,5,1	410	39
115,155,146,123	3,2,4,0	159,211,178,182	1,2,4,1	474	39
107,146,136,118	10,12,6,10	146,206,175,172	11,11,9,10	457	39
10,13,9,4	1,4,0,1	8,6,9,13	0,0,0,2	221	39
91,108,94,99	0,3,4,1	43,69,74,69	2,1,1,0	954	39
409,399,391,366	136,117,148,121	422,383,430,431	157,128,141,147	2138	39
90,134,91,93	112,95,113,112	119,83,134,104	115,97,88,124	114	39
107,100,80,102	10,10,8,19	79,83,67,95	7,14,12,9	123	39
176,159,155,158	7,6,4,10	143,143,135,166	8,10,4,3	299	39
1,4,6,0	0,0,1,0	2,5,1,0	0,0,1,0	378	39
33,50,29,52	1,1,0,1	55,50,52,53	0,0,2,3	246	39
6,20,13,10	10,2,5,9	4,11,17,14	17,9,10,5	134	39
1026,1609,1280,1048	7,11,13,5	1397,1179,1238,1320	9,13,13,6	3530	39
259,480,343,271	4,8,2,5	391,321,385,412	3,7,0,6	947	39
19,21,26,30	3,5,4,4	29,20,10,22	2,5,2,8	178	39
96,99,97,123	58,39,48,40	85,101,91,74	34,26,34,28	132	39
99,229,152,109	0,1,0,1	140,162,175,123	0,1,3,0	2198	39
31,66,59,21	0,1,0,2	52,45,64,57	2,1,2,0	766	39
61,68,58,32	74,37,36,44	123,87,84,114	50,53,39,41	2483	39
70,62,46,67	0,0,0,0	49,65,67,102	0,2,2,0	1082	39
95,76,76,81	6,1,3,7	62,82,88,129	10,7,0,4	1560	39
87,72,61,63	6,8,8,8	48,68,74,106	17,8,17,11	1431	39
1,1,1,0	0,0,1,0	0,1,3,4	0,0,0,0	169	39
9,8,8,10	32,12,12,19	7,5,7,16	6,19,6,16	611	39
1,1,6,2	1,8,1,9	3,0,1,5	3,1,0,0	184	39
260,264,255,270	2,1,1,0	259,215,251,287	0,2,0,0	659	39
2,9,9,5	14,13,9,10	20,15,22,16	18,13,19,12	109	39
4,16,18,11	13,5,10,17	34,19,36,20	25,12,16,17	291	39
62,100,80,72	3,1,6,3	125,77,86,72	8,7,3,9	578	39
181,255,214,193	18,19,15,17	321,252,258,254	13,13,20,15	1860	39
509,739,768,606	9,2,8,7	728,796,739,770	13,6,6,5	1095	39
254,234,251,264	412,325,342,378	261,234,234,267	423,384,417,438	150	39
93,104,80,106	1,0,0,0	77,70,51,66	1,0,0,0	237	39
164,126,139,159	5,14,22,6	158,117,115,138	7,14,15,4	406	39
164,126,139,159	5,6,2,2	158,117,115,138	10,4,4,5	402	39
123,104,112,131	16,2,14,8	102,78,83,102	17,10,19,10	139	39
14,34,11,16	1,0,0,0	9,24,16,23	0,0,0,0	306	39
64,107,114,65	15,9,7,11	97,117,112,97	10,8,14,13	1143	39
32,42,35,18	1,3,3,2	32,20,40,37	0,0,0,0	207	39
43,75,36,48	0,0,0,1	48,36,44,51	0,3,1,0	378	39
95,135,79,85	1,0,1,0	94,74,78,91	0,0,0,0	464	39
13,24,16,17	0,0,0,0	15,7,16,20	0,0,0,6	270	39
37,23,46,22	9,23,22,27	26,41,18,21	31,19,22,22	257	39
61,39,34,23	19,30,40,39	45,47,67,25	43,41,38,29	507	39
41,64,53,62	12,9,15,16	49,58,34,56	12,8,10,17	1505	39
0,5,9,4	1,0,0,1	3,4,8,13	0,1,1,0	1460	39
24,34,29,43	0,2,0,2	17,29,44,46	1,0,0,0	9037	39
64,54,57,69	0,0,0,0	68,54,78,78	0,1,1,1	214	39
107,171,125,127	4,2,1,0	123,140,150,109	7,1,0,4	402	39
126,180,132,138	4,2,6,8	138,155,168,125	0,9,6,5	452	39
128,182,137,140	7,18,2,16	138,157,169,125	10,10,13,7	457	39
63,64,85,56	75,76,63,82	69,66,77,76	85,81,77,77	158	39
1477,2029,1737,1470	81,87,59,61	1592,1423,1610,1467	46,47,59,64	7219	39
22,26,24,30	21,32,24,19	29,28,41,31	26,26,41,38	249	39
168,168,187,133	66,40,36,37	183,133,136,193	56,47,57,67	194	39
198,215,221,171	17,23,22,25	241,175,179,262	20,33,33,26	245	39
216,226,238,261	0,1,3,0	255,236,249,268	0,0,0,1	417	39
156,120,113,123	2,3,3,8	128,119,129,123	6,4,4,1	123	39
244,209,180,208	51,31,30,22	205,218,197,198	31,25,20,45	306	39
250,210,186,211	1242,1147,1065,1198	206,219,198,199	1078,888,1044,1004	398	39
2,3,2,3	0,0,1,0	5,2,2,4	0,0,0,0	114	39
525,844,714,532	63,95,71,68	474,432,512,572	83,69,78,76	924	39
529,844,716,533	7,3,4,4	475,433,514,575	9,12,21,12	927	39
37,46,32,36	0,1,0,1	40,37,49,32	0,0,0,0	822	39
183,131,163,138	0,1,0,0	204,168,188,169	2,3,0,2	1014	39
117,85,87,73	5,4,2,2	115,95,122,111	2,3,1,2	784	39
1,0,3,0	0,0,0,0	1,3,0,1	0,0,1,0	114	39
261,343,257,283	0,0,0,1	357,326,288,353	0,0,0,1	291	39
1100,1307,1189,1113	13,2,10,5	1404,1326,1282,1519	8,8,3,19	1568	39
16,11,37,14	21,23,21,29	42,23,38,26	41,32,25,27	235	39
16,21,21,25	7,9,10,4	16,13,15,15	8,8,14,7	262	39
9,13,33,11	14,17,16,17	18,24,14,11	11,10,19,16	485	39
0,0,0,0	6,5,6,6	0,1,0,0	4,0,4,1	205	39
146,103,143,125	83,65,86,78	109,90,107,102	86,79,82,83	167	39
13,6,18,2	0,1,0,0	5,4,0,7	0,0,0,0	2336	39
29,49,37,31	2,0,2,1	42,57,39,50	3,0,1,0	298	39
1,0,1,0	0,0,0,0	0,2,0,0	0,0,0,1	222	39
31,26,23,35	0,0,0,0	34,30,36,57	0,0,0,1	1310	39
28,30,18,23	36,40,41,36	20,15,22,18	38,33,35,35	126	39
79,69,65,52	277,251,184,294	58,87,76,82	285,268,288,289	251	39
1,1,1,0	0,0,0,0	2,3,0,0	2,0,0,2	133	39
0,6,6,7	0,0,1,0	2,4,0,6	1,1,0,1	431	39
368,387,419,394	20,18,16,22	415,473,415,414	29,32,43,31	1209	39
121,111,105,73	0,0,1,0	100,113,88,95	0,0,0,0	2048	39
67,62,75,68	0,0,0,0	66,78,97,73	0,1,0,0	3370	39
584,528,571,591	3,5,4,2	473,452,537,579	6,3,2,6	1256	39
552,565,606,582	8,8,8,9	556,531,618,563	8,7,8,6	1358	39
1165,1348,1356,1263	0,0,2,0	1280,1175,1313,1254	0,0,1,0	3139	39
639,819,786,730	3,1,1,3	751,687,724,733	3,2,1,0	1758	39
1588,1838,1769,1664	0,0,0,0	1650,1588,1659,1560	8,0,0,0	4252	39
1062,1309,1199,1131	0,0,3,0	1121,1100,1070,1039	0,0,0,0	2871	39
0,0,4,0	0,1,1,0	0,2,4,4	1,0,1,1	687	39
291,432,383,349	469,524,536,542	401,351,368,404	506,434,483,523	235	39
3558,3436,3490,3308	148,181,149,144	3917,3571,3695,3844	171,205,192,194	920	39
29,32,50,25	4,3,0,3	30,60,48,41	4,1,3,1	278	39
0,0,0,0	3,8,1,2	0,0,4,0	7,1,2,3	120	39
11,6,13,21	0,0,1,0	3,17,11,19	0,0,0,0	174	39
218,304,257,275	1,0,0,2	249,247,248,264	0,0,0,2	2458	39
11,8,19,11	0,0,0,2	18,11,12,22	0,0,1,0	666	39
7,23,14,27	0,1,2,1	12,9,10,24	0,2,3,0	682	39
1,0,2,2	0,0,1,0	1,2,2,2	0,0,0,2	267	39
22,26,21,33	3,4,5,2	24,14,18,16	0,1,0,1	276	39
1,0,1,0	1,0,1,0	1,1,0,0	0,0,0,0	183	39
419,411,403,381	17,13,20,19	396,358,419,407	11,15,15,13	147	39
0,2,3,0	0,0,1,2	0,0,0,4	0,0,0,0	210	39
11,14,18,10	10,0,4,3	15,18,18,19	5,2,2,1	1195	39
11,14,18,10	0,5,1,3	15,18,18,19	1,1,3,0	1198	39
49,56,58,59	1,1,3,5	72,73,63,95	3,1,0,2	2956	39
2,0,9,2	0,0,0,0	14,13,8,7	0,1,0,0	596	39
433,588,540,490	0,1,1,0	638,481,623,625	0,0,1,0	2446	39
917,1212,1079,959	48,36,34,48	1132,1024,983,1156	54,42,26,56	4826	39
34,59,30,34	25,48,36,27	39,23,30,33	30,32,34,37	126	39
34,59,30,34	7,5,8,1	39,23,30,33	8,8,5,5	117	39
2241,2338,2233,2099	30,37,49,59	2295,2089,2333,2363	41,48,41,42	760	39
3009,3073,3205,2933	4,1,0,2	3024,2740,2767,3080	4,5,3,1	980	39
3296,3431,3531,3258	20,22,1,25	3373,3035,3088,3425	4,1,1,14	1068	39
3076,3173,3289,3016	18,12,8,9	3124,2818,2850,3172	10,14,14,10	998	39
3330,3471,3572,3305	0,10,0,0	3414,3068,3115,3469	0,9,0,0	1077	39
3110,3213,3330,3063	8,3,5,8	3165,2851,2877,3216	2,5,9,15	1007	39
3304,3416,3542,3264	0,0,1,0	3349,3001,3070,3416	0,0,0,0	1071	39
10,10,15,7	1,0,0,1	16,9,7,10	2,1,3,4	122	39
6,1,2,3	45,52,71,39	0,1,5,8	30,33,32,26	666	39
66,58,65,45	3,5,1,1	44,38,31,40	5,0,2,4	862	39
46,35,35,36	92,45,59,65	34,26,37,42	45,36,64,67	393	39
656,807,759,651	352,322,304,237	942,866,1225,1026	372,435,458,396	525	39
822,955,938,802	43,33,31,29	1153,1094,1466,1248	69,51,72,52	588	39
1362,1686,1619,1204	19,21,23,14	1962,1782,2159,2016	20,20,26,26	322	39
23,25,19,11	72,78,67,82	18,19,13,8	63,66,79,70	132	39
0,2,2,3	2,0,0,0	2,4,4,4	1,0,0,0	636	39
40,44,56,46	0,0,0,1	42,32,50,36	0,0,0,0	243	39
94,149,160,109	0,0,0,1	132,129,113,121	1,0,4,1	235	39
22,15,25,12	25,31,24,11	25,5,18,20	21,13,20,32	243	39
30,29,35,21	49,62,51,64	27,10,29,31	90,55,43,63	311	39
63,106,87,84	0,0,0,0	94,100,87,104	0,0,0,1	435	39
73,45,57,48	2,1,2,2	67,70,63,49	2,2,9,2	128	39
157,131,137,121	1,0,2,1	160,150,154,116	0,0,1,0	472	39
13,17,13,24	1,1,0,0	15,15,35,36	1,0,3,2	4123	39
3,0,4,1	1,0,0,0	0,0,1,3	0,0,0,0	131	39
26,49,42,49	8,8,3,9	28,38,50,63	12,6,8,4	678	39
0,5,1,0	1,1,0,0	3,0,3,5	1,3,4,3	117	39
13,17,7,2	0,0,1,0	11,14,10,7	0,1,0,0	137	39
8,19,8,14	14,22,11,16	13,11,7,21	21,22,15,18	116	39
52,51,42,46	14,7,11,11	53,35,36,38	7,3,13,20	209	39
16,4,10,11	2,7,1,6	8,7,12,19	4,7,3,1	239	39
182,363,245,241	1,0,0,1	249,249,197,220	3,0,1,0	2062	39
174,358,242,227	7,16,16,18	247,246,196,219	8,18,10,7	2047	39
177,376,242,233	0,0,0,0	261,260,206,223	1,0,0,0	2088	39
8,0,0,5	0,1,0,0	2,0,4,3	0,0,0,0	297	39
3,0,2,1	1,1,0,0	0,0,0,3	0,0,0,0	539	39
2,0,3,0	3,4,0,0	0,0,2,0	0,1,0,0	267	39
27,17,13,22	0,0,6,3	16,25,19,16	0,0,1,2	129	39
4,2,8,12	0,0,0,1	2,10,1,5	0,0,0,0	502	39
31,63,69,26	2,3,1,1	46,42,60,86	6,4,1,5	1981	39
10,11,11,5	5,8,4,7	16,13,9,21	11,5,8,6	147	39
83,48,54,64	12,7,18,7	47,36,52,74	20,7,17,13	392	39
20,28,34,32	1,0,2,1	29,26,26,26	1,2,0,0	1391	39
85,125,117,75	4,4,8,6	114,152,105,110	6,5,8,9	946	39
41,35,50,26	1,2,2,0	43,44,47,41	0,0,1,4	679	39
114,103,102,90	1,0,0,0	136,112,81,102	0,1,2,0	1780	39
73,70,52,64	0,1,0,0	94,71,37,63	0,0,0,0	1020	39
303,335,310,283	0,0,0,0	331,280,260,304	0,0,1,2	6377	39
0,2,0,0	5,0,0,4	0,0,0,0	0,0,0,6	318	39
13,16,30,13	1,2,2,0	20,45,23,17	3,0,0,1	1154	39
13,21,32,14	0,0,1,0	25,51,30,18	0,0,0,0	1326	39
1,5,3,1	0,0,0,0	9,16,7,1	2,0,0,0	127	39
25,48,24,28	65,85,75,76	44,30,34,59	106,106,118,95	222	39
6,5,6,6	0,0,0,0	1,5,9,6	0,0,0,2	443	39
51,79,26,38	10,10,10,5	32,53,81,40	0,8,7,1	976	39
36,44,30,29	37,35,33,29	28,43,37,42	42,44,49,50	118	39
126,158,154,134	9,3,4,3	126,174,155,152	8,3,10,10	390	39
87,104,119,99	1,5,1,5	91,125,112,104	7,9,4,3	144	39
214,367,291,259	78,99,89,72	270,250,275,296	97,90,79,98	331	39
819,1269,1205,901	0,0,0,7	1151,953,1092,1065	2,2,1,1	1211	39
626,934,952,665	0,1,3,2	905,731,846,788	2,4,7,5	802	39
325,459,416,251	25,21,44,28	336,334,306,368	27,33,24,29	505	39
1178,1927,1678,1324	6,8,8,5	1532,1295,1271,1378	8,11,6,9	2002	39
343,619,492,408	1,2,0,1	463,418,349,411	0,1,5,0	663	39
42,27,62,44	2,0,1,0	23,35,43,36	0,0,3,0	129	39
42,25,60,42	4,4,10,5	23,34,42,35	4,0,4,4	117	39
122,116,145,118	0,0,1,0	149,134,166,169	2,0,2,2	222	39
0,0,0,0	0,0,1,0	2,0,0,0	0,3,0,0	114	39
5,6,4,7	2,2,7,4	2,3,2,1	6,3,8,5	188	39
35,29,17,32	1,6,2,0	28,35,27,40	5,3,6,7	163	39
51,70,81,69	0,1,0,0	107,69,62,61	0,0,1,0	255	39
52,70,83,69	5,9,4,2	109,69,62,62	7,9,3,10	317	39
33,22,43,25	9,21,10,16	31,37,41,35	10,7,6,8	756	39
54,87,64,59	1,3,5,1	64,61,69,63	2,4,0,2	126	39
249,364,233,256	26,14,27,15	294,286,288,303	16,17,20,15	599	39
248,366,338,264	4,7,5,12	385,338,374,374	10,1,2,6	1095	39
28,35,16,32	0,0,2,2	51,32,41,35	0,0,0,1	158	39
7,21,2,0	0,0,1,0	7,3,16,7	1,2,0,0	551	39
4,5,4,2	0,0,0,0	2,4,5,3	0,0,0,1	133	39
6,7,4,3	0,0,0,0	4,6,12,3	1,0,0,0	214	39
9,5,12,15	6,0,0,4	13,17,18,20	1,0,1,1	757	39
115,164,124,107	131,129,109,118	84,115,113,143	140,100,143,135	1314	39
15,21,9,8	0,1,1,1	15,14,16,16	0,1,0,3	111	39
15,21,9,8	4,2,6,2	15,13,16,14	11,2,5,4	108	39
22,31,27,16	0,1,0,1	27,20,25,23	1,0,3,5	177	39
22,31,27,16	0,0,2,0	27,19,25,21	1,0,0,0	174	39
64,75,48,32	6,5,5,7	39,30,55,34	9,15,9,16	1019	39
444,478,463,422	37,30,31,29	380,334,365,400	30,17,25,23	214	39
9,7,7,12	1,2,1,1	7,6,9,21	3,1,4,2	141	39
0,2,2,0	1,0,0,1	0,0,1,2	0,2,8,0	126	39
260,181,229,237	4,7,3,2	196,206,154,204	5,2,5,2	362	39
88,88,78,102	0,0,2,0	115,107,99,114	2,0,2,0	1083	39
35,47,63,38	0,4,4,1	48,28,67,27	4,2,1,0	580	39
34,47,62,37	13,16,8,2	48,27,66,27	22,8,23,9	577	39
17,18,15,17	0,0,1,3	8,9,23,22	0,0,1,0	483	39
42,38,38,27	0,0,2,5	46,45,59,42	1,0,3,0	245	39
1228,1174,1085,1097	11,5,10,7	1222,1054,1416,1239	9,5,7,7	678	39
4,7,11,4	1,0,1,0	12,3,4,0	1,0,2,0	131	39
1,1,3,3	1,1,3,1	0,0,6,2	3,0,4,0	96	39
7,6,11,6	0,0,1,1	3,15,4,7	0,0,1,0	274	39
3,5,4,3	2,0,1,0	5,7,12,8	2,4,4,4	90	39
14,18,22,20	3,4,4,6	22,16,25,29	7,4,2,2	131	39
15,26,26,26	0,0,3,2	25,16,26,32	0,2,0,0	146	39
62,109,93,86	20,16,22,18	89,76,97,94	12,8,6,15	913	39
5,1,7,9	0,0,0,0	6,7,12,7	0,0,0,1	110	39
18,29,25,16	117,79,72,81	32,29,30,25	95,85,74,96	268	39
51,53,64,43	0,0,2,1	51,41,52,53	1,0,2,1	286	39
18,41,46,22	206,216,226,227	15,15,15,14	211,194,214,270	288	39
28,49,52,29	13,14,21,21	23,24,20,21	17,13,15,13	291	39
275,358,310,246	26,17,27,27	439,353,435,388	27,11,10,22	1560	39
31,43,46,28	2,4,3,3	61,49,65,54	1,5,1,0	385	39
38,52,53,35	1,0,1,1	67,58,68,64	0,0,0,0	446	39
26,43,45,31	80,89,78,98	50,40,46,52	78,77,76,100	128	39
6,9,5,8	8,10,14,8	10,11,11,10	15,17,11,13	454	39
122,188,174,151	17,15,13,25	146,150,172,173	24,8,18,11	927	39
182,223,234,195	2,1,0,1	198,169,192,196	0,0,2,0	992	39
126,163,180,128	8,6,9,11	128,111,134,126	12,11,18,10	741	39
0,2,2,1	3,0,0,1	2,1,1,9	2,0,0,1	139	39
194,272,261,189	14,18,21,12	273,247,257,287	23,11,20,26	134	39
250,323,317,229	9,16,22,16	317,335,343,344	19,13,17,25	219	39
99,109,164,75	1,2,0,2	129,121,119,144	3,3,4,5	279	39
101,110,169,80	0,0,0,0	134,123,120,147	4,1,0,0	282	39
306,591,583,343	16,36,30,14	523,430,419,515	20,22,26,28	1361	39
223,487,430,273	8,8,17,5	419,324,319,393	20,12,19,16	1052	39
2,1,3,3	3,0,4,2	0,1,2,1	6,0,1,3	140	39
2,1,3,3	1,2,0,0	0,1,2,1	3,0,0,2	145	39
1,0,9,2	0,1,0,0	1,8,7,1	0,0,0,1	266	39
1,0,6,0	0,0,0,2	1,3,6,0	0,4,0,0	129	39
0,0,1,0	0,0,0,0	0,0,0,0	0,0,1,0	176	39
0,0,5,3	0,0,0,1	1,6,11,3	0,0,0,0	837	39
77,71,37,57	8,19,1,15	74,64,76,88	7,4,3,6	418	39
3,0,0,0	1,0,1,0	1,1,2,2	0,0,0,0	492	39
26,40,39,23	0,4,3,2	29,34,22,34	1,2,2,4	142	39
8,6,6,4	1,5,4,4	15,8,8,6	2,0,1,3	543	39
250,279,280,228	4,5,10,6	194,241,194,232	8,4,4,4	127	39
27,37,31,32	16,19,17,18	34,25,41,33	24,22,15,11	254	39
19,23,24,17	41,25,30,39	15,25,7,19	21,21,15,18	256	39
22,24,24,18	20,19,5,11	15,25,8,19	13,4,2,15	262	39
12,27,2,11	0,1,0,1	6,10,9,12	1,0,0,0	594	39
14,29,21,13	0,2,0,0	16,16,11,18	0,0,0,0	196	39
14,27,21,13	4,6,4,2	16,16,11,18	2,2,2,1	178	39
9,23,20,13	0,0,0,2	15,14,9,14	0,0,0,0	133	39
20,23,18,16	6,8,4,2	13,16,16,14	4,13,9,5	245	39
20,23,18,16	3,1,1,0	13,16,16,13	4,1,1,6	241	39
0,1,0,0	1,1,1,0	1,1,0,2	5,0,3,0	150	39
46,62,40,36	12,8,10,8	52,45,51,58	9,10,8,15	513	39
4,0,3,2	0,0,0,0	4,1,3,8	0,0,1,0	1881	39
59,80,62,52	34,49,41,45	93,63,77,96	56,49,42,65	242	39
8,5,5,3	31,23,26,36	5,9,3,0	36,34,44,41	178	39
117,125,99,81	6,6,6,2	107,88,101,144	8,9,7,6	111	39
50,97,74,60	6,10,12,9	93,77,90,82	7,14,7,8	130	39
51,98,74,60	24,18,20,14	98,77,93,82	18,27,24,33	133	39
46,105,50,52	4,0,1,3	82,69,71,62	4,0,8,0	237	39
24,56,26,35	44,50,60,47	46,41,33,35	62,67,62,71	137	39
516,572,610,474	2,1,1,2	682,633,641,654	3,6,6,1	1323	39
68,89,102,63	48,64,54,41	84,118,107,94	86,79,58,75	520	39
40,46,67,42	2,3,7,0	51,70,61,52	2,1,2,1	285	39
39,46,67,42	0,2,0,0	50,66,60,52	0,2,6,2	282	39
47,97,83,45	5,4,2,2	99,70,79,103	1,3,2,1	124	39
51,116,91,57	27,12,13,14	111,78,98,120	17,28,26,19	150	39
65,134,109,61	3,3,6,1	133,94,115,139	8,4,4,4	172	39
2,0,0,0	0,0,1,2	0,0,1,0	0,1,1,1	185	39
1,0,1,0	0,0,0,0	1,0,2,0	0,1,0,0	453	39
55,91,83,69	0,0,0,1	127,109,109,91	0,0,1,1	336	39
4,1,5,13	0,0,1,0	6,11,11,4	0,0,0,0	155	39
157,211,161,144	32,40,48,36	181,161,163,178	56,36,59,65	592	39
139,188,141,124	6,5,13,15	154,146,144,159	9,19,6,9	531	39
24,22,19,27	0,0,0,0	26,13,11,32	0,0,0,1	5389	39
23,17,13,13	47,55,53,46	25,22,19,16	76,48,54,60	199	39
155,172,167,149	0,0,0,0	189,126,184,159	0,0,0,1	6342	39
42,39,48,41	1,1,2,0	42,38,17,21	2,0,1,6	139	39
481,561,440,458	44,38,48,36	542,507,532,563	65,48,59,48	288	39
62,55,51,48	3,2,6,5	29,47,32,40	1,2,1,4	633	39
62,49,48,44	0,1,0,1	28,45,31,35	3,3,0,2	449	39
34,36,40,38	2,6,0,0	23,29,17,26	0,0,0,0	207	39
2,3,0,1	0,0,2,1	0,0,1,0	0,1,0,0	150	39
67,88,50,67	2152,2054,2008,2053	46,71,64,95	2113,1874,2037,2112	225	39
29,30,40,20	0,2,1,2	21,22,32,15	0,0,0,0	1735	39
64,75,94,90	1,1,0,1	125,53,88,85	0,0,0,0	721	39
30,34,39,40	0,0,1,0	44,31,39,41	2,0,1,2	229	39
64,75,94,90	0,0,1,0	125,53,88,85	0,0,0,0	724	39
1160,1304,1160,1148	3,0,3,1	1266,1214,1297,1336	0,0,1,0	1870	39
0,2,3,2	0,0,0,0	0,5,1,4	1,0,4,0	231	39
34,65,55,38	8,2,3,1	66,61,52,60	7,3,1,0	849	39
74,70,61,70	0,1,1,0	59,55,95,85	0,0,0,0	151	39
128,125,118,124	8,3,14,6	123,73,149,157	10,14,8,12	161	39
5,10,21,4	5,0,0,0	11,2,9,7	0,1,0,1	550	39
42,69,67,29	68,62,58,68	62,39,76,66	93,86,87,64	169	39
317,328,280,266	58,46,67,63	165,149,146,183	41,45,40,47	782	39
710,620,592,631	0,0,2,0	669,660,734,709	0,0,0,1	1962	39
710,620,592,629	0,0,0,0	666,657,730,709	2,0,0,0	1942	39
0,0,0,0	0,0,0,1	1,0,0,2	0,0,0,0	248	39
21,30,23,18	0,3,1,1	21,18,20,12	1,4,3,3	133	39
136,155,128,102	274,323,303,259	58,56,75,75	143,157,170,162	121	39
6,7,6,6	2,1,3,2	2,2,9,10	6,2,6,4	236	39
770,1159,902,947	12,7,6,10	1044,944,975,1031	11,16,7,7	2160	39
764,1158,894,944	2,2,0,4	1040,933,965,1028	3,6,4,4	2146	39
405,579,437,454	6,1,2,2	575,447,498,546	4,1,1,4	960	39
1,1,0,2	0,0,0,0	4,3,5,3	0,1,0,0	198	39
14,21,30,21	1,1,3,1	30,24,12,22	0,1,0,1	513	39
10,14,14,16	1,16,3,1	8,13,12,18	2,4,7,1	242	39
0,0,1,3	0,0,0,1	1,5,0,1	1,0,0,0	212	39
1,0,0,2	0,5,6,5	0,0,0,0	2,1,7,4	545	39
13,21,13,10	0,0,0,0	4,12,14,7	0,0,2,0	3725	39
848,798,816,740	72,75,50,71	898,901,844,919	75,81,80,63	1021	39
2301,2190,2160,2073	0,0,1,0	2564,2409,2461,2485	0,0,0,1	2334	39
0,1,0,0	2,3,1,3	0,0,2,0	0,2,2,0	300	39
5,11,21,17	0,1,0,0	10,2,10,8	0,0,0,0	2176	39
58,87,87,65	31,29,23,32	105,134,105,100	30,35,48,28	187	39
10,5,12,12	0,0,1,0	13,14,14,9	0,0,0,0	1898	39
27,40,32,18	0,0,0,1	6,18,20,39	0,0,0,0	507	39
86,138,127,119	0,0,0,0	136,140,116,133	3,0,0,2	273	39
286,450,394,326	176,139,167,190	445,396,409,424	153,156,190,167	1040	39
