ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
2487	1785,1737,1546,1524	49,48,80,41	1925,1748,1916,1931	51,54,61,28	799	149	0.110675786026871	0.508922609473851
2489	145,145,103,126	5,8,12,9	168,151,167,166	4,10,11,12	228	149	0.499674016704502	0.818179676475207
2490	34,37,33,34	44,53,45,46	28,41,24,28	48,47,62,51	315	149	0.157280360430541	0.558864224880094
2493	25,33,16,34	11,12,24,13	16,21,17,29	8,20,10,13	632	149	0.743621140595406	0.960545147371775
2496	1433,1552,1114,1059	51,47,46,63	1257,1107,1088,1333	53,39,45,45	4703	149	0.661657828689312	0.921289357803471
2497	290,303,192,231	2,2,4,2	311,240,256,299	1,0,0,1	833	149	0.00849228917778833	0.246059801779001
2498	109,129,76,95	3,5,9,6	91,97,119,91	4,3,7,10	800	149	0.935655043244194	0.999202115572178
2500	928,849,1007,929	0,1,3,0	1102,937,1110,1220	0,0,0,3	3645	149	0.425893172831029	0.765253111631044
2501	51,49,39,40	1,0,1,1	74,35,45,33	0,3,0,0	1107	149	0.453552266017531	0.781605488686391
2506	15,4,8,12	1,3,0,3	14,8,11,7	1,0,2,5	332	149	0.999202115572178	0.999202115572178
2507	51,68,42,48	3,6,3,4	69,59,51,84	2,1,7,2	1316	149	0.177958614871837	0.585886938259993
2508	183,230,184,169	0,3,2,0	219,196,171,225	0,4,4,1	1020	149	0.349648547385082	0.723163578744042
2511	8,5,4,8	0,0,0,0	0,5,10,6	0,1,0,0	1258	149	0.1189984502204	0.519144290882705
2512	43,34,22,23	5,1,1,4	29,34,38,25	3,4,0,3	261	149	0.837765338590922	0.999202115572178
2514	16,22,15,15	5,1,3,2	12,17,4,12	1,7,8,8	240	149	0.103544796678703	0.499804817777254
2517	38,19,22,26	9,14,15,16	26,21,27,45	17,6,12,11	302	149	0.284012809599745	0.700119655505863
2518	766,859,742,791	4,9,7,6	617,624,565,645	6,6,4,9	14069	149	0.361620315626925	0.727109494820757
2519	738,842,716,769	8,5,4,5	593,597,546,629	3,5,4,1	13884	149	0.408270604198265	0.75286398387516
2520	776,868,755,800	0,1,1,1	627,630,571,650	3,0,2,2	14115	149	0.0676150582292315	0.455071892706308
2521	748,851,729,778	0,0,2,0	603,603,552,634	0,1,0,0	13930	149	0.999202115572178	0.999202115572178
2523	257,287,337,281	11,13,13,9	260,252,294,309	7,10,7,7	269	149	0.0815478463231243	0.481967366223555
2524	58,65,40,46	4,5,3,2	63,41,64,64	6,1,4,0	241	149	0.265018191828176	0.687917537808875
2525	191,242,163,185	4,5,7,8	226,177,205,247	7,8,6,7	934	149	0.802310791064855	0.987025577759927
2526	155,206,141,157	8,3,2,7	183,149,164,216	5,0,2,2	781	149	0.0245407741524892	0.321892471672676
2527	13,29,18,21	0,3,6,2	14,28,14,13	2,4,7,2	317	149	0.30154372481554	0.710894708769862
2528	1,2,0,0	0,1,1,1	1,0,0,1	4,3,0,1	710	149	0.0701977365985181	0.457905424046851
2534	26,25,24,22	3,1,0,2	45,39,19,30	0,1,1,1	910	149	0.120670362821605	0.520421804002304
2535	21,21,20,10	2,3,3,1	35,28,18,24	6,1,4,0	741	149	0.491514609318041	0.811941537516528
2536	139,122,140,116	20,19,14,23	153,137,169,126	18,17,15,19	622	149	0.215299503044362	0.634900749900045
