IncLevel1	IncLevel2	IncLevelDifference
0.763,0.578,0.799,0.543	0.855,0.743,0.71,0.789	-0.103
0.894,0.926,0.969,0.891	0.933,0.92,0.889,0.868	0.018
0.061,0.02,0.133,0.084	0.144,0.186,0.132,0.126	-0.072
0.955,0.98,0.967,0.978	0.927,0.971,0.907,0.917	0.039
1.0,0.794,1.0,1.0	1.0,1.0,1.0,1.0	-0.051
0.947,0.955,0.944,0.956	0.972,0.938,0.889,0.902	0.025
0.365,0.481,0.255,0.415	0.372,0.425,0.374,0.533	-0.047
0.898,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.025
0.877,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.031
0.388,0.257,0.273,0.268	0.165,0.202,0.184,0.128	0.127
0.383,0.276,0.351,0.56	0.573,0.366,0.304,0.361	-0.008
1.0,1.0,1.0,1.0	0.974,1.0,0.986,0.986	0.014
1.0,1.0,0.908,0.811	1.0,1.0,1.0,0.894	-0.044
1.0,1.0,0.923,1.0	1.0,1.0,1.0,0.889	0.008
0.782,0.829,0.774,0.869	0.862,0.786,0.835,0.768	0.001
0.966,1.0,0.965,0.959	1.0,0.99,0.971,0.982	-0.013
0.825,0.863,0.792,0.879	0.855,0.939,0.842,0.944	-0.055
0.544,0.926,0.656,0.741	1.0,0.646,0.317,0.676	0.057
0.22,0.223,0.121,0.141	0.172,0.202,0.171,0.162	-0.001
0.951,1.0,0.96,0.877	1.0,0.948,0.903,0.944	-0.002
0.727,1.0,0.751,1.0	0.571,0.554,0.788,1.0	0.141
0.684,0.818,0.591,0.579	0.455,0.529,0.4,1.0	0.072
0.681,0.64,0.452,0.712	0.65,0.564,0.442,0.506	0.081
0.634,0.422,0.311,0.475	0.303,0.39,0.345,0.335	0.117
1.0,1.0,1.0,1.0	0.773,1.0,1.0,1.0	0.057
0.651,0.218,0.329,0.456	0.528,0.324,0.272,0.359	0.043
0.563,0.763,0.897,0.644	0.866,1.0,0.807,1.0	-0.202
1.0,1.0,1.0,0.817	1.0,1.0,1.0,1.0	-0.046
0.481,0.573,0.481,0.534	0.472,0.58,0.562,0.488	-0.008
0.527,0.561,0.52,0.539	0.484,0.521,0.501,0.553	0.022
1.0,1.0,1.0,0.935	0.937,1.0,1.0,1.0	-0.001
0.881,0.75,0.697,0.743	0.943,0.775,0.878,0.939	-0.116
1.0,0.924,1.0,1.0	1.0,1.0,1.0,1.0	-0.019
1.0,1.0,1.0,0.942	1.0,1.0,0.886,1.0	0.014
0.48,0.574,0.536,0.625	0.654,0.629,0.529,0.67	-0.067
0.182,0.393,0.256,0.304	0.256,0.259,0.218,0.179	0.056
0.92,0.954,0.889,0.891	1.0,0.929,0.721,0.945	0.015
0.894,0.946,0.891,0.977	0.926,0.948,0.914,0.929	-0.002
0.617,1.0,1.0,1.0	1.0,1.0,0.532,0.47	0.154
1.0,1.0,0.0,0.343	NA,1.0,NA,0.343	-0.086
1.0,1.0,1.0,1.0	0.915,1.0,1.0,1.0	0.021
0.664,0.698,0.925,0.755	0.893,0.841,0.807,0.628	-0.032
0.62,1.0,1.0,1.0	0.638,1.0,1.0,0.366	0.154
1.0,1.0,0.805,1.0	1.0,1.0,1.0,1.0	-0.049
0.957,0.97,0.949,0.949	0.949,0.931,0.938,0.944	0.016
0.624,0.723,0.616,0.623	0.632,0.679,0.687,0.599	-0.003
0.919,0.899,0.819,0.928	0.916,0.888,0.888,0.916	-0.011
1.0,1.0,1.0,0.324	1.0,1.0,1.0,0.538	-0.054
0.561,1.0,0.313,0.422	0.719,0.354,0.687,0.523	0.003
1.0,1.0,1.0,1.0	1.0,0.691,1.0,0.691	0.155
1.0,0.76,0.911,0.932	0.962,0.964,0.954,1.0	-0.069
1.0,1.0,0.947,0.906	0.958,0.956,0.936,0.968	0.009
0.283,0.381,0.434,0.413	0.204,0.336,0.245,0.253	0.118
