IncLevel1	IncLevel2	IncLevelDifference
0.383,0.44,0.378,0.303	0.412,0.387,0.232,0.395	0.02
0.646,NA,0.0,1.0	NA,1.0,1.0,1.0	-0.451
0.074,0.128,0.09,0.145	0.059,0.118,0.097,0.108	0.014
0.0,0.783,0.42,0.266	0.352,0.0,0.266,NA	0.161
0.0,0.667,0.5,0.429	0.111,0.2,0.429,1.0	-0.036
NA,0.625,0.636,1.0	0.25,1.0,1.0,1.0	-0.059
1.0,0.781,1.0,1.0	1.0,1.0,1.0,1.0	-0.055
1.0,0.678,1.0,1.0	1.0,1.0,1.0,1.0	-0.081
0.161,0.339,0.49,0.434	0.754,0.434,0.434,0.277	-0.119
0.0,1.0,0.0,NA	0.0,1.0,NA,NA	-0.167
0.035,0.056,0.124,0.097	0.148,0.098,0.045,0.101	-0.02
1.0,1.0,1.0,0.913	1.0,1.0,0.882,1.0	0.008
1.0,1.0,1.0,1.0	0.714,1.0,1.0,1.0	0.072
0.942,0.894,0.878,0.974	0.939,0.943,0.887,0.922	-0.001
0.826,0.818,0.75,0.76	1.0,0.867,0.882,0.931	-0.132
0.0,0.327,0.0,0.0	0.0,NA,0.327,NA	-0.082
0.233,0.14,0.0,0.0	0.081,0.034,0.132,0.0	0.032
0.763,1.0,0.866,1.0	1.0,1.0,1.0,1.0	-0.093
0.673,1.0,0.407,1.0	NA,1.0,1.0,1.0	-0.23
0.256,0.34,0.236,0.267	0.342,0.248,0.413,0.322	-0.056
0.0,1.0,0.0,0.0	0.0,0.0,NA,0.0	0.25
0.79,0.818,0.973,0.87	0.927,0.945,0.843,0.796	-0.015
0.028,0.02,0.047,0.011	0.056,0.0,0.027,0.052	-0.007
0.17,0.188,0.158,0.212	0.179,0.224,0.18,0.219	-0.018
0.798,0.886,0.876,0.885	0.778,0.875,0.8,0.841	0.038
0.0,0.008,0.0,0.019	0.012,0.012,0.024,0.057	-0.02
0.025,0.019,0.039,0.048	0.0,0.034,0.061,0.037	-0.0
0.19,0.283,0.188,0.303	0.217,0.193,0.407,0.187	-0.01
0.719,0.828,0.391,0.871	0.435,0.719,0.0,0.49	0.291
0.832,0.937,0.919,0.957	0.803,0.866,0.928,0.943	0.026
0.571,0.714,0.455,0.8	0.5,0.6,0.333,0.5	0.152
0.779,0.755,0.947,0.835	0.871,1.0,1.0,0.945	-0.125
0.333,0.333,0.556,0.385	0.6,1.0,1.0,0.5	-0.373
0.053,0.097,0.015,0.125	0.128,0.071,0.0,0.053	0.009
0.399,0.639,1.0,0.596	1.0,0.899,0.861,0.889	-0.254
0.0,0.0,0.0,0.493	0.0,0.0,0.493,0.0	0.0
0.05,0.082,0.041,0.076	0.126,0.034,0.16,0.045	-0.029
0.981,1.0,0.908,0.928	1.0,1.0,0.885,0.937	-0.001
1.0,1.0,0.974,0.931	1.0,1.0,1.0,1.0	-0.024
1.0,1.0,0.946,0.862	1.0,1.0,1.0,1.0	-0.048
0.204,0.308,0.154,0.294	0.186,0.262,0.154,0.223	0.034
0.777,0.0,0.466,0.303	1.0,1.0,0.303,0.0	-0.189
0.25,0.179,0.196,0.333	0.184,0.25,0.342,0.22	-0.01
1.0,1.0,0.972,1.0	1.0,1.0,1.0,1.0	-0.007
1.0,0.984,1.0,1.0	1.0,1.0,1.0,0.987	-0.001
1.0,0.942,1.0,1.0	1.0,1.0,1.0,0.911	0.008
1.0,1.0,1.0,1.0	1.0,1.0,0.97,1.0	0.008
0.779,0.912,0.853,0.932	0.875,0.836,0.878,0.768	0.03
0.396,0.62,0.221,0.46	0.446,0.251,0.407,0.394	0.05
0.818,0.897,0.923,0.94	0.892,0.906,0.904,0.809	0.017
0.38,0.38,0.109,0.412	0.269,0.551,0.38,0.551	-0.118
1.0,1.0,1.0,1.0	1.0,0.678,1.0,1.0	0.081
0.007,0.012,0.014,0.0	0.008,0.009,0.0,0.0	0.004
0.077,0.0,0.0,NA	NA,0.333,NA,NA	-0.307
0.328,0.332,0.347,0.408	0.234,0.401,0.245,0.313	0.055
0.287,1.0,0.0,0.118	NA,0.0,1.0,NA	-0.149
0.936,0.989,0.93,0.929	0.96,0.94,0.949,0.951	-0.004
1.0,1.0,1.0,0.93	1.0,1.0,0.913,1.0	0.004
0.322,0.307,0.377,0.388	0.091,0.619,0.375,0.275	0.009
0.093,0.098,0.117,0.114	0.089,0.069,0.055,0.063	0.036
1.0,1.0,1.0,0.997	1.0,0.996,0.996,0.996	0.002
0.049,0.174,0.139,0.114	0.084,0.157,0.102,0.094	0.01
0.0,0.015,0.026,0.028	0.0,0.0,0.0,0.0	0.017
0.213,0.118,0.112,0.171	0.141,0.116,0.067,0.201	0.022
0.075,0.041,0.047,0.046	0.041,0.028,0.0,0.009	0.033
0.129,0.077,0.186,0.025	0.035,0.095,0.063,0.052	0.043
0.926,0.917,0.901,0.826	0.849,1.0,0.886,0.946	-0.028
0.85,0.942,0.96,0.975	0.939,1.0,0.941,1.0	-0.038
1.0,0.877,1.0,0.909	1.0,1.0,1.0,1.0	-0.054
0.846,0.923,1.0,0.941	0.972,0.92,0.943,0.938	-0.016
0.818,0.231,0.486,0.5	0.6,0.333,0.463,0.5	0.035
NA,0.0,0.0,NA	NA,0.0,0.2,0.0	-0.067
0.0,0.0,0.0,0.021	0.0,0.0,0.0,0.0	0.005
0.622,0.66,0.763,0.729	0.842,0.643,0.647,0.569	0.018
0.013,0.026,0.004,0.014	0.02,0.018,0.029,0.018	-0.007
0.619,0.727,0.538,0.923	0.535,0.714,0.75,0.571	0.059
0.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.25
0.0,0.241,0.082,0.333	0.111,0.143,0.161,0.238	0.001
0.91,0.891,0.953,0.857	0.952,0.936,0.894,0.707	0.03
0.139,0.128,0.065,0.154	0.089,0.037,0.075,0.087	0.049
0.879,0.796,0.829,0.609	0.902,0.77,0.626,0.822	-0.002
0.056,0.021,0.035,0.042	0.045,0.138,0.182,0.093	-0.076
0.333,0.404,0.5,0.5	0.6,0.562,0.277,0.333	-0.009
0.057,0.076,0.063,0.084	0.071,0.074,0.052,0.049	0.009
0.219,0.075,0.132,0.182	0.043,0.075,0.158,0.19	0.035
NA,NA,1.0,NA	NA,0.5,NA,1.0	0.25
NA,NA,0.333,NA	NA,1.0,NA,1.0	-0.667
0.297,0.34,0.327,0.4	0.409,0.406,0.356,0.432	-0.06
0.571,0.81,0.931,0.655	0.917,0.875,0.931,0.786	-0.135
0.923,1.0,0.818,1.0	0.8,0.667,1.0,0.704	0.142
1.0,0.875,1.0,0.6	0.429,0.538,1.0,0.4	0.277
0.973,1.0,1.0,0.945	1.0,1.0,0.938,1.0	-0.005
0.02,0.01,0.016,0.022	0.006,0.003,0.011,0.011	0.009
1.0,1.0,0.961,0.952	0.942,0.888,0.912,1.0	0.043
0.294,0.217,0.158,0.0	0.037,1.0,0.143,0.091	-0.15
0.764,0.811,0.849,0.739	0.807,0.765,0.83,0.737	0.006
0.015,0.01,0.024,0.005	0.026,0.02,0.012,0.013	-0.004
0.191,0.158,0.111,0.124	0.146,0.133,0.144,0.145	0.004
0.32,0.0,0.0,0.32	0.0,0.32,NA,0.159	0.0
0.026,0.0,0.024,0.016	0.012,0.06,0.0,0.014	-0.005
1.0,0.895,0.8,0.875	1.0,1.0,1.0,1.0	-0.107
0.882,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.029
0.606,0.0,0.434,0.277	0.697,0.0,0.0,0.0	0.155
1.0,NA,1.0,0.563	0.721,0.721,0.392,1.0	0.146
1.0,1.0,1.0,0.706	0.616,0.865,0.616,1.0	0.152
0.0,NA,0.392,0.763	1.0,0.518,0.563,1.0	-0.385
0.748,0.861,0.861,0.809	0.841,0.884,1.0,0.772	-0.054
NA,0.0,0.409,NA	1.0,1.0,0.0,NA	-0.462
0.883,0.602,1.0,0.906	0.847,0.89,0.694,0.847	0.028
0.055,0.058,0.0,0.0	0.042,0.058,0.08,0.0	-0.017
0.132,0.086,0.087,0.138	0.079,0.033,0.245,0.299	-0.053
1.0,NA,1.0,NA	1.0,NA,0.0,NA	0.5
0.775,0.45,0.45,0.551	0.827,0.551,0.72,0.45	-0.081
0.89,0.949,0.928,0.899	0.94,0.934,0.93,0.943	-0.02
0.983,0.87,0.983,0.84	0.913,0.882,0.98,0.966	-0.016
0.917,0.653,0.909,0.602	0.713,0.374,0.899,0.852	0.061
0.107,0.11,0.071,0.141	0.095,0.01,0.059,0.086	0.045
1.0,NA,1.0,NA	1.0,0.0,NA,0.604	0.465
0.721,0.659,1.0,1.0	1.0,1.0,1.0,1.0	-0.155
0.969,0.99,0.991,0.973	0.992,0.989,0.98,1.0	-0.009
0.853,0.886,0.209,0.659	0.886,0.592,1.0,0.721	-0.148
1.0,1.0,1.0,1.0	0.879,1.0,1.0,1.0	0.03
0.944,0.878,0.842,0.882	0.951,0.917,0.908,0.959	-0.047
1.0,1.0,0.985,1.0	1.0,0.985,0.983,0.963	0.013
1.0,1.0,0.93,1.0	1.0,0.887,0.846,0.611	0.146
0.135,0.046,0.026,0.08	0.119,0.047,0.13,0.076	-0.021
0.0,0.055,0.071,0.015	0.074,0.0,0.057,0.023	-0.003
0.0,0.527,0.728,0.143	0.358,0.0,0.276,0.211	0.138
0.113,0.129,0.119,0.117	0.148,0.11,0.051,0.067	0.025
0.969,0.952,0.711,0.938	0.957,0.933,0.907,0.733	0.01
0.007,0.0,0.014,0.0	0.015,0.006,0.0,0.01	-0.002
1.0,1.0,1.0,0.5	1.0,1.0,1.0,1.0	-0.125
0.621,1.0,0.506,0.406	0.45,0.29,0.396,NA	0.255
1.0,1.0,1.0,0.991	1.0,1.0,0.978,1.0	0.003
0.122,0.07,0.038,0.036	0.015,0.018,0.019,0.114	0.025
0.187,NA,0.0,1.0	NA,0.479,1.0,0.0	-0.097
0.198,0.193,0.227,0.208	0.226,0.192,0.214,0.207	-0.003
0.004,0.006,0.01,0.01	0.005,0.009,0.009,0.026	-0.005
0.244,NA,0.0,0.492	NA,NA,1.0,1.0	-0.755
0.009,0.0,0.005,0.019	0.007,0.029,0.009,0.019	-0.008
0.5,1.0,1.0,1.0	1.0,1.0,0.667,1.0	-0.042
0.723,0.8,0.571,0.739	0.673,0.714,0.6,0.706	0.035
0.514,0.615,0.379,0.561	0.515,0.455,0.419,0.474	0.051
0.062,0.0,0.09,0.06	0.0,0.0,0.113,0.0	0.025
0.571,0.73,0.41,0.6	0.619,0.52,0.437,0.565	0.042
0.138,0.211,0.123,0.12	0.267,0.08,0.104,0.134	0.002
0.987,1.0,1.0,1.0	0.956,1.0,1.0,1.0	0.008
0.571,0.31,0.294,0.524	0.2,0.556,0.826,0.684	-0.142
0.131,0.154,0.065,0.145	0.125,0.12,0.114,0.12	0.004
0.88,1.0,1.0,0.868	1.0,0.891,0.908,1.0	-0.013
1.0,1.0,1.0,0.757	1.0,1.0,0.862,1.0	-0.026
0.0,0.333,0.2,NA	0.2,0.0,0.0,1.0	-0.122
0.889,0.817,0.941,1.0	0.853,0.941,0.877,0.93	0.011
0.0,0.293,0.0,0.0	NA,0.293,NA,NA	-0.22
0.887,0.94,0.933,0.935	0.841,0.973,0.931,0.882	0.017
0.0,0.0,0.0,0.144	0.0,0.669,0.0,0.0	-0.131
0.4,0.4,0.2,1.0	0.429,0.467,0.0,0.333	0.193
0.54,0.61,0.638,1.0	0.638,0.37,0.672,0.54	0.142
1.0,1.0,NA,0.2	0.714,1.0,1.0,NA	-0.171
0.0,0.0,0.024,0.012	0.008,0.011,0.043,0.018	-0.011
0.0,0.0,0.024,0.024	0.016,0.011,0.0,0.018	0.001
0.269,0.417,0.364,0.489	0.343,0.29,0.276,0.417	0.053
1.0,0.0,1.0,0.489	1.0,NA,1.0,1.0	-0.378
0.489,NA,0.489,0.489	0.241,0.0,0.489,0.16	0.267
0.973,1.0,0.995,0.991	0.995,0.981,0.986,0.983	0.004
1.0,1.0,1.0,1.0	1.0,0.906,1.0,1.0	0.023
0.043,0.035,0.043,0.029	0.029,0.032,0.054,0.04	-0.001
1.0,1.0,1.0,1.0	1.0,1.0,0.963,1.0	0.009
0.985,0.96,0.962,0.962	0.96,0.976,0.963,0.978	-0.002
0.929,0.774,0.838,0.875	0.81,0.933,0.724,1.0	-0.013
0.186,0.069,0.054,0.23	0.351,0.159,0.099,0.159	-0.057
0.398,0.181,0.0,0.823	0.699,0.142,1.0,0.142	-0.145
0.703,0.706,0.546,0.517	0.532,0.554,0.745,0.584	0.014
0.694,0.706,0.5,0.531	0.535,0.558,0.711,0.592	0.009
0.694,0.706,0.492,0.524	0.529,0.538,0.686,0.574	0.022
0.69,0.706,0.483,0.538	0.535,0.538,0.686,0.592	0.016
0.754,0.786,0.526,0.623	0.702,0.622,0.633,0.722	0.003
0.754,0.786,0.514,0.615	0.696,0.6,0.581,0.706	0.022
0.75,0.786,0.5,0.63	0.702,0.6,0.581,0.722	0.015
0.903,1.0,0.739,0.822	0.643,0.575,0.436,0.698	0.278
0.946,1.0,0.818,0.936	0.757,0.754,0.682,0.836	0.168
0.931,1.0,0.832,1.0	0.795,1.0,1.0,1.0	-0.008
0.549,0.281,0.379,0.39	0.478,0.521,0.646,0.368	-0.103
0.854,0.816,0.657,0.692	0.791,0.61,0.794,0.703	0.03
1.0,0.948,0.922,0.867	0.881,0.769,0.864,0.908	0.079
0.614,0.77,0.433,0.84	0.896,0.577,0.69,0.656	-0.04
0.413,0.537,0.465,0.42	0.519,0.546,0.518,0.417	-0.041
0.127,0.224,0.12,0.198	0.092,0.13,0.146,0.114	0.047
0.231,0.21,0.271,0.205	0.227,0.226,0.147,0.151	0.041
0.043,0.0,0.04,0.129	0.0,0.0,0.037,0.024	0.038
0.034,0.016,0.023,0.047	0.031,0.028,0.02,0.005	0.009
0.0,0.259,0.143,0.263	0.143,0.2,0.0,0.176	0.037
0.909,0.966,0.936,0.951	0.757,0.907,1.0,1.0	0.024
0.232,0.258,0.149,0.182	0.181,0.131,0.277,0.186	0.012
0.0,0.6,0.0,1.0	1.0,1.0,1.0,0.143	-0.386
NA,0.333,0.0,1.0	1.0,0.333,0.0,0.6	-0.039
0.0,1.0,1.0,1.0	1.0,1.0,0.0,0.5	0.125
0.992,0.981,0.94,1.0	1.0,0.987,1.0,0.981	-0.014
0.022,0.021,0.033,0.051	0.047,0.52,0.085,0.035	-0.14
0.052,0.017,0.058,0.039	0.052,0.12,0.056,0.046	-0.027
0.99,0.974,0.982,0.987	0.981,0.983,0.993,0.985	-0.002
0.001,0.004,0.01,0.015	0.001,0.003,0.002,0.007	0.004
NA,0.0,0.443,1.0	0.0,0.0,0.21,0.21	0.376
1.0,0.98,0.976,0.938	1.0,1.0,1.0,0.94	-0.011
0.024,0.061,0.026,0.024	0.035,0.076,0.073,0.079	-0.032
0.0,0.0,0.497,0.0	0.0,0.248,0.0,0.0	0.062
0.333,0.059,0.5,0.111	0.0,0.0,0.2,0.0	0.201
1.0,0.818,0.636,1.0	1.0,0.75,1.0,1.0	-0.074
1.0,1.0,0.857,1.0	0.76,1.0,1.0,0.875	0.056
0.197,0.0,0.087,0.268	0.461,0.135,0.189,0.0	-0.058
1.0,0.921,1.0,1.0	1.0,0.911,0.924,0.888	0.05
0.0,0.864,0.621,0.312	0.645,0.353,1.0,0.577	-0.195
0.794,0.49,0.265,0.616	0.0,0.243,0.0,0.194	0.432
0.0,0.0,0.0,0.0	0.0,0.0,0.446,0.0	-0.112
0.514,0.0,0.241,0.0	1.0,0.0,0.0,0.0	-0.061
1.0,NA,1.0,NA	1.0,NA,0.0,0.0	0.667
0.079,0.0,0.0,0.0	0.386,0.0,0.0,0.086	-0.098
0.051,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.013
0.485,0.0,NA,NA	0.0,NA,0.0,0.0	0.242
0.372,0.0,NA,NA	0.0,NA,0.0,0.0	0.186
1.0,0.667,1.0,1.0	1.0,1.0,1.0,1.0	-0.083
0.949,1.0,0.857,0.714	0.849,0.848,0.929,0.695	0.05
0.792,0.674,0.51,0.448	0.687,0.631,0.539,0.5	0.017
0.921,0.964,0.969,0.952	0.982,0.895,0.954,0.957	0.005
1.0,1.0,1.0,0.333	1.0,NA,NA,NA	-0.167
0.333,1.0,0.333,NA	0.667,1.0,NA,1.0	-0.334
0.917,0.79,0.957,0.927	0.875,0.949,0.939,0.887	-0.015
1.0,1.0,1.0,1.0	1.0,0.895,1.0,1.0	0.026
0.215,0.288,0.245,0.292	0.327,0.194,0.36,0.282	-0.031
0.286,0.324,0.408,0.441	0.331,0.515,0.451,0.331	-0.042
0.434,0.605,0.283,0.441	0.648,0.0,0.143,0.512	0.115
0.0,0.0,0.0,0.0	0.014,0.0,0.0,0.0	-0.004
0.0,0.0,0.2,0.333	0.0,0.0,0.2,0.0	0.083
0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.025	-0.006
0.0,0.043,0.0,0.0	0.0,0.044,0.0,0.02	-0.005
NA,1.0,NA,NA	NA,1.0,NA,0.426	0.287
1.0,1.0,0.667,0.778	1.0,1.0,1.0,1.0	-0.139
0.0,0.0,0.145,0.297	0.0,0.0,0.0,0.0	0.11
0.333,0.6,0.412,0.333	0.667,0.111,0.5,0.5	-0.025
1.0,1.0,0.791,1.0	1.0,1.0,1.0,1.0	-0.052
0.0,0.0,0.0,0.0	0.0,0.037,0.0,0.111	-0.037
0.0,NA,NA,NA	0.0,1.0,NA,0.0	-0.333
0.0,0.817,0.271,0.691	0.0,0.0,0.0,0.0	0.445
0.962,0.946,0.955,1.0	1.0,1.0,1.0,1.0	-0.034
1.0,0.969,1.0,0.961	0.939,1.0,1.0,0.963	0.007
0.073,0.1,0.061,0.027	0.25,0.333,0.167,0.294	-0.196
0.0,0.0,0.0,0.0	NA,0.0,NA,0.148	-0.074
0.703,1.0,1.0,0.825	0.703,1.0,1.0,0.863	-0.01
NA,0.0,0.0,0.0	0.327,0.0,0.493,0.0	-0.205
NA,NA,1.0,1.0	NA,0.0,NA,NA	1.0
NA,NA,1.0,1.0	NA,0.0,NA,NA	1.0
0.0,0.0,0.049,0.079	0.044,0.13,0.107,0.091	-0.061
0.225,0.28,0.279,0.315	0.225,0.373,0.263,0.363	-0.031
0.146,0.201,0.124,0.104	0.193,0.198,0.124,0.138	-0.02
0.093,0.034,0.028,0.048	0.089,0.079,0.038,0.109	-0.028
0.608,0.437,0.516,0.482	0.666,0.383,0.458,0.395	0.035
1.0,0.0,0.0,1.0	NA,0.0,0.482,0.237	0.26
0.784,0.863,0.951,0.895	0.856,0.863,0.855,0.811	0.027
1.0,0.978,1.0,1.0	0.978,0.89,0.969,1.0	0.035
0.0,0.0,0.027,0.032	0.0,0.027,0.0,0.044	-0.003
0.939,0.939,1.0,0.879	0.958,0.861,0.925,0.92	0.023
1.0,1.0,1.0,1.0	0.929,1.0,0.975,1.0	0.024
1.0,1.0,1.0,1.0	0.815,1.0,0.918,1.0	0.067
0.012,0.01,0.045,0.018	0.015,0.031,0.0,0.016	0.006
0.802,0.841,0.711,0.606	0.531,0.529,0.472,0.61	0.205
0.887,1.0,0.741,0.782	0.851,1.0,0.763,0.851	-0.014
0.44,0.241,0.143,0.231	0.241,0.583,0.565,0.462	-0.199
1.0,1.0,1.0,0.778	1.0,1.0,1.0,1.0	-0.055
0.008,0.009,0.021,0.007	0.031,0.043,0.017,0.029	-0.019
0.576,0.828,0.487,0.789	0.733,0.636,0.719,0.607	-0.004
0.636,0.694,0.321,0.421	0.63,0.408,0.465,0.432	0.034
0.388,0.333,0.388,0.472	0.524,0.436,0.429,0.231	-0.01
0.333,0.259,0.292,0.439	0.5,0.45,0.378,0.556	-0.14
0.631,0.545,0.562,0.677	0.747,0.725,0.696,0.81	-0.141
1.0,1.0,1.0,1.0	1.0,0.968,1.0,1.0	0.008
0.024,0.051,0.082,0.051	0.054,0.041,0.097,0.054	-0.01
NA,0.0,NA,0.484	0.0,NA,1.0,0.0	-0.091
NA,NA,NA,1.0	0.0,NA,1.0,NA	0.5
NA,1.0,NA,1.0	0.493,NA,NA,1.0	0.254
1.0,1.0,0.797,1.0	0.662,NA,1.0,1.0	0.062
1.0,0.996,1.0,1.0	1.0,1.0,1.0,1.0	-0.001
0.266,0.174,0.177,0.13	0.26,0.217,0.081,0.0	0.047
1.0,1.0,1.0,1.0	1.0,0.651,NA,1.0	0.116
0.6,1.0,1.0,1.0	0.0,NA,1.0,1.0	0.233
0.0,0.0,0.0,0.661	0.0,0.0,0.0,0.0	0.165
0.0,0.408,0.509,0.187	0.707,0.408,0.216,0.256	-0.121
0.405,0.42,0.449,0.42	0.352,0.449,0.179,0.12	0.148
0.0,0.0,0.0,0.0	0.0,0.2,0.091,0.2	-0.123
1.0,0.49,0.419,0.742	0.171,0.519,0.419,0.265	0.319
NA,0.0,0.0,0.0	0.0,0.2,0.2,0.333	-0.183
0.0,0.0,0.143,0.0	0.0,0.143,0.2,0.5	-0.175
0.116,0.14,0.192,0.075	0.084,0.084,0.12,0.089	0.037
NA,1.0,1.0,1.0	0.637,NA,1.0,1.0	0.121
0.0,1.0,1.0,0.0	0.568,0.0,0.0,0.0	0.358
0.304,0.116,0.141,0.158	NA,0.0,NA,1.0	-0.32
0.107,0.141,0.0,0.396	0.374,0.283,0.247,0.208	-0.117
0.0,0.0,0.0,0.0	0.154,0.0,0.098,0.0	-0.063
0.618,0.168,0.447,1.0	NA,0.0,NA,1.0	0.058
1.0,NA,1.0,NA	1.0,1.0,0.428,NA	0.191
0.01,0.0,0.023,0.0	0.008,0.022,0.007,0.0	-0.001
0.583,0.595,0.639,0.765	0.583,0.719,0.627,0.661	-0.002
1.0,0.307,1.0,0.78	1.0,1.0,0.0,1.0	0.022
0.0,0.0,0.018,0.0	0.0,0.0,0.0,0.0	0.004
NA,NA,0.327,NA	NA,NA,NA,0.0	0.327
0.667,1.0,1.0,1.0	0.077,0.667,1.0,1.0	0.231
0.057,0.095,0.083,0.038	0.028,0.097,0.0,0.037	0.028
1.0,0.542,0.867,1.0	1.0,1.0,0.842,0.899	-0.083
1.0,0.984,0.953,1.0	0.917,1.0,0.975,0.936	0.027
0.983,0.944,0.969,0.855	1.0,0.967,0.96,0.959	-0.034
0.798,0.759,0.759,0.542	0.876,1.0,0.612,0.345	0.006
1.0,1.0,1.0,0.5	1.0,0.333,1.0,1.0	0.042
0.212,0.04,0.0,0.067	0.053,0.038,0.073,0.083	0.018
0.059,0.0,0.0,0.072	0.0,0.061,0.0,0.0	0.018
0.028,0.065,0.039,0.027	0.04,0.0,0.088,0.03	0.0
1.0,NA,1.0,NA	1.0,1.0,0.414,NA	0.195
1.0,1.0,1.0,1.0	0.986,1.0,1.0,1.0	0.004
0.022,0.0,0.013,0.0	0.0,0.023,0.013,0.009	-0.003
0.243,0.237,0.272,0.262	0.261,0.278,0.229,0.272	-0.007
0.226,1.0,0.594,1.0	1.0,1.0,1.0,1.0	-0.295
0.831,0.597,0.739,0.884	0.65,0.568,0.658,0.836	0.085
0.872,0.915,0.781,0.805	0.892,0.867,0.732,0.902	-0.005
0.0,0.01,0.023,0.012	0.0,0.0,0.0,0.0	0.011
0.111,0.085,0.077,0.043	0.085,0.068,0.082,0.036	0.011
0.0,0.0,0.0,0.0	0.037,0.0,0.0,0.0	-0.009
0.934,1.0,1.0,1.0	0.968,1.0,1.0,1.0	-0.008
0.0,0.111,0.0,0.167	0.25,0.111,0.152,0.0	-0.059
1.0,0.649,1.0,0.382	0.649,1.0,0.481,1.0	-0.025
0.822,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.044
0.581,0.794,0.607,0.532	0.676,0.735,0.462,0.454	0.047
0.312,0.263,0.186,0.335	0.254,0.208,0.125,0.225	0.071
0.465,0.659,0.373,0.618	0.587,0.54,0.655,0.555	-0.055
0.693,0.792,0.594,0.742	0.697,0.702,0.808,0.734	-0.03
0.978,0.928,0.977,0.852	0.949,0.952,0.959,0.902	-0.007
0.962,0.978,0.961,0.957	0.973,0.969,0.976,0.986	-0.012
0.964,0.878,0.77,0.94	0.79,0.953,0.897,0.918	-0.001
0.921,0.942,0.982,0.984	0.916,0.858,0.915,0.888	0.063
0.0,0.0,0.0,0.119	0.0,0.0,0.0,0.0	0.03
0.985,1.0,1.0,1.0	1.0,1.0,1.0,0.974	0.003
1.0,1.0,1.0,1.0	NA,0.0,1.0,NA	0.5
NA,NA,NA,0.0	NA,0.5,1.0,NA	-0.75
NA,NA,1.0,1.0	NA,1.0,0.333,NA	0.334
NA,NA,1.0,1.0	NA,1.0,0.0,NA	0.5
0.739,1.0,1.0,1.0	1.0,0.639,1.0,1.0	0.025
0.857,1.0,1.0,1.0	1.0,0.692,1.0,1.0	0.041
0.782,0.822,0.838,0.812	0.819,0.766,0.727,0.806	0.034
0.172,0.143,0.474,0.167	0.171,0.226,0.333,0.045	0.045
0.0,0.0,0.0,0.0	0.016,0.0,0.0,0.0	-0.004
0.903,0.899,0.896,0.898	0.925,0.905,0.907,0.856	0.001
0.392,0.392,0.392,0.492	0.108,0.0,0.392,0.492	0.169
0.239,0.136,0.239,0.0	0.105,0.0,0.136,0.32	0.013
0.551,0.133,0.0,0.0	0.103,0.0,0.133,0.479	-0.008
0.327,0.0,0.327,0.0	0.493,NA,0.0,0.327	-0.11
0.655,0.0,0.0,0.0	0.487,NA,0.0,0.487	-0.161
0.796,NA,0.0,NA	0.493,NA,NA,0.745	-0.221
0.339,0.108,0.421,0.125	0.252,0.367,0.271,0.217	-0.028
0.0,0.103,0.0,0.033	0.038,0.044,0.096,0.208	-0.062
0.0,0.487,0.0,0.192	0.106,0.073,0.174,0.487	-0.04
1.0,0.672,1.0,1.0	1.0,1.0,1.0,0.898	-0.056
0.129,0.123,0.103,0.119	0.098,0.098,0.122,0.11	0.011
0.051,0.132,0.01,0.027	0.047,0.077,0.0,0.0	0.024
0.0,0.0,0.061,0.121	0.081,0.105,0.081,0.162	-0.062
0.095,0.038,0.064,0.0	0.057,0.0,0.104,0.12	-0.021
1.0,1.0,1.0,0.6	NA,1.0,1.0,0.6	0.033
1.0,1.0,0.429,1.0	1.0,1.0,1.0,1.0	-0.143
0.0,0.053,1.0,0.5	0.0,0.333,0.6,0.333	0.072
0.0,0.0,1.0,0.0	0.0,0.0,0.0,0.0	0.25
0.0,0.225,0.258,0.0	0.332,0.098,0.0,0.111	-0.015
1.0,0.556,0.333,1.0	0.6,0.714,0.5,NA	0.118
0.215,0.316,0.308,0.394	0.248,0.438,0.213,0.387	-0.013
0.316,0.333,0.405,0.308	0.309,0.433,0.333,0.323	-0.009
0.657,0.548,0.7,0.404	0.611,0.491,0.657,0.455	0.024
0.186,0.328,0.218,0.183	0.23,0.196,0.241,0.238	0.003
0.033,0.06,0.076,0.047	0.022,0.042,0.028,0.043	0.02
0.086,0.071,0.158,0.105	0.0,0.103,0.061,0.024	0.058
0.695,0.673,0.688,0.71	0.623,0.587,0.789,0.511	0.064
0.091,0.081,0.068,0.071	0.094,0.101,0.085,0.091	-0.015
1.0,1.0,0.732,NA	NA,0.578,1.0,NA	0.122
1.0,1.0,0.821,1.0	1.0,0.718,1.0,1.0	0.026
0.753,0.904,0.897,0.88	0.805,0.848,0.865,0.823	0.023
0.011,0.025,0.032,0.017	0.0,0.041,0.02,0.075	-0.013
0.992,0.957,0.981,0.987	0.981,0.971,0.981,0.936	0.012
0.207,0.299,0.175,0.264	0.26,0.343,0.167,0.349	-0.043
0.103,0.176,0.096,0.12	0.1,0.168,0.1,0.173	-0.011
1.0,0.231,0.333,0.0	0.0,1.0,1.0,1.0	-0.359
0.005,0.017,0.006,0.0	0.0,0.0,0.012,0.007	0.002
0.0,0.048,0.01,0.032	0.01,0.0,0.0,0.0	0.02
0.0,0.0,0.0,0.0	0.108,0.0,0.15,0.0	-0.065
