IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
13,15,10,12	4,4,1,2	9,23,11,16	9,7,22,12	78	78
98,119,83,89	68,95,62,63	49,56,35,50	44,24,31,36	78	78
168,196,173,154	216,236,217,201	167,169,169,188	211,241,231,261	78	78
31,23,11,24	14,5,2,8	14,29,20,19	8,12,12,12	78	78
1,0,0,1	80,61,91,75	0,1,0,0	62,44,65,63	78	78
1,0,0,1	53,47,48,41	0,1,0,0	42,30,39,46	78	78
0,0,0,1	80,61,91,75	0,0,0,0	62,44,65,63	78	78
0,0,0,1	53,47,48,41	0,0,0,0	42,30,39,46	78	78
52,53,47,67	43,35,44,37	35,33,44,43	36,35,38,30	78	78
59,44,63,63	68,38,65,53	60,43,50,57	41,34,51,68	78	78
86,79,66,79	98,98,75,105	67,67,84,79	116,111,105,112	78	78
83,71,84,73	18,24,15,23	81,75,81,64	23,25,22,17	78	78
83,71,84,73	67,80,42,74	81,75,81,64	73,70,84,77	78	78
33,35,27,35	88,79,62,96	35,19,12,14	54,52,37,51	78	78
13,8,3,16	121,141,96,115	7,3,2,7	87,42,57,93	78	78
21,22,24,21	124,141,96,114	11,10,10,13	87,42,57,93	78	78
3,3,14,2	31,19,13,20	0,2,1,1	10,8,9,5	78	78
90,88,72,97	117,101,91,121	63,55,46,52	81,48,49,70	78	78
293,312,219,261	524,522,459,521	251,254,250,251	519,523,518,536	78	78
293,312,219,261	515,511,441,510	251,254,250,251	508,512,515,520	78	78
0,0,4,0	0,0,0,0	1,0,3,0	0,0,1,0	78	78
157,181,175,135	159,151,156,127	143,142,161,174	149,177,165,220	78	78
23,24,30,20	42,26,37,27	17,31,33,33	45,28,38,43	78	78
542,457,374,453	493,505,426,531	480,410,514,509	490,425,498,561	78	78
0,6,2,3	7,5,7,4	0,0,0,0	4,1,4,10	78	78
0,6,2,3	25,37,26,28	0,0,0,0	21,18,23,19	78	78
0,0,2,1	2,0,2,2	5,2,3,1	6,0,1,2	78	78
800,694,744,739	781,694,630,816	733,684,676,780	871,721,845,857	78	78
0,0,2,1	7,3,6,9	0,0,0,1	0,7,12,3	78	78
262,180,218,230	309,259,206,285	234,224,248,232	238,260,285,263	78	78
198,193,192,181	213,212,236,203	156,140,129,167	170,188,175,160	78	78
5,2,3,1	101,97,104,105	0,1,0,3	96,97,88,70	78	78
9,2,6,4	23,12,20,22	3,3,1,3	17,20,13,13	78	78
6,4,3,2	1,1,1,2	7,4,3,2	0,3,0,0	78	78
6,4,3,2	1,0,1,0	7,4,3,2	0,0,0,0	78	78
1,1,1,2	1,0,1,0	0,3,0,0	0,0,0,0	78	78
24,36,34,30	11,18,7,15	15,23,25,28	12,4,11,8	78	69
91,67,88,57	3,2,0,0	62,69,72,74	3,0,6,1	78	59
25,33,24,22	52,63,61,56	23,18,21,22	46,52,51,62	78	64
378,411,332,362	387,390,316,355	371,363,377,451	334,352,365,411	78	78
0,1,0,0	1,0,0,0	0,0,0,2	0,0,0,1	78	78
3,6,9,2	10,16,7,9	5,5,8,7	11,5,8,18	78	78
6,8,3,11	6,10,5,2	10,8,13,9	8,7,7,16	78	78
25,25,38,34	8,5,5,9	24,33,38,26	6,6,5,5	78	78
25,25,38,34	102,118,88,106	24,33,38,26	109,112,99,131	78	78
45,21,40,35	46,30,37,33	28,29,25,30	32,30,44,32	78	78
93,87,69,86	0,0,0,1	70,70,62,72	1,1,2,1	78	44
75,79,69,71	32,34,29,25	83,66,70,75	31,34,37,29	78	78
111,89,109,73	16,27,31,21	105,103,109,113	37,30,32,50	62	78
63,82,56,82	24,32,11,19	92,60,51,45	27,18,11,21	72	78
128,149,120,104	398,415,414,377	106,86,102,151	413,339,411,433	78	78
19,23,10,14	31,38,31,30	16,12,21,11	33,19,47,30	78	78
44,44,31,33	18,12,10,15	30,24,31,29	15,11,10,7	78	78
41,31,30,35	34,29,25,30	30,27,24,28	18,18,22,13	78	78
13,15,16,25	42,48,22,35	14,13,22,11	37,28,47,25	78	78
0,2,0,0	41,48,22,36	3,3,0,0	38,27,47,25	78	78
27,18,22,21	23,23,18,15	19,32,15,8	19,15,7,21	78	78
10,1,6,16	45,24,45,36	4,2,9,3	40,40,21,20	78	78
4,1,1,0	41,24,44,37	1,0,8,1	34,38,19,17	78	78
15,14,10,15	41,24,44,37	14,5,8,2	34,38,19,17	78	78
0,1,0,3	41,24,44,35	1,0,0,0	34,38,19,17	78	78
15,14,10,15	4,1,1,0	14,5,8,2	1,0,8,1	78	78
18,13,11,13	19,16,11,13	16,6,10,4	12,11,12,8	78	78
11,5,6,7	10,11,9,12	7,7,5,7	6,10,4,7	78	78
1,0,1,1	10,11,9,12	2,0,2,0	6,10,4,7	78	78
11,5,6,7	1,0,1,1	7,7,5,7	2,0,2,0	78	78
20,10,8,5	9,6,15,11	13,9,15,8	7,9,8,6	78	78
130,119,131,133	208,187,242,244	169,128,151,165	274,225,261,281	78	78
144,131,122,124	93,107,93,120	154,133,116,137	149,110,125,152	78	78
34,33,39,36	154,144,177,173	34,50,29,21	160,163,141,177	78	78
18,10,16,9	5,11,13,19	7,19,13,16	19,9,8,11	75	69
51,35,51,48	18,15,19,13	55,63,34,53	10,30,19,17	78	75
66,71,58,55	56,31,44,43	89,67,58,77	55,34,30,40	78	78
8,2,6,6	3,13,22,10	4,6,2,6	8,1,9,7	78	78
68,69,75,68	0,0,0,1	51,34,60,52	1,0,0,0	78	78
109,135,115,103	112,136,110,115	131,96,115,131	116,104,140,123	78	78
29,36,37,24	70,78,56,65	26,20,33,32	87,66,62,86	78	78
48,65,64,52	47,47,37,52	56,42,55,63	51,67,39,59	78	78
4,2,3,10	2,5,3,6	5,6,10,6	4,8,9,5	78	78
165,134,134,148	121,101,112,117	138,129,103,115	85,96,108,92	78	78
9,2,7,6	39,29,19,32	9,5,13,12	28,31,27,33	78	78
7,2,4,6	39,29,19,32	7,2,12,11	28,31,27,33	78	78
3,2,4,1	75,59,70,64	1,1,0,2	56,54,63,68	78	78
17,14,9,18	75,59,70,64	16,9,10,17	56,54,63,68	78	78
19,23,3,14	21,37,26,41	5,10,11,9	20,25,26,28	78	78
73,65,69,67	33,35,47,37	76,59,84,62	68,41,58,58	78	78
0,3,0,0	13,11,9,7	0,0,2,0	4,5,7,6	78	78
0,4,0,0	20,7,12,7	0,0,3,0	9,8,19,10	78	78
0,4,0,0	4,0,6,4	0,0,3,0	4,4,2,0	78	78
20,7,12,7	4,0,6,4	9,8,19,10	4,4,2,0	78	78
10,3,3,6	4,3,6,2	6,4,9,6	2,3,2,0	78	78
161,171,177,186	118,109,88,108	176,197,143,212	118,108,99,111	78	78
155,169,176,178	99,82,89,116	172,193,140,211	112,85,90,97	78	78
143,114,85,130	147,112,160,167	112,96,86,117	163,155,143,167	78	78
128,93,99,144	186,161,135,179	131,95,101,100	169,156,155,159	78	78
2,2,1,2	4,2,7,6	0,5,13,4	1,4,18,4	78	78
6,2,1,1	1,0,3,3	1,4,3,3	0,0,4,1	78	78
119,109,119,111	0,3,6,8	110,90,91,78	0,2,1,1	78	78
156,143,154,139	19,18,34,25	129,103,123,109	19,12,14,19	78	78
60,86,46,58	32,37,34,29	47,50,33,26	21,18,36,29	78	78
81,51,64,76	3,1,0,5	56,45,48,37	2,0,1,5	78	78
81,51,62,76	70,83,64,62	56,46,48,37	63,51,44,48	78	78
87,56,75,86	38,55,42,46	57,52,51,40	18,22,20,21	78	78
3,4,4,5	33,39,28,38	1,6,1,2	17,18,18,20	78	78
81,58,87,111	33,39,28,38	49,55,45,58	17,18,18,20	78	78
81,58,87,111	3,4,4,5	49,55,45,58	1,6,1,2	78	78
84,74,103,121	57,53,60,72	48,59,47,59	64,45,52,45	78	78
84,69,86,84	65,56,65,49	73,71,65,99	62,64,61,61	78	78
53,46,70,51	141,105,118,111	57,54,27,54	127,104,99,123	78	78
69,61,86,78	62,85,74,76	54,55,41,52	56,53,42,64	78	78
57,75,71,57	86,92,85,72	50,46,49,40	67,70,41,74	78	78
22,34,30,25	40,59,33,41	28,33,26,24	60,53,51,38	78	78
34,26,25,12	21,14,8,14	15,24,21,18	10,15,19,21	78	78
77,62,113,84	100,79,107,95	74,85,72,80	102,87,76,98	78	78
42,49,41,34	2,6,0,3	52,54,44,44	9,1,7,3	78	48
42,49,41,34	1,5,0,6	52,54,44,44	3,1,5,4	78	45
39,49,40,33	7,15,3,5	48,54,36,44	14,13,20,12	78	78
39,49,40,33	3,4,6,1	48,54,36,44	5,9,4,2	78	78
150,172,140,111	196,234,226,184	139,166,155,132	209,220,232,211	78	78
28,16,24,20	46,48,39,37	28,12,27,36	58,57,71,59	78	78
3,6,8,12	41,21,41,31	6,2,7,3	39,25,39,46	78	78
15,9,13,14	19,19,17,13	17,13,14,20	9,9,21,14	78	78
35,34,31,29	33,31,29,28	34,40,14,40	34,29,26,36	78	78
42,42,32,29	41,34,32,32	38,28,20,32	35,26,33,38	78	78
0,0,1,1	41,34,32,32	0,2,1,4	35,26,33,38	78	78
2,0,0,0	4,0,0,0	3,0,2,4	1,0,0,4	78	78
3,2,1,4	33,38,30,35	0,0,0,2	31,35,30,46	78	78
77,104,74,101	106,79,71,68	44,48,42,56	56,56,45,64	78	78
46,43,52,43	14,8,10,8	48,39,48,51	14,12,9,11	78	73
46,43,52,43	10,6,10,9	48,39,48,51	14,10,8,11	78	70
70,63,74,60	39,37,43,43	90,67,64,92	42,58,42,47	78	78
33,44,48,22	29,34,49,31	57,40,40,53	52,37,54,58	78	78
33,44,48,22	7,12,16,15	57,40,40,53	10,24,7,15	78	78
246,202,233,262	50,45,30,53	310,270,309,349	69,52,70,67	78	78
152,120,138,155	50,45,30,53	183,154,191,213	69,52,70,67	78	78
246,202,233,262	112,95,59,96	310,270,309,349	122,95,126,129	78	78
152,120,138,155	112,95,59,96	183,154,191,213	122,95,126,129	78	78
29,36,49,36	14,16,16,15	38,57,27,36	17,10,21,22	78	78
29,36,49,36	9,8,8,8	38,57,27,36	8,10,9,5	78	78
560,456,507,555	2,1,1,2	560,480,558,627	4,6,1,2	78	78
45,41,29,32	35,35,51,39	37,33,44,43	34,48,23,30	78	78
44,49,28,39	54,32,47,49	25,36,36,35	51,41,41,66	78	78
56,52,47,51	20,22,22,34	62,53,47,46	28,32,34,25	78	78
92,93,75,89	54,55,49,45	77,82,54,72	49,32,51,57	78	78
66,71,85,74	82,80,98,83	57,73,73,81	68,76,61,69	78	78
80,65,83,78	47,46,38,36	97,90,103,82	79,40,40,46	78	78
54,73,58,41	46,42,57,41	54,53,46,55	51,41,62,64	78	78
35,41,43,38	26,26,22,25	45,41,42,44	32,28,22,38	78	78
136,116,134,108	164,174,164,161	159,132,131,130	219,203,203,194	78	78
11,15,11,16	12,9,6,9	6,18,13,17	5,8,2,6	78	78
0,1,0,0	0,2,4,3	0,1,0,0	0,1,0,1	78	78
0,0,0,1	9,12,8,11	0,1,0,0	13,8,7,10	78	78
0,0,0,1	17,27,18,25	0,1,0,0	21,23,30,28	78	78
0,2,1,1	30,32,22,36	0,0,0,1	26,22,22,28	78	78
9,12,8,11	17,27,18,25	13,8,7,10	21,23,30,28	78	78
0,0,1,1	15,22,15,18	2,1,0,0	20,16,22,16	78	78
1,4,2,5	34,31,32,41	1,5,5,6	20,11,26,23	78	78
1,4,2,5	1,0,0,1	1,5,5,6	0,0,0,0	78	78
10,14,10,19	34,31,32,40	10,9,13,14	22,12,26,23	78	78
10,14,10,19	1,0,0,0	10,9,13,14	2,1,0,0	78	78
28,30,23,29	11,29,26,19	25,24,32,26	17,9,12,17	78	78
23,23,23,27	32,36,35,28	19,18,17,36	46,40,40,54	78	78
25,20,31,37	28,18,28,25	43,33,35,45	34,22,30,21	78	78
22,20,27,20	9,15,14,7	8,12,5,9	15,6,4,14	78	78
62,60,50,45	99,112,96,120	48,47,58,42	104,114,151,160	78	78
68,70,70,60	99,111,96,120	58,49,79,73	104,114,152,160	78	78
60,56,56,50	99,111,96,120	45,42,63,67	104,114,152,160	78	78
16,17,16,13	179,172,172,159	12,16,19,7	171,155,189,197	78	78
23,28,36,34	28,18,31,19	38,24,31,41	29,14,19,15	78	78
310,258,303,328	1398,1263,1171,1442	289,278,292,341	1212,1170,1142,1347	78	78
310,258,303,327	259,214,208,225	288,278,292,342	223,216,184,227	78	78
0,0,0,0	1056,995,920,1139	1,0,0,0	941,897,914,1058	78	78
0,0,0,0	1055,995,920,1139	1,0,0,0	941,897,914,1058	78	78
0,0,0,0	1055,995,920,1139	1,0,0,0	941,897,914,1058	78	78
261,214,208,225	759,634,619,674	223,216,183,227	661,618,650,712	78	78
363,328,358,365	320,273,285,305	329,281,346,354	310,249,283,281	78	78
365,326,355,365	759,634,619,673	329,281,345,353	661,618,650,713	78	78
1588,1494,1497,1615	993,931,986,909	1670,1499,1600,1618	1013,894,1027,1054	78	78
26,29,41,18	11,13,8,15	21,14,22,20	14,9,15,14	78	78
0,0,7,4	45,52,35,27	2,1,1,1	54,52,61,32	78	78
26,23,21,20	42,55,34,27	21,23,28,20	51,50,61,30	78	78
26,23,21,20	42,54,35,27	21,23,28,20	50,49,61,30	78	78
22,23,24,19	35,30,41,23	25,20,14,22	27,32,34,36	78	78
22,23,24,19	0,0,0,0	25,20,14,22	1,0,2,0	78	78
28,26,26,21	21,37,23,19	28,18,32,21	26,20,32,37	78	78
28,26,26,21	66,60,39,76	27,18,30,21	52,56,64,53	78	78
33,15,22,24	16,7,9,13	34,28,29,28	26,24,27,23	78	78
85,94,72,82	94,106,97,115	48,72,74,65	100,109,98,85	78	78
73,78,75,73	87,91,74,89	71,56,73,61	78,76,78,77	78	78
4075,3638,3442,3960	2863,2612,2421,2546	3877,3155,3767,4029	2731,2229,2445,2745	78	78
6,15,10,2	8,0,7,3	16,10,16,10	2,3,7,7	78	78
6,15,10,2	29,19,34,18	16,10,16,10	31,23,22,36	78	78
1,0,2,0	12,16,8,20	0,1,1,0	9,9,8,17	78	78
146,132,144,119	121,95,108,95	92,134,134,110	114,114,129,106	78	78
1,1,0,1	0,4,1,0	3,0,0,0	0,2,1,2	78	78
23,17,25,30	61,46,66,36	18,23,24,21	69,40,40,58	78	78
61,41,52,72	4,1,0,2	50,51,63,40	2,1,1,5	78	78
3,5,11,5	5,9,10,4	8,5,8,2	12,5,9,13	78	78
19,20,19,17	34,47,26,23	23,25,13,22	22,16,14,14	78	78
1,2,0,0	15,7,17,12	1,1,2,5	10,10,5,18	78	78
1,2,0,0	32,23,30,27	1,1,2,5	18,27,19,36	78	78
75,62,66,63	85,78,77,69	70,62,64,69	91,89,85,99	78	78
63,60,67,62	52,53,56,58	45,78,68,61	72,49,55,49	78	78
62,42,53,48	52,73,74,76	28,68,40,43	91,77,97,83	78	78
170,104,106,108	481,390,395,408	142,157,126,122	517,456,506,490	78	78
27,33,21,26	41,47,53,51	29,32,12,16	53,40,34,33	78	78
16,21,20,15	45,62,47,45	14,18,15,21	39,45,34,34	78	78
5,1,2,6	5,6,10,7	2,4,3,2	4,1,3,2	78	75
1,1,0,2	6,5,8,6	0,0,0,1	4,1,0,2	78	75
5,5,6,3	6,5,8,6	9,8,8,9	4,1,0,2	78	75
5,5,6,3	1,1,0,2	9,8,8,9	0,0,0,1	78	78
5,7,5,4	3,2,1,3	7,8,5,9	6,5,3,1	78	78
0,0,1,0	9,9,9,5	0,2,0,2	11,12,10,11	78	78
73,91,58,92	20,18,26,12	80,83,78,88	14,13,20,21	78	78
0,0,0,1	0,1,0,0	1,0,0,0	1,1,1,0	48	78
0,0,0,1	26,13,19,32	1,0,0,0	30,25,31,22	48	78
57,69,77,70	80,98,96,106	65,58,61,75	116,77,106,94	78	78
13,7,3,10	1,2,2,0	11,12,11,12	1,1,4,3	78	78
8,9,5,4	21,24,12,28	2,3,8,6	14,13,20,21	78	78
6,12,0,5	0,0,0,2	2,1,0,8	0,0,0,1	78	78
8,4,4,5	0,0,0,0	6,4,1,9	0,0,0,2	78	78
12,10,14,16	4,3,11,4	18,9,11,11	8,3,6,2	78	78
50,62,52,39	11,17,14,11	46,35,50,49	8,17,7,21	78	78
50,62,52,39	1,0,3,1	46,35,50,49	1,0,0,0	78	78
12,23,19,5	51,35,58,48	10,13,22,17	70,42,60,46	78	78
40,41,55,43	39,39,32,22	30,43,38,46	40,27,41,33	78	78
12,26,17,9	24,38,24,20	3,1,5,7	17,8,15,21	78	78
0,0,0,1	2,0,0,1	2,1,0,0	2,0,4,1	78	78
1,6,9,3	153,124,127,172	2,5,4,1	156,139,167,155	78	78
0,0,1,0	81,60,65,94	0,1,1,5	78,57,85,63	78	78
5,11,8,20	181,192,166,197	14,14,11,10	180,172,178,182	78	78
1,3,0,5	177,185,162,195	3,7,7,1	177,163,166,178	78	78
5,6,9,4	177,189,161,195	9,4,13,6	177,164,165,178	78	78
59,62,52,48	47,50,69,39	46,40,56,52	42,41,61,48	78	78
54,69,35,33	40,53,42,41	47,38,58,49	40,29,39,36	78	78
65,93,105,79	0,1,11,4	59,89,95,105	6,6,5,4	78	78
142,118,170,133	123,106,126,90	110,115,83,113	124,121,106,83	78	78
151,125,161,101	101,128,126,122	131,100,83,135	126,126,101,110	78	78
36,36,36,42	64,47,65,42	46,38,35,35	84,61,52,64	78	78
39,30,44,30	42,42,49,52	60,39,37,32	53,56,53,55	78	78
159,127,152,147	15,14,7,7	146,124,139,130	10,15,16,8	78	78
0,0,0,1	3,14,4,5	0,0,0,0	12,10,14,8	78	78
0,0,0,1	3,14,4,5	0,0,0,0	12,10,14,8	78	78
37,46,33,41	14,10,21,15	32,19,27,39	13,14,7,15	78	78
33,52,46,41	13,9,19,15	41,29,52,44	11,11,5,15	78	78
34,53,44,38	38,40,50,46	42,27,52,42	31,31,38,37	78	78
19,8,18,8	2,1,1,1	19,12,18,9	2,5,3,3	78	76
10,5,8,4	0,1,0,0	12,9,7,10	0,0,0,0	76	78
10,4,15,8	2,2,2,1	2,4,14,7	1,1,1,0	78	78
0,0,0,1	194,161,180,170	1,0,0,0	175,147,116,183	78	78
29,22,35,25	280,239,259,231	22,14,16,30	244,225,177,252	78	78
72,54,49,55	72,68,75,65	69,73,64,77	71,61,64,53	78	78
64,63,73,73	79,56,51,73	58,39,54,54	75,76,97,68	78	78
62,52,91,51	5,6,3,2	62,55,58,65	3,2,0,7	78	78
63,52,91,52	73,72,52,53	63,54,61,65	73,70,69,71	78	78
77,52,68,43	100,95,71,84	48,43,43,37	76,83,93,115	78	78
8,14,5,13	19,20,16,20	4,5,4,7	19,8,17,10	78	78
17,18,14,16	12,8,16,11	6,17,20,22	8,14,9,8	78	78
17,18,13,15	1,0,0,2	6,16,20,21	0,0,2,0	78	78
16,15,15,14	12,19,24,18	16,8,19,7	10,13,5,13	78	78
15,15,15,14	0,0,1,1	14,7,14,7	0,2,0,1	78	78
15,15,15,14	11,13,11,11	14,7,14,7	19,12,15,19	78	78
0,0,1,1	11,13,11,11	0,2,0,1	19,12,15,19	78	78
14,13,17,14	12,13,11,11	9,15,9,11	21,14,20,19	78	78
14,13,19,14	17,23,17,16	9,14,10,11	15,17,17,14	78	78
13,20,23,17	17,23,17,16	13,12,6,12	15,17,17,14	78	78
0,0,0,0	7,5,6,15	2,0,0,0	9,1,3,2	78	78
2,1,2,5	0,0,0,0	8,2,1,0	0,0,0,1	78	78
78,96,109,83	127,148,142,125	84,121,63,114	173,110,160,169	78	78
7,8,15,17	20,29,18,27	14,14,18,27	18,23,23,17	78	78
4,5,7,15	18,20,12,17	9,6,11,4	12,12,11,17	77	78
0,2,1,0	18,20,12,17	0,0,0,0	12,12,11,17	78	78
0,0,0,0	6,2,9,8	0,2,0,0	7,7,3,13	78	78
35,24,27,19	39,52,37,29	20,30,22,27	41,37,45,37	78	78
40,17,23,20	38,14,26,22	32,22,20,25	21,23,28,38	78	78
3,0,2,1	30,52,31,32	5,0,4,5	36,33,36,31	78	78
42,34,43,31	30,52,31,32	38,28,46,28	36,33,36,31	78	78
43,34,42,31	12,20,6,13	40,28,46,27	4,8,10,6	78	78
4,2,0,0	12,20,6,13	2,0,1,1	3,8,10,6	78	78
0,0,0,0	12,20,6,13	1,0,0,0	3,8,10,6	78	78
0,0,0,0	4,2,0,0	1,0,0,0	2,0,1,1	78	78
31,46,28,29	23,31,23,23	15,20,9,22	17,11,7,11	78	78
30,27,24,26	27,32,19,22	9,27,19,15	7,15,5,21	78	78
81,69,58,86	71,68,76,74	63,60,80,79	58,69,51,69	78	78
94,141,95,122	53,76,57,69	99,84,87,90	53,52,84,69	78	78
97,100,100,87	52,86,52,58	90,55,88,89	64,39,59,52	78	78
339,254,228,265	387,295,273,356	286,231,303,269	352,272,310,417	78	78
501,420,362,443	382,283,249,352	441,362,429,453	371,284,369,367	78	78
384,279,270,344	258,220,198,230	341,272,308,409	216,237,270,245	78	78
39,41,44,50	61,59,67,73	38,37,20,48	72,38,29,52	78	78
74,50,67,50	0,1,0,0	45,43,55,40	0,0,0,0	78	78
74,50,67,50	15,11,13,7	45,43,55,40	7,4,7,9	78	78
2,0,0,1	0,1,0,0	0,1,0,0	0,0,1,1	78	78
490,429,531,509	424,405,402,419	537,465,510,474	427,387,413,425	78	78
15,16,10,14	25,28,47,34	20,12,15,18	45,48,37,49	78	78
1709,1550,1365,1599	398,317,321,340	1547,1437,1603,1606	359,315,364,366	78	58
2357,2070,2118,2331	1624,1468,1325,1488	2282,1869,2260,2147	1674,1436,1660,1448	78	78
209,231,209,198	28,35,14,20	196,111,140,145	25,13,12,11	78	63
36,28,44,25	36,43,48,38	27,23,32,33	38,33,48,53	78	78
36,32,26,34	53,61,60,63	36,30,28,36	46,54,63,63	78	78
16,29,20,23	31,40,33,22	11,22,15,21	21,21,27,26	78	78
16,29,20,23	3,1,1,6	11,22,15,21	3,1,5,2	78	78
97,93,102,107	578,520,517,500	151,122,137,131	635,573,613,647	78	78
0,0,0,1	0,0,0,1	0,0,0,0	1,0,0,0	78	78
2,0,0,1	62,84,82,73	1,2,1,4	85,87,80,87	78	78
29,40,48,46	25,25,24,24	51,46,43,43	33,49,43,31	78	78
13,8,10,7	37,52,24,45	9,13,16,12	49,35,54,49	78	78
37,37,36,20	41,28,31,34	47,38,33,34	55,36,35,43	78	78
10,12,10,7	7,7,6,7	0,7,3,4	7,2,11,9	78	78
13,11,12,16	7,8,6,8	13,10,13,17	6,4,9,10	78	78
4,8,5,2	0,0,1,1	7,5,9,4	0,0,0,0	78	78
4,8,5,2	0,0,1,0	7,5,9,4	0,0,0,1	78	78
4,8,5,2	2,0,2,0	7,5,9,4	0,0,0,0	78	78
4,8,5,2	1,0,1,0	7,5,9,4	3,0,0,1	78	78
0,0,1,1	1,0,1,0	0,0,0,0	3,0,0,1	78	78
59,67,61,73	87,67,101,96	28,50,33,45	72,92,50,63	78	78
42,56,34,48	1,0,4,3	24,43,37,43	3,2,3,2	78	57
45,60,50,42	94,80,82,94	45,23,33,33	76,44,53,65	78	78
30,25,22,23	6,5,11,8	16,13,10,18	10,9,5,15	78	78
21,21,19,14	0,0,2,0	12,10,8,12	0,1,0,0	78	78
21,21,19,14	26,23,21,19	12,10,8,12	18,6,26,23	78	78
0,0,2,0	26,23,21,19	0,1,0,0	18,6,26,23	78	78
5,8,2,3	31,28,22,27	6,6,3,4	22,9,25,28	78	78
53,66,64,46	72,89,96,71	63,63,55,67	110,67,58,86	78	78
79,68,68,77	195,175,148,134	48,41,45,49	116,117,128,139	78	78
170,156,129,155	183,178,146,168	102,117,98,136	110,114,119,152	78	78
47,30,46,29	277,248,236,244	39,47,24,47	226,211,227,234	78	78
16,8,8,11	62,64,33,60	7,16,12,11	50,52,41,58	78	78
147,160,105,122	9,9,6,4	130,99,105,109	9,2,10,5	78	78
41,43,41,36	38,59,40,40	35,34,33,45	56,31,32,42	78	78
7,3,0,1	91,116,83,79	4,2,2,1	101,73,73,79	78	78
22,19,22,24	55,38,46,41	17,24,15,25	64,36,26,43	78	78
3,3,0,4	90,68,103,91	4,2,1,6	73,61,53,96	78	78
3,3,0,4	25,22,48,28	4,2,1,6	23,23,19,21	78	78
90,68,103,91	25,22,48,28	73,61,53,96	23,23,19,21	78	78
28,36,25,31	58,58,55,56	22,31,22,22	61,34,58,73	78	78
38,31,25,30	30,34,27,37	22,22,25,22	15,29,24,16	78	78
14,14,29,12	0,2,0,0	22,27,11,10	0,0,1,0	78	78
14,14,29,12	0,3,0,0	22,27,11,10	0,0,2,0	78	78
16,22,19,19	22,39,25,14	24,11,13,24	23,20,35,27	78	78
2,0,2,3	23,22,13,17	3,1,0,1	13,11,11,15	78	78
13,13,9,16	23,22,13,17	8,10,14,8	13,11,11,15	78	78
20,16,14,16	16,17,8,10	10,6,6,14	8,6,8,8	78	78
43,42,45,42	30,21,29,20	45,44,51,41	45,36,24,33	78	78
158,145,126,167	105,85,90,103	147,102,139,135	103,82,84,106	78	78
0,0,0,0	2,6,6,8	0,1,0,0	7,4,2,6	78	78
49,56,45,59	47,49,43,47	29,20,61,29	52,38,43,33	78	78
2,3,3,4	3,1,3,2	9,3,4,2	2,5,4,3	78	78
26,30,25,34	23,37,34,41	17,29,28,16	28,29,23,25	78	78
19,16,12,18	12,21,19,20	13,9,14,12	41,17,21,15	78	78
20,15,15,31	38,47,47,35	12,10,12,23	52,35,43,36	78	78
343,362,379,385	751,815,737,787	289,233,234,278	691,546,602,629	78	78
15,10,6,12	10,15,9,10	5,8,11,8	8,5,7,23	78	78
5,9,5,7	1,0,1,0	7,5,11,8	0,0,2,0	78	78
10,9,14,11	3,2,5,4	11,7,22,15	4,2,8,6	78	78
122,101,91,130	0,1,0,1	96,80,73,74	4,1,4,5	72	78
8,9,16,9	19,37,27,32	26,19,17,10	39,36,46,33	78	78
12,10,17,8	19,37,27,32	30,19,22,11	39,36,46,33	78	78
1,5,0,8	0,0,0,0	1,1,1,0	1,2,0,0	78	78
77,53,58,56	146,112,146,134	77,63,79,81	125,130,152,166	78	78
1,0,1,0	0,5,1,1	0,0,0,0	1,0,4,2	78	78
55,64,58,70	47,37,53,52	40,32,43,36	37,48,51,46	78	78
55,64,58,70	3,5,4,2	40,32,43,36	2,1,5,1	78	78
24,20,19,17	47,37,53,52	6,11,14,11	37,48,51,46	78	78
24,20,19,17	3,5,4,2	6,11,14,11	2,1,5,1	78	78
47,37,53,52	3,5,4,2	37,48,51,46	2,1,5,1	78	78
54,48,61,56	3,7,4,2	61,52,59,53	2,1,5,3	78	78
0,1,1,1	1,0,0,0	4,1,2,4	0,2,1,2	78	78
516,500,495,518	225,214,198,245	479,446,499,509	297,215,263,255	78	78
99,136,129,141	225,214,198,245	95,107,123,113	297,215,263,255	78	78
66,84,63,64	91,107,114,116	60,58,75,49	85,89,107,90	78	78
86,90,82,72	91,104,112,116	86,73,85,84	84,89,109,89	78	78
66,80,63,64	281,294,294,291	61,57,74,47	310,261,278,329	78	78
88,86,83,72	281,292,292,290	83,73,81,82	309,261,280,328	78	78
59,75,75,75	496,479,420,456	64,46,70,60	484,429,462,538	78	78
5,11,14,6	19,23,16,37	6,3,3,6	19,14,17,9	78	78
45,28,29,37	18,16,18,14	39,18,31,35	11,11,10,5	78	63
30,19,18,19	63,41,55,58	23,14,20,30	43,48,40,42	78	78
52,56,39,46	127,128,112,99	44,53,41,37	75,70,93,90	78	78
137,100,137,113	49,38,30,48	100,92,99,131	37,29,37,35	78	78
137,100,137,113	49,38,30,48	100,92,100,130	37,29,37,35	78	78
81,98,85,80	14,13,14,22	69,70,50,91	18,9,28,18	78	78
14,15,13,8	38,20,31,17	15,14,13,11	17,28,28,14	78	78
13,15,14,8	30,21,26,18	14,14,13,11	12,11,12,18	78	78
71,57,71,60	0,1,0,0	71,82,51,71	2,2,0,0	78	78
