Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
CONTROL_REP3_1 - polya	0.0017405694925215506	0.007645226217833079	0.011448868542089981	0.01586906136778504	0.01935494304899305	0.022674830364429247	0.027754257957046634	0.03685074920134182	0.05101718264592458	0.06852010284252072	0.0797816348860968	0.09185891067003721	0.10412826564865643	0.11559847632348849	0.1281855919451566	0.1403624643485601	0.15224291824165678	0.16402851821145528	0.17598248389510807	0.187926964186431	0.20004929558393808	0.21165230175138758	0.2238386595471209	0.23717986385900952	0.249356736262413	0.26068703740038024	0.2715098700487023	0.2829492531984624	0.29406850435709125	0.3055956273859022	0.31723894647075346	0.3280451796824983	0.33810443824826997	0.3491264641355182	0.35910746821456885	0.3693350924941948	0.3805444548799569	0.39180598692353297	0.4026501617045971	0.4143290510106852	0.4253273634171088	0.4357897511568978	0.4464821596606848	0.457212509733791	0.46740693514026266	0.47813017116912154	0.48877752405934194	0.49919959888172916	0.5098066388545478	0.5213479899718535	0.5335272337233394	0.5453744887432818	0.5562091781320161	0.5669988119071837	0.5773592316794272	0.5874445750741057	0.5979306762947193	0.6081938707955821	0.6182578720575187	0.6284997244256394	0.6393557559471157	0.6495501813535873	0.6591351703028681	0.6676909941843636	0.6772570123489848	0.6873281276551688	0.697332845215044	0.7073849897365684	0.7172308269749192	0.7274655652987925	0.7372521188350819	0.7482812587665775	0.7585871375329244	0.7682148107476894
CONTROL_REP3_2 - illumina_universal_adapter	8.536853096835944e-05	0.00010433931562799487	0.00012805279645253915	0.0001802224542665366	0.00019445054276126316	0.0002561055929050783	0.0002798190737296226	0.0003035325545541669	0.0003889010855225263	0.0005145825338926111	0.0007280038613135096	0.0010149369792904956	0.0013445543627516611	0.0017144846636145518	0.002271751462991343	0.0029286148818312195	0.0037040457047938175	0.004417821477612601	0.005254907350719014	0.0062911864627516	0.007161471209012374	0.008131352574736236	0.00909174854813028	0.010104314179338322	0.01129235956864799	0.012399779123154209	0.013528540810402516	0.014631217668743826	0.01563429790762205	0.016789144423777356	0.01803410216706593	0.019326486872003595	0.02055484517871499	0.021752375960354474	0.022909593824592234	0.024126095390891358	0.025285684603211574	0.026575697960066785	0.027936851759395625	0.029388116785857735	0.03088918012205139	0.032411585590987134	0.03417349721625077	0.035890353227947785	0.03760958058772724	0.03925766750503307	0.04089626903000908	0.042798090192137525	0.044576601253978346	0.04645945163144717	0.048778630056087596	0.0510314107344193	0.05315376726821602	0.0554753170409389	0.05806482914697914	0.06091518954208937	0.06410228136490811	0.06736525632636542	0.07094362058278914	0.07507450894242476	0.07992391577104407	0.08488714730762119	0.09048352878221363	0.0965684079617917	0.10332200730062191	0.11068267174856046	0.11864328726135998	0.12721571057943276	0.13704969107737125	0.14769230127142674	0.159074772067208	0.17154569163283584	0.1851643436703716	0.19967699393499272
CONTROL_REP3_2 - polya	0.009765211403547337	0.01984818345014357	0.023438404446979574	0.026544870434994875	0.02921975107200347	0.031192712676605557	0.03332218325464963	0.04125197124237724	0.05058559729491787	0.06105747042703663	0.06775415741188795	0.07680085034645158	0.08779679140479277	0.09735806687324902	0.1064189878963074	0.11647587511399662	0.12776823468264462	0.13742436407439906	0.14699275358710268	0.1576329924330757	0.16827085993096627	0.1775878865469297	0.18704245135167552	0.197476382914475	0.207312734760496	0.21660130519946996	0.22622423571807004	0.2357499409652895	0.2449484001771302	0.2537413588668712	0.26344017252410984	0.2727998834055575	0.2821856791159121	0.2916663287495649	0.3007485919053654	0.3091455354653365	0.3180214913379634	0.3270397280955376	0.33616704686490473	0.3454247897788068	0.3549528663741087	0.36503109572454	0.3744145200868122	0.3830225136261218	0.39253161943676407	0.40277347180488476	0.412752104535853	0.42218769855593913	0.43128656114831676	0.4410778573807711	0.450553764318259	0.45987079093422245	0.4692376158599174	0.4785949553932826	0.48784084156677243	0.49668596991432745	0.5049833168548354	0.5136648221847012	0.5225929477151421	0.5311226867677307	0.5401812364427065	0.5495646608049788	0.5587299211436652	0.567454110739015	0.5761972711190244	0.5858130875933771	0.5950803158996091	0.6041886638843166	0.6134867197156204	0.6229578839569433	0.6329626015168186	0.6420756921976909	0.6508757649316793	0.6602544465977866
CONTROL_REP4_1 - illumina_universal_adapter	0.0002067334319176159	0.0002067334319176159	0.0002067334319176159	0.0002170701035134967	0.0002222384393114371	0.0002274067751093775	0.0002274067751093775	0.0002429117825031987	0.0002532484540990795	0.00028684263678569204	0.00030234764417951324	0.00032302098737127484	0.00035661517005788744	0.00038504101694655964	0.0004393085428249338	0.000480655229208457	0.0005349227550868311	0.0006563786463384305	0.0007416561870044471	0.0008372703992663444	0.0010233304879921985	0.0011422022113448279	0.0013334306358686225	0.0014678073666150727	0.0016848774701285695	0.0018606008872585431	0.0020363243043885165	0.0021939585462256985	0.002392939474446404	0.0025660787236774073	0.0027883171629888444	0.003026060609694103	0.00325346738480348	0.003498963335205649	0.0037496276214057586	0.004072648608777033	0.004385332924552427	0.004747116430408255	0.005054632410385709	0.005403495076746686	0.005734268567814871	0.00610897291316555	0.006553449791788424	0.007137471736955689	0.007724077850021925	0.008375288160562416	0.009067845157486428	0.009796580504996023	0.010721712612827354	0.011763132276112344	0.012923423662749964	0.014106972560478315	0.015634215788769702	0.017321677426797244	0.01920811999304549	0.021407246875069126	0.023655472947173198	0.02625514585353722	0.02927603812743338	0.0325088321690451	0.0364109256964901	0.040522336823751684	0.0452901265973517	0.05087709759492527	0.05713336807833212	0.06377984791448348	0.07150650993240437	0.08018931407294425	0.08962411107208443	0.09961967250530115	0.11097192208547724	0.12283325274175046	0.13615722242884082	0.15064923600626567
CONTROL_REP4_1 - polya	0.0015505007393821193	0.006966916655623656	0.010894851862058358	0.015256927275520053	0.018631850551575135	0.02220317058795195	0.027511051452436736	0.03666934248638712	0.0512388811007811	0.06846494431531644	0.08012470987546998	0.09193952550956173	0.10447532398746617	0.11633148630794143	0.12903783986717793	0.14121702317502444	0.15306801715970178	0.16537899303039583	0.17770805807638262	0.1903446391023469	0.20253157491389034	0.21432830137268932	0.22611985949569033	0.24013121784390673	0.25291509644011234	0.2643810494078431	0.275138940371256	0.28604412890491027	0.2967994357004242	0.30857807298393036	0.32013188766022616	0.3307812435718823	0.3407638841656042	0.35145458676364394	0.361861030892797	0.37222095999976845	0.38407195398444577	0.39578340290257874	0.4067945423200907	0.41859902128258664	0.4301683409662762	0.440331873312926	0.45044630646949535	0.46088634478133494	0.47162873073735406	0.4822651658095154	0.49303339344452424	0.5036258976624031	0.5138488658707292	0.5250744912238557	0.5373053578896817	0.5483475073219813	0.558955516547254	0.5698012692192319	0.579941544054791	0.59008181889035	0.5999998552865977	0.6099928325519155	0.6199677206419404	0.630146757995984	0.6409227381346898	0.6511870530293993	0.6609009401616284	0.6701057462177602	0.6792511164122157	0.6890399444135149	0.699255160118144	0.709842496000225	0.7197992949149572	0.7293736369806417	0.7390668507696789	0.7502175352537352	0.7604508401336573	0.7700820338931192
CONTROL_REP4_2 - illumina_universal_adapter	0.0002067334319176159	0.0002170701035134967	0.0002377434467052583	0.0002739217972908411	0.00028425846888672184	0.00032043681947230464	0.00033594182686612584	0.00039279352064347024	0.0004393085428249338	0.0005659327698744735	0.0007261511796106258	0.0009897363053055861	0.001261073934697457	0.0015892632578666723	0.0020466609759843975	0.0026048412421619603	0.0033077349106818543	0.004051975265585272	0.004858235650063974	0.005742021071511782	0.00676018322370604	0.007726662017920894	0.008786170856498677	0.00986635303826822	0.011088664454481123	0.012135252453564054	0.013292959672302703	0.014517855256414577	0.01571690916153675	0.016864279708679517	0.018045244438508898	0.01938384341017546	0.020699184870751293	0.021872397096883763	0.02305077765881417	0.024262752403431197	0.025428212125866757	0.02679782111232096	0.028074400054412238	0.02939749401868498	0.03070249880766493	0.03209536530520987	0.03344430094847231	0.03506974255692456	0.03663316413580153	0.03845241833667656	0.0402174050116732	0.04207542173103278	0.04396186429728102	0.04596201025108396	0.048083612096138484	0.050293075649758004	0.05268343095630544	0.055321866381154015	0.058190292749010934	0.06141275011902678	0.06478767339508185	0.0683564092635597	0.07239804785754908	0.07670327157723345	0.08157959640259022	0.08660580296608725	0.09227546733642786	0.09876948126653998	0.10577516044064818	0.11337519823151954	0.1220140715177769	0.13157032440816868	0.1419405901867361	0.1529207195894605	0.1652058537811648	0.17790445483670436	0.1921225466168384	0.20752935563049874
CONTROL_REP4_2 - polya	0.009049755982193637	0.019334744220095026	0.022844044226896558	0.025970887384650497	0.028922007125274464	0.03108753982461149	0.03362002436560228	0.04143971642788611	0.05133707948094197	0.06250843730819014	0.06926345219609824	0.07834163402518055	0.0895491702030143	0.09951630578934235	0.10932580713383323	0.11926968520907055	0.1301231903847454	0.13966652243564232	0.14908581442738872	0.1593165351394117	0.16944388913547592	0.17936967803542048	0.18896986178009476	0.199875050313749	0.21003858266039876	0.21989201485917215	0.22967050618887538	0.2394334925111848	0.2489277253720013	0.2584710574228982	0.26767844764692905	0.27718043301144246	0.28694083516585295	0.29623350293054973	0.3058853700332035	0.31467929339339906	0.32410633788884236	0.3331173313525514	0.34175362047090985	0.350668999722357	0.35964898317127847	0.3691070376815093	0.37846689381157944	0.38746496643579365	0.39668527749931937	0.40683847317437327	0.41635854771417946	0.4253824620173834	0.4343236829478203	0.4443786802427133	0.45381864557765145	0.4627727873475832	0.47185613751246347	0.481433063746047	0.4906843848243603	0.49966436827328176	0.5082153798509741	0.5167948172755552	0.5257877215639715	0.5340389696653833	0.5428768238798614	0.552278026696315	0.5610306033701271	0.569876210088302	0.5788174310187388	0.5881798713167079	0.5974699549135059	0.6069667719422214	0.6165514506795018	0.6261128719056915	0.6360231557982423	0.6446155140623182	0.6533164073781508	0.6625754809601611
PREECLAMPSIA_REP1_1 - illumina_universal_adapter	0.0006613001101383087	0.0006906912261444558	0.0007200823421506028	0.0007690675354941812	0.0007886616128316126	0.0008033571708346861	0.0008572408835126224	0.0008866319995187694	0.0008964290381874851	0.0009552112701997793	0.001023790540880789	0.0011315579662366615	0.0012515716899284286	0.0013568898556171223	0.0014720050599745316	0.0016581487946801298	0.0018393940100513697	0.001996146628750821	0.0023096518661497225	0.002579070429539404	0.0029293145619459894	0.003296703512022828	0.0036616432024324875	0.004082915865187262	0.004469898892601531	0.004967098605038852	0.005398168306462342	0.006003135444255536	0.00653707405170054	0.0070587663608096506	0.007639240901931055	0.008256454338060142	0.008942247044870242	0.00964763382901777	0.010402005806508878	0.01114413148566409	0.012003821628843891	0.012865961031690874	0.01384566489856244	0.015023758798475503	0.016287576786739824	0.0174411780899811	0.018790720166596685	0.02032395671825069	0.022031090706274396	0.02381415174398065	0.025724574284380207	0.02795095132184585	0.0306059488010678	0.03340055408131895	0.03671195315134485	0.04057198638681883	0.04453978704764868	0.049129699663941984	0.05420456569433671	0.05976193587916567	0.06593162098078939	0.07298059030293032	0.08106559646428793	0.09028950837088376	0.10018696668595378	0.11100534663588307	0.12330307942478844	0.13705567245599806	0.15179286787341364	0.16802656094747553	0.18624415435195235	0.2061419398881139	0.22750193344558128	0.25049068468172264	0.2748804124474903	0.3010874908863048	0.32902864516948194	0.35896839534107705
PREECLAMPSIA_REP1_1 - polya	0.001738974363697034	0.007484937542898783	0.011114740369657945	0.015547900367251791	0.01888869055328384	0.02186699030857341	0.026613655543566157	0.035817973372824545	0.0504400535858827	0.06836373583029805	0.07952501213363239	0.09087488143133951	0.1028101237895024	0.11453962833562226	0.1269451285498835	0.13922816578078578	0.15055109322215393	0.1619842373485451	0.17362067002731219	0.18577144723618683	0.19718009876590625	0.2080719565058509	0.21981125809063945	0.2332356503264471	0.24569258499371913	0.2568171224020458	0.2674787497332756	0.27833876709754696	0.2888313955117414	0.30027678593646856	0.3112176288697568	0.3222148047753901	0.33222003051581606	0.34246773296329264	0.3519439186156079	0.3623679677591214	0.37369089520048954	0.38571676016633805	0.3966869942156324	0.4081568772370313	0.41975657102079067	0.42966137711486224	0.4392796198278739	0.4492113677782844	0.4597137932311476	0.4703656235237087	0.4807578322915489	0.49092225991034144	0.5008246167447459	0.5120128349044191	0.523825614279223	0.5350481220742369	0.545290926002379	0.5558251918309156	0.5663570083997851	0.5762299741181832	0.5859755783338882	0.5958509933119536	0.6058880594280528	0.6156165188260875	0.6256609327211882	0.6354359280528993	0.6446598399594952	0.6533032773249696	0.6623018573421848	0.6715012766521089	0.6813179093981621	0.6909998328625203	0.7004686707358341	0.70999629084116	0.7195435050238235	0.7300949156700303	0.7393972038859757	0.7486749995052495
PREECLAMPSIA_REP1_2 - illumina_universal_adapter	0.00068089418747574	0.0007200823421506028	0.0007543719774911077	0.0008327482868408332	0.0008621394028469802	0.0008915305188531273	0.0009307186735279901	0.0009895009055402842	0.0010482831375525782	0.0011903401982489557	0.0013593391152843012	0.0016385547173426982	0.001981451070747747	0.0023463907611574065	0.002809300838254223	0.0033897753793756267	0.003980046959165747	0.004658491886974308	0.005569616483164867	0.006426857366677489	0.00744574938822392	0.00856016253679033	0.009782343110712612	0.011033914800641038	0.012354065761250478	0.013769737848879894	0.01512172918516266	0.01649821311811721	0.017830610377062545	0.019145862818337626	0.02054683934796397	0.022082525159285153	0.023667196163949918	0.02523227309127725	0.026772857421932784	0.02840406436027395	0.030052416116285362	0.03179628899931675	0.03374100117505682	0.03599187080919425	0.03825008822233321	0.04037604561344452	0.04267345118125834	0.04534069495881619	0.04802018503470993	0.050662936215595984	0.05340855630250355	0.05672975241119817	0.060232193735264034	0.0638252576670155	0.0681139113442458	0.07289241695491187	0.07778848702960253	0.08328462572275203	0.08922163115599374	0.0957562559480271	0.10304035419821721	0.11113025887890919	0.12004801332710764	0.13022468724423605	0.1410357194151638	0.15265010875692625	0.16586141540168936	0.18031939521704654	0.19609017821401162	0.21311498216057229	0.23210409236021046	0.25269746764185086	0.2750053246905164	0.29892234534051865	0.3243162695698296	0.35169654338922285	0.38096274715234374	0.4119826208371648
