PREECLAMPSIA_REP1_2_val_2	648.0	532.0	337.5	249.5	225.5	227.5	246.0	272.0	305.0	327.5	369.5	446.0	531.0	687.5	923.5	1216.0	1741.0	2611.0	3919.5	5947.0	9008.0	13389.0	19702.5	28210.0	39198.5	53074.0	69524.0	89360.0	109686.0	132024.0	158943.0	190310.0	225194.5	256832.5	286797.5	323806.5	362433.5	397527.5	431295.0	462842.0	495033.5	525171.0	553115.0	581811.5	613378.5	648883.0	676068.5	698079.5	722047.5	738081.0	744161.5	748519.0	756809.0	759069.0	743989.0	718446.5	691399.5	655271.5	605911.5	550276.5	494193.0	439814.0	387225.5	331102.0	275959.0	229057.0	190631.0	163527.0	141354.0	121604.5	106545.5	93767.0	85745.0	78170.5	69922.0	61977.0	53755.5	47832.5	40459.5	32261.0	25928.0	21583.0	17230.0	12474.5	8623.0	5495.5	3038.5	1581.5	823.0	570.0	487.0	413.5	347.5	278.0	245.0	252.0	260.5	270.0	275.5	349.5	1997.0
PREECLAMPSIA_REP2_1	24.0	26.0	23.0	17.0	21.0	27.5	29.0	36.0	49.0	66.0	82.5	120.0	173.5	228.5	342.5	577.0	1037.5	1810.5	2953.0	4733.5	7868.5	12502.5	18837.0	28093.0	40070.0	54810.5	73003.5	93996.5	117497.5	144575.5	174564.0	207723.5	242383.0	277203.0	316794.0	356939.5	401033.0	446596.5	484360.0	519365.5	553127.5	584408.5	612397.0	644240.0	680462.0	717119.0	750818.0	775201.5	795995.5	811726.0	815420.5	816669.0	820114.0	815432.0	797935.0	770561.5	733025.0	687391.0	636695.5	576292.0	512786.5	447250.5	376195.5	312531.0	256886.5	204416.5	161033.5	128306.5	101835.0	80493.0	63865.5	50442.0	41784.5	35909.0	29964.5	25433.0	23100.0	19841.5	15074.0	11868.5	9440.0	7585.0	5839.0	3964.5	2333.0	1236.0	837.5	400.0	86.0	29.0	14.0	6.0	5.0	5.5	5.0	4.5	3.5	2.5	2.5	4.5	7.5
PREECLAMPSIA_REP2_1_val_1	210.0	175.5	110.5	82.5	84.0	90.0	98.0	128.5	161.5	202.5	265.0	309.5	375.0	474.5	607.0	851.0	1306.0	2058.0	3203.0	4999.5	8112.5	12726.0	19053.5	28282.0	40254.0	54967.0	73102.5	94051.0	117547.0	144593.0	174504.0	207640.0	242281.5	277073.5	316639.0	356756.0	400840.0	446363.0	484109.5	519086.5	552801.0	584063.5	612027.0	643841.0	680027.5	716693.5	750356.5	774693.0	795403.5	811050.5	814783.0	816032.5	819426.0	814740.5	797290.5	769978.5	732537.0	686985.0	636381.5	576009.5	512445.5	446987.5	376051.0	312465.5	256910.0	204489.0	161145.5	128444.5	101974.0	80623.0	63981.0	50543.5	41893.0	36020.5	30064.0	25523.5	23181.0	19897.5	15121.5	11922.5	9483.5	7623.0	5875.0	3996.0	2361.0	1262.0	859.5	418.5	103.5	44.0	27.0	16.0	11.0	11.5	13.0	12.5	11.0	10.5	8.0	7.5	10.0
PREECLAMPSIA_REP2_2	46.0	38.5	32.0	33.0	37.0	41.5	47.5	61.5	71.0	90.5	115.5	156.5	210.0	297.0	438.5	676.0	1097.0	1952.5	3180.0	4970.0	8071.0	12811.5	19228.0	27975.5	39403.0	53569.0	70587.5	91352.5	113344.5	137041.5	165819.5	198998.5	235679.0	270143.5	302175.5	341503.5	383154.0	420550.0	455430.5	489293.0	522774.0	554050.0	584798.0	614471.0	647451.5	686769.5	716759.5	737086.0	761745.0	778864.5	783539.5	789396.0	797938.5	797930.5	781211.5	754399.5	723109.0	682714.0	631345.0	572559.0	512918.0	454965.5	399019.5	340877.0	283660.0	234482.0	194547.5	165503.5	141560.0	121183.5	105453.0	92139.5	82828.0	74676.5	66933.5	59688.5	52072.0	46018.0	38835.5	30595.0	23790.0	19292.5	15186.0	10664.5	6979.0	4138.0	2226.0	1139.0	496.0	283.0	235.0	209.0	166.0	147.0	155.0	159.0	165.0	172.0	221.0	340.0	1960.5
PREECLAMPSIA_REP2_2_val_2	665.0	527.5	307.0	211.0	192.5	191.5	196.0	211.0	245.5	291.0	336.0	409.5	494.5	596.5	739.5	993.5	1427.5	2298.0	3556.5	5344.0	8454.5	13194.0	19583.5	28354.0	39790.5	53921.5	70953.5	91725.0	113660.5	137357.0	166161.0	199393.0	236106.5	270485.5	302513.0	341938.0	383589.0	420948.0	455894.5	489827.5	523274.5	554533.0	585324.0	615052.0	648146.0	687530.5	717509.5	737874.5	762561.0	779597.0	784374.0	790408.5	799015.5	798974.0	782245.0	755584.5	724364.5	684060.0	632879.5	574159.0	514421.0	456434.0	400569.0	342363.0	285041.0	235865.0	195833.0	166802.0	142841.5	122237.5	106344.5	92979.5	83623.5	75390.0	67603.5	60346.0	52704.5	46653.5	39429.0	31106.0	24255.0	19699.0	15535.5	11016.0	7333.0	4457.0	2506.5	1400.5	745.0	502.5	428.0	377.5	327.0	282.0	254.5	239.0	240.0	241.0	266.5	370.0	1990.5
PREECLAMPSIA_REP3_1	6.0	8.5	9.0	9.0	11.5	15.5	19.0	18.0	19.5	32.5	52.0	64.5	98.5	147.0	240.0	443.0	807.0	1534.0	2652.0	4314.0	7023.5	11098.5	16905.5	25354.0	36429.0	49864.0	66664.0	86377.5	107561.5	131486.0	158567.0	187905.0	218252.0	249549.5	283938.5	319738.0	359224.5	399868.5	435255.5	466160.5	497427.0	526792.5	550754.5	580479.5	617709.0	652478.5	682532.5	707933.5	730727.5	747809.5	755123.5	762030.0	770523.0	770619.5	758927.5	737134.5	706973.5	667960.0	622756.0	569280.5	510367.0	448565.0	381203.5	318803.0	262930.0	211618.0	168889.0	135121.0	108442.5	87391.0	70301.5	56020.5	47375.0	41858.5	34970.0	29876.0	27787.5	24260.5	18531.0	14566.5	12235.0	10278.5	8000.0	5597.0	3357.0	1840.5	1231.5	605.5	128.5	45.0	21.5	11.5	12.5	8.5	5.0	4.5	3.5	3.0	2.5	2.0	3.0
PREECLAMPSIA_REP3_1_val_1	111.0	90.5	60.5	50.0	45.0	49.5	66.5	83.0	102.5	129.0	158.5	181.0	233.5	298.5	394.5	625.0	1018.0	1754.5	2878.0	4539.0	7240.0	11280.0	17039.0	25442.5	36483.0	49838.0	66511.5	86146.5	107263.5	131022.0	157957.0	187195.0	217415.5	248515.0	282667.0	318314.5	357638.0	398075.5	433286.0	464003.5	495030.0	524216.5	548133.0	577712.0	614637.0	649240.0	679214.5	704465.5	727082.0	744038.5	751180.0	757951.0	766488.0	766588.0	754860.0	733263.0	703421.5	664631.5	619608.5	566452.5	507798.0	446242.5	379324.0	317242.5	261600.5	210546.5	168106.0	134574.0	108037.0	87090.5	70067.0	55828.5	47222.5	41755.0	34897.5	29813.5	27742.0	24246.5	18527.0	14557.5	12228.0	10280.0	8003.5	5595.5	3364.0	1858.0	1250.5	619.5	144.5	63.0	35.5	21.0	20.0	18.5	14.5	11.5	9.5	9.0	6.5	3.5	5.0
PREECLAMPSIA_REP3_2	44.0	32.0	25.5	32.5	35.0	34.5	34.5	52.0	62.5	65.5	82.5	106.5	160.0	241.5	353.0	592.0	972.5	1658.0	2818.5	4572.5	7409.0	11486.5	16978.0	24809.5	35002.5	47572.0	62848.5	81655.0	101172.5	122169.0	147501.5	176243.0	208243.5	238336.0	266933.0	302432.0	339733.5	372616.5	404388.5	436544.0	466704.0	494796.5	524254.5	552760.5	584661.0	622839.0	652200.0	673170.5	698197.5	717525.5	726233.5	733526.0	744753.5	749767.0	739847.5	719800.5	694439.0	661326.0	616225.5	563122.0	508036.5	454224.5	401490.5	345780.0	290347.5	242293.5	202512.0	173892.0	150802.0	130067.0	114286.0	100474.5	90900.5	82945.5	74932.0	66977.5	58705.0	52494.5	44837.5	35783.0	28225.5	23329.0	18955.0	13819.5	9430.0	5936.0	3283.5	1702.5	820.0	453.0	354.0	287.5	254.0	224.5	203.5	209.0	214.0	216.0	234.5	340.5	1867.5
PREECLAMPSIA_REP3_2_val_2	507.0	394.5	231.5	167.0	147.5	141.5	152.5	197.5	232.0	251.0	294.0	357.0	453.5	576.5	725.0	1005.0	1416.5	2161.5	3380.5	5199.0	8154.5	12318.5	17872.5	25775.5	36025.5	48672.0	64065.5	82979.0	102593.0	123631.0	149020.0	177891.0	209939.5	240058.0	268743.5	304338.0	341669.5	374513.0	406311.0	438527.5	468664.5	496761.0	526226.5	554628.0	586362.0	624430.0	653603.5	674279.5	699304.0	718657.5	727227.5	734322.5	745378.5	750388.0	740503.0	720406.0	695045.0	662036.0	617084.5	564078.0	509002.0	455245.0	402729.0	347157.0	291645.0	243597.0	203867.5	175226.5	152169.0	131423.0	115535.0	101705.0	92147.5	84127.5	75949.0	67907.5	59677.5	53444.0	45666.0	36557.5	28961.5	23985.5	19568.5	14374.5	9904.5	6404.0	3741.5	2082.5	1124.5	712.5	578.5	478.0	423.0	369.0	321.5	316.5	311.0	307.0	305.0	387.5	1911.5
PREECLAMPSIA_REP4_1	15.0	16.5	19.0	14.0	12.5	19.0	25.0	32.0	35.5	44.0	60.0	84.0	110.0	161.0	285.0	540.5	979.0	1808.0	3002.0	4798.0	7882.0	12248.0	18268.5	27136.5	38733.0	52551.5	69613.5	89898.0	111632.0	136395.0	164974.5	195058.0	224290.5	255771.0	292681.0	329015.0	368506.0	409781.0	443782.0	474537.5	506408.5	535697.5	561482.0	592497.0	628080.0	662925.0	695460.5	722292.5	746167.5	765011.5	772127.0	779557.5	791316.5	792799.5	781228.0	762394.0	733508.0	693165.5	645826.0	590717.5	532019.5	468240.0	397910.5	333208.0	275444.5	221786.5	177000.5	141575.5	113614.5	91679.0	73959.0	59167.0	50280.5	44479.5	37405.0	32203.0	30104.0	27042.5	21729.5	17813.0	15026.0	12469.5	9776.0	7300.5	4818.5	2811.0	1878.5	878.5	189.0	55.0	27.0	15.0	8.5	6.0	4.5	4.5	3.0	2.5	2.5	4.5	5.0
PREECLAMPSIA_REP4_1_val_1	168.0	130.0	84.0	68.0	60.5	65.5	75.0	89.0	114.0	156.5	201.5	231.0	262.5	342.0	497.5	762.5	1186.5	2005.0	3214.0	5011.5	8067.5	12433.5	18425.0	27248.5	38795.5	52542.5	69543.0	89740.0	111385.0	136051.0	164526.0	194519.0	223635.5	254978.5	291767.5	327967.0	367296.0	408454.5	442370.0	472992.5	504697.0	533849.5	559495.5	590391.0	625882.5	660599.5	692966.5	719586.0	743345.5	762175.5	769210.5	776454.5	788108.5	789676.0	778222.5	759492.0	730765.5	690605.0	643470.0	588528.5	530020.5	466453.5	396412.5	332005.5	274497.0	221087.5	176455.5	141181.0	113352.0	91467.0	73762.5	59049.0	50204.5	44412.5	37380.5	32205.0	30106.5	27037.5	21721.0	17831.0	15043.5	12481.0	9796.5	7325.5	4853.0	2844.0	1912.0	906.5	203.5	66.0	38.5	25.0	17.0	17.0	16.0	11.5	7.5	7.0	8.0	10.5	11.0
PREECLAMPSIA_REP4_2	54.0	43.0	35.0	38.0	38.0	47.5	55.5	62.0	74.0	89.5	108.0	138.5	202.0	298.0	442.5	663.5	1018.5	1792.0	3013.0	4809.0	7487.0	11582.5	17305.5	24999.5	35308.0	48035.0	63228.0	82699.5	102893.0	123897.0	149634.5	179418.0	212719.0	244076.5	273116.5	308532.0	346300.0	379822.5	411937.0	444770.0	475812.0	504388.5	534557.5	563238.0	595204.5	634708.0	663587.5	685013.5	712962.5	733589.0	743555.5	753815.0	767417.0	772474.0	761722.5	742465.0	718058.0	684907.0	639844.0	585465.5	528030.0	472594.5	419835.5	362989.0	304989.0	254279.5	212332.0	181930.5	157753.5	136696.5	120171.5	106356.5	96894.0	88926.5	81363.5	72780.0	63399.5	57201.0	49511.0	39899.0	31975.5	27131.5	22956.5	17289.0	11929.5	8018.0	4741.5	2280.5	1016.0	527.0	386.5	310.5	253.0	245.5	241.0	206.0	188.5	204.5	247.5	360.5	1830.5
PREECLAMPSIA_REP4_2_val_2	690.0	536.5	319.5	232.5	192.0	177.0	183.5	202.5	225.5	253.0	294.5	351.0	425.5	554.5	745.0	988.5	1398.5	2235.0	3515.0	5355.0	8090.0	12266.5	18014.5	25722.0	36077.5	48863.5	64094.5	83607.0	103910.0	124996.0	150809.0	180675.0	213961.0	245343.0	274483.0	310000.5	347795.0	381195.0	413306.0	446253.0	477325.5	505907.5	536090.0	564766.5	596626.5	635983.5	664848.5	686156.5	713992.0	734586.0	744576.0	754778.0	768207.5	773225.0	762505.0	743315.0	718855.5	685798.5	640906.5	586481.0	529037.0	473862.0	421401.0	364492.5	306268.5	255518.5	213608.0	183284.5	159222.5	138145.5	121479.5	107619.5	98172.0	90078.0	82350.5	73728.5	64336.0	58099.0	50335.5	40624.5	32667.0	27804.0	23616.0	17894.0	12440.5	8506.0	5193.5	2657.5	1337.0	790.5	607.5	527.0	470.0	434.5	378.0	314.0	291.0	303.0	322.5	412.5	1876.5
