Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
CONTROL_REP1_1	0.0066909058651357795	0.000320861494237823	0.0076912387589360524	0.008606637727791019	0.00027839453176517	0.0	3.7748411086802706e-05	0.0	8.965247633115643e-05	1.698678498906122e-05	7.077827078775507e-05	6.417229884756461e-05	0.00013400685935814963	0.0001660930087819319	0.0005501830915901495	0.00025857661594459855	0.001202286893114666	0.001268346612516571	0.0004256133350037005	0.0007521370909045439	0.0005917063437856323	0.0005303651757695781	0.0006596534837418773	0.000473742559139374	0.0004973353160686257	0.0003199177839606529	0.0004539246433188026	0.000375596690313687	0.0013513931169075368	0.0010975350523487887	0.0002123348123632652	0.0004935604749599454	0.0008285776233553194	0.00028688792425970056	0.0003057621298031019	0.000362384746433306	0.0003737092697593468	0.00025952032622176863
CONTROL_REP1_1_val_1	0.006700975535390461	0.00032134438392563563	0.0076839112979865225	0.008595962270010752	0.0002788135095825368	0.0	3.7805221638310076e-05	0.0	8.978740139098642e-05	1.7012349737239534e-05	7.088479057183138e-05	6.237891637992842e-05	0.00013326658284293122	0.0001625706118836471	0.0005482217505939817	0.0002542719891887709	0.0011929633313132362	0.0012525867689306865	0.0004150338692217879	0.0007355786148841004	0.0005720539810938523	0.0005144183083064572	0.0006421273157839339	0.00045681190104145266	0.00047861911008816526	0.00030651089013799225	0.00043618705449429643	0.000355833135685061	0.0013204827548643887	0.0010680425175227856	0.00018943430719900472	0.00046715686361835785	0.0007992519153768759	0.0002628195476526424	0.0002821120312469945	0.00032938312214988405	0.000340150479605749	0.0
CONTROL_REP1_2	0.2671926907751612	0.0008257464925238091	0.0007549682217360542	0.0020289770959156456	0.0014014097615975506	0.0006039745773888433	0.0006983456051058501	3.7748411086802706e-05	0.003274674661780135	0.0005511268018673196	0.001059786641261986	0.001339124883304326	0.0022715106371483528	0.0014032971821518908	0.0015165424154122988	0.00019440431709703395	0.0024602526925823665	0.0002812256625966802	0.0002500832234500679	0.0013344063319184758	0.0013004327619403533	0.00016703671905910197	0.0010409124357185847	0.0024036300759521624	0.0012938267900001628	0.0015656153498251422	0.0024319413842672642	0.001364605060787918	0.0014816251351570063	0.0016656486392051693	0.002398911524566312	0.002131841516127183	0.002128066675018503	0.0008672697447192922	0.0009559785107732786	0.001032419043224054	0.0012296544911525981	0.00111357812706068
CONTROL_REP1_2_val_2	0.2673727043842432	0.0008269892233380328	0.0007513787800614126	0.0020178537049448005	0.0013846162425031063	0.0006001578935081724	0.0006946709476039476	3.307956893352131e-05	0.003251249060894666	0.0005472305832145383	0.0010528754226269356	0.001324261396042035	0.0022237459840679192	0.0013561545584950883	0.0014615373598369117	0.00015329315860297812	0.00240707226796706	0.0002395552128180105	0.0001960651207850652	0.0012582813841409794	0.0012369252850589103	0.00011472779474822046	0.0009589089948888538	0.0022562308809220073	0.0011447074522135184	0.0013873989965696109	0.002253708026671399	0.0011817196694558008	0.0012519854815349267	0.0013329691407741855	0.002018529433070658	0.0017613972372322124	0.001702932535833399	0.0005372133325279283	0.0006032579077793873	0.0005769433100818737	0.0006654954828069497	0.0
CONTROL_REP2_1	0.00031891942334376475	0.0005638865166368015	0.0	0.014087918874663695	0.00039749377402266336	0.0	6.470828879438705e-05	0.0	0.00019412486638316115	0.0	4.5295802156070936e-05	8.042315893016677e-05	0.00012109694045806721	1.9412486638316117e-05	0.0007201108138689645	0.0003595932048716652	0.00026530398405698693	0.0002828676624440348	0.00018580522925245425	0.0007053203478588188	0.00035497118424349474	0.0005213639268576328	0.00032631465634883755	0.00040673781527900436	0.000284716470695303	0.0003725348626305426	0.00032076823159503295	0.0002717748129364256	0.002044781925902631	0.0014984590876528773	8.781839193523959e-05	0.00021723496952401366	0.001008524901066804	0.00022925222315725702	0.00020706652414203858	0.00026900160055952333	0.00042615030191732044	0.0
CONTROL_REP2_1_val_1	0.00031930477816925263	0.0005645678686470844	0.0	0.014077175872331397	0.0003979740713413874	0.0	6.478647672999329e-05	0.0	0.00019435943018997987	0.0	4.53505337109953e-05	8.052069978485517e-05	0.00012032059997700581	1.943690724374659e-05	0.0007182635881494356	0.00035914629444794077	0.0002638181221203905	0.0002823467237763676	0.00018608286097603183	0.0007036439851780728	0.00035369847355127534	0.0005213266297827922	0.0003268937911145341	0.0004056411909180827	0.0002834250003264945	0.00037332046665354763	0.0003214970086649003	0.00027059226855800776	0.0020215755219738585	0.0014927268276064157	8.811056365802265e-05	0.00021433946617002266	0.0010017422144622944	0.00022670123575586893	0.00020371294089526685	0.00026576056425984607	0.00043847631188959757	0.0
CONTROL_REP2_2	0.16614777552084511	0.0007718774449044741	7.395233005072807e-05	0.0010353326207101928	0.00012479455696060363	0.0010954188888764095	7.395233005072807e-05	0.0	0.0009706243319158058	0.00015160227660399253	0.0006295192095568227	0.00017748559212174737	0.00024958911392120725	0.00014420704359891973	0.00015437548898089484	0.0001395850229707492	0.0003651396296254698	0.00012387015283496953	0.00010538207032228749	5.7313055789314254e-05	5.1766631035509645e-05	4.1598185653534535e-05	9.521362494031237e-05	0.00015899750960906534	0.0002255546066547206	0.0005269103516114375	0.00029303610782600994	6.0086268166216555e-05	0.00016639274261413814	7.117911767382575e-05	0.00026530398405698693	0.00018303201687555195	0.00018488082512682015	3.5127356774095826e-05	7.949875480453267e-05	0.0005620377083855332	0.000752464958266158	0.0
CONTROL_REP2_2_val_2	0.1661911956288749	0.0007728101152792056	6.94140822107071e-05	0.0010365836276798926	0.00012031774249855895	0.001096742498929172	6.94140822107071e-05	0.0	0.0009671695454691856	0.0001508599386712701	0.0006275033031847921	0.00017586523450782092	0.0002481211672686259	0.00014353861126597332	0.00015376621678963502	0.00013991123179015938	0.00036332114378538074	0.0001223809423723811	0.00010572763315226827	5.6592854122362656e-05	5.104420290616364e-05	4.177777427050784e-05	9.472598762150511e-05	0.0001569994079914631	0.00022490796199278493	0.0005225511990922858	0.0002911851212105978	5.95760748962115e-05	0.00016488203598573724	6.992354177693415e-05	0.0002622374310392548	0.00018220400751080425	0.00018343200743094293	3.564049983062321e-05	7.716835647173175e-05	0.0004784278176009198	0.0005971417375628279	0.0
CONTROL_REP3_1	0.0019160492506231784	0.00049798309731543	0.0	0.01116904946836036	0.00034147412387343774	0.0	2.3713480824544285e-05	0.0	0.0001233101002876303	1.2331010028763028e-05	8.916268790028652e-05	8.631707020134121e-05	0.00010054515869606777	2.5610559290507828e-05	0.0006801026300479302	0.00027697345603067727	0.0011429897757430348	0.001037701920882058	0.0002693851421668231	0.0006734628554170578	0.0003300916530776565	0.000473321077257904	0.0003168121038159117	0.0003604449085330732	0.0002627453675359507	0.00037562153626078147	0.0003139664861169664	0.00028456176989453144	0.0017244443255608605	0.0012615571798657561	9.864808023010423e-05	0.00022290671975071629	0.0008280747503930865	0.0002058330135570444	0.00023049503361457046	0.0002693851421668231	0.00040692333094917996	0.0
