IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
60,58,76,66	7,2,12,8	69,66,67,90	6,2,1,4	154	149
15,19,7,14	19,22,28,22	10,7,11,10	12,24,16,21	232	149
255,271,145,203	3,0,0,5	185,226,236,234	1,2,1,1	1389	149
256,282,145,203	13,9,16,12	187,232,239,240	15,17,11,15	1389	149
1608,1665,1724,1454	274,331,303,299	1590,1367,1745,1629	283,271,287,290	152	149
31,25,29,28	36,31,34,25	28,31,30,21	33,29,23,31	152	149
10,9,14,13	0,1,1,0	13,11,10,5	2,7,0,1	320	149
297,313,333,309	126,143,120,109	342,265,317,311	137,88,134,108	245	149
14,12,17,12	281,268,292,282	9,23,21,13	323,273,293,330	152	149
1,0,1,0	57,51,31,36	0,4,0,0	35,36,20,31	182	149
38,75,65,47	7,3,4,0	75,60,86,47	0,0,4,1	170	149
7,11,1,9	1,3,0,4	9,5,7,5	3,0,1,5	224	149
8,13,8,7	0,0,0,3	7,8,9,11	0,0,1,0	153	149
2,7,8,9	0,0,1,2	6,5,4,4	0,0,0,0	153	149
1,3,3,4	1,6,0,0	2,1,0,5	0,0,0,0	153	149
2,5,4,4	0,2,0,0	5,6,1,7	0,0,0,0	153	149
50,68,56,64	91,86,86,89	79,58,85,73	71,66,90,84	152	149
0,4,0,0	10,9,2,8	0,0,0,1	6,8,14,18	167	149
6,21,8,7	116,99,79,80	11,6,2,7	97,104,94,101	206	149
135,83,148,115	3,4,4,3	169,96,145,124	4,1,3,7	153	149
6,10,10,3	4,0,4,4	7,6,10,9	0,2,1,3	185	149
44,41,47,20	94,81,70,72	32,27,43,40	83,99,72,109	185	149
13,6,12,14	176,182,180,203	11,9,22,12	171,158,197,173	152	149
30,14,25,14	3,1,6,7	27,19,23,13	4,7,0,10	627	149
2,1,8,4	0,1,3,3	2,3,2,2	4,4,3,3	152	149
4,0,4,3	11,7,14,17	5,2,2,3	16,14,17,9	163	149
15,11,24,21	41,48,48,71	16,15,10,10	59,35,32,42	268	149
22,18,34,35	41,48,48,71	27,27,25,16	59,35,32,42	254	149
6,10,9,11	2,1,0,2	14,13,9,8	0,0,0,2	166	149
49,46,48,39	1,2,1,3	51,33,39,60	1,2,0,2	276	149
3,2,0,1	0,0,0,4	1,1,2,0	0,0,0,0	175	149
1,1,1,0	4,2,1,2	4,1,4,0	0,0,0,1	388	149
29,39,18,20	3,1,6,4	18,23,21,23	0,1,2,3	297	149
9,6,0,4	18,17,16,18	3,7,1,12	11,24,15,12	232	149
26,19,17,20	208,221,210,204	17,10,12,23	217,163,192,195	462	149
7,9,14,4	226,217,228,231	11,11,7,9	260,165,227,205	176	149
4,2,4,0	4,0,1,0	2,0,3,2	5,2,3,3	447	149
117,100,133,120	18,17,29,15	120,123,133,120	33,21,24,24	189	149
20,31,37,36	18,9,16,13	33,37,43,47	16,17,30,31	178	149
9,16,8,13	0,0,0,2	10,2,5,2	0,0,1,1	152	149
11,16,18,16	1,1,0,2	3,4,10,1	0,0,0,0	152	149
4,1,2,1	28,33,35,28	2,1,1,0	23,17,26,23	203	149
29,23,26,34	3,4,7,0	26,13,26,20	3,3,1,6	181	149
0,2,3,0	27,35,36,20	1,1,3,2	30,23,19,21	259	149
0,0,0,0	39,61,60,29	0,0,1,0	31,43,30,33	176	149
2,3,0,4	20,15,11,14	0,2,6,5	16,13,13,9	152	149
17,14,8,14	1,0,0,1	15,5,12,22	2,4,0,0	185	149
3,6,1,3	1,0,0,1	4,1,1,4	2,4,0,0	200	149
2,0,0,0	16,8,7,11	0,0,0,0	11,4,11,18	164	149
6,2,1,3	12,4,4,8	1,0,2,3	9,5,2,13	161	149
71,55,41,51	9,1,3,3	59,60,64,67	2,2,3,8	153	149
103,76,64,61	9,1,7,3	73,60,49,71	3,4,6,0	152	149
56,43,22,18	278,322,346,303	45,33,47,39	332,356,381,329	618	149
63,55,63,69	222,217,245,215	86,78,72,76	230,233,235,262	152	149
0,2,1,2	57,36,31,35	3,4,3,2	34,34,45,40	171	149
8,0,0,1	7,18,9,7	0,0,2,0	15,5,5,10	379	149
1,4,0,0	3,10,8,5	1,0,0,3	3,7,7,4	164	149
3470,3612,3347,3252	1,0,1,1	3749,3230,3378,3630	1,0,0,0	2280	149
3471,3615,3347,3252	1,3,5,0	3750,3233,3379,3631	2,2,1,0	2283	149
2,3,1,1	1,3,5,0	2,3,1,1	2,2,1,0	152	149
133,144,110,88	17,7,13,10	123,152,125,170	14,16,12,16	785	149
124,130,100,84	1,1,1,1	115,140,117,160	0,2,1,1	785	149
1,0,0,0	0,0,0,0	0,0,2,0	1,0,0,0	170	149
17,6,17,23	0,0,0,0	9,11,14,6	0,1,0,0	155	149
19,29,25,28	3,3,1,2	21,14,18,17	0,0,1,1	153	149
17,23,24,25	12,12,23,19	15,13,22,17	15,7,19,11	152	149
223,267,208,210	0,0,1,0	274,261,281,344	0,1,0,0	2040	149
106,78,54,76	142,128,101,91	86,57,55,45	111,88,97,141	673	149
104,108,84,86	0,1,2,3	116,114,102,113	2,1,2,2	255	149
72,53,59,64	0,1,2,3	79,73,73,96	2,1,2,2	308	149
13,6,11,12	45,61,36,34	19,15,19,18	56,56,48,35	202	149
33,17,25,35	126,126,108,103	28,18,26,21	84,89,99,95	324	149
0,0,0,0	0,0,0,1	0,0,1,4	2,0,0,0	492	149
0,0,1,1	0,0,0,0	1,0,0,0	0,0,2,2	152	149
1,1,0,0	0,0,0,0	1,0,0,0	0,0,1,1	152	149
715,677,477,563	496,499,600,566	727,748,701,682	602,572,568,623	1275	149
0,1,2,0	0,0,2,0	0,0,0,0	0,0,0,1	168	149
3,1,4,0	1,0,0,0	0,1,0,0	0,1,1,0	154	149
28,29,45,36	510,519,618,563	43,54,54,39	689,601,737,677	170	149
156,195,195,138	3,0,3,5	174,116,140,149	1,4,2,1	155	149
0,0,2,0	0,0,0,0	0,0,1,1	1,0,0,0	152	149
4,4,6,4	0,0,2,3	1,3,7,3	0,0,0,2	152	149
64,71,55,57	376,386,414,363	80,69,62,67	326,303,392,365	205	149
247,184,205,196	8,4,8,9	180,156,191,171	18,23,10,11	152	149
136,149,84,83	0,5,0,0	134,136,147,133	0,2,0,0	1715	149
158,172,94,103	0,5,0,0	154,164,187,145	0,2,0,0	1939	149
22,24,10,20	0,1,0,0	22,28,40,17	2,0,0,5	373	149
31,43,31,18	15,17,15,10	39,20,41,38	19,21,13,22	479	149
53,66,41,38	15,17,15,10	59,48,81,50	19,21,13,22	703	149
7,5,4,2	1,1,4,3	5,4,3,5	0,3,5,3	245	149
9,5,7,5	19,36,30,32	11,11,4,9	33,28,30,44	182	149
14,14,9,11	19,36,30,32	25,17,15,11	33,28,30,44	281	149
7,10,7,8	2,1,5,2	15,15,15,7	1,9,4,5	248	149
41,29,29,41	4,8,6,7	42,43,33,41	19,10,4,11	284	149
7,9,5,2	2,2,4,1	2,8,9,10	2,1,2,3	153	149
62,92,62,67	29,41,53,56	64,58,65,87	53,40,40,44	932	149
105,152,114,104	2,14,3,4	104,96,99,133	10,6,6,6	1018	149
138,182,135,123	1,0,1,2	127,117,128,158	0,0,0,1	1067	149
72,101,105,93	2,14,3,4	93,78,74,90	10,6,6,6	235	149
105,131,126,112	1,0,1,2	116,99,103,115	0,0,0,1	284	149
35,44,24,23	1,0,1,2	33,27,35,31	0,0,0,1	198	149
61,92,63,65	2,1,6,1	62,58,65,81	1,3,1,2	932	149
104,152,115,102	0,0,1,0	102,96,99,127	1,0,0,0	1018	149
45,61,58,38	0,0,1,0	41,41,35,48	1,0,0,0	235	149
43,60,52,38	1,0,1,0	40,41,35,46	0,0,0,0	235	149
59,82,84,74	0,5,3,4	75,69,70,64	1,1,4,3	152	149
4,10,6,4	59,82,82,74	9,9,3,10	75,69,70,64	275	149
4,10,8,4	0,5,3,4	9,9,3,10	1,1,4,3	278	149
0,0,0,1	1,0,0,0	0,0,0,0	0,0,2,0	152	149
0,0,0,1	0,0,0,0	1,0,0,0	0,0,0,1	152	149
7,4,10,4	22,25,21,20	4,5,9,9	20,21,31,25	152	149
43,24,49,35	0,0,0,1	58,54,47,39	0,0,1,3	154	149
4,4,4,5	0,0,0,0	6,2,7,3	6,0,0,0	233	149
1,1,1,0	1,0,1,0	0,1,1,0	0,0,0,0	152	149
57,58,71,66	37,35,42,35	80,53,82,53	44,31,59,34	152	149
0,9,10,5	9,18,14,9	4,4,4,3	11,9,9,7	1165	149
0,9,10,5	9,18,14,9	4,4,4,3	11,9,9,7	1169	149
12,15,12,9	1,0,1,0	12,7,4,5	0,0,0,0	179	149
167,158,156,167	2,1,1,1	206,176,165,201	2,0,1,0	192	149
57,51,43,34	7,9,4,1	54,45,39,40	7,6,7,7	152	149
4,4,2,4	7,9,4,1	7,2,2,9	7,6,7,7	235	149
2,3,1,4	55,50,42,34	5,0,2,8	52,43,39,39	232	149
29,26,42,15	11,17,9,9	31,33,20,30	15,6,9,11	152	149
32,39,26,35	2,1,2,3	40,35,43,50	1,4,1,1	186	149
711,623,614,562	18,30,28,31	638,674,831,692	38,24,31,36	1716	149
14,8,8,10	1,0,0,0	5,4,12,8	0,0,0,1	188	149
50,36,46,28	1,0,0,0	40,25,49,42	0,0,0,1	322	149
43,29,39,21	7,1,1,3	38,23,38,36	3,2,1,2	283	149
6,9,7,5	0,0,0,0	6,4,2,8	0,0,0,1	244	149
36,24,24,23	3,3,5,3	18,20,18,19	4,3,1,0	155	149
26,21,22,15	2,4,3,1	31,21,21,21	2,5,0,1	154	149
7,4,3,2	29,32,26,32	4,4,7,0	34,22,25,20	195	149
0,0,0,0	1,0,0,0	0,0,1,0	0,0,0,0	163	149
9,5,8,8	0,0,0,0	9,13,10,9	1,0,1,1	254	149
71,73,62,55	16,9,9,15	75,52,49,66	4,11,13,7	152	149
13,7,16,16	40,36,40,37	30,8,13,17	18,31,14,46	152	149
26,18,22,21	0,1,0,0	35,36,30,23	0,0,0,0	230	149
76,56,81,53	0,1,0,0	103,83,85,71	0,0,0,0	233	149
27,41,40,33	0,1,0,0	34,24,42,47	0,0,0,0	283	149
48,70,73,62	0,1,0,0	72,53,77,85	0,0,0,0	320	149
21,30,34,29	0,1,1,0	39,29,38,38	1,0,3,0	186	149
0,0,1,0	7,2,0,0	0,0,0,0	0,0,0,2	170	149
82,54,55,58	18,11,11,22	67,52,64,57	13,18,12,23	152	149
3,3,3,4	34,61,60,40	4,1,1,3	73,49,60,75	181	149
49,60,73,57	7,3,10,5	63,51,76,45	12,4,3,13	152	149
97,96,102,113	7,3,2,6	116,76,101,101	2,6,2,2	152	149
14,17,11,10	28,20,24,19	19,13,13,18	21,27,29,28	152	149
15,16,16,25	27,22,12,23	23,24,25,19	22,27,17,13	152	149
0,0,0,0	34,42,42,32	0,0,0,3	28,35,26,19	191	149
14,20,20,27	8,5,7,3	36,12,16,17	3,11,5,6	424	149
0,2,2,0	3,5,8,5	1,1,0,1	4,8,10,4	230	149
9,8,6,6	2,5,4,4	5,5,5,6	13,6,5,7	247	149
1,2,1,5	3,4,10,12	2,0,0,0	8,10,10,5	232	149
1,2,0,2	36,49,43,35	0,2,2,0	48,26,44,55	171	149
127,125,131,145	31,24,34,41	117,135,122,126	59,45,52,41	2914	149
18,8,12,15	1,0,0,0	24,15,8,13	1,0,3,0	183	149
326,343,256,310	1,0,0,0	319,314,355,311	0,0,0,0	1052	149
28,25,33,21	10,14,11,11	35,26,33,25	15,6,8,6	189	149
2,1,6,1	0,0,0,1	1,3,2,1	0,0,0,0	152	149
288,287,309,279	11,10,6,6	300,245,264,283	8,11,5,12	157	149
46,43,48,70	9,3,5,4	46,57,62,56	4,6,9,10	190	149
26,19,18,29	10,6,9,7	32,28,26,33	4,16,12,16	190	149
2,0,1,3	18,8,31,12	2,4,10,1	22,12,9,12	262	149
70,87,96,75	22,23,17,25	136,89,100,114	26,33,33,20	200	149
8,14,3,11	133,172,139,137	10,6,19,18	168,172,178,162	181	149
32,56,38,38	1,2,8,1	54,60,50,52	1,5,2,1	403	149
32,58,39,42	80,84,90,106	55,66,50,53	80,103,77,100	416	149
21,36,33,21	1,0,0,0	44,54,44,42	0,0,0,0	403	149
122,134,128,136	17,24,24,26	159,120,113,154	21,18,22,24	152	149
24,22,30,22	638,641,627,632	16,16,21,14	650,540,586,605	168	149
8,10,12,12	1,2,0,0	9,5,15,18	2,0,0,2	153	149
54,67,91,75	0,0,0,1	52,46,69,98	0,0,0,0	151	149
5,5,5,3	74,97,79,76	9,9,14,3	105,88,96,102	217	149
9,3,1,0	130,136,165,135	5,7,2,3	153,99,156,125	237	149
124,110,114,105	6,2,6,8	99,77,93,98	3,6,5,8	328	149
0,0,1,0	23,41,48,50	0,1,1,0	54,36,41,46	220	149
51,77,66,48	1,0,4,3	50,47,43,67	2,1,1,2	240	149
30,36,27,27	0,0,1,1	30,27,21,41	0,0,0,0	240	149
31,35,30,25	0,0,0,0	30,24,26,42	0,1,0,0	240	149
54,31,48,53	0,0,0,0	46,61,48,71	2,0,0,0	152	149
38,26,33,24	0,0,3,0	38,35,58,33	0,0,0,0	156	149
5,5,2,1	200,164,155,141	6,5,6,4	172,167,167,231	168	149
28,20,6,11	180,167,144,148	14,14,2,15	150,155,174,155	266	149
161,181,152,142	13,5,19,4	173,148,157,168	9,9,12,3	153	149
263,298,239,245	2,0,1,3	356,269,352,293	0,0,0,0	966	149
1,6,4,2	25,39,53,36	2,3,2,5	29,15,23,34	171	149
78,50,71,67	0,1,0,0	60,76,67,91	2,3,0,2	379	149
2,3,6,2	127,138,149,152	4,5,1,1	154,129,136,130	192	149
79,69,60,41	127,138,149,152	53,37,31,45	154,129,136,130	858	149
77,68,56,39	0,2,2,0	49,33,31,44	0,1,1,0	815	149
7,13,13,18	2,2,1,2	9,8,12,6	1,2,0,1	273	149
12,18,15,25	1,0,1,0	20,13,14,13	1,1,1,1	326	149
7,7,3,9	1,0,1,0	12,7,2,8	1,1,1,1	202	149
1159,1260,1064,1025	0,4,0,0	1460,1286,1239,1306	1,0,1,3	1749	149
7561,7859,7314,7083	0,4,0,0	8998,7919,8368,8486	1,0,1,3	5843	149
6430,6611,6268,6076	28,12,18,18	7561,6656,7142,7199	23,23,13,18	4243	149
11,14,23,20	4,8,4,4	16,12,11,27	3,6,6,6	153	149
2,7,5,7	0,1,1,0	0,2,1,5	0,0,0,1	153	149
55,61,69,61	3,3,5,5	59,82,56,74	8,5,6,8	174	149
99,63,62,60	10,3,10,9	71,61,87,81	9,4,7,7	152	149
4,1,1,2	0,0,1,0	2,0,0,0	0,0,0,0	155	149
2,0,1,0	0,0,0,0	0,0,0,2	0,0,1,0	153	149
210,227,252,232	57,47,57,43	159,174,140,182	46,40,45,48	152	149
70,77,54,67	1,0,0,0	100,80,68,61	0,0,8,2	270	149
40,30,27,34	0,0,0,0	48,38,36,32	2,0,0,0	270	149
7,3,0,0	32,36,24,27	4,0,4,2	66,43,59,57	170	149
42,61,44,53	7,1,2,5	59,64,77,93	7,4,6,7	210	149
25,25,12,33	1,0,0,0	29,26,34,28	2,0,0,0	303	149
41,25,45,45	3,1,0,2	34,23,24,40	0,3,0,2	343	149
24,27,31,33	1,0,0,1	23,13,22,28	2,0,6,4	253	149
131,189,158,164	4,2,2,2	167,126,162,171	1,6,1,1	179	149
6,1,0,1	109,154,123,121	3,2,3,1	133,84,149,91	202	149
10,14,22,34	114,136,119,114	21,29,22,31	130,86,115,73	732	149
355,369,442,392	71,78,87,74	512,490,491,458	98,107,90,117	152	149
4,1,1,4	6,0,1,1	1,1,0,1	1,0,2,5	152	149
2,1,3,4	27,40,31,32	2,3,2,2	25,34,42,29	171	149
8,0,4,0	34,63,52,39	1,0,1,1	28,40,53,21	176	149
60,66,58,64	0,1,0,0	44,33,61,57	3,4,0,0	186	149
43,45,28,29	1,3,0,0	39,35,29,31	0,2,0,1	152	149
3,7,6,0	1,0,0,0	4,1,1,5	1,0,0,1	152	149
0,0,0,2	40,38,30,28	3,0,0,1	39,28,18,22	164	149
33,36,13,35	7,7,1,12	20,13,13,21	4,6,2,3	154	149
88,103,83,104	0,2,0,1	100,88,90,102	1,0,1,0	181	149
22,20,16,19	0,2,0,1	21,8,10,13	1,0,1,0	198	149
0,0,4,6	66,83,71,91	4,2,1,1	83,82,81,90	166	149
6,8,6,4	74,99,88,81	3,4,4,2	77,88,93,114	236	149
121,158,105,130	17,27,35,27	135,170,160,162	29,14,23,27	452	149
342,389,351,369	18,21,9,14	390,390,401,403	5,11,6,16	773	149
238,258,281,266	18,21,9,14	284,234,264,268	5,11,6,16	470	149
118,156,99,127	13,15,4,2	136,167,157,158	7,8,12,9	452	149
339,387,345,366	8,2,5,5	391,387,398,399	3,5,9,9	773	149
234,246,250,241	8,2,5,5	262,228,253,250	3,5,9,9	470	149
42,30,35,47	10,8,7,15	35,25,13,20	3,3,5,5	152	149
0,0,0,0	2,0,0,0	0,0,1,0	0,0,0,0	170	149
68,76,66,75	1,4,1,0	83,75,88,86	10,3,1,1	152	149
9,9,4,9	67,63,42,44	7,14,10,7	62,48,67,69	240	149
0,3,3,2	1,0,0,0	1,3,1,1	0,1,1,0	153	149
34,48,29,30	24,55,60,59	49,55,37,38	53,61,67,70	532	149
0,0,0,0	0,0,2,0	1,0,0,1	0,0,0,0	208	149
13,12,4,7	16,11,5,10	13,8,15,7	20,14,14,15	440	149
21,6,7,2	7,8,8,5	10,0,6,5	5,2,7,5	205	149
10,9,9,3	7,8,8,5	12,7,4,6	5,2,7,5	209	149
2,8,5,2	13,5,3,1	6,7,1,4	4,0,3,3	153	149
5,12,15,9	0,0,0,0	5,13,6,6	1,0,0,2	2082	149
1,1,3,1	38,34,43,37	2,3,0,2	45,32,54,65	163	149
58,61,72,78	2,0,2,6	73,36,62,53	3,1,4,2	253	149
1,1,3,8	36,26,39,31	6,3,9,5	31,42,32,42	159	149
20,25,30,33	0,1,0,2	56,30,35,32	0,1,0,0	1503	149
504,516,525,501	10,12,8,14	535,449,546,529	19,3,15,11	152	149
68,61,50,70	45,36,43,24	82,64,46,51	24,23,27,41	152	149
11,12,6,6	82,99,79,78	5,4,14,4	89,99,77,88	335	149
16,6,12,7	1,0,0,0	12,10,3,4	0,0,0,0	1230	149
218,303,276,241	5,2,1,2	265,217,259,269	5,3,0,1	220	149
6,3,3,3	0,0,1,0	5,4,2,4	0,0,0,0	170	149
10,18,7,4	99,126,116,120	7,13,5,4	123,86,85,127	170	149
1,6,0,2	96,83,121,108	2,4,5,6	174,130,124,127	177	149
85,104,61,87	5,6,5,5	59,79,80,74	4,5,4,4	221	149
27,48,31,39	5,6,5,5	37,49,28,27	4,5,4,4	218	149
58,57,32,49	0,1,2,1	26,33,53,48	4,3,1,1	152	149
47,54,32,45	3,1,1,5	25,34,37,25	1,2,5,2	217	149
59,77,35,68	3,1,1,5	43,72,80,59	1,2,5,2	220	149
35,43,16,41	23,20,13,18	28,50,54,47	10,12,11,13	152	149
28,47,29,38	3,4,5,4	33,48,30,26	0,3,0,2	218	149
66,78,67,71	3,4,5,4	67,71,49,58	0,3,0,2	221	149
39,31,38,33	1,0,0,0	34,25,22,32	0,2,3,0	152	149
41,28,33,25	0,1,2,2	18,20,21,28	1,1,1,2	152	149
7,6,5,8	25,22,15,23	4,3,2,1	12,15,12,9	152	149
6,12,6,9	178,209,161,213	13,19,11,11	214,191,216,178	171	149
0,0,0,0	2,0,1,0	0,1,2,0	0,0,0,0	152	149
20,38,33,28	84,88,85,80	30,36,30,23	84,63,91,76	152	149
12,18,23,9	9,11,8,6	21,14,27,30	25,11,9,20	171	149
1,0,1,0	0,1,0,0	3,2,0,4	0,3,0,1	153	149
1,4,2,1	0,1,0,0	1,3,1,4	0,3,1,0	241	149
62,58,61,68	28,43,41,42	81,47,58,42	37,33,44,31	162	149
35,29,16,28	377,371,387,389	24,29,30,41	419,436,443,465	208	149
101,117,119,98	9,5,9,4	78,71,83,87	4,4,13,5	152	149
65,63,43,34	172,139,176,167	48,30,46,39	223,178,209,215	970	149
44,80,60,77	6,3,3,10	59,37,72,52	7,8,7,6	243	149
142,179,150,160	7,2,3,1	166,126,141,147	6,5,3,7	238	149
3,7,1,5	56,62,40,45	1,0,5,4	75,55,52,57	152	149
148,148,123,100	7,11,4,12	136,143,122,148	10,9,12,12	155	149
10,4,11,4	50,57,76,66	8,4,9,8	57,53,46,61	171	149
4,1,1,0	9,14,3,8	1,2,3,1	10,8,9,4	179	149
2,1,0,0	1,5,2,0	0,3,4,1	0,1,3,3	159	149
95,91,83,69	0,1,1,0	55,52,56,50	2,5,1,2	164	149
1,3,2,8	3,0,3,3	1,2,1,0	1,1,3,5	198	149
8,7,11,6	1,2,0,0	20,12,16,16	1,0,0,1	376	149
8,6,11,6	0,1,0,0	18,11,15,12	0,0,0,0	376	149
8,2,9,8	0,1,0,0	11,5,10,9	0,0,2,0	302	149
12,7,12,11	0,0,0,2	24,12,18,13	0,0,2,4	376	149
4,6,3,3	0,0,0,2	13,7,10,4	0,0,2,4	223	149
7,9,4,4	0,0,0,0	5,8,4,1	1,0,0,0	155	149
2,6,7,7	93,87,82,60	0,4,3,4	55,66,77,85	188	149
37,36,23,40	5,4,8,1	35,30,39,46	4,4,4,5	152	149
17,24,14,15	6,4,8,4	15,10,8,17	5,1,7,5	152	149
0,0,3,0	1,0,1,0	0,0,1,1	1,1,3,3	152	149
0,0,1,0	1,1,1,3	0,0,0,0	2,4,2,7	218	149
0,0,1,1	5,4,5,5	1,1,2,0	2,8,5,15	152	149
137,144,151,142	5,4,5,5	150,112,104,98	2,8,5,15	156	149
137,144,150,141	0,0,0,0	150,111,104,98	1,0,2,0	153	149
0,0,4,0	2,1,0,1	2,3,5,3	1,0,0,0	152	149
1,1,2,1	4,1,2,0	0,1,0,3	0,0,0,0	152	149
1166,1193,1084,1222	0,0,0,0	1215,1133,1103,1158	0,0,0,2	518	149
18,23,27,19	4,5,5,4	23,28,23,24	5,15,4,4	152	149
222,197,215,216	29,34,29,30	203,184,179,187	36,38,28,29	152	149
119,134,127,120	1,2,1,4	128,135,140,146	2,5,3,2	154	149
115,136,155,121	0,0,0,1	119,131,126,113	0,0,0,0	5740	149
23,30,45,25	2,5,7,2	30,31,51,38	1,2,9,3	153	149
0,0,1,0	1,8,2,1	0,1,2,0	1,0,2,0	153	149
16,15,18,11	1,0,6,2	10,21,9,9	5,1,2,4	157	149
33,69,59,57	29,38,22,39	50,59,54,55	24,28,38,27	167	149
7,6,7,6	0,0,0,2	8,2,5,10	0,0,0,0	167	149
1,1,0,3	0,0,0,0	0,0,0,1	0,0,0,1	153	149
9,8,6,6	9,4,2,0	0,4,1,6	0,0,5,0	153	149
8,22,6,20	6,6,2,7	11,10,7,10	1,4,0,2	839	149
4,7,4,4	6,6,4,2	0,0,3,2	0,1,1,0	153	149
2,4,1,4	0,5,1,3	1,1,0,0	0,0,0,0	153	149
4,10,2,4	2,8,3,3	1,3,0,1	2,4,2,0	153	149
144,149,164,133	17,10,9,15	145,130,107,140	12,15,13,18	155	149
5,8,3,5	26,30,40,21	1,1,6,9	40,21,48,26	235	149
4,12,10,11	10,14,22,19	10,7,14,8	15,10,18,10	154	149
3,7,6,3	0,0,0,0	5,5,6,4	2,0,2,0	201	149
6,8,7,10	11,4,8,6	8,4,9,10	14,12,8,8	201	149
14,15,8,17	33,20,12,39	16,7,19,10	38,55,46,44	201	149
224,234,250,219	12,13,18,21	277,221,261,282	11,13,19,16	152	149
6,6,9,10	0,0,0,2	11,1,4,5	4,0,2,0	152	149
26,11,24,25	0,0,0,1	27,19,27,25	0,0,1,0	154	149
4,1,8,3	4,1,5,2	10,11,8,5	4,2,2,2	158	149
54,61,62,64	2,0,0,1	41,67,54,62	1,1,2,0	154	149
70,71,75,74	2,0,1,4	51,76,76,79	1,1,1,1	189	149
18,10,13,11	2,0,1,4	11,10,24,17	1,1,1,1	184	149
96,125,124,109	13,15,9,11	101,81,74,74	7,13,8,10	152	149
21,25,11,15	986,988,1097,1008	10,5,14,23	968,867,989,918	169	149
13,17,29,17	6,4,6,4	24,11,13,12	3,6,2,1	153	149
5,3,4,4	68,56,55,46	3,4,3,5	60,43,69,58	167	149
12,4,12,11	125,152,144,118	10,10,8,12	130,92,143,142	167	149
8,9,14,5	0,8,5,0	13,6,7,7	0,0,0,0	152	149
23,20,22,21	0,0,0,2	28,27,25,30	0,0,0,0	154	149
5,10,7,6	2,0,0,2	5,16,13,10	0,1,2,1	304	149
3,4,3,0	51,51,69,59	7,1,1,3	58,62,63,44	195	149
271,295,326,299	42,47,47,39	371,299,339,372	40,48,52,55	152	149
340,283,344,331	83,95,79,65	321,258,248,228	66,63,68,67	488	149
9,4,3,3	6,7,5,12	2,5,6,5	8,1,5,7	287	149
24,21,16,22	4,0,0,0	27,19,23,22	0,0,0,0	1452	149
24,21,16,22	1,2,2,1	27,19,23,22	4,1,1,0	1455	149
4,0,0,0	1,2,2,1	0,0,0,0	4,1,1,0	152	149
4,0,10,3	1,5,0,3	1,2,2,5	0,1,3,1	152	149
0,0,0,0	1,0,1,0	0,1,0,0	0,0,0,0	152	149
14,9,5,4	2,1,0,0	5,0,4,13	1,0,0,0	230	149
23,15,13,15	1,0,1,3	17,26,19,16	1,2,2,1	204	149
103,92,77,85	1,0,1,3	88,82,97,91	1,2,2,1	258	149
83,77,67,76	3,0,3,6	76,62,80,81	5,6,2,6	203	149
8,7,11,3	58,60,48,40	7,3,7,12	61,65,54,59	152	149
8,5,7,1	36,48,25,27	5,8,5,8	37,32,34,30	158	149
31,61,48,47	16,2,4,8	49,39,53,61	6,6,4,4	152	149
0,2,1,3	70,75,72,67	0,0,3,2	90,82,71,82	168	149
6,2,11,9	60,67,58,61	5,15,13,5	66,79,77,67	152	149
32,29,36,28	43,68,40,51	32,39,37,49	74,63,50,60	152	149
117,94,122,104	9,15,15,10	163,108,116,128	14,24,14,11	197	149
22,16,8,11	114,100,129,115	11,20,11,17	131,105,148,119	190	149
250,270,238,251	1,22,20,25	263,231,252,259	14,1,1,4	219	149
247,261,228,250	0,10,0,0	268,222,247,251	0,9,0,0	219	149
88,68,73,64	1,0,0,0	74,68,68,69	0,0,0,0	178	149
3718,3673,3505,3488	0,0,0,0	3571,3196,3246,3508	3,0,0,0	1235	149
51,63,63,69	10,4,2,1	63,62,56,63	1,3,3,4	153	149
31,17,26,13	18,16,16,13	26,30,30,26	25,17,32,19	152	149
51,37,30,48	2,4,5,4	55,45,39,49	4,5,4,5	196	149
12,8,12,5	0,0,0,1	10,5,9,7	0,0,0,0	152	149
14,10,15,13	1,0,0,1	10,8,9,10	0,0,1,0	164	149
2,2,3,9	1,0,0,1	0,3,0,3	0,0,1,0	161	149
18,13,15,10	2,1,0,0	11,20,12,18	1,0,0,0	152	149
43,45,26,32	15,18,17,21	40,33,39,50	25,17,23,21	152	149
43,45,26,32	2,0,0,3	40,33,39,50	0,0,0,0	155	149
15,18,17,21	2,0,0,3	25,17,23,21	0,0,0,0	152	149
11,9,11,11	49,28,57,46	12,10,9,18	48,27,53,40	252	149
7,5,9,8	0,1,1,1	13,8,9,5	0,0,0,3	152	149
45,37,44,48	0,7,1,5	38,32,36,27	1,2,4,2	170	149
135,150,95,111	8,6,10,11	96,103,84,108	11,17,6,12	170	149
2,2,3,2	9,10,4,11	0,3,2,1	3,7,6,7	161	149
125,96,103,117	50,59,53,51	103,111,101,111	56,50,44,49	152	149
176,152,160,173	124,85,115,136	184,161,195,200	132,124,141,124	206	149
13,20,10,13	6,5,12,5	10,11,3,19	6,9,3,5	580	149
4,3,2,3	1,0,2,1	3,0,2,6	0,0,0,4	152	149
2,2,0,3	2,0,0,0	2,1,2,3	0,1,2,0	152	149
