IncLevel1	IncLevel2	IncLevelDifference
0.047,0.076,0.112,0.222	0.043,0.29,0.551,0.179	-0.151
0.359,0.107,0.477,0.47	0.219,0.558,1.0,1.0	-0.341
0.323,0.281,0.15,0.312	0.362,0.235,0.452,0.261	-0.061
0.108,0.216,0.176,0.127	0.112,0.229,0.11,0.236	-0.015
0.01,0.005,0.005,0.022	0.0,0.042,0.021,0.007	-0.007
0.07,0.184,0.0,0.059	0.034,0.025,0.053,0.207	-0.002
0.548,0.336,0.415,0.35	0.478,0.466,0.278,0.517	-0.022
0.7,1.0,1.0,1.0	1.0,0.593,1.0,0.593	0.129
0.0,0.054,0.0,0.0	0.0,0.0,0.0,0.0	0.013
0.087,0.0,0.0,0.0	0.222,NA,0.276,0.0	-0.144
0.424,0.42,0.394,0.407	0.312,0.447,0.407,0.332	0.037
0.257,0.259,0.224,0.186	0.182,0.233,0.221,0.175	0.029
1.0,0.977,0.975,1.0	0.896,1.0,1.0,0.966	0.022
0.114,0.137,0.058,0.174	0.034,0.094,0.143,0.009	0.051
0.028,0.109,0.062,0.0	0.046,0.089,0.038,0.022	0.001
0.052,0.013,0.016,0.066	0.021,0.037,0.039,0.042	0.002
0.089,0.046,0.036,0.057	0.074,0.043,0.103,0.045	-0.009
0.018,0.005,0.006,0.0	0.0,0.0,0.007,0.0	0.005
0.649,0.777,0.827,0.762	0.716,0.719,0.842,0.632	0.026
0.032,0.046,0.019,0.031	0.022,0.015,0.043,0.026	0.006
0.512,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.122
0.1,0.045,0.168,0.134	0.105,0.034,0.075,0.19	0.011
0.819,0.855,0.79,0.756	0.736,0.767,0.818,0.839	0.015
1.0,0.89,0.973,0.904	0.895,0.945,0.893,0.94	0.024
0.0,0.116,0.0,0.0	0.0,0.0,0.0,0.034	0.021
0.233,0.774,0.477,0.164	0.204,0.186,0.281,0.255	0.18
0.012,0.013,0.015,0.015	0.027,0.011,0.019,0.007	-0.002
1.0,0.448,1.0,1.0	1.0,1.0,1.0,1.0	-0.138
0.012,0.015,0.0,0.008	0.009,0.015,0.011,0.0	0.0
0.009,0.009,0.015,0.007	0.009,0.004,0.01,0.003	0.004
0.335,0.299,0.457,0.431	0.443,0.171,0.443,0.382	0.021
0.206,0.854,0.867,1.0	0.867,0.854,0.745,1.0	-0.135
0.003,0.003,0.003,0.004	0.002,0.002,0.002,0.003	0.001
0.0,0.01,0.0,0.0	0.002,0.0,0.003,0.003	0.001
0.911,0.865,0.845,0.888	0.889,0.874,0.861,0.884	0.0
0.802,0.84,0.913,0.78	0.715,0.735,0.843,0.863	0.045
0.529,0.13,0.273,0.211	0.231,0.429,0.429,0.375	-0.08
0.77,0.534,0.631,0.686	0.608,0.655,0.689,0.806	-0.034
0.227,0.401,0.296,0.264	0.233,0.166,0.352,0.24	0.049
0.722,0.536,0.302,0.776	0.224,0.302,0.0,0.224	0.397
NA,NA,0.0,1.0	NA,0.0,NA,NA	0.5
1.0,0.881,1.0,0.848	1.0,1.0,1.0,1.0	-0.068
0.971,1.0,0.961,1.0	1.0,1.0,1.0,1.0	-0.017
0.0,0.0,0.07,0.0	0.0,0.0,0.0,0.049	0.005
1.0,NA,1.0,0.126	NA,0.419,NA,1.0	-0.001
0.0,0.0,NA,0.0	0.0,0.0,NA,1.0	-0.333
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.364	0.159
0.491,1.0,1.0,0.325	0.325,1.0,1.0,1.0	-0.127
0.977,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.006
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.837	0.041
0.739,0.591,0.571,0.85	0.931,0.565,0.583,0.531	0.035
NA,NA,0.712,1.0	0.382,NA,1.0,NA	0.165
0.006,0.005,0.015,0.013	0.012,0.0,0.006,0.003	0.004
0.304,0.257,0.267,0.247	0.282,0.261,0.271,0.304	-0.011
0.178,0.131,0.151,0.129	0.158,0.141,0.144,0.172	-0.007
0.049,0.029,0.048,0.047	0.044,0.04,0.034,0.044	0.003
0.858,0.924,0.885,0.787	0.773,1.0,0.936,0.971	-0.057
0.835,0.909,0.865,0.753	0.739,1.0,0.924,0.965	-0.066
0.476,0.312,0.405,0.312	0.476,0.145,0.312,0.476	0.024
0.973,0.959,0.938,0.928	0.872,0.88,0.805,1.0	0.06
0.01,0.011,0.008,0.01	0.008,0.017,0.014,0.028	-0.007
0.236,0.0,0.65,0.21	0.481,0.271,0.0,0.0	0.086
1.0,1.0,NA,NA	NA,0.0,NA,NA	1.0
NA,NA,NA,1.0	NA,0.0,NA,NA	1.0
1.0,1.0,0.811,1.0	1.0,1.0,1.0,1.0	-0.047
0.684,0.5,0.545,0.457	0.592,0.839,0.562,0.863	-0.167
1.0,NA,0.08,NA	1.0,0.041,1.0,1.0	-0.22
0.816,0.877,0.757,0.657	0.643,0.887,0.57,0.863	0.036
0.388,0.476,0.413,0.457	0.441,0.421,0.439,0.496	-0.016
0.182,0.303,0.064,0.049	0.203,0.209,0.367,0.336	-0.129
0.938,0.962,0.961,0.953	0.968,0.94,0.957,0.979	-0.008
0.067,0.134,0.142,0.114	0.076,0.155,0.135,0.096	-0.001
0.068,0.066,0.103,0.157	0.119,0.061,0.116,0.047	0.013
0.677,0.739,0.698,0.746	0.587,0.646,0.658,0.702	0.067
0.263,0.332,0.291,0.326	0.181,0.207,0.247,0.308	0.067
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.947	0.013
0.756,0.945,0.793,0.713	0.969,0.735,0.897,0.917	-0.078
0.464,1.0,0.402,0.619	0.534,0.472,0.243,0.205	0.258
0.016,0.072,0.085,0.063	0.082,0.066,0.0,0.071	0.004
0.239,0.501,0.148,0.245	0.251,0.358,0.358,0.3	-0.033
0.899,0.932,0.933,0.952	1.0,1.0,0.943,0.869	-0.024
0.949,1.0,1.0,0.954	0.918,1.0,0.894,1.0	0.023
0.752,0.622,0.733,0.738	0.648,0.649,0.753,0.666	0.032
0.689,0.499,0.659,0.624	1.0,0.384,0.624,1.0	-0.134
0.523,0.477,0.502,0.453	0.514,0.421,0.52,0.477	0.006
0.614,0.64,0.678,0.63	0.536,0.575,0.668,0.626	0.039
0.798,0.587,0.675,0.768	0.695,0.713,0.833,0.643	-0.014
0.672,0.381,0.455,0.461	0.435,0.204,0.128,0.506	0.174
0.021,0.042,0.017,0.024	0.01,0.028,0.01,0.011	0.011
0.763,0.901,0.715,0.79	0.875,0.957,0.733,0.82	-0.054
0.204,0.138,0.299,0.561	0.49,0.176,0.49,0.0	0.012
0.006,0.018,0.006,0.01	0.032,0.012,0.011,0.007	-0.005
0.244,0.17,0.247,0.265	0.254,0.245,0.268,0.218	-0.015
0.495,0.456,0.43,0.419	0.556,0.425,0.406,0.456	-0.011
0.069,0.0,0.05,0.029	0.03,0.075,0.009,0.048	-0.003
0.0,0.0,0.0,0.188	0.157,0.0,0.157,0.0	-0.032
0.958,0.896,0.874,0.926	0.892,1.0,0.944,0.733	0.021
0.019,0.024,0.005,0.009	0.002,0.012,0.017,0.008	0.004
0.117,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.221
1.0,1.0,0.922,1.0	1.0,1.0,1.0,1.0	-0.019
0.008,0.012,0.0,0.035	0.013,0.037,0.047,0.064	-0.026
0.005,0.008,0.005,0.007	0.009,0.012,0.035,0.025	-0.014
0.117,0.165,1.0,0.019	1.0,0.042,0.209,0.0	0.012
0.284,0.213,0.277,0.195	0.293,0.291,0.283,0.175	-0.018
0.682,0.626,0.706,0.562	0.581,0.563,0.694,0.65	0.022
0.0,0.476,0.0,0.0	0.185,0.0,0.0,0.0	0.073
0.923,0.866,0.926,0.927	0.959,0.886,0.905,0.951	-0.015
0.485,0.417,0.458,0.479	0.552,0.315,0.478,0.434	0.015
1.0,1.0,0.442,1.0	1.0,1.0,1.0,1.0	-0.139
0.881,0.918,0.84,0.911	1.0,0.777,0.798,1.0	-0.006
0.047,0.045,0.044,0.031	0.037,0.039,0.043,0.027	0.005
0.033,0.026,0.027,0.022	0.021,0.026,0.028,0.014	0.005
0.25,0.158,0.146,0.318	0.158,0.5,0.34,0.403	-0.132
NA,0.433,1.0,NA	NA,0.433,NA,0.0	0.5
0.062,0.07,0.059,0.049	0.121,0.014,0.063,0.039	0.001
0.919,0.853,0.786,0.823	0.768,1.0,1.0,0.921	-0.077
0.008,1.0,0.074,0.051	0.074,0.026,0.051,1.0	-0.005
0.104,0.128,0.138,0.097	0.116,0.109,0.093,0.14	0.002
0.918,1.0,0.947,0.932	0.934,0.823,1.0,0.832	0.052
0.088,0.099,0.092,0.093	0.103,0.034,0.048,0.072	0.029
0.083,0.102,0.121,0.083	0.091,0.077,0.095,0.08	0.011
0.693,0.665,0.618,0.537	0.446,0.813,0.581,0.465	0.052
0.93,0.906,0.873,0.867	0.822,0.962,0.874,0.84	0.02
0.979,0.906,0.965,0.959	0.972,1.0,0.974,0.965	-0.025
1.0,1.0,1.0,0.476	1.0,1.0,1.0,NA	-0.131
0.087,0.153,0.122,0.12	0.154,0.148,0.136,0.124	-0.02
1.0,1.0,1.0,1.0	1.0,1.0,0.713,0.506	0.195
0.816,0.875,0.868,1.0	1.0,0.858,0.863,0.893	-0.014
0.167,0.23,0.121,0.206	0.096,0.188,0.125,0.158	0.039
0.953,0.972,1.0,0.977	0.955,0.904,0.914,0.89	0.06
1.0,NA,1.0,NA	0.0,1.0,NA,NA	0.5
1.0,1.0,1.0,1.0	0.234,1.0,1.0,1.0	0.192
0.941,0.949,0.916,0.94	0.964,0.952,0.938,0.969	-0.019
0.402,0.287,0.801,0.669	0.485,1.0,0.752,0.752	-0.207
0.959,0.938,0.957,0.982	1.0,1.0,1.0,0.942	-0.027
0.941,0.916,1.0,1.0	0.92,0.943,0.911,1.0	0.021
0.026,0.037,0.21,0.081	0.081,0.05,0.0,0.347	-0.031
0.015,0.0,0.028,0.0	0.0,0.0,0.0,0.026	0.004
1.0,1.0,1.0,1.0	1.0,1.0,0.209,1.0	0.198
0.178,0.494,0.661,0.206	0.178,0.661,0.494,0.14	0.017
0.064,0.168,0.115,0.051	0.053,0.19,0.126,0.098	-0.017
0.394,0.765,0.394,0.565	0.14,0.82,1.0,1.0	-0.211
0.021,0.0,0.075,0.023	0.026,0.069,0.034,0.0	-0.003
1.0,1.0,1.0,1.0	1.0,1.0,0.091,1.0	0.227
0.002,0.005,0.004,0.001	0.001,0.0,0.002,0.001	0.002
0.763,0.688,0.881,0.686	0.741,0.741,0.904,0.736	-0.026
0.618,1.0,0.618,0.133	0.536,1.0,0.409,0.235	0.047
0.011,0.004,0.009,0.004	0.004,0.023,0.004,0.014	-0.004
0.064,0.139,0.104,0.075	0.084,0.081,0.065,0.073	0.02
0.013,0.0,0.014,0.0	0.01,0.015,0.01,0.0	-0.002
0.366,0.229,0.065,0.095	0.112,0.136,0.065,0.296	0.036
0.791,0.588,0.611,0.6	0.646,0.711,1.0,0.533	-0.075
0.188,0.472,0.197,0.296	0.095,1.0,0.095,0.387	-0.106
0.043,0.067,0.126,0.153	0.1,0.0,0.141,0.194	-0.011
0.926,0.595,0.669,0.837	0.827,0.802,0.922,0.815	-0.085
0.867,1.0,1.0,1.0	0.783,1.0,1.0,1.0	0.021
0.887,0.874,0.962,0.858	0.887,0.889,0.903,0.749	0.038
0.412,0.453,0.405,0.38	0.419,0.379,0.363,0.265	0.056
0.049,0.205,1.0,0.0	0.205,NA,NA,0.0	0.211
0.895,0.958,0.974,0.929	0.956,0.913,1.0,0.978	-0.023
0.082,0.126,0.098,0.169	0.08,0.066,0.079,0.142	0.027
0.001,0.001,0.001,0.001	0.0,0.0,0.0,0.0	0.001
0.02,0.032,0.021,0.034	0.042,0.018,0.03,0.02	-0.001
NA,0.0,0.0,NA	0.128,0.0,NA,NA	-0.064
1.0,1.0,1.0,0.595	1.0,0.0,NA,NA	0.399
0.882,0.87,1.0,1.0	1.0,1.0,1.0,1.0	-0.062
0.094,NA,NA,0.0	NA,NA,0.0,0.0	0.047
0.248,0.305,0.165,0.144	0.341,0.288,0.158,0.202	-0.032
0.867,0.959,1.0,0.694	0.801,0.853,0.737,0.924	0.051
0.903,0.891,0.967,0.853	0.818,0.95,0.743,0.938	0.041
0.582,0.702,0.746,0.547	0.579,0.689,0.568,0.59	0.038
0.161,0.091,0.389,0.035	0.0,0.043,0.02,0.02	0.148
0.744,0.822,0.894,0.755	0.636,0.853,0.647,0.902	0.044
0.746,0.932,1.0,0.824	0.868,0.637,0.868,1.0	0.032
1.0,0.685,1.0,1.0	1.0,1.0,1.0,1.0	-0.079
0.609,0.661,0.466,0.42	0.527,0.438,0.358,1.0	-0.042
1.0,1.0,0.613,0.836	1.0,1.0,0.754,0.718	-0.006
0.468,0.643,0.857,0.783	0.583,0.688,1.0,0.643	-0.041
0.626,0.656,0.376,0.424	0.525,0.475,0.232,1.0	-0.038
1.0,1.0,0.56,0.844	1.0,1.0,0.743,0.734	-0.018
1.0,1.0,0.589,0.862	1.0,1.0,0.811,0.703	-0.016
0.978,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.006
0.934,0.943,0.963,0.861	0.934,0.92,0.961,0.926	-0.01
0.062,0.007,0.045,0.031	0.0,0.01,0.0,0.009	0.032
0.032,0.041,0.025,0.078	0.007,0.0,0.008,0.014	0.037
0.12,0.13,0.143,0.179	0.167,0.124,0.12,0.122	0.01
0.224,0.796,0.464,0.178	1.0,0.302,1.0,0.0	-0.16
0.976,0.966,0.986,0.993	0.982,0.984,0.987,0.979	-0.003
0.289,1.0,1.0,1.0	NA,1.0,1.0,1.0	-0.178
1.0,0.494,1.0,1.0	1.0,1.0,0.773,1.0	-0.07
0.404,1.0,NA,0.0	0.253,0.0,NA,NA	0.341
0.0,0.0,0.039,0.18	0.081,0.03,0.128,0.0	-0.005
0.049,0.059,0.092,0.097	0.109,0.025,0.076,0.038	0.012
0.855,0.653,0.597,0.538	1.0,0.418,0.778,0.538	-0.023
0.079,0.27,0.142,0.06	0.094,0.255,0.132,0.156	-0.022
0.0,0.0,0.046,0.209	0.0,0.0,0.0,0.0	0.064
NA,NA,NA,0.0	NA,NA,0.505,0.203	-0.354
0.0,0.0,1.0,0.0	NA,NA,0.0,NA	0.25
0.0,NA,0.0,NA	1.0,NA,NA,NA	-1.0
0.934,0.825,0.897,0.865	1.0,0.904,0.518,0.835	0.066
0.71,0.798,0.886,0.737	0.683,0.823,0.631,0.656	0.085
0.937,0.959,0.906,0.945	0.914,0.859,0.82,0.929	0.056
0.847,0.93,0.787,0.815	0.778,0.931,0.89,0.958	-0.045
0.38,0.6,0.366,0.403	0.388,0.709,0.724,0.818	-0.222
0.011,0.021,0.008,0.016	0.017,0.008,0.02,0.024	-0.003
0.027,0.02,0.014,0.024	0.014,0.019,0.009,0.016	0.007
0.0,0.194,NA,0.0	0.0,0.0,0.0,NA	0.065
NA,1.0,0.0,NA	0.0,NA,NA,NA	0.5
1.0,1.0,0.0,1.0	0.364,1.0,1.0,NA	-0.038
0.04,0.0,0.0,0.0	0.029,0.0,0.0,0.0	0.003
0.0,0.0,NA,0.27	NA,NA,0.0,0.0	0.09
0.747,0.773,0.719,0.752	0.78,0.65,0.753,0.855	-0.012
0.885,0.703,0.571,0.885	0.747,0.542,0.842,0.441	0.118
1.0,0.805,1.0,1.0	1.0,0.542,1.0,1.0	0.066
NA,NA,0.181,NA	0.0,0.0,0.0,0.0	0.181
0.591,0.399,0.422,0.317	0.465,0.356,0.494,0.517	-0.026
0.003,0.004,0.0,0.0	0.0,0.0,0.0,0.004	0.001
0.013,0.136,0.0,0.05	0.0,0.0,0.0,0.04	0.04
0.024,0.025,0.032,0.025	0.014,0.031,0.012,0.016	0.008
0.221,0.075,0.379,0.549	0.109,0.03,0.109,0.268	0.177
0.346,0.279,0.604,0.461	0.248,0.284,0.243,0.524	0.098
0.534,1.0,1.0,0.247	1.0,1.0,1.0,1.0	-0.305
0.219,0.025,0.368,0.037	0.211,0.158,0.243,0.198	-0.04
0.0,NA,NA,NA	NA,NA,1.0,0.283	-0.641
0.035,0.046,0.011,0.025	0.038,0.02,0.032,0.016	0.003
0.01,0.023,0.009,0.027	0.007,0.017,0.018,0.038	-0.003
0.0,0.0,NA,0.381	0.0,0.291,0.17,1.0	-0.238
0.057,NA,0.215,0.0	0.0,NA,0.267,NA	-0.043
0.0,1.0,NA,NA	NA,NA,1.0,1.0	-0.5
0.0,0.056,0.064,0.041	0.068,0.05,0.0,0.0	0.011
0.776,0.738,1.0,0.858	0.867,0.849,0.836,0.729	0.023
0.816,0.93,1.0,0.78	0.92,0.93,0.78,0.861	0.009
0.577,0.382,0.634,0.342	0.708,0.271,0.503,0.536	-0.021
1.0,1.0,1.0,0.411	1.0,1.0,1.0,1.0	-0.147
0.04,0.131,0.0,0.061	0.185,0.0,0.185,0.0	-0.034
0.393,0.346,0.77,0.485	0.493,0.514,0.528,0.469	-0.003
1.0,0.478,0.773,0.32	0.69,1.0,0.713,0.478	-0.078
0.059,0.055,0.066,0.043	0.079,0.067,0.095,0.071	-0.022
0.0,0.151,0.415,0.0	0.78,0.515,0.262,0.68	-0.418
0.029,0.052,0.049,0.052	0.045,0.052,0.045,0.038	0.0
NA,NA,1.0,NA	NA,NA,0.0,NA	1.0
0.01,0.0,0.013,0.011	0.018,0.034,0.0,0.035	-0.013
1.0,0.718,1.0,0.836	1.0,1.0,1.0,1.0	-0.112
1.0,1.0,1.0,0.73	1.0,1.0,1.0,1.0	-0.068
0.505,0.728,1.0,1.0	1.0,1.0,1.0,0.567	-0.084
0.131,0.108,0.442,0.231	0.297,0.345,0.345,0.345	-0.105
1.0,1.0,0.783,1.0	1.0,0.828,0.547,0.801	0.152
1.0,1.0,0.797,1.0	1.0,0.855,0.595,0.831	0.129
0.149,0.283,0.413,0.209	0.184,0.468,0.26,0.513	-0.093
1.0,0.668,1.0,1.0	0.738,1.0,0.376,0.808	0.187
1.0,0.73,1.0,1.0	0.815,1.0,0.444,0.831	0.16
0.345,0.283,0.678,1.0	0.442,0.569,1.0,0.345	-0.012
0.0,0.0,0.0,0.0	0.0,0.086,0.105,0.0	-0.048
NA,0.0,NA,0.0	NA,0.361,0.459,1.0	-0.607
1.0,0.384,1.0,0.555	1.0,0.806,0.789,1.0	-0.164
0.623,0.248,1.0,1.0	0.398,0.698,0.284,0.0	0.373
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.53	0.117
1.0,1.0,1.0,1.0	1.0,1.0,0.56,1.0	0.11
0.326,1.0,0.659,0.663	1.0,1.0,1.0,0.341	-0.173
0.06,0.083,0.07,0.062	0.022,0.039,0.088,0.064	0.016
1.0,1.0,1.0,1.0	1.0,1.0,0.554,1.0	0.111
0.264,1.0,0.653,0.646	1.0,1.0,1.0,0.288	-0.181
0.047,0.069,0.067,0.059	0.015,0.028,0.081,0.05	0.017
0.085,1.0,0.0,0.156	1.0,1.0,1.0,0.198	-0.489
0.029,0.055,0.022,0.035	0.007,0.01,0.048,0.031	0.011
0.068,0.087,0.05,0.066	0.0,0.014,0.074,0.05	0.033
0.068,0.125,0.142,0.032	0.148,0.094,0.231,0.085	-0.048
1.0,1.0,0.394,1.0	1.0,1.0,0.582,0.605	0.052
0.088,0.082,0.082,0.062	0.015,0.022,0.088,0.068	0.03
0.317,0.43,0.258,0.448	0.104,0.065,0.258,0.285	0.185
0.034,0.085,0.056,0.043	0.008,0.01,0.029,0.032	0.035
0.887,0.51,0.891,1.0	0.552,0.793,0.732,0.9	0.078
0.026,0.028,0.03,0.027	0.036,0.038,0.033,0.027	-0.006
0.024,0.027,0.025,0.023	0.032,0.035,0.032,0.027	-0.007
0.473,0.574,0.212,0.335	0.402,1.0,0.669,0.642	-0.28
1.0,1.0,1.0,1.0	1.0,1.0,0.819,1.0	0.045
0.905,0.362,1.0,0.935	0.864,1.0,1.0,0.782	-0.111
0.713,0.768,1.0,0.592	0.768,0.555,0.453,0.713	0.146
0.938,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.016
0.004,0.004,0.007,0.004	0.004,0.005,0.005,0.003	0.0
1.0,0.608,0.181,0.27	0.756,1.0,0.262,0.666	-0.156
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.58	0.105
0.991,0.985,1.0,0.979	0.984,0.994,0.99,0.984	0.001
1.0,0.981,1.0,1.0	1.0,1.0,1.0,1.0	-0.005
0.859,0.853,0.978,0.95	0.905,0.967,0.904,0.929	-0.016
1.0,1.0,1.0,0.94	0.95,0.959,1.0,1.0	0.008
0.042,0.0,0.0,0.026	0.0,0.016,0.0,0.06	-0.002
0.851,0.534,1.0,0.675	1.0,0.661,0.555,0.609	0.059
0.797,0.718,0.751,0.836	0.701,0.879,0.867,0.796	-0.035
1.0,1.0,0.972,0.952	0.972,1.0,1.0,0.975	-0.006
0.959,0.929,0.967,0.914	0.938,0.934,0.962,0.937	-0.0
0.015,0.047,0.014,0.006	0.054,0.006,0.022,0.016	-0.004
0.097,0.074,0.139,0.062	0.062,0.077,0.071,0.088	0.018
0.779,0.898,0.862,0.831	0.817,0.779,0.965,0.967	-0.039
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.333	0.167
0.273,1.0,1.0,1.0	1.0,0.2,1.0,1.0	0.018
1.0,1.0,0.0,NA	1.0,NA,1.0,NA	-0.333
0.525,0.155,0.084,0.084	0.109,0.227,0.197,0.0	0.079
0.446,0.0,0.167,0.091	0.0,0.243,0.118,0.0	0.086
1.0,0.646,1.0,0.314	1.0,1.0,0.646,1.0	-0.171
0.031,0.048,0.016,0.016	0.033,0.03,0.032,0.019	-0.001
0.0,0.019,0.0,0.025	0.0,0.01,0.021,0.0	0.003
1.0,1.0,1.0,0.935	1.0,0.863,0.933,1.0	0.035
1.0,1.0,0.926,1.0	1.0,1.0,1.0,1.0	-0.018
0.0,0.0,0.002,0.0	0.0,0.008,0.0,0.0	-0.002
0.009,0.023,0.024,0.018	0.011,0.044,0.011,0.005	0.001
0.489,0.179,1.0,0.304	1.0,0.315,0.433,0.0	0.056
0.0,0.0,0.025,0.0	0.027,0.0,0.031,0.022	-0.014
0.031,0.026,0.02,0.008	0.024,0.026,0.009,0.016	0.002
0.004,0.005,0.0,0.005	0.0,0.013,0.005,0.014	-0.004
0.044,0.033,0.02,0.051	0.015,0.024,0.022,0.01	0.019
0.756,0.728,0.863,0.847	0.776,0.611,0.81,0.779	0.054
0.756,0.906,0.854,0.878	0.863,0.947,0.8,0.759	0.006
1.0,1.0,0.854,0.914	0.954,0.901,0.909,0.893	0.028
1.0,1.0,0.944,0.953	0.903,1.0,1.0,1.0	-0.002
0.066,0.036,0.034,0.043	0.046,0.025,0.029,0.031	0.012
1.0,1.0,1.0,1.0	1.0,1.0,0.608,1.0	0.098
0.039,0.055,0.05,0.038	0.052,0.07,0.048,0.021	-0.002
0.0,0.232,0.092,0.0	NA,NA,0.0,0.0	0.081
0.65,NA,1.0,1.0	1.0,1.0,1.0,1.0	-0.117
0.024,0.08,0.039,0.055	0.027,0.02,0.013,0.079	0.015
0.484,0.312,0.533,0.371	0.283,0.173,0.455,0.351	0.11
0.0,0.312,NA,0.0	0.0,0.0,1.0,0.0	-0.146
0.0,0.003,0.0,0.0	0.0,0.0,0.003,0.0	0.0
0.978,0.982,0.977,0.957	0.978,0.966,0.955,0.956	0.01
0.0,0.476,1.0,0.476	0.476,0.0,0.232,0.312	0.233
0.0,0.006,0.003,0.007	0.003,0.0,0.003,0.006	0.001
0.066,0.033,0.043,0.069	0.052,0.035,0.057,0.047	0.005
0.0,0.066,0.055,0.014	0.0,0.059,0.038,0.028	0.003
0.638,0.41,0.822,0.611	0.603,0.485,1.0,0.651	-0.065
0.0,0.072,0.0,0.104	0.011,0.0,0.0,0.0	0.041
0.007,0.008,0.006,0.006	0.008,0.005,0.009,0.007	-0.001
0.962,0.959,0.914,0.89	1.0,0.959,0.917,0.97	-0.03
0.148,0.155,0.114,0.237	0.146,0.161,0.093,0.174	0.02
0.557,1.0,1.0,1.0	1.0,0.451,0.243,1.0	0.216
0.376,0.256,0.486,0.462	0.462,0.364,0.147,0.72	-0.028
0.542,0.184,0.65,0.317	0.458,0.458,0.252,0.717	-0.048
0.44,0.239,0.44,0.44	0.239,0.456,0.0,0.716	0.037
0.604,0.169,0.604,0.314	0.234,0.549,0.0,0.709	0.05
0.645,0.377,0.645,0.405	0.476,0.576,0.645,0.476	-0.025
0.131,0.092,0.177,0.123	0.111,0.018,0.063,0.018	0.078
0.051,0.103,0.077,0.207	0.051,0.007,0.028,0.021	0.083
1.0,0.099,1.0,1.0	1.0,1.0,1.0,1.0	-0.225
NA,0.0,1.0,1.0	NA,1.0,1.0,NA	-0.333
1.0,1.0,0.319,0.38	1.0,1.0,0.426,0.484	-0.053
1.0,1.0,1.0,1.0	0.561,1.0,1.0,0.48	0.24
1.0,1.0,1.0,1.0	0.0,NA,1.0,0.368	0.544
0.009,0.0,0.0,0.014	0.0,0.005,0.005,0.011	0.001
0.119,0.0,NA,NA	0.0,1.0,NA,NA	-0.441
0.029,0.084,0.059,0.031	0.014,0.057,0.056,0.026	0.012
0.059,0.088,0.073,0.054	0.071,0.051,0.059,0.068	0.006
0.054,0.051,0.07,0.083	0.076,0.12,0.108,0.0	-0.011
0.053,0.0,0.0,0.0	0.0,0.0,0.028,0.0	0.006
