IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
112,120,99,111	9,21,18,14	109,104,118,122	16,11,6,5	78	39
141,144,112,135	9,21,18,14	127,112,136,150	16,11,6,5	78	39
51,86,57,64	4,15,13,2	85,84,77,67	9,8,12,7	78	39
106,118,96,108	5,2,8,5	105,101,115,123	9,5,9,3	78	39
110,132,108,110	5,2,8,5	109,106,125,128	9,5,9,3	78	39
35,30,42,47	7,8,10,15	20,25,13,35	5,3,5,3	42	39
0,0,0,0	0,0,2,0	0,0,1,0	0,0,0,0	60	39
66,76,68,75	1,4,1,0	86,75,88,83	1,3,1,10	42	39
4,9,9,9	42,63,67,44	7,14,10,7	69,48,67,62	78	39
3,3,0,2	0,0,1,0	1,3,1,1	0,1,1,0	43	39
13,14,15,12	60,55,24,59	18,19,13,19	70,61,67,53	78	39
0,0,0,0	2,0,0,0	1,0,0,1	0,0,0,0	78	39
4,7,8,5	5,11,16,10	5,6,9,10	15,14,14,20	78	39
7,6,21,2	8,8,7,5	5,0,6,10	5,2,7,5	78	39
9,9,10,3	8,8,7,5	6,7,4,12	5,2,7,5	78	39
5,8,2,2	3,5,13,1	4,7,1,6	3,0,3,4	43	39
0,1,0,0	0,0,0,0	0,1,0,1	2,0,0,1	78	39
3,1,1,1	43,34,38,37	2,3,0,2	65,32,54,45	53	39
72,61,58,78	2,0,2,6	53,36,62,73	2,1,4,3	78	39
3,1,1,8	39,26,36,31	5,3,9,6	42,42,32,31	49	39
5,2,3,3	0,1,0,2	4,4,6,7	0,1,0,0	78	39
525,516,504,501	8,12,10,14	529,449,546,535	11,3,15,19	42	39
50,61,68,70	43,36,45,24	51,64,46,82	41,23,27,24	42	39
6,11,11,5	79,99,82,78	4,4,12,4	88,99,77,89	78	39
4,0,4,1	0,0,1,0	2,2,1,2	0,0,0,0	78	39
276,303,218,241	1,2,5,2	269,217,259,265	1,3,0,5	78	39
3,3,6,3	1,0,0,0	4,4,2,5	0,0,0,0	60	39
7,18,10,4	116,126,99,120	4,13,5,7	127,86,85,123	60	39
0,6,1,2	121,83,96,108	6,4,5,2	127,130,124,174	67	39
61,104,85,87	5,6,5,5	74,79,80,59	4,5,4,4	78	39
31,48,27,39	5,6,5,5	27,49,28,37	4,5,4,4	78	39
32,57,58,49	2,1,0,1	48,33,53,26	1,3,1,4	42	39
32,54,47,45	1,1,3,5	25,34,37,25	2,2,5,1	78	39
35,77,59,68	1,1,3,5	59,72,80,43	2,2,5,1	78	39
16,43,35,41	13,20,23,18	47,50,54,28	13,12,11,10	42	39
29,47,28,38	5,4,3,4	26,48,30,33	2,3,0,0	78	39
67,78,66,71	5,4,3,4	58,71,49,67	2,3,0,0	78	39
38,31,39,33	0,0,1,0	32,25,22,34	0,2,3,0	42	39
33,28,41,25	2,1,0,2	28,20,21,18	2,1,1,1	42	39
5,6,7,8	15,22,25,23	1,3,2,4	9,15,12,12	42	39
6,12,6,9	161,209,178,213	11,19,11,13	178,191,216,214	61	39
0,0,0,0	1,0,2,0	0,1,2,0	0,0,0,0	42	39
33,38,20,28	85,88,84,80	23,36,30,30	76,63,91,84	42	39
23,18,12,9	8,11,9,6	30,14,27,21	20,11,9,25	61	39
1,0,1,0	0,1,0,0	4,2,0,3	1,3,0,0	43	39
2,4,1,1	0,1,0,0	4,3,1,1	0,3,1,0	78	39
61,58,62,68	41,43,28,42	42,47,58,81	31,33,44,37	52	39
16,29,35,28	387,371,377,389	41,29,30,24	465,436,443,419	78	39
119,117,101,98	9,5,9,4	87,71,83,78	5,4,13,4	42	39
11,20,24,10	176,139,172,167	10,4,15,10	215,178,209,223	78	39
60,80,44,77	3,3,6,10	52,37,72,59	6,8,7,7	78	39
150,179,142,160	3,2,7,1	147,126,141,166	7,5,3,6	78	39
1,7,3,5	40,62,56,45	4,0,5,1	57,55,52,75	42	39
123,148,148,100	4,11,7,12	148,143,122,136	12,9,12,10	45	39
11,4,10,4	76,57,50,66	8,4,9,8	61,53,46,57	61	39
1,1,4,0	3,14,9,8	1,2,3,1	4,8,9,10	69	39
0,1,2,0	2,5,1,0	1,3,4,0	3,1,3,0	49	39
83,91,95,69	1,1,0,0	50,52,56,55	2,5,1,2	54	39
2,3,1,8	3,0,3,3	0,2,1,1	5,1,3,1	78	39
7,7,5,5	0,2,1,0	9,11,12,16	1,0,0,1	78	39
7,6,5,5	0,1,0,0	5,10,11,14	0,0,0,0	78	39
9,2,8,8	0,1,0,0	9,5,10,10	0,0,2,0	78	39
8,7,9,10	0,0,0,2	6,11,14,20	4,0,2,0	78	39
3,6,4,3	0,0,0,2	4,7,10,13	4,0,2,0	78	39
4,9,7,4	0,0,0,0	1,8,4,5	0,0,0,1	45	39
7,6,2,7	82,87,93,60	4,4,3,0	85,66,77,55	78	39
23,36,37,40	8,4,5,1	46,30,39,35	5,4,4,4	42	39
14,24,17,15	8,4,6,4	17,10,8,15	5,1,7,5	42	39
3,0,0,0	1,0,1,0	1,0,1,0	3,1,3,1	42	39
1,0,0,0	1,1,1,3	0,0,0,0	7,4,2,2	78	39
1,0,0,1	5,4,5,5	0,1,2,1	15,8,5,2	42	39
151,144,137,142	5,4,5,5	98,112,104,150	15,8,5,2	46	39
150,144,137,141	0,0,0,0	98,111,104,150	0,0,2,1	43	39
4,0,0,0	0,1,2,1	3,3,5,2	0,0,0,1	42	39
2,1,1,1	2,1,4,0	3,1,0,0	0,0,0,0	42	39
865,873,865,942	0,0,0,0	860,797,813,903	2,0,0,0	78	39
27,23,18,19	5,5,4,4	24,28,23,23	4,15,4,5	42	39
215,197,222,216	29,34,29,30	187,184,179,203	29,38,28,36	42	39
127,134,119,120	1,2,1,4	146,135,140,128	2,5,3,2	44	39
5,13,2,3	0,0,0,1	4,1,2,3	0,0,0,0	78	39
45,30,23,25	7,5,2,2	38,31,51,30	3,2,9,1	43	39
1,0,0,0	2,8,1,1	0,1,2,0	0,0,2,1	43	39
18,15,16,11	6,0,1,2	9,21,9,10	4,1,2,5	47	39
59,69,33,57	22,38,29,39	55,59,54,50	27,28,38,24	57	39
7,6,7,6	0,0,0,2	10,2,5,8	0,0,0,0	57	39
0,1,1,3	0,0,0,0	1,0,0,0	1,0,0,0	43	39
6,8,9,6	2,4,9,0	6,4,1,0	0,0,5,0	43	39
1,7,2,11	2,6,6,7	3,5,3,4	2,4,0,1	78	39
4,7,4,4	4,6,6,2	2,0,3,0	0,1,1,0	43	39
1,4,2,4	1,5,0,3	0,1,0,1	0,0,0,0	43	39
2,10,4,4	3,8,2,3	1,3,0,1	0,4,2,2	43	39
164,149,144,133	9,10,17,15	140,130,107,145	18,15,13,12	45	39
3,8,5,5	40,30,26,21	9,1,6,1	26,21,48,40	78	39
10,12,4,11	22,14,10,19	8,7,14,10	10,10,18,15	44	39
6,7,3,3	0,0,0,0	4,5,6,5	0,0,2,2	78	39
7,8,6,10	8,4,11,6	10,4,9,8	8,12,8,14	78	39
8,15,14,17	12,20,33,39	10,7,19,16	44,55,46,38	78	39
250,234,224,219	18,13,12,21	282,221,261,277	16,13,19,11	42	39
9,6,6,10	0,0,0,2	5,1,4,11	0,0,2,4	42	39
24,11,26,25	0,0,0,1	25,19,27,27	0,0,1,0	44	39
8,1,4,3	5,1,4,2	5,11,8,10	2,2,2,4	48	39
62,61,54,64	0,0,2,1	62,67,54,41	0,1,2,1	44	39
75,71,70,74	1,0,2,4	79,76,76,51	1,1,1,1	78	39
13,10,18,11	1,0,2,4	17,10,24,11	1,1,1,1	74	39
124,125,96,109	9,15,13,11	74,81,74,101	10,13,8,7	42	39
11,25,21,15	1097,988,986,1008	23,5,14,10	918,867,989,968	59	39
29,17,13,17	6,4,6,4	12,11,13,24	1,6,2,3	43	39
4,3,5,4	55,56,68,46	5,4,3,3	58,43,69,60	57	39
12,4,12,11	144,152,125,118	12,10,8,10	142,92,143,130	57	39
14,9,8,5	5,8,0,0	7,6,7,13	0,0,0,0	42	39
22,20,23,21	0,0,0,2	30,27,25,28	0,0,0,0	44	39
6,10,5,6	0,0,2,2	10,16,12,5	1,1,2,0	78	39
3,4,3,0	69,51,51,59	3,1,1,7	44,62,63,58	78	39
326,295,271,299	47,47,42,39	372,299,339,371	55,48,52,40	42	39
191,161,229,194	79,95,83,65	124,160,136,192	67,63,68,66	78	39
3,4,9,3	5,7,6,12	5,5,6,2	7,1,5,8	78	39
5,7,10,15	0,0,4,0	7,5,6,8	0,0,0,0	78	39
5,7,10,15	2,2,1,1	7,5,6,8	0,1,1,4	78	39
0,0,4,0	2,2,1,1	0,0,0,0	0,1,1,4	42	39
10,0,4,3	0,5,1,3	5,2,2,1	1,1,3,0	42	39
0,0,0,0	1,0,1,0	0,1,0,0	0,0,0,0	42	39
5,9,14,4	0,1,2,0	13,0,4,5	0,0,0,1	78	39
13,15,23,15	1,0,1,3	16,26,19,17	1,2,2,1	78	39
77,92,103,85	1,0,1,3	91,82,97,88	1,2,2,1	78	39
67,77,83,76	3,0,3,6	81,62,80,76	6,6,2,5	78	39
11,7,8,3	48,60,58,40	12,3,7,7	59,65,54,61	42	39
7,5,8,1	25,48,36,27	8,8,5,5	30,32,34,37	48	39
48,61,31,47	4,2,16,8	61,39,53,49	4,6,4,6	42	39
1,2,0,3	72,75,70,67	2,0,3,0	82,82,71,90	58	39
11,2,6,9	58,67,60,61	5,15,13,5	67,79,77,66	42	39
36,29,32,28	40,68,43,51	49,39,37,32	60,63,50,74	42	39
122,94,117,104	15,15,9,10	128,108,116,163	11,24,14,14	78	39
8,16,22,11	129,100,114,115	17,20,11,11	119,105,148,131	78	39
238,270,250,251	20,22,1,25	259,231,252,263	4,1,1,14	78	39
228,261,247,250	0,10,0,0	251,222,247,268	0,9,0,0	78	39
73,68,88,64	0,0,1,0	69,68,68,74	0,0,0,0	68	39
973,1017,964,989	0,0,0,0	936,813,936,981	0,0,0,3	78	39
63,63,51,69	2,4,10,1	63,62,56,63	4,3,3,1	43	39
26,17,31,13	16,16,18,13	26,30,30,26	19,17,32,25	42	39
30,37,51,48	5,4,2,4	49,45,39,55	5,5,4,4	78	39
12,8,12,5	0,0,0,1	7,5,9,10	0,0,0,0	42	39
15,10,14,13	0,0,1,1	10,8,9,10	0,0,1,0	54	39
3,2,2,9	0,0,1,1	3,3,0,0	0,0,1,0	51	39
15,13,18,10	0,1,2,0	18,20,12,11	0,0,0,1	42	39
26,45,43,32	17,18,15,21	50,33,39,40	21,17,23,25	42	39
26,45,43,32	0,0,2,3	50,33,39,40	0,0,0,0	45	39
17,18,15,21	0,0,2,3	21,17,23,25	0,0,0,0	42	39
11,9,11,11	57,28,49,46	18,10,9,12	40,27,53,48	78	39
9,5,7,8	1,1,0,1	5,8,9,13	3,0,0,0	42	39
44,37,45,48	1,7,0,5	27,32,36,38	2,2,4,1	60	39
95,150,135,111	10,6,8,11	108,103,84,96	12,17,6,11	60	39
3,2,2,2	4,10,9,11	1,3,2,0	7,7,6,3	51	39
103,96,125,117	53,59,50,51	111,111,101,103	49,50,44,56	42	39
160,152,176,173	115,85,124,136	200,161,195,184	124,124,141,132	78	39
5,8,7,5	12,5,6,5	7,3,0,3	5,9,3,6	78	39
2,3,4,3	2,0,1,1	6,0,2,3	4,0,0,0	42	39
0,2,2,3	0,0,2,0	3,1,2,2	0,1,2,0	42	39
30,41,46,31	4,3,8,12	30,31,31,30	4,5,2,4	78	39
14,20,11,14	8,9,21,5	10,8,4,13	10,9,4,12	42	39
2,3,4,2	31,29,39,38	2,3,1,2	33,26,28,35	48	39
1,0,2,2	25,27,26,22	1,0,0,2	27,26,12,12	64	39
1,0,4,3	163,144,138,162	2,2,0,2	145,155,134,142	64	39
127,116,122,124	23,38,29,28	114,124,107,106	41,20,32,40	78	39
1,1,4,5	89,55,73,63	2,2,3,2	56,45,77,72	42	39
0,0,0,6	9,16,10,12	1,0,5,2	18,11,12,27	73	39
1,5,13,8	15,29,36,15	7,14,4,1	28,23,18,26	53	39
10,1,4,6	2,3,1,8	4,3,7,4	2,1,1,1	60	39
2,2,2,1	18,25,21,15	2,0,2,2	18,14,29,18	58	39
1,2,0,0	18,25,21,15	0,0,5,1	18,14,29,18	78	39
1,2,0,0	2,2,2,1	0,0,4,1	2,0,1,2	78	39
6,5,8,2	1,0,2,1	7,10,5,9	1,5,3,7	78	39
86,136,118,110	5,10,9,11	141,115,147,122	5,6,7,8	78	39
123,106,114,115	7,1,11,10	137,131,190,156	16,4,10,11	78	39
2697,2558,2654,2527	41,43,34,35	3267,2944,3411,3250	31,18,46,31	78	39
34,21,25,27	126,107,82,124	31,22,25,26	88,68,73,97	78	39
10,20,13,9	7,9,9,7	19,10,7,22	7,4,9,4	78	39
8,6,10,4	13,13,30,16	8,2,6,12	20,11,21,19	78	39
1,2,2,0	0,0,0,0	4,0,3,1	0,2,0,0	78	39
1,5,4,1	28,21,30,22	2,1,0,1	21,31,33,33	56	39
17,20,24,21	42,47,39,52	14,4,12,14	43,36,32,39	42	39
18,30,50,34	232,266,236,217	25,32,34,41	260,193,220,234	78	39
275,336,322,269	70,74,67,78	334,261,276,302	45,43,59,66	78	39
117,162,115,124	0,0,0,0	100,99,116,84	1,1,0,0	51	39
15,4,9,6	151,139,110,117	10,11,14,14	117,93,100,108	78	39
9,4,12,5	151,139,110,117	10,10,10,6	117,93,100,108	78	39
2,3,11,1	7,3,3,1	4,0,1,0	3,1,5,8	78	39
33,45,34,20	49,62,51,64	23,18,31,43	90,55,43,63	78	39
1,0,3,1	94,117,129,109	1,3,2,6	123,113,141,131	45	39
14,14,13,7	1,2,2,1	12,19,27,20	2,2,0,2	45	39
1,4,1,0	1,0,0,1	0,0,2,2	0,0,0,1	78	39
5,4,13,6	1,0,1,0	10,1,1,17	1,0,0,1	78	39
13,6,13,9	6,3,1,2	13,5,5,26	0,0,2,0	78	39
22,10,25,15	0,0,1,0	28,15,18,26	2,2,5,0	78	39
2,3,2,0	0,0,0,1	0,1,0,2	0,0,0,0	65	39
6,9,4,9	4,4,1,1	9,6,8,7	5,3,0,0	65	39
0,0,0,1	1,2,5,1	0,0,0,0	2,0,6,3	78	39
1,2,7,4	3,0,1,1	5,5,2,10	0,0,0,0	78	39
39,19,13,32	0,0,2,1	28,31,35,32	2,0,2,1	43	39
6,5,9,7	0,0,0,0	8,8,9,11	0,0,2,0	43	39
33,47,31,29	1,0,2,1	38,28,38,26	0,0,1,0	78	39
143,121,105,110	21,13,9,8	123,126,147,120	14,18,11,13	78	39
1,0,0,2	1,1,0,0	5,0,1,0	1,0,3,2	78	39
0,0,0,0	1,0,0,0	1,0,0,0	0,0,0,0	42	39
32,38,36,30	18,9,20,6	22,14,27,21	13,13,10,10	42	39
169,143,150,138	14,27,11,25	91,102,91,91	15,16,16,18	51	39
85,94,78,88	1,5,2,1	83,105,104,101	4,1,5,3	44	39
0,2,1,1	1,1,0,1	1,0,2,2	0,3,0,1	43	39
28,27,21,23	53,47,37,49	14,17,29,12	32,37,55,32	43	39
78,114,117,100	16,13,7,12	111,80,124,97	16,17,14,11	78	39
74,105,91,87	1,0,3,3	92,72,84,87	6,3,9,2	42	39
3,5,3,3	51,51,63,24	8,3,10,10	35,64,50,40	78	39
4,5,1,7	22,12,11,22	3,6,4,6	22,14,17,22	75	39
434,565,503,418	3,3,2,1	556,527,534,561	3,1,0,3	78	39
1,2,1,3	17,19,17,27	0,0,0,0	14,10,26,17	78	39
24,15,20,22	9,3,6,9	20,24,21,21	10,13,8,13	42	39
3,7,8,1	1,6,5,3	2,0,9,4	3,6,5,1	42	39
54,57,54,46	0,3,2,2	43,34,47,32	1,0,5,4	44	39
2,4,3,1	0,0,0,1	3,0,4,1	0,0,0,0	78	39
10,34,16,24	0,0,0,0	22,32,20,11	1,0,0,0	78	39
0,0,1,1	48,64,53,46	0,4,3,1	53,47,60,42	53	39
77,95,88,82	1,0,1,2	77,88,84,72	0,4,0,0	42	39
1,1,2,4	1,0,1,2	3,1,0,2	0,4,0,0	60	39
1,0,2,1	77,94,88,79	0,0,0,0	74,87,84,70	57	39
126,133,106,113	1,0,0,0	101,99,119,138	0,0,0,0	78	39
64,65,64,61	1,5,12,8	61,65,58,59	8,9,5,2	42	39
1,0,2,1	16,9,6,6	7,0,3,1	24,6,5,12	78	39
173,196,147,190	4,4,2,3	166,169,163,213	0,4,1,4	78	39
30,32,51,25	0,0,0,1	16,15,15,18	0,1,0,0	78	39
4,17,20,17	9,6,3,2	4,10,12,5	2,4,4,6	78	39
14,11,11,9	63,59,56,73	17,8,14,10	52,65,69,71	78	39
0,1,0,1	13,11,15,11	0,0,1,0	11,17,15,10	78	39
70,77,60,60	8,3,3,1	46,61,41,46	0,1,1,4	43	39
85,65,64,58	2,1,4,3	58,46,46,38	4,0,2,4	42	39
4,5,11,1	1,5,1,2	1,6,3,4	1,2,0,1	54	39
60,66,50,50	1,3,1,0	47,36,32,35	0,0,0,0	78	39
13,21,20,13	1,2,0,1	15,17,21,20	1,2,3,0	42	39
2,3,3,2	3,3,3,1	6,4,2,1	4,3,4,0	78	39
0,0,0,0	1,0,0,0	1,0,0,0	0,3,5,0	62	39
18,37,23,24	15,15,20,16	25,23,23,33	9,10,12,29	78	39
21,49,26,26	625,468,439,614	32,25,29,37	461,430,467,495	78	39
19,27,23,18	625,468,439,614	16,12,18,33	461,430,467,495	62	39
302,248,228,258	18,15,3,17	245,249,234,256	24,34,19,20	45	39
8,7,6,4	1,0,4,2	2,6,4,5	5,4,1,3	42	39
152,152,181,196	1,0,4,2	151,152,105,149	5,4,1,3	78	39
147,152,177,196	3,7,2,3	151,150,102,148	2,3,0,4	78	39
1440,1265,1171,1330	55,41,27,43	1514,1248,1591,1594	49,46,49,48	42	39
4,14,6,6	27,37,33,15	10,10,10,7	53,28,35,54	78	39
206,222,236,220	6,2,12,3	236,221,245,221	10,2,7,4	56	39
4,6,4,10	32,20,24,16	3,5,3,2	20,28,20,22	52	39
17,19,17,22	1,0,0,1	25,26,28,24	1,0,0,0	56	39
4,2,5,9	38,46,36,52	3,4,9,4	60,38,45,45	42	39
2,2,0,5	61,34,45,54	3,0,5,0	53,53,38,59	57	39
25,42,25,19	77,91,73,93	44,35,40,34	105,89,107,93	78	39
2,29,14,20	64,58,63,59	10,19,12,19	78,59,84,65	78	39
7,14,5,4	77,72,68,79	11,9,8,6	72,76,91,78	78	39
0,2,0,1	0,0,0,2	2,0,3,2	1,0,1,0	42	39
2,2,1,1	14,12,18,18	3,0,7,4	20,18,10,22	78	39
9,19,14,9	0,1,3,6	14,14,15,16	5,6,1,5	78	39
21,29,31,26	0,1,3,6	31,32,18,34	5,6,1,5	78	39
27,25,33,30	1,0,0,0	32,24,47,45	1,1,0,5	42	39
4,2,1,0	2,0,1,2	2,2,1,0	2,1,0,0	57	39
233,208,182,203	634,604,522,600	183,171,165,196	612,562,502,593	42	39
34,36,25,21	132,97,125,95	23,31,21,40	124,119,99,115	42	39
12,1,9,3	30,21,37,25	5,8,5,6	26,36,24,24	42	39
9,4,6,6	0,0,1,0	0,1,4,4	2,0,0,0	42	39
2,0,1,0	1,0,0,0	1,0,0,0	0,0,0,0	43	39
3,5,1,3	0,0,0,0	3,2,4,6	1,2,0,1	43	39
216,261,262,229	1,7,1,3	326,263,301,295	11,6,6,3	78	39
186,240,201,191	11,13,8,6	198,201,198,220	8,9,7,8	78	39
2,1,3,0	2,6,4,5	1,2,0,0	3,2,0,3	42	39
6,11,7,1	9,11,11,7	3,2,3,4	5,2,5,12	43	39
90,76,100,90	0,2,3,3	71,67,108,86	2,5,1,1	78	39
4,0,3,6	1,2,0,0	3,2,2,4	0,0,0,1	78	39
3,0,1,0	0,0,0,0	0,0,0,0	1,2,0,1	78	39
70,75,76,63	0,1,2,0	84,56,76,71	5,3,0,2	41	39
1,1,0,0	2,2,0,1	0,0,0,0	1,3,0,3	42	39
21,8,16,6	2,9,4,4	17,35,13,16	7,3,10,6	78	39
15,7,13,8	2,9,4,4	19,29,15,13	7,3,10,6	78	39
8,2,6,0	0,0,1,2	3,9,6,8	3,0,3,0	65	39
59,104,63,95	163,184,209,192	65,59,50,69	149,174,177,170	42	39
10,8,8,5	12,11,17,19	10,9,3,6	17,23,16,16	42	39
4,3,3,1	1,0,0,1	1,1,0,2	2,0,1,0	42	39
82,81,54,79	4,6,6,4	63,50,43,53	9,5,5,3	42	39
32,29,37,43	4,1,0,0	11,14,17,28	1,0,1,2	42	39
2,2,5,3	1,0,0,1	0,4,1,6	0,0,0,0	42	39
50,54,63,53	22,25,30,28	37,53,39,39	18,26,20,11	78	39
5,9,3,3	0,0,0,0	3,7,8,3	0,1,0,0	78	39
0,2,2,2	0,1,2,2	3,2,6,4	0,0,0,0	43	39
1,6,4,1	0,0,1,0	9,5,7,2	0,0,0,0	78	39
77,66,64,64	17,24,14,32	69,44,49,56	12,20,21,20	42	39
8,5,1,2	90,99,91,102	4,5,4,1	79,46,46,58	78	39
0,2,3,2	1,0,1,0	0,3,2,1	0,0,0,1	78	39
23,28,24,39	1,0,0,0	33,24,34,32	2,0,0,0	78	39
13,12,1,9	5,3,0,7	5,7,8,4	5,0,1,2	78	39
6,13,6,6	4,4,0,3	2,7,5,3	3,0,1,0	78	39
13,11,5,8	0,2,0,0	12,6,6,6	0,0,0,0	78	39
0,1,2,2	2,5,0,0	1,2,0,2	0,0,1,0	42	39
34,27,25,34	3,10,9,8	26,24,34,26	4,4,9,1	42	39
7,10,8,7	3,2,8,6	10,4,3,10	3,3,2,3	42	39
69,101,69,71	3,5,4,5	70,67,92,95	9,6,7,13	43	39
74,93,70,72	0,0,0,0	99,96,77,111	1,0,0,0	78	39
3,5,2,0	95,101,80,70	2,1,5,12	99,116,132,100	78	39
206,161,154,168	2,1,2,2	195,178,205,210	2,1,3,4	42	39
335,296,330,288	38,43,30,30	360,376,359,386	50,44,46,53	42	39
40,27,26,31	217,251,273,246	30,34,39,47	345,272,300,271	60	39
76,146,111,98	0,0,0,7	94,118,115,116	2,2,1,1	78	39
83,154,110,103	228,213,177,192	99,124,113,113	162,168,167,163	78	39
77,147,108,97	228,213,177,192	92,115,116,111	162,168,167,163	78	39
110,125,143,117	7,9,2,7	138,112,157,118	7,10,5,2	78	39
83,163,114,74	2,3,9,5	104,94,89,114	5,2,4,3	78	39
124,134,120,89	6,8,8,5	116,119,128,96	8,11,6,9	78	39
13,3,2,3	1,2,0,3	12,7,9,7	0,0,0,0	42	39
40,24,24,25	2,4,1,3	41,24,53,30	2,2,1,4	42	39
8,8,12,11	1,4,2,4	15,20,19,16	6,2,1,1	42	39
3,3,5,2	0,0,1,0	2,9,0,9	0,0,0,0	42	39
0,3,5,0	0,1,0,0	0,4,4,0	0,0,0,1	78	39
0,1,0,0	3,1,1,1	0,0,1,0	0,1,2,0	78	39
20,36,31,21	0,2,3,2	8,10,12,8	0,0,0,1	43	39
34,36,41,46	1,0,0,0	31,68,24,48	1,1,0,1	78	39
8,1,3,2	234,172,136,221	7,7,3,8	194,162,200,201	59	39
12,19,10,9	1,0,2,1	9,15,13,18	0,4,0,2	45	39
207,178,161,187	69,40,36,46	180,183,212,198	49,37,45,54	45	39
5,2,5,5	12,10,11,16	6,8,3,6	22,12,13,18	42	39
106,102,108,69	3,6,2,1	63,68,60,69	2,4,2,1	78	39
1,3,0,2	10,10,21,10	1,0,0,0	7,16,14,16	68	39
5,7,3,3	60,60,66,66	5,0,0,2	46,46,44,33	68	39
56,44,45,38	36,47,52,36	49,52,40,41	31,36,33,41	48	39
6,10,11,9	8,3,2,3	5,4,6,7	2,5,8,6	78	39
15,13,16,11	1,0,0,0	21,18,17,19	1,0,3,2	66	39
43,43,51,46	1,17,14,7	65,44,51,56	12,8,12,11	66	39
2,1,2,5	2,7,1,5	1,3,3,2	0,1,7,6	65	39
12,13,8,5	2,7,1,5	24,10,14,12	0,1,7,6	78	39
11,12,6,4	1,0,0,4	23,8,11,10	0,1,0,0	72	39
26,33,38,37	1,2,1,3	39,45,48,42	2,2,5,2	78	39
83,53,57,76	44,50,66,34	94,55,82,87	38,44,49,50	42	39
394,388,339,322	7,6,8,9	415,361,386,423	10,7,4,8	78	39
5,9,3,3	15,29,21,20	3,7,5,3	21,12,14,19	78	39
174,218,203,159	46,62,45,46	163,115,127,176	52,43,36,31	51	39
58,62,50,69	156,141,159,154	54,47,54,70	132,143,99,125	42	39
274,295,311,260	68,58,63,67	253,279,276,309	72,53,67,62	78	39
1,0,0,0	0,0,0,0	0,0,0,0	0,2,0,0	43	39
0,0,0,0	0,0,1,0	1,0,0,0	0,2,0,0	78	39
96,108,102,91	22,35,24,29	118,118,103,130	29,32,31,29	78	39
65,81,68,67	26,14,27,15	92,94,77,97	16,17,20,15	78	39
26,59,38,30	99,113,92,108	49,41,36,49	125,159,118,123	78	39
27,22,18,17	14,22,22,10	24,12,23,15	9,15,11,23	42	39
54,99,83,66	14,22,22,10	55,66,68,91	9,15,11,23	78	39
54,97,82,64	27,20,17,15	53,65,67,91	22,11,22,15	78	39
140,139,107,127	2,5,5,4	148,98,136,147	4,6,5,5	78	39
38,44,27,28	0,0,2,0	43,21,38,39	0,0,0,0	78	39
1,0,0,0	1,0,0,0	2,3,0,0	0,1,3,1	42	39
0,1,1,0	6,2,4,6	0,0,0,1	10,3,4,7	42	39
94,77,85,91	2,15,5,4	100,74,98,83	10,8,2,14	42	39
3,4,5,4	2,2,1,3	2,2,3,2	0,5,0,1	78	39
1,4,3,1	0,0,1,0	1,2,4,2	0,0,0,0	78	39
3,2,2,1	1,0,0,1	3,3,8,1	0,0,0,0	78	39
2,6,3,4	0,0,1,0	1,7,4,3	0,0,0,0	78	39
4,4,2,4	1,0,0,1	3,8,8,2	0,0,0,0	78	39
2,2,1,1	1,0,0,1	2,2,7,0	0,0,0,0	78	39
2,2,0,1	0,0,0,0	2,2,7,1	1,0,0,0	78	39
0,1,0,1	34,37,26,31	0,0,0,0	39,30,39,43	63	39
38,14,45,25	2,0,1,0	47,27,46,32	0,0,1,0	54	39
68,57,44,53	7,2,4,2	60,57,48,39	8,9,3,6	44	39
67,89,78,63	0,0,2,1	49,49,81,43	0,0,0,1	45	39
1,1,2,0	2,2,6,2	1,5,0,1	0,0,4,5	69	39
20,7,10,10	1,0,3,0	13,7,7,18	1,0,0,0	43	39
141,111,96,106	4,5,6,15	70,68,74,57	1,10,4,7	43	39
8,12,14,10	24,15,19,26	22,11,12,9	19,17,17,13	78	39
11,21,21,16	7,7,2,5	26,16,21,17	6,5,4,4	78	39
12,23,20,15	4,2,1,0	24,16,22,17	0,8,0,0	78	39
29,27,29,34	7,7,2,5	35,25,29,26	6,5,4,4	77	39
30,29,29,34	4,2,1,0	35,25,30,26	0,8,0,0	78	39
8,9,2,5	4,2,1,0	6,5,5,4	0,8,0,0	42	39
39,52,23,42	318,307,286,318	45,32,44,38	310,263,309,356	78	39
79,59,68,60	222,174,188,174	67,58,60,66	188,175,178,167	42	39
4,2,6,2	0,1,1,1	11,3,5,6	0,1,0,3	42	39
0,0,2,0	0,1,0,1	1,1,0,2	1,0,3,5	42	39
7,9,14,12	1,0,6,1	18,13,14,15	0,0,1,3	75	39
0,4,2,2	0,0,0,2	0,0,6,1	0,0,0,0	78	39
6,6,4,8	0,0,0,0	3,1,7,7	1,0,0,0	78	39
6,5,4,9	0,0,0,0	3,1,7,6	1,0,0,0	78	39
3,3,1,2	0,0,4,1	1,3,2,1	2,0,0,0	42	39
5,4,0,2	3,1,0,0	3,4,3,1	0,1,2,3	42	39
2,3,1,0	3,1,0,0	1,0,2,3	0,1,2,3	74	39
2,3,1,0	5,4,0,2	1,0,2,3	3,4,3,1	71	39
28,20,28,20	12,7,8,11	23,19,34,32	10,15,6,8	57	39
