Sample	NC_000067.7	NC_000068.8	NC_000069.7	NC_000070.7	NC_000071.7	NC_000072.7	NC_000073.7	NC_000074.7	NC_000075.7	NC_000076.7	NC_000077.7	NC_000078.7	NC_000079.7	NC_000080.7	NC_000081.7	NC_000082.7	NC_000083.7	NC_000084.7	NC_000085.7	NC_000086.8	NW_023337853.1	NC_005089.1
CONTROL_REP1	0.0652090927885253	0.07470535722486397	0.04297344408180352	0.06088877725984757	0.06527660886871249	0.04771342741064921	0.06356571042212789	0.0493418241076972	0.056517910994009574	0.04502970350726585	0.0819605159609694	0.04035366824209558	0.038403643630838466	0.03235419824217408	0.045342238734235325	0.03193407005277879	0.04724638555898952	0.027509982792262046	0.0273477876674755	0.03232952137958947	0.0009852559659365378	0.021745242101775347
CONTROL_REP2	0.06444765918558241	0.07492365540189579	0.042807688932883246	0.06128685648940286	0.06590636129893185	0.0473472167430047	0.06372027828303162	0.04940320203858489	0.05683210159672773	0.04512231606185149	0.0827254882486611	0.04022543606772187	0.03846056074549191	0.0323599953878129	0.04571646951353112	0.031544914481688814	0.04742674342146962	0.027288480932139134	0.02720735561432794	0.033995178278571195	0.0009435349550035937	0.019325027899071097
CONTROL_REP3	0.06510166225049369	0.07461361581338866	0.043049324499234216	0.06149974350933758	0.06605604557418546	0.046876592397791156	0.06306424658572612	0.04921098268149396	0.056883142263668154	0.04501573753256767	0.08243052572442869	0.04031480047776144	0.038734818919991386	0.03225697065681309	0.04609943883930674	0.03168057600065845	0.047001527502354874	0.02733391393401498	0.02718775647047811	0.0337291564716684	0.0008382139760952271	0.020346129293162114
CONTROL_REP4	0.0646278568906345	0.07542095595109012	0.04287290044999456	0.061292318565783314	0.06612832427835288	0.04788477141748375	0.06305185006456136	0.049410351650399864	0.05678986166312981	0.044963921505382476	0.0819522042787316	0.04061136317571415	0.03832632027832868	0.032247128277091315	0.04549101501323736	0.031902755830895024	0.04705855881047886	0.027545174932187156	0.027243092517303818	0.03364237284343128	0.0009859303024623723	0.01986383363302584
PREECLAMPSIA_REP1	0.06640925254988601	0.07492432308404819	0.04355964309828893	0.06009651571560694	0.0641619176633147	0.04815112636440766	0.06314414520580466	0.04853895390427834	0.05715537867781638	0.0442327012080608	0.08045272962309583	0.04147783036732177	0.038388282618254596	0.032763970735510815	0.0447662389100335	0.03261123436582179	0.04698718967015564	0.027503516031379998	0.02669392484696669	0.0333363198698689	0.0018419179290678535	0.021937851473189007
PREECLAMPSIA_REP2	0.06654215870169267	0.07514535296638727	0.043549015655171164	0.05973893431146616	0.06432005441398653	0.048147621555646954	0.06334491460878695	0.04889462846959959	0.05756299707212803	0.044382338826303734	0.08002559375808789	0.04120709958822762	0.03830466150708457	0.032942880006754514	0.044907662156307274	0.03237275215809378	0.04633409451055628	0.026848148357321692	0.026470046362571383	0.03343509386478532	0.0013338711692278478	0.02318625892420059
PREECLAMPSIA_REP3	0.06531506497932368	0.07471123357557348	0.04295375322964014	0.059628887649993745	0.06442862891519938	0.04806847004239213	0.063097108098422	0.048390570850233156	0.05731383689678907	0.04478638481837382	0.08179147296186992	0.04073145286814786	0.039227827733362704	0.03259006213104969	0.04590322056640988	0.03217672382923006	0.047222394185553344	0.02748086007455316	0.026543912747381045	0.03451263793021535	0.0016962999816573351	0.020647955066156454
PREECLAMPSIA_REP4	0.06557018545698026	0.07404744135828467	0.04267927962410948	0.05941432479559085	0.06486931424697245	0.04679198177446672	0.06352093261909082	0.048261021625553506	0.05726486988588538	0.04489333912278637	0.08245139998734836	0.0402734850436479	0.03938687859302496	0.032126007813871885	0.04672456623628594	0.03186768394367387	0.04692556091546616	0.02754460940963122	0.02687288703428182	0.03305567611666847	0.0017504890933517177	0.022362140303025992
