UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	3
0	2
0	2
0	4
0	13
0	14
0	13
0	15
0	13
0	0
0	0
484	4438
5	4438
0	246
0	1131
0	1130
0	1130
0	1135
0	1119
0	1129
0	1125
0	1101
0	1100
0	1123
0	1137
0	1118
1	12
0	12
0	2
0	9
0	12
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19460
8	4367
0	22648
0	22309
0	22399
0	22104
0	22533
0	23347
0	23090
0	23232
0	18765
0	18413
0	23007
0	22793
0	22194
0	22892
0	22975
0	19099
0	23226
0	22578
0	18343
0	18607
0	19302
0	0
0	18509
0	22392
0	0
0	22612
0	22443
0	18730
0	22363
0	23054
0	19425
0	22497
0	18558
0	18377
0	18208
0	19253
0	22328
0	19063
0	23260
2	22024
8	22017
0	21963
0	0
0	452
0	454
0	460
0	415
0	452
0	456
0	456
0	447
0	451
0	456
0	451
0	450
0	454
0	442
0	454
0	446
0	458
0	458
0	458
0	449
0	456
0	447
0	424
0	414
0	395
0	397
0	0
0	277
0	275
0	287
0	279
1	281
0	279
34	281
3	287
0	393
0	397
0	376
0	386
0	393
0	399
0	364
0	363
0	416
0	337
0	304
0	376
0	380
0	304
0	304
0	364
0	297
0	367
0	375
0	365
0	371
0	375
0	362
0	371
1	330
0	327
0	331
0	337
0	369
0	386
0	386
0	363
0	382
0	378
0	380
0	376
0	392
0	382
0	379
0	174
22	176
71	84
1	96
17	0
242	2
6	1
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
4	1078
137	1215
22	1078
4	1126
160	0
0	33
0	33
0	33
0	0
0	0
0	0
0	1447
0	1436
0	1440
0	1420
26	134
31	135
54	134
0	107
0	0
46	0
103	0
0	0
0	0
0	0
0	0
0	0
0	0
0	202
0	202
0	204
0	205
0	205
0	204
0	202
1	201
0	199
0	196
0	199
0	198
0	196
0	199
0	199
0	201
0	201
0	0
0	0
0	0
0	2
10	4
0	2
0	0
0	0
0	0
0	0
1	20
0	20
3	78
0	82
0	88
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	87
3	90
0	17
0	20
0	0
0	0
0	0
0	0
3	0
0	0
0	0
837	0
0	1298
0	1185
0	1222
0	1109
0	1084
0	1008
0	1350
0	1237
0	1274
0	1136
0	1060
0	1161
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
1	0
0	10
1	10
0	10
0	0
0	0
0	0
15	0
0	0
0	0
0	16
19	16
1	498
5	496
7	489
8	489
0	0
0	202
0	206
0	246
0	242
0	250
13	0
92	1451
3	1460
43	1457
43	509
2	923
0	923
0	565
0	945
5	951
15	997
1	925
0	925
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1216	12
4	0
0	1
0	1
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
3	1212
318	1212
3	867
1	868
2628	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	366
0	370
0	374
0	359
0	370
0	374
0	359
0	376
0	376
0	376
0	382
0	376
0	376
0	376
0	376
0	387
0	372
0	377
0	379
0	376
0	382
0	376
0	382
0	376
0	387
0	377
0	379
0	377
0	377
0	377
0	379
0	381
0	377
0	381
0	381
0	383
0	383
0	385
0	387
0	370
0	370
0	370
0	383
0	385
0	377
0	379
0	387
0	383
0	0
1	0
0	2
0	2
0	2
0	2
0	2
0	3
0	3
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1932
204	1932
217	1921
0	0
20	1173
0	1358
0	1096
12	1148
0	1356
0	0
0	659
112	1
33	660
34	0
22	641
0	14
0	15
0	15
1	15
0	13
0	12
0	4
0	4
0	4
0	4
0	4
2	270
0	256
8	299
0	268
1	0
0	0
0	0
0	0
7	0
6	845
0	868
0	857
0	857
3	828
1	820
0	855
0	850
0	203
0	853
74	853
0	38
0	51
2	29
0	40
0	44
0	51
0	46
0	49
0	51
0	55
0	57
0	40
0	29
0	670
0	639
0	648
0	639
0	616
1	618
1	637
0	670
0	698
0	667
0	179
2	184
0	131
0	136
0	321
0	286
0	298
0	265
0	315
5	351
0	455
0	451
0	486
0	473
0	499
0	481
0	448
0	446
0	403
2	1216
2	1199
16	1216
0	3
0	4
0	4
0	0
0	0
0	0
0	13
0	13
0	13
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
4	0
0	0
0	0
903	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	33
0	33
0	34
1	34
0	33
1	35
0	34
0	34
0	36
0	26
0	24
0	22
2	2
0	2
23	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	527
114	527
2	527
0	527
0	1387
0	1520
0	1219
0	1446
0	1489
1	1400
0	1279
0	1129
0	1172
0	1704
0	1462
0	1318
0	1318
0	1292
0	1292
0	1155
0	1145
0	1001
28	117
7	116
7	117
25	426
8	426
0	974
2	972
0	834
0	888
0	980
0	986
0	846
0	840
0	900
10	915
0	894
10	801
0	228
0	264
0	240
1	224
0	196
5	256
0	268
0	216
0	227
0	230
0	241
0	222
0	230
0	209
3	278
0	73
0	39
0	276
0	266
0	222
0	246
0	245
0	182
0	153
0	157
0	153
0	165
0	299
1	299
0	348
1	319
0	342
0	324
0	327
0	332
0	287
0	222
0	76
0	79
0	419
0	589
1	677
0	587
0	482
0	331
0	345
0	378
0	392
0	126
0	126
0	88
2	110
0	101
7	132
0	124
0	0
0	0
5	462
0	430
0	308
0	335
0	410
0	406
0	360
0	305
0	475
2	348
0	304
0	381
3	349
1	443
0	443
1	454
0	454
2	458
6	461
0	437
0	454
29	23
4	23
7	679
0	517
0	515
24	677
0	740
2	669
4	669
0	499
0	470
0	524
0	322
1	666
6	0
0	0
0	673
0	358
7	349
0	655
0	673
0	435
0	419
0	680
0	663
0	698
0	677
0	475
0	444
0	427
0	441
0	462
0	423
0	239
5	675
0	671
0	435
0	435
0	201
0	437
0	653
0	417
0	648
49	410
3	384
0	150
0	384
0	150
0	384
0	312
0	205
5	282
0	303
0	204
0	266
1	255
0	214
0	276
0	241
0	214
0	259
0	276
0	198
0	197
0	265
0	258
0	194
0	0
4	53
11	53
0	0
0	0
0	0
10	814
60	814
15	456
78	458
0	445
3	437
0	436
0	444
0	442
0	443
38	414
3	409
0	380
3	337
29	337
67	500
50	370
115	481
2	468
9	439
1	442
0	0
0	1359
0	1353
0	1315
5	1356
19	1389
0	1333
0	1312
1	1406
0	1415
0	1324
1	1303
24	1270
0	1365
0	1356
0	1063
0	1104
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	3513
0	3386
0	3471
0	3587
0	0
0	0
0	3
0	3
0	0
0	0
0	3
0	3
0	3
0	3
0	3
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
