IncLevel1	IncLevel2	IncLevelDifference
1.0,0.928,0.912,0.883	0.834,1.0,0.945,0.943	0.0
0.372,0.444,0.3,0.257	0.463,0.353,0.559,0.508	-0.127
0.556,1.0,1.0,0.653	0.385,1.0,1.0,0.294	0.133
0.079,0.084,0.133,0.073	0.034,0.059,0.086,0.079	0.028
0.385,0.183,0.625,0.484	0.158,0.094,0.343,0.294	0.197
0.0,0.0,0.061,0.037	0.0,0.0,0.0,0.0	0.025
0.953,1.0,1.0,1.0	1.0,0.944,1.0,1.0	0.002
0.937,1.0,0.94,1.0	1.0,1.0,1.0,1.0	-0.031
0.991,0.982,0.98,0.98	0.97,0.963,0.995,0.982	0.006
1.0,1.0,0.908,0.924	1.0,1.0,1.0,1.0	-0.042
0.0,0.006,0.0,0.0	0.007,0.0,0.0,0.007	-0.002
0.527,0.536,0.615,0.537	0.563,0.497,0.494,0.596	0.016
0.0,0.135,0.132,0.0	0.037,0.068,0.0,0.0	0.041
0.013,0.038,0.014,0.016	0.01,0.015,0.005,0.016	0.009
0.005,0.019,0.033,0.03	0.012,0.013,0.03,0.022	0.002
0.725,0.346,0.569,0.606	0.582,1.0,1.0,0.435	-0.193
0.0,0.04,0.0,0.0	0.0,0.0,0.05,0.0	-0.003
0.0,0.048,0.024,0.0	0.0,0.0,0.0,0.0	0.018
0.907,1.0,0.798,0.699	0.699,1.0,0.699,1.0	0.002
0.042,0.013,0.028,0.0	0.006,0.01,0.019,0.014	0.009
1.0,1.0,NA,1.0	1.0,NA,0.634,1.0	0.122
0.145,0.53,0.458,0.337	0.629,0.22,0.388,0.67	-0.109
0.0,0.493,0.493,0.163	0.245,0.245,0.327,0.438	-0.026
0.007,0.03,0.016,0.017	0.031,0.011,0.018,0.056	-0.011
1.0,1.0,0.956,1.0	1.0,1.0,0.966,1.0	-0.003
0.958,1.0,0.954,1.0	1.0,0.912,0.965,0.915	0.03
0.155,0.199,0.122,0.123	0.152,0.124,0.129,0.124	0.017
0.464,1.0,0.464,1.0	1.0,0.0,0.722,0.752	0.113
0.008,0.026,0.019,0.006	0.006,0.025,0.01,0.036	-0.004
1.0,1.0,1.0,1.0	0.992,1.0,1.0,1.0	0.002
NA,1.0,0.493,1.0	1.0,1.0,NA,1.0	-0.169
1.0,0.864,1.0,0.874	0.744,1.0,1.0,0.908	0.022
0.0,0.154,0.054,0.098	0.041,0.262,0.0,0.042	-0.01
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.968	0.008
1.0,1.0,1.0,1.0	1.0,0.943,1.0,1.0	0.014
0.15,0.189,0.085,0.053	0.159,0.089,0.087,0.104	0.01
0.0,0.0,0.0,0.047	0.018,0.0,0.0,0.043	-0.003
0.794,0.884,0.79,0.792	0.857,0.758,0.813,0.844	-0.003
0.393,0.341,0.245,0.393	0.393,1.0,1.0,0.245	-0.317
0.0,0.153,0.218,0.109	0.0,0.0,0.218,0.327	-0.016
0.5,0.805,0.812,0.507	0.75,0.571,0.692,1.0	-0.097
0.826,0.345,0.723,0.372	0.676,0.568,0.516,0.616	-0.028
0.842,0.177,0.453,0.377	0.409,0.516,0.343,0.0	0.145
0.055,0.075,0.047,0.113	0.021,0.055,0.081,0.092	0.01
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.463	0.134
1.0,0.775,0.912,0.923	0.721,0.812,1.0,0.873	0.051
0.547,0.599,0.645,0.683	0.543,0.639,0.633,0.624	0.009
0.885,0.9,0.803,0.978	0.887,0.786,0.887,0.906	0.025
0.893,0.916,0.837,0.982	0.892,0.823,0.904,0.918	0.023
NA,0.0,NA,NA	0.304,NA,0.0,0.0	-0.101
NA,0.0,NA,NA	0.476,NA,0.0,0.0	-0.159
0.019,0.064,0.031,0.01	0.046,0.028,0.008,0.012	0.008
0.945,0.937,0.942,0.973	0.722,0.943,1.0,1.0	0.033
1.0,0.778,0.875,0.887	1.0,1.0,0.637,0.53	0.093
1.0,1.0,1.0,0.979	1.0,1.0,1.0,1.0	-0.005
0.027,0.027,0.025,0.061	0.119,0.119,0.051,0.028	-0.044
0.027,0.021,0.021,0.009	0.036,0.013,0.016,0.023	-0.002
0.982,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
1.0,0.991,0.99,0.952	0.97,0.982,0.982,0.977	0.005
1.0,0.99,1.0,1.0	0.995,0.994,0.968,0.995	0.01
0.255,0.25,0.255,0.252	0.258,0.229,0.205,0.239	0.02
0.712,0.756,0.768,0.772	0.72,0.85,0.768,0.728	-0.014
0.852,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.037
0.885,0.926,1.0,1.0	0.706,1.0,1.0,1.0	0.026
1.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.25
0.253,0.0,0.0,0.0	0.629,0.297,0.0,0.0	-0.168
0.031,0.059,0.047,0.023	0.023,0.064,0.048,0.049	-0.006
1.0,0.844,1.0,1.0	1.0,1.0,1.0,1.0	-0.039
0.321,0.088,0.088,0.143	0.246,0.191,0.076,0.068	0.015
0.0,0.013,0.0,0.0	0.0,0.0,0.0,0.017	-0.001
0.965,1.0,0.993,0.98	0.977,0.966,0.983,1.0	0.003
0.101,0.236,0.204,0.218	0.343,0.13,0.103,0.205	-0.006
0.594,0.327,0.709,0.327	0.493,0.378,0.854,0.565	-0.083
NA,NA,0.0,0.0	NA,1.0,NA,NA	-1.0
1.0,0.966,0.978,1.0	1.0,1.0,1.0,1.0	-0.014
1.0,1.0,1.0,1.0	1.0,0.997,1.0,1.0	0.001
0.512,0.571,0.442,0.655	0.431,0.649,0.618,0.546	-0.016
0.024,0.028,0.026,0.027	0.026,0.04,0.024,0.027	-0.003
0.02,0.017,0.028,0.013	0.028,0.018,0.012,0.018	0.001
0.97,1.0,0.978,1.0	1.0,1.0,0.981,1.0	-0.008
0.947,0.969,0.9,0.944	0.866,0.851,0.789,0.901	0.088
1.0,1.0,1.0,NA	1.0,1.0,1.0,0.732	0.067
0.09,0.149,0.157,0.127	0.145,0.182,0.088,0.128	-0.005
0.094,0.1,0.081,0.043	0.113,0.051,0.14,0.154	-0.035
0.776,0.842,0.806,0.754	0.967,0.894,0.763,0.698	-0.036
0.0,0.13,0.103,0.0	0.0,0.07,0.0,0.111	0.013
0.833,0.827,0.443,0.544	1.0,1.0,0.901,1.0	-0.314
0.622,0.37,0.377,0.622	0.414,1.0,0.89,0.744	-0.264
0.073,0.063,0.06,0.075	0.063,0.078,0.098,0.073	-0.01
0.508,0.329,0.469,0.618	0.24,1.0,0.756,0.689	-0.19
0.058,0.071,0.084,0.08	0.049,0.085,0.06,0.068	0.008
0.063,0.102,0.096,0.076	0.083,0.064,0.06,0.065	0.016
0.926,0.968,0.97,0.894	1.0,1.0,1.0,0.932	-0.043
0.024,0.013,0.013,0.01	0.0,0.012,0.041,0.0	0.002
0.097,0.121,0.0,0.068	0.128,0.076,0.175,0.108	-0.05
0.907,0.981,0.871,0.946	0.866,0.929,0.972,0.932	0.002
0.04,0.049,0.0,0.0	0.022,0.058,0.032,0.0	-0.006
0.175,0.138,0.089,0.106	0.125,0.081,0.097,0.088	0.029
NA,NA,0.0,0.0	NA,0.485,NA,0.0	-0.242
1.0,1.0,1.0,1.0	0.79,0.894,1.0,0.738	0.144
1.0,1.0,1.0,1.0	0.688,0.688,1.0,0.398	0.306
1.0,1.0,1.0,0.884	1.0,0.927,1.0,1.0	-0.011
0.327,1.0,0.594,1.0	0.493,1.0,0.493,1.0	-0.016
0.956,0.942,0.982,0.971	0.965,0.976,0.942,0.98	-0.003
1.0,1.0,1.0,1.0	1.0,0.936,0.842,1.0	0.055
0.294,0.188,0.13,0.028	0.104,0.0,0.161,0.064	0.078
0.455,0.183,0.536,0.035	0.339,0.0,1.0,1.0	-0.283
0.03,0.059,0.012,0.011	0.073,0.049,0.035,0.035	-0.02
0.239,0.191,0.32,0.258	0.386,0.32,0.303,0.127	-0.032
0.32,0.557,0.136,0.485	0.79,0.485,0.485,0.386	-0.162
0.437,0.386,0.119,0.149	0.226,0.426,0.381,0.259	-0.05
0.32,0.183,0.386,0.35	0.485,0.407,0.654,0.371	-0.169
0.982,0.986,0.956,0.963	0.899,0.96,0.964,0.963	0.025
0.268,0.229,0.193,0.152	0.137,0.237,0.242,0.14	0.021
0.012,0.01,0.011,0.01	0.006,0.017,0.014,0.012	-0.001
1.0,1.0,1.0,1.0	1.0,1.0,0.126,0.723	0.288
0.0,0.0,0.0,0.023	0.0,0.0,0.0,0.0	0.006
0.021,0.081,0.029,0.034	0.036,0.029,0.014,0.063	0.006
0.0,0.052,0.419,0.0	0.0,0.474,0.419,0.265	-0.172
0.104,0.091,0.117,0.028	0.076,0.124,0.162,0.17	-0.048
0.0,0.0,0.021,0.0	0.0,0.0,0.0,0.0	0.005
1.0,1.0,0.0,1.0	1.0,NA,1.0,1.0	-0.25
1.0,1.0,0.491,1.0	1.0,1.0,0.781,1.0	-0.073
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.787	0.053
0.011,0.008,0.01,0.014	0.007,0.006,0.01,0.007	0.003
0.012,0.0,0.01,0.021	0.018,0.0,0.009,0.01	0.001
0.076,0.066,0.162,0.106	0.082,0.21,0.109,0.067	-0.014
0.174,0.201,0.21,0.244	0.093,0.153,0.135,0.105	0.086
0.721,0.812,1.0,0.873	NA,1.0,1.0,1.0	-0.149
0.143,0.27,0.162,0.24	0.191,0.236,0.199,0.122	0.017
0.136,0.077,0.063,0.124	0.13,0.077,0.045,0.088	0.015
0.0,0.26,0.413,0.0	0.19,NA,0.26,0.0	0.018
0.032,0.029,0.024,0.019	0.008,0.012,0.034,0.009	0.01
0.05,0.04,0.028,0.03	0.018,0.015,0.048,0.025	0.01
0.471,0.18,0.422,0.305	0.047,0.324,0.238,0.215	0.138
1.0,0.0,0.0,1.0	NA,0.453,NA,NA	0.047
0.244,0.575,0.693,0.376	0.345,0.083,0.351,0.601	0.127
0.898,0.772,0.87,0.914	1.0,0.911,0.969,0.913	-0.085
0.507,1.0,0.141,0.292	0.121,0.452,0.0,0.452	0.229
0.608,0.46,0.477,0.519	0.495,0.326,0.33,0.351	0.141
0.222,0.207,0.184,0.107	0.209,0.064,0.171,0.176	0.025
NA,NA,NA,1.0	0.0,NA,0.279,NA	0.861
0.006,0.005,0.003,0.002	0.002,0.002,0.006,0.001	0.001
0.989,1.0,0.994,0.994	0.99,0.981,0.988,0.981	0.009
0.991,0.991,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
0.642,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.09
0.611,0.344,0.208,1.0	0.496,0.78,0.44,1.0	-0.138
0.433,0.0,0.0,1.0	0.276,0.604,0.433,1.0	-0.22
0.992,0.989,1.0,1.0	1.0,1.0,0.992,1.0	-0.003
0.016,0.029,0.015,0.012	0.045,0.028,0.029,0.047	-0.019
0.314,0.731,0.586,1.0	1.0,0.796,0.486,0.452	-0.026
1.0,0.715,0.577,1.0	1.0,0.617,1.0,0.731	-0.014
1.0,0.698,0.567,1.0	1.0,0.578,1.0,0.714	-0.007
1.0,1.0,1.0,1.0	1.0,0.728,1.0,1.0	0.068
0.632,1.0,1.0,0.827	1.0,1.0,0.77,1.0	-0.078
0.901,0.928,0.925,0.898	0.906,0.865,0.883,0.833	0.041
0.055,0.073,0.079,0.11	0.095,0.103,0.117,0.072	-0.018
0.019,0.031,0.024,0.045	0.037,0.029,0.054,0.029	-0.007
0.934,0.947,0.879,0.845	0.855,0.892,0.973,0.889	-0.001
1.0,1.0,1.0,1.0	1.0,0.828,1.0,0.627	0.136
0.967,1.0,1.0,1.0	1.0,1.0,0.982,1.0	-0.004
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.871	0.032
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.845	0.039
0.942,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.014
0.346,1.0,0.209,0.442	0.0,0.704,0.346,0.137	0.203
1.0,0.613,NA,1.0	0.0,0.704,0.613,0.165	0.5
0.613,0.613,NA,1.0	NA,1.0,0.442,1.0	-0.072
0.613,0.543,NA,1.0	0.0,1.0,1.0,0.442	0.108
0.537,0.0,0.0,0.0	0.0,0.0,0.205,0.279	0.013
NA,NA,0.0,0.42	0.685,1.0,1.0,0.685	-0.633
1.0,1.0,0.352,0.717	0.86,NA,1.0,0.744	-0.101
1.0,1.0,1.0,1.0	1.0,0.0,1.0,0.596	0.351
1.0,1.0,0.858,0.963	0.953,1.0,0.944,0.956	-0.008
0.877,0.973,0.931,0.926	1.0,0.984,0.871,0.886	-0.008
0.649,0.584,0.574,0.598	0.794,0.725,0.688,0.723	-0.131
0.03,0.0,0.0,0.0	0.023,0.0,0.0,0.0	0.002
1.0,1.0,0.915,1.0	1.0,1.0,1.0,1.0	-0.021
NA,1.0,0.588,NA	1.0,NA,NA,0.0	0.294
0.921,0.914,0.944,0.926	0.925,0.947,0.924,0.927	-0.004
0.572,0.497,0.595,0.583	0.495,0.542,0.571,0.427	0.053
0.072,0.072,0.054,0.068	0.052,0.048,0.074,0.031	0.015
0.221,1.0,1.0,1.0	NA,0.459,NA,NA	0.346
0.934,0.92,0.941,0.963	0.941,0.917,0.91,0.945	0.011
0.964,0.971,0.993,0.976	0.964,0.911,0.951,0.938	0.035
0.83,0.877,0.961,0.876	0.809,0.631,0.82,0.803	0.12
1.0,1.0,NA,1.0	0.0,NA,NA,1.0	0.5
0.088,0.123,0.035,0.06	0.067,0.053,0.088,0.075	0.006
0.087,0.115,0.035,0.055	0.071,0.054,0.089,0.074	0.001
0.174,0.059,0.166,0.066	0.198,0.163,0.083,0.24	-0.055
0.068,0.054,0.056,0.037	0.069,0.052,0.066,0.092	-0.016
0.641,0.576,0.651,0.49	0.655,1.0,0.694,0.591	-0.146
0.278,0.309,0.263,0.385	0.464,0.382,0.516,0.297	-0.106
0.173,0.233,0.176,0.415	0.367,0.169,0.448,0.191	-0.044
0.542,1.0,0.165,0.33	0.069,0.372,1.0,0.228	0.092
0.111,0.214,0.216,0.12	0.126,0.126,0.123,0.217	0.017
NA,1.0,NA,1.0	NA,0.0,1.0,NA	0.5
0.132,0.067,0.064,0.117	0.202,0.129,0.069,0.1	-0.03
0.951,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.012
1.0,1.0,1.0,0.946	1.0,1.0,1.0,0.933	0.003
0.602,0.593,0.573,0.615	0.716,0.573,1.0,1.0	-0.226
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.913	0.022
1.0,0.456,0.602,0.528	1.0,1.0,1.0,1.0	-0.354
1.0,1.0,0.905,0.942	1.0,1.0,1.0,1.0	-0.038
0.836,0.838,0.816,0.868	0.792,0.816,0.756,0.805	0.047
0.809,0.836,0.754,0.78	0.731,0.815,0.817,0.801	0.004
0.719,0.176,0.146,0.108	0.405,0.362,0.299,0.405	-0.081
0.532,0.63,0.561,0.221	0.46,0.63,0.299,0.773	-0.054
0.894,0.967,0.922,0.895	0.791,0.733,0.897,0.88	0.094
0.703,0.627,0.785,0.729	0.532,0.599,0.571,0.738	0.101
1.0,1.0,1.0,1.0	1.0,0.977,1.0,1.0	0.006
0.014,0.055,0.025,0.026	0.0,0.014,0.0,0.009	0.024
1.0,1.0,1.0,1.0	1.0,1.0,0.744,0.744	0.128
1.0,NA,0.397,1.0	0.248,0.0,0.0,1.0	0.487
1.0,NA,NA,0.0	NA,1.0,1.0,NA	-0.5
1.0,0.947,0.971,0.972	0.949,0.926,0.931,1.0	0.021
0.071,0.09,0.099,0.123	0.057,0.131,0.168,0.079	-0.013
0.886,0.959,0.773,0.76	0.94,0.907,1.0,0.764	-0.058
0.0,0.0,0.049,0.0	0.0,0.0,0.0,0.0	0.012
1.0,0.74,0.416,0.0	1.0,0.74,0.588,0.322	-0.123
0.838,0.491,0.734,0.683	0.717,0.656,0.607,0.704	0.015
1.0,0.655,0.838,0.886	0.896,1.0,0.896,0.858	-0.068
0.059,0.015,0.109,0.07	0.02,0.036,0.062,0.029	0.027
0.0,0.034,0.0,0.093	0.053,0.061,0.13,0.113	-0.057
0.271,1.0,0.047,0.0	0.713,0.498,0.498,0.23	-0.155
0.665,0.09,1.0,0.0	1.0,0.598,0.398,0.598	-0.21
0.72,0.833,0.615,0.868	0.844,0.771,0.791,0.74	-0.027
0.966,0.9,0.896,0.967	0.946,1.0,0.825,0.888	0.018
0.035,0.031,0.017,0.016	0.018,0.025,0.028,0.013	0.004
0.0,NA,0.0,0.0	0.116,0.0,0.0,0.0	-0.029
0.015,0.02,0.035,0.019	0.002,0.024,0.023,0.017	0.006
1.0,1.0,0.82,0.478	1.0,1.0,NA,1.0	-0.175
0.11,0.248,0.225,0.165	0.257,0.193,0.086,0.167	0.011
0.081,0.19,0.164,0.174	0.211,0.161,0.091,0.109	0.009
0.193,0.228,0.215,0.239	0.19,0.263,0.207,0.195	0.005
1.0,0.854,1.0,1.0	1.0,0.781,1.0,1.0	0.018
0.904,0.882,0.779,0.894	0.892,0.841,0.846,0.903	-0.006
0.955,0.975,0.917,0.933	0.885,0.952,0.914,0.984	0.011
0.902,0.942,0.86,0.868	0.772,0.899,0.811,0.96	0.032
0.994,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.002
0.993,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.002
0.102,0.137,0.102,0.149	0.094,0.13,0.149,0.164	-0.012
0.119,0.0,0.0,0.064	0.194,0.164,0.056,0.181	-0.103
0.928,0.854,0.861,0.848	0.803,0.805,0.817,0.945	0.03
0.488,0.498,0.518,0.635	0.564,0.736,0.453,0.598	-0.053
1.0,1.0,1.0,0.713	1.0,1.0,1.0,1.0	-0.072
0.0,0.112,0.112,0.0	0.034,0.09,0.062,0.029	0.002
1.0,0.142,1.0,1.0	1.0,1.0,1.0,NA	-0.215
0.935,0.965,0.875,0.76	0.933,0.891,1.0,1.0	-0.072
1.0,1.0,1.0,0.867	1.0,1.0,1.0,1.0	-0.033
0.983,0.904,0.938,0.972	0.862,1.0,0.926,0.865	0.036
0.018,0.012,0.012,0.004	0.017,0.03,0.039,0.027	-0.017
0.156,0.0,0.0,0.0	0.228,0.095,0.291,0.0	-0.114
0.714,0.714,0.599,0.799	0.666,0.416,0.411,1.0	0.083
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.666	0.084
0.149,0.292,0.325,0.0	0.262,0.0,0.161,0.051	0.073
0.325,0.52,0.215,0.121	0.107,0.097,0.08,0.59	0.077
1.0,1.0,0.908,1.0	1.0,1.0,1.0,1.0	-0.023
0.712,0.565,0.935,0.755	1.0,0.95,0.871,0.782	-0.159
0.729,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.068
0.0,0.0,0.0,NA	0.485,NA,NA,0.485	-0.485
0.0,0.138,0.074,0.058	0.044,0.1,0.071,0.0	0.014
NA,NA,0.0,NA	0.0,0.0,1.0,NA	-0.333
0.951,1.0,0.981,0.971	0.91,0.88,0.932,0.983	0.049
0.95,0.978,0.979,0.898	1.0,0.935,0.938,0.98	-0.012
0.916,0.909,0.895,0.904	0.893,0.901,0.872,0.856	0.026
1.0,0.0,0.0,0.0	0.629,NA,0.145,0.0	-0.008
1.0,0.542,0.511,0.672	0.842,1.0,0.422,0.79	-0.082
1.0,1.0,1.0,1.0	0.731,1.0,0.788,1.0	0.12
1.0,1.0,1.0,1.0	0.949,0.985,0.984,1.0	0.02
0.49,0.471,0.467,0.326	0.532,0.362,0.56,0.373	-0.018
1.0,1.0,1.0,1.0	1.0,1.0,0.901,1.0	0.025
1.0,0.907,1.0,1.0	1.0,1.0,1.0,1.0	-0.023
0.823,0.839,0.783,0.814	0.855,0.928,0.817,0.758	-0.025
0.213,0.219,0.202,0.202	0.158,0.195,0.182,0.152	0.037
0.988,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.003
0.972,0.929,0.95,0.943	0.956,0.871,0.967,0.924	0.019
0.776,0.846,0.794,0.747	0.797,0.711,0.722,0.753	0.045
0.776,0.814,0.802,0.687	0.747,0.585,0.764,0.775	0.052
0.585,0.627,0.393,0.632	0.543,0.553,0.404,0.588	0.037
0.921,0.796,0.902,0.936	1.0,0.854,0.854,1.0	-0.038
0.095,0.234,0.122,0.206	0.087,0.065,0.038,0.132	0.084
0.607,0.531,0.45,0.621	0.522,0.522,0.341,0.711	0.028
0.393,0.369,0.355,0.335	0.311,0.304,0.377,0.329	0.033
0.881,0.856,0.823,0.901	0.812,0.978,0.964,0.943	-0.059
0.895,1.0,0.973,0.92	0.959,0.969,1.0,1.0	-0.035
1.0,1.0,0.98,1.0	1.0,1.0,0.952,1.0	0.007
0.967,0.969,0.973,1.0	0.836,1.0,0.913,0.92	0.06
0.897,1.0,0.974,1.0	0.962,0.974,0.865,1.0	0.017
1.0,1.0,1.0,1.0	1.0,0.969,0.968,1.0	0.016
NA,NA,0.0,1.0	NA,NA,0.0,NA	0.5
0.0,1.0,0.153,0.265	0.52,0.0,0.0,1.0	-0.025
0.0,0.305,0.305,1.0	0.18,0.0,0.0,0.397	0.258
0.188,0.0,0.676,1.0	0.148,0.122,0.41,0.0	0.296
NA,1.0,1.0,1.0	NA,NA,0.0,1.0	0.5
1.0,1.0,1.0,1.0	1.0,0.382,1.0,1.0	0.154
0.158,0.376,0.314,0.294	0.207,0.218,0.369,0.153	0.049
0.398,0.457,0.411,0.509	0.601,0.404,0.503,0.223	0.011
0.076,0.108,0.093,0.094	0.12,0.121,0.144,0.15	-0.041
0.683,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.079
0.12,0.079,0.027,0.075	0.129,0.082,0.132,0.214	-0.064
0.054,0.0,0.044,0.02	0.0,0.035,0.033,0.0	0.013
0.877,0.792,0.848,0.822	0.841,0.892,0.875,0.938	-0.052
1.0,0.147,NA,1.0	0.147,1.0,1.0,NA	0.0
0.901,1.0,0.885,0.965	0.747,0.932,0.864,0.891	0.079
1.0,1.0,0.932,0.967	1.0,1.0,0.909,0.752	0.06
0.932,0.985,0.973,0.906	0.965,0.812,0.864,0.958	0.049
0.894,0.961,0.928,0.773	0.938,0.807,0.773,0.947	0.023
0.384,0.272,0.279,0.294	0.344,0.51,0.335,0.439	-0.1
1.0,1.0,1.0,1.0	1.0,1.0,0.844,1.0	0.039
0.105,0.161,0.158,0.0	0.095,0.212,0.024,0.124	-0.008
1.0,1.0,0.855,1.0	1.0,0.879,1.0,1.0	-0.006
0.179,0.242,0.182,0.225	0.242,0.232,0.173,0.36	-0.045
0.09,0.129,0.247,0.169	0.066,0.175,0.083,0.178	0.033
NA,0.796,0.493,NA	NA,1.0,0.745,NA	-0.228
0.655,1.0,1.0,1.0	0.655,0.275,1.0,1.0	0.181
0.123,0.024,0.104,0.055	0.182,0.096,0.099,0.042	-0.028
0.939,0.936,0.895,0.965	0.922,0.981,0.926,0.869	0.009
0.159,0.0,0.0,0.039	0.105,0.0,0.0,0.485	-0.098
0.191,0.095,0.239,0.127	0.159,0.086,0.212,0.127	0.017
0.184,0.329,0.306,0.595	0.544,0.478,0.423,0.222	-0.063
0.0,0.0,0.0,0.0	NA,0.467,0.0,0.0	-0.156
1.0,0.0,1.0,0.864	1.0,0.901,1.0,1.0	-0.259
0.963,0.897,0.931,0.871	0.862,0.874,0.89,0.896	0.035
0.012,0.008,0.022,0.012	0.0,0.04,0.0,0.013	0.0
0.992,0.979,0.981,0.987	0.983,0.984,0.981,0.984	0.002
0.45,NA,NA,NA	NA,NA,0.0,NA	0.45
0.046,0.06,0.121,0.1	0.043,0.114,0.057,0.036	0.019
0.539,0.163,0.539,0.349	0.438,0.558,0.483,0.163	-0.013
0.0,NA,1.0,0.401	0.667,0.401,NA,1.0	-0.222
1.0,1.0,0.92,0.964	1.0,1.0,0.962,0.964	-0.01
0.674,0.912,0.866,0.76	0.924,0.783,0.928,0.741	-0.041
0.786,0.773,0.779,0.793	0.814,0.712,0.741,0.739	0.031
0.197,0.346,0.256,0.223	0.135,0.139,0.087,0.365	0.074
0.109,0.009,0.047,0.038	0.111,0.059,0.137,0.012	-0.029
0.107,0.023,0.044,0.084	0.132,0.08,0.148,0.032	-0.034
0.545,1.0,0.516,1.0	1.0,0.571,0.727,0.68	0.021
0.016,0.019,0.013,0.025	0.015,0.014,0.011,0.026	0.002
0.0,0.0,0.029,0.092	0.021,0.03,0.025,0.049	-0.001
1.0,1.0,0.973,1.0	1.0,1.0,1.0,1.0	-0.007
0.156,0.096,0.072,0.064	0.141,0.067,0.146,0.067	-0.008
0.044,0.081,0.127,0.046	0.051,0.032,0.163,0.0	0.013
0.754,0.686,1.0,1.0	0.706,1.0,0.814,0.84	0.02
1.0,NA,0.327,0.0	0.0,0.0,0.0,NA	0.442
0.018,0.048,0.033,0.026	0.038,0.011,0.033,0.005	0.009
0.383,0.061,0.14,0.351	0.245,0.0,0.448,0.0	0.06
0.04,0.067,0.0,0.048	0.043,0.023,0.099,0.037	-0.012
NA,1.0,1.0,NA	1.0,0.0,NA,NA	0.5
NA,1.0,1.0,1.0	1.0,0.446,NA,NA	0.277
1.0,1.0,0.898,1.0	1.0,0.89,0.676,1.0	0.083
1.0,1.0,1.0,1.0	0.773,1.0,0.845,1.0	0.095
1.0,1.0,1.0,1.0	0.76,1.0,0.85,1.0	0.098
0.026,0.021,0.085,0.047	0.022,0.095,0.035,0.095	-0.017
1.0,1.0,1.0,0.755	1.0,1.0,NA,0.436	0.127
0.964,1.0,1.0,1.0	0.884,0.95,0.972,1.0	0.039
0.34,0.256,0.249,0.183	0.275,0.216,0.164,0.197	0.044
0.134,0.239,0.256,0.139	0.351,0.389,0.154,0.031	-0.039
1.0,1.0,1.0,0.306	1.0,0.0,1.0,0.0	0.327
NA,1.0,1.0,1.0	0.815,1.0,0.469,0.0	0.429
0.783,0.778,0.767,0.812	0.757,0.784,0.708,0.756	0.034
0.762,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.059
0.625,0.312,0.314,0.172	0.065,0.042,0.454,0.172	0.172
0.339,0.393,0.33,0.431	0.43,0.442,0.525,0.401	-0.076
0.338,0.4,0.34,0.441	0.443,0.465,0.528,0.414	-0.083
1.0,1.0,1.0,1.0	1.0,0.938,0.954,0.934	0.043
1.0,0.513,NA,1.0	NA,1.0,1.0,1.0	-0.162
1.0,0.986,0.931,0.989	0.941,1.0,0.972,0.937	0.014
0.0,0.127,0.179,0.421	0.062,0.094,0.068,0.032	0.118
0.933,0.946,0.833,0.94	0.85,0.954,0.855,0.861	0.033
0.976,1.0,1.0,0.948	0.985,0.956,0.984,0.965	0.009
1.0,1.0,1.0,0.937	0.992,0.983,0.992,0.986	-0.004
0.921,0.873,0.732,0.918	0.82,0.786,0.86,0.809	0.042
0.055,0.343,0.258,0.122	0.188,0.0,0.141,0.112	0.084
1.0,0.674,0.805,0.623	1.0,1.0,1.0,1.0	-0.224
0.683,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.079
1.0,NA,1.0,NA	0.0,1.0,1.0,1.0	0.25
1.0,NA,1.0,0.0	0.0,1.0,0.16,1.0	0.127
NA,NA,NA,0.0	0.694,1.0,0.0,NA	-0.565
0.917,1.0,0.649,1.0	1.0,1.0,0.607,1.0	-0.01
0.077,0.197,0.228,0.069	0.168,0.042,0.129,0.095	0.034
1.0,1.0,0.516,0.538	1.0,0.307,0.666,1.0	0.02
1.0,0.675,1.0,0.581	1.0,0.735,1.0,0.0	0.13
0.011,0.009,0.011,0.011	0.011,0.012,0.013,0.008	-0.001
NA,NA,1.0,1.0	NA,NA,NA,0.0	1.0
NA,1.0,NA,NA	NA,0.0,NA,1.0	0.5
0.042,0.012,0.031,0.009	0.017,0.011,0.01,0.008	0.012
0.035,0.006,0.017,0.004	0.008,0.007,0.003,0.011	0.008
