IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
21,20,22,17	4,5,4,6	28,25,20,17	5,0,3,4	439	149
22,21,24,21	17,14,20,10	32,29,25,17	11,14,7,12	500	149
5,6,6,10	17,14,20,10	9,4,8,4	11,14,7,12	210	149
4,6,2,5	1,0,3,3	1,2,4,3	4,1,0,3	504	149
5,12,10,6	31,34,28,34	6,6,6,14	32,32,33,39	193	149
0,1,0,3	0,0,0,0	0,0,1,0	0,1,0,0	154	149
19,9,11,14	20,20,26,17	22,12,13,18	14,13,28,26	927	149
33,33,39,36	1,0,0,0	26,27,8,24	0,0,0,0	256	149
36,37,40,30	0,0,0,1	25,25,6,24	0,0,0,1	256	149
9,26,8,19	1,3,1,2	15,8,8,11	1,1,0,0	887	149
37,34,36,26	0,0,0,0	25,21,10,18	0,0,0,1	256	149
8,25,9,20	0,5,1,3	16,9,10,10	0,0,0,0	887	149
65,55,49,56	0,0,3,2	35,41,12,27	0,0,0,0	256	149
180,195,152,147	30,32,29,19	99,84,88,107	22,16,24,22	176	149
330,372,312,291	60,56,78,63	364,333,379,410	103,58,65,78	194	149
3,3,1,1	1,12,5,7	4,4,1,4	5,6,2,5	175	149
4,4,3,2	3,2,2,6	7,8,3,4	7,4,6,1	175	149
37,32,26,28	4,1,2,3	29,15,38,32	7,5,4,4	163	149
19,27,22,27	4,8,3,5	16,15,16,17	7,5,6,3	299	149
87,72,80,63	0,0,0,0	57,51,89,60	0,1,0,0	179	149
2,6,3,3	79,57,64,61	0,2,0,1	55,76,56,58	272	149
7,8,12,9	0,0,0,0	5,8,5,5	0,0,1,1	257	149
3,0,8,1	0,0,4,0	3,0,0,2	3,2,4,0	452	149
6,0,0,0	0,0,0,1	0,1,1,0	0,0,0,0	199	149
43,37,35,36	0,2,1,1	39,39,42,37	2,3,3,0	155	149
12,19,14,22	147,182,120,148	7,16,22,11	109,100,103,121	158	149
8,24,7,13	1,1,2,4	16,10,18,10	1,1,0,3	153	149
0,0,1,0	8,9,14,5	0,0,0,0	13,6,7,7	206	149
4,8,2,0	0,2,2,2	1,4,4,2	0,1,2,3	209	149
77,115,82,96	1,8,2,3	151,85,92,106	4,3,4,3	2218	149
8,11,12,9	0,5,2,1	10,9,10,7	1,0,1,1	173	149
10,2,17,9	70,59,61,52	2,7,7,4	43,81,46,59	341	149
0,1,0,2	32,28,20,19	2,1,4,3	35,15,26,23	153	149
3,1,1,0	4,0,10,3	5,4,4,3	1,2,2,5	300	149
4,1,2,0	1,5,0,3	5,3,4,3	0,1,3,1	300	149
90,112,56,74	25,16,25,8	99,85,101,64	13,18,19,16	209	149
68,108,83,70	1,5,4,1	85,61,68,76	2,0,6,4	358	149
14,13,8,7	214,224,260,233	11,13,16,7	339,284,312,284	270	149
0,0,0,0	6,0,2,1	1,0,0,0	4,1,6,2	283	149
6,9,16,9	153,174,175,187	1,12,11,7	185,197,187,162	373	149
2,3,5,1	0,0,1,1	3,1,0,3	0,0,0,0	163	149
6,9,11,6	32,18,25,20	11,4,4,7	21,11,28,23	226	149
4,6,7,6	32,18,25,20	8,3,4,4	21,11,28,23	212	149
118,113,133,137	300,233,296,265	130,154,152,129	337,263,355,324	245	149
42,62,54,72	0,10,0,0	58,34,28,45	0,9,0,0	158	149
84,101,71,85	8,12,18,9	93,83,86,104	10,14,14,10	167	149
125,141,105,132	5,3,8,8	137,116,113,145	15,5,9,2	176	149
49,52,52,56	5,3,8,8	54,47,41,51	15,5,9,2	158	149
261,255,246,257	1,0,0,0	254,197,234,235	0,0,0,0	222	149
217,206,202,209	1,0,0,0	215,155,202,186	0,0,0,0	213	149
16,22,17,26	100,99,107,106	18,19,28,38	123,91,114,138	209	149
2,0,0,1	13,21,16,13	3,2,1,4	11,9,15,16	169	149
115,87,129,83	3,5,7,5	121,98,106,101	10,8,8,2	442	149
23,14,26,14	12,7,12,4	26,28,15,18	10,5,9,6	300	149
7,3,11,5	0,0,0,1	16,8,3,1	0,0,0,0	300	149
0,2,4,0	26,14,28,17	1,3,2,1	25,27,27,30	168	149
4,1,6,3	0,1,0,0	8,1,4,0	0,0,0,0	897	149
67,63,65,44	2,1,4,6	32,38,30,46	1,2,0,0	345	149
70,61,66,48	0,0,0,1	41,39,33,44	0,0,0,0	1093	149
134,109,105,81	1,5,3,1	58,70,58,74	4,0,2,5	345	149
7,4,5,2	100,86,110,117	8,9,15,10	118,75,94,92	581	149
2,0,0,0	8,11,16,11	4,1,5,0	10,7,9,5	202	149
10,25,6,8	2,5,2,1	4,10,7,16	1,7,5,0	299	149
5,11,2,2	0,0,0,0	3,6,2,8	0,0,0,2	299	149
2,3,8,0	11,7,16,7	7,0,2,1	19,8,10,18	155	149
6,9,2,2	12,8,7,14	1,1,1,3	8,9,11,2	155	149
11,21,29,30	0,0,1,0	33,17,20,7	0,0,0,0	440	149
11,13,16,24	4,9,1,7	15,21,15,20	0,1,2,5	166	149
3,4,1,4	1,0,0,0	2,4,1,4	0,0,0,0	166	149
0,0,0,0	3,1,1,0	1,0,0,1	1,0,0,1	158	149
0,3,2,2	21,18,24,31	1,3,2,0	21,26,25,15	155	149
0,0,0,0	0,0,1,0	0,0,2,0	2,2,0,0	348	149
54,74,72,47	2,0,1,1	98,51,57,81	7,5,3,1	207	149
47,56,58,33	2,1,1,3	89,54,57,60	0,3,3,1	186	149
483,470,519,388	31,33,43,29	618,663,699,583	52,51,72,69	212	149
5,0,0,0	0,6,4,3	2,0,1,0	1,0,5,1	176	149
71,68,40,59	0,6,4,3	51,37,35,36	1,0,5,1	1428	149
66,68,40,59	0,0,0,0	51,37,35,36	2,0,1,0	1401	149
115,134,116,107	0,0,0,0	84,74,138,123	4,1,2,0	168	149
42,40,29,32	33,34,25,50	30,24,32,22	20,32,19,28	197	149
17,14,4,8	0,0,0,0	4,5,12,5	0,0,1,0	197	149
60,56,51,55	0,2,0,0	43,36,57,52	0,0,0,0	429	149
72,81,93,79	6,6,10,7	76,67,69,73	5,2,6,9	385	149
213,249,168,177	253,286,213,225	152,184,180,151	260,245,260,271	463	149
92,129,97,103	1,0,0,0	68,86,100,66	0,0,0,0	168	149
182,168,147,169	4,10,6,8	140,122,115,157	5,14,3,10	192	149
128,125,159,143	26,16,29,34	140,84,107,113	25,24,29,26	212	149
147,168,155,131	10,9,9,14	138,96,110,161	11,16,8,11	634	149
41,57,22,25	12,14,14,6	46,48,41,38	16,16,25,11	361	149
24,12,19,15	2,3,2,1	27,6,6,15	0,1,1,0	153	149
5,20,10,20	29,40,44,47	7,6,2,9	45,53,31,36	244	149
17,18,17,18	9,13,17,9	8,12,12,24	6,9,19,8	182	149
28,31,30,31	31,38,39,44	17,25,22,24	27,41,26,35	208	149
87,93,100,71	6,8,11,4	76,86,106,98	9,1,2,3	292	149
50,58,70,45	3,0,1,2	46,62,60,67	1,1,0,0	292	149
58,64,66,52	0,0,1,0	67,57,54,68	0,0,2,0	205	149
57,62,71,53	1,1,1,0	50,63,62,68	5,0,3,3	292	149
51,68,73,47	3,0,1,0	49,72,63,68	1,1,5,0	292	149
50,58,70,45	0,0,0,0	44,62,60,67	0,1,1,0	292	149
0,0,0,1	0,0,1,0	0,0,0,0	0,0,1,0	165	149
0,2,1,2	1,0,3,3	2,0,0,3	1,1,1,0	275	149
0,2,1,2	3,2,1,0	2,0,0,3	4,5,1,2	340	149
1,0,3,3	3,2,1,0	1,1,1,0	4,5,1,2	214	149
0,5,6,5	0,0,0,0	0,0,0,7	0,0,1,0	1993	149
15,20,15,22	0,0,0,0	36,18,38,15	0,1,0,0	4340	149
5,13,8,9	26,21,17,21	11,6,3,5	41,21,5,27	153	149
86,103,64,103	17,16,12,13	127,83,93,68	11,16,12,31	1141	149
20,37,31,31	201,251,250,245	35,32,43,47	212,191,211,219	181	149
13,20,17,2	2,0,0,0	8,17,15,17	0,0,0,0	449	149
13,9,3,8	89,98,100,92	19,7,20,28	119,73,122,96	160	149
3,0,2,1	41,42,34,38	0,2,2,0	32,43,45,40	192	149
81,76,95,79	4,7,6,6	60,47,60,86	4,2,3,2	424	149
4,2,0,2	0,1,0,0	2,3,1,0	1,0,0,0	1733	149
10,15,17,30	1,0,2,1	13,15,7,18	4,1,1,2	164	149
19,21,15,32	0,0,1,1	8,21,11,10	0,0,1,3	164	149
30,70,40,53	2,1,1,5	30,19,28,25	1,4,4,1	164	149
262,379,199,264	2,1,1,5	235,260,211,279	1,4,4,1	2311	149
259,374,191,250	27,65,32,39	234,257,210,277	29,16,27,23	2296	149
78,75,94,105	0,0,0,0	53,47,44,66	0,0,2,0	606	149
2,5,7,0	15,23,33,20	5,7,1,4	42,23,36,25	169	149
56,64,47,57	0,0,1,0	81,58,59,101	0,1,0,0	1190	149
62,71,67,67	32,25,34,26	85,67,65,110	30,25,35,22	1322	149
6,7,21,10	32,25,34,26	4,10,6,9	30,25,35,22	281	149
0,4,1,0	0,1,1,0	0,2,3,0	0,0,1,0	153	149
5,8,4,3	1,0,0,0	5,1,7,12	1,1,0,0	392	149
5,2,7,4	26,59,44,50	11,6,5,2	36,41,33,33	205	149
83,63,46,59	5,4,5,2	51,56,54,57	4,1,4,8	160	149
1,0,0,1	5,14,16,23	1,0,0,2	8,9,3,2	158	149
2,1,4,2	8,9,12,13	3,1,2,2	15,10,7,13	158	149
4,6,15,18	13,9,25,9	13,10,7,7	8,8,7,18	203	149
0,0,0,0	3,3,3,1	0,3,0,0	0,3,4,4	170	149
2,0,8,7	0,2,0,1	12,10,6,5	0,1,0,0	164	149
110,110,113,85	3,9,6,9	61,68,68,60	7,7,6,5	208	149
1,1,2,1	67,99,76,68	0,3,0,1	74,60,68,66	178	149
1149,1272,1418,1292	8,24,24,15	1511,1214,1530,1468	23,17,26,21	168	149
1,0,0,0	1,0,0,0	0,0,0,0	0,0,1,0	182	149
1,2,5,5	12,18,21,26	2,4,2,2	26,18,19,31	258	149
12,9,6,11	2,9,1,4	8,13,24,7	2,2,5,7	766	149
0,0,1,1	2,0,0,1	3,1,0,1	1,1,0,0	223	149
39,38,30,35	0,0,2,1	28,57,33,35	0,0,1,1	194	149
52,65,54,53	12,3,4,8	51,53,54,30	2,7,2,5	312	149
67,66,87,78	17,18,23,19	75,53,83,79	16,20,27,26	160	149
8,8,8,4	28,13,20,12	2,6,1,8	11,32,9,12	173	149
12,1,3,3	49,58,30,38	4,3,7,1	16,24,22,42	299	149
17,4,4,10	49,58,30,38	7,6,11,4	16,24,22,42	430	149
9,3,2,7	4,0,1,0	3,5,5,4	0,2,1,1	280	149
20,28,19,29	53,62,61,48	21,13,17,27	59,39,66,43	3464	149
0,0,1,2	31,33,30,18	1,1,1,2	42,29,35,35	164	149
530,537,666,623	0,0,1,0	468,443,478,459	0,0,0,0	2806	149
70,64,34,31	25,40,29,30	89,47,62,49	36,43,24,45	2250	149
1,2,3,1	21,22,20,20	2,1,6,0	36,29,30,30	153	149
14,20,16,17	1,2,0,0	22,27,20,24	2,0,1,1	682	149
2,0,1,0	0,0,2,2	0,0,0,0	3,2,4,0	153	149
4,9,6,4	183,154,152,127	9,2,6,1	198,153,151,162	173	149
7,1,1,5	11,15,6,9	1,0,5,0	3,12,6,13	153	149
3,5,0,5	25,24,26,34	3,1,6,2	23,15,19,18	430	149
0,1,2,0	0,0,0,0	1,0,0,0	0,1,0,0	200	149
0,3,2,1	0,0,0,0	2,1,0,0	0,1,0,0	185	149
54,70,74,64	0,0,1,0	65,68,35,93	0,1,2,0	1250	149
262,302,263,257	0,0,0,0	267,236,214,288	2,0,1,0	5847	149
208,232,190,193	0,0,0,0	202,169,181,195	2,0,1,0	4746	149
3,2,10,7	32,27,31,41	2,4,2,4	26,11,16,11	519	149
2,3,3,4	0,0,0,1	5,4,0,1	0,0,0,1	193	149
28,40,47,36	1,0,0,0	32,20,37,31	4,1,1,0	157	149
63,39,39,29	52,48,50,55	34,26,25,22	38,40,54,38	351	149
10,15,16,9	57,42,41,49	19,13,6,1	31,18,29,28	169	149
1,4,6,1	0,0,0,2	5,0,1,0	0,1,0,4	169	149
0,4,6,3	0,0,0,0	5,1,1,0	1,0,1,1	169	149
259,267,385,372	70,74,114,84	297,254,281,302	93,68,113,95	153	149
29,16,12,13	1,0,0,0	17,35,23,21	0,0,0,0	1348	149
10,6,11,3	5,11,20,12	1,1,5,3	12,19,5,12	179	149
307,295,271,298	38,29,35,25	285,212,174,232	24,17,10,22	2345	149
302,300,280,307	38,29,35,25	296,230,174,241	24,17,10,22	2315	149
69,59,79,63	0,0,0,0	63,66,90,61	0,1,1,1	647	149
6,12,0,2	0,1,0,0	0,2,4,10	0,0,0,0	1699	149
101,73,69,91	0,1,5,1	66,79,71,77	4,0,2,5	153	149
0,2,3,4	5,10,10,4	1,1,1,1	11,7,10,22	205	149
157,149,127,133	4,3,9,3	160,175,167,140	10,3,10,8	421	149
57,80,80,77	1,0,0,3	90,91,89,78	1,3,1,2	209	149
1003,1001,683,714	0,0,0,7	867,793,893,978	1,2,1,2	1029	149
28,25,43,27	2,3,13,2	33,31,52,41	6,7,7,8	180	149
1,6,4,2	12,8,8,10	5,0,4,2	15,20,17,11	214	149
5,5,5,6	0,2,1,3	8,9,2,6	0,0,0,0	180	149
4,6,3,2	1,0,0,0	5,7,1,6	0,0,0,0	277	149
3,0,2,0	0,0,0,0	0,1,2,6	3,0,0,0	733	149
3,0,2,0	0,0,0,1	0,3,2,6	1,0,2,0	781	149
0,0,0,0	0,0,0,1	3,2,0,0	1,0,2,0	197	149
12,6,4,7	1,0,2,0	5,1,5,4	0,0,3,0	161	149
2,7,8,4	16,19,18,36	7,1,4,3	23,15,18,19	224	149
1,5,8,7	0,0,5,4	1,2,6,4	0,3,2,0	224	149
5,3,3,4	0,1,0,2	4,4,2,0	0,1,0,2	215	149
5,4,7,6	322,312,453,358	7,8,9,5	425,448,476,446	215	149
0,0,2,1	0,0,0,0	0,0,0,0	0,0,0,1	271	149
0,1,0,0	0,0,0,0	0,0,0,2	0,4,0,0	369	149
8,2,7,2	119,108,146,141	4,3,3,2	154,171,187,161	227	149
7,1,4,1	119,108,146,141	2,2,1,3	154,171,187,161	242	149
2,0,0,0	3,1,3,1	0,0,0,1	2,1,2,0	164	149
21,29,30,27	1,3,2,5	30,36,26,34	2,3,5,3	417	149
34,55,60,52	17,14,15,17	66,66,47,58	16,8,5,16	632	149
15,29,32,30	17,14,15,17	39,33,26,27	16,8,5,16	364	149
2,1,1,0	4,9,5,2	1,0,1,2	10,9,3,7	211	149
219,169,207,216	21,8,31,17	235,160,175,237	22,6,21,13	327	149
299,229,280,286	8,11,3,3	292,218,237,310	5,5,5,3	418	149
101,68,104,87	8,11,3,3	79,64,83,86	5,5,5,3	240	149
86,77,116,83	15,13,8,15	72,74,82,89	19,13,15,24	152	149
100,85,121,93	36,48,37,42	72,84,88,93	46,59,36,39	161	149
29,21,13,25	36,48,37,42	19,23,21,28	46,59,36,39	158	149
137,185,155,148	29,31,22,17	162,139,132,121	28,14,12,29	278	149
9,5,4,3	10,21,9,16	6,4,11,6	8,7,6,10	379	149
5,4,5,6	65,96,75,53	4,4,1,3	50,49,38,78	172	149
0,0,2,0	2,0,0,0	0,0,0,0	0,1,0,0	212	149
20,21,24,26	0,0,1,0	46,33,44,25	0,0,0,0	2612	149
4,4,1,0	1,0,2,1	2,1,1,1	2,1,2,2	426	149
12,7,3,4	0,0,0,0	6,5,4,7	0,1,0,0	708	149
12,7,3,6	42,24,41,26	7,8,6,7	46,29,45,40	767	149
9,3,4,5	0,0,0,0	6,5,5,8	0,1,0,0	431	149
9,3,4,7	42,24,41,26	7,8,7,8	46,29,45,40	490	149
0,0,0,2	42,24,41,26	1,4,2,0	46,29,45,40	208	149
63,55,75,48	4,7,10,5	57,45,67,43	10,8,2,3	195	149
94,99,119,91	7,19,12,12	83,70,96,75	12,11,9,9	267	149
35,51,54,48	7,19,12,12	36,33,31,35	12,11,9,9	221	149
1,0,2,0	6,0,1,0	0,5,1,0	0,0,0,0	719	149
17,36,24,26	28,23,21,25	26,28,26,22	33,21,30,30	209	149
19,11,7,9	0,1,0,1	10,7,9,12	5,0,3,1	215	149
24,12,11,10	2,0,0,0	11,8,14,23	0,0,0,1	215	149
48,75,65,29	1,0,0,0	33,32,51,36	0,0,0,0	1223	149
9,3,3,11	0,1,2,0	9,10,4,14	1,0,1,3	161	149
498,533,650,639	22,21,31,27	655,613,761,685	27,20,32,24	153	149
3,4,4,5	4,15,12,16	7,4,6,3	10,5,11,10	153	149
1,0,0,0	0,0,0,0	0,0,3,0	0,1,0,0	153	149
15,35,39,31	0,0,0,0	31,38,42,61	1,0,1,0	781	149
4,13,0,4	5,0,1,4	6,3,4,7	1,1,1,0	999	149
8,7,3,5	1,1,1,1	5,4,3,3	6,2,2,2	242	149
43,63,66,42	0,1,0,3	51,33,83,59	3,2,3,4	161	149
2,0,0,0	0,1,0,1	1,0,1,1	0,1,0,1	217	149
19,10,16,8	3,17,0,4	12,8,17,16	10,1,3,3	909	149
29,19,16,20	3,8,4,5	7,6,3,21	3,4,0,2	204	149
41,35,71,33	0,0,3,3	37,26,43,22	1,1,1,3	304	149
66,54,100,57	0,0,3,3	57,38,70,38	1,1,1,3	318	149
25,20,32,27	0,1,3,3	23,12,27,17	3,0,0,1	163	149
41,37,68,30	5,0,2,2	34,26,45,21	5,1,4,0	304	149
62,46,100,37	5,0,2,2	50,38,50,33	5,1,4,0	318	149
21,12,32,7	0,3,0,0	16,12,7,12	0,0,2,0	163	149
121,106,137,103	0,0,1,0	112,153,126,105	0,1,0,0	197	149
192,125,207,184	0,2,0,0	210,208,195,210	0,0,0,0	635	149
193,125,207,186	2,0,1,1	210,212,197,210	3,2,0,0	635	149
266,184,274,244	5,2,7,4	260,290,250,267	4,1,2,7	635	149
1,0,0,1	23,34,36,47	3,0,1,0	42,30,22,48	384	149
2,0,0,0	0,3,1,1	1,2,0,0	0,0,2,0	187	149
1,2,3,0	2,5,3,1	0,2,2,1	0,1,1,0	203	149
16,37,28,11	1,2,0,0	22,18,30,7	0,5,1,2	625	149
16,37,28,11	1,2,5,1	22,18,30,7	1,0,0,1	696	149
1,2,0,0	1,2,5,1	0,5,1,2	1,0,0,1	220	149
0,0,1,0	0,0,0,0	0,0,0,0	1,0,0,0	192	149
102,81,123,94	0,3,2,1	68,70,58,58	2,0,0,0	204	149
113,108,133,87	10,4,2,5	122,64,107,83	3,3,7,7	158	149
22,38,27,39	13,9,15,17	65,43,48,58	15,17,16,15	1111	149
1,0,0,0	0,1,0,0	1,0,1,1	1,0,0,0	315	149
2,0,0,0	0,0,0,0	2,0,2,2	0,1,0,2	315	149
9,16,14,3	4,4,0,1	9,9,24,22	0,2,1,4	152	149
1,6,5,8	0,1,0,0	10,8,5,5	0,0,0,0	152	149
3,3,2,4	0,0,2,0	3,7,4,1	0,0,0,4	152	149
272,251,234,203	0,0,0,0	186,215,164,195	0,1,0,0	151	149
57,63,117,91	121,175,206,227	79,42,119,60	163,119,180,164	369	149
118,144,236,185	1103,1377,1396,1195	193,98,212,109	1217,1073,1222,1163	369	149
0,0,0,1	0,0,0,0	0,0,0,0	0,0,1,0	153	149
6,6,10,12	0,1,1,2	3,2,5,3	3,1,2,0	153	149
15,10,7,7	19,26,20,15	15,18,20,16	25,12,18,24	179	149
244,274,264,234	157,148,157,159	248,228,216,223	175,153,168,159	175	149
38,21,31,27	0,0,0,0	50,30,24,42	0,2,0,0	509	149
8,12,4,12	3,0,0,2	5,4,3,10	0,2,0,0	164	149
70,83,47,62	22,16,20,18	63,62,71,64	15,8,6,12	916	149
48,58,93,80	0,1,0,0	67,66,82,74	0,0,0,0	350	149
24,8,16,10	2,2,5,2	23,12,10,4	4,0,2,2	660	149
0,0,0,0	25,37,36,28	3,1,0,0	36,30,31,32	160	149
3,1,1,2	0,0,0,1	1,0,3,0	0,0,1,0	290	149
0,0,0,0	3,3,3,3	0,0,0,1	5,2,3,2	264	149
4,7,3,4	57,56,71,58	3,3,2,4	69,62,74,71	205	149
16,16,15,15	59,60,55,45	21,18,11,11	40,30,32,48	515	149
1,3,5,0	29,21,35,23	1,1,1,3	35,22,31,28	158	149
0,0,1,1	0,0,0,0	0,0,1,1	0,1,0,0	172	149
0,1,1,1	5,10,14,19	0,0,0,0	16,12,14,21	174	149
3,1,0,1	11,8,8,8	0,0,0,0	5,7,4,7	174	149
1,1,1,0	19,19,23,28	3,1,1,0	27,21,35,26	161	149
6,12,9,8	152,157,148,138	10,19,21,10	138,146,133,192	189	149
1,4,2,7	9,11,8,11	4,5,6,10	9,8,4,3	155	149
164,174,175,211	129,148,133,128	183,193,198,159	103,83,113,125	518	149
2,3,1,2	3,2,2,4	1,2,0,1	0,5,2,2	188	149
1,1,0,0	1,1,1,3	3,0,2,1	9,5,8,9	288	149
1,1,2,2	5,6,2,5	1,1,3,2	4,6,0,1	219	149
4,1,0,0	2,5,2,5	1,0,1,2	1,3,1,5	187	149
36,28,33,20	37,38,39,37	34,31,18,32	40,50,47,41	281	149
5,4,7,1	19,26,29,42	3,1,3,2	33,29,31,35	204	149
20,17,18,23	7,8,7,9	28,16,21,25	5,9,10,3	268	149
46,42,45,49	39,47,23,52	56,50,54,57	33,23,31,38	377	149
33,33,34,35	39,47,23,52	33,43,43,35	33,23,31,38	258	149
0,4,0,0	1,0,1,0	0,1,3,0	0,1,0,1	160	149
20,23,10,20	0,1,2,2	17,15,8,9	0,1,0,2	270	149
28,31,30,26	11,2,3,3	33,34,33,33	4,5,10,7	258	149
10,13,9,10	1,0,1,1	10,14,4,7	0,0,0,0	210	149
29,39,20,40	37,35,28,25	28,28,24,19	30,18,30,29	416	149
20,23,10,20	37,35,28,25	17,15,8,9	30,18,30,29	270	149
28,29,16,37	37,19,27,52	23,20,18,16	26,34,24,30	376	149
8,9,9,13	104,101,79,90	11,10,11,13	101,104,109,118	169	149
0,2,1,0	0,0,1,0	2,0,0,1	0,0,0,1	312	149
0,2,1,0	0,0,0,1	2,0,0,1	0,0,1,0	312	149
7,4,3,2	0,0,0,1	5,0,1,2	0,0,1,0	834	149
4,5,8,7	104,125,141,159	4,8,8,9	111,79,82,105	482	149
23,28,13,9	5,3,3,5	27,10,20,29	0,4,0,5	155	149
10,12,9,10	1,0,1,0	8,18,7,15	2,0,1,0	153	149
52,52,58,58	42,41,46,40	27,42,17,26	26,18,20,18	155	149
80,92,95,89	34,24,30,24	123,78,76,82	24,24,12,17	225	149
0,0,1,0	0,0,0,0	1,0,1,0	0,0,0,1	154	149
10,10,10,6	12,17,19,16	4,0,6,5	9,10,25,11	257	149
67,117,97,106	32,37,34,39	124,112,132,130	32,33,41,33	180	149
1,1,0,0	0,0,1,0	0,2,0,2	1,0,0,0	243	149
9,7,2,6	0,1,0,0	9,11,14,13	0,0,0,0	154	149
216,208,171,171	167,136,157,157	169,153,173,181	197,215,172,216	1126	149
25,23,27,23	22,15,18,29	30,17,16,13	21,24,16,14	153	149
1,0,1,1	6,4,4,6	2,0,5,3	6,4,1,4	155	149
7,5,3,4	10,15,13,9	5,4,7,3	7,18,13,7	155	149
25,29,19,35	2,0,2,2	17,39,28,27	5,1,3,2	303	149
38,22,14,21	41,31,30,26	25,16,13,12	39,34,38,24	763	149
179,167,189,192	0,0,3,0	214,159,158,185	0,0,0,0	164	149
0,0,0,2	0,0,0,0	2,1,0,1	0,0,1,0	196	149
1,0,1,6	1,0,0,0	2,1,4,4	0,0,1,0	465	149
1,0,1,4	1,0,0,0	0,0,5,3	0,0,1,0	418	149
213,188,238,226	2,0,2,0	259,179,184,210	6,2,2,0	262	149
32,46,55,40	22,32,46,49	58,53,43,72	44,44,38,49	254	149
15,5,3,9	32,26,27,28	4,1,3,3	28,23,23,29	155	149
2,0,4,0	25,33,22,25	6,1,2,3	16,20,19,20	158	149
4,4,18,14	0,0,0,2	13,12,10,6	0,1,0,0	154	149
0,3,0,2	0,0,1,0	1,5,0,1	0,0,0,0	160	149
3,6,1,5	3,0,1,1	1,8,2,1	3,1,2,0	226	149
3,3,2,3	3,0,1,1	0,3,2,0	3,1,2,0	215	149
3,7,2,7	1,5,4,1	2,8,3,1	0,0,0,0	226	149
249,261,206,188	96,111,96,83	275,253,280,256	97,89,109,135	388	149
603,628,330,366	103,94,87,85	569,476,471,560	74,77,86,60	1539	149
5,3,3,7	0,0,0,0	8,5,5,8	0,1,0,4	152	149
0,0,0,2	4,0,2,5	3,1,2,1	5,0,3,3	430	149
3,1,0,0	2,3,4,7	1,0,1,1	1,5,1,3	170	149
5,3,2,4	2,0,0,0	3,9,2,3	1,0,0,0	177	149
3,0,0,4	0,1,0,0	1,9,1,0	1,0,0,0	286	149
0,0,0,0	0,0,0,2	0,0,1,0	0,0,0,0	160	149
49,65,57,77	7,7,0,5	57,33,50,67	2,4,4,2	176	149
52,67,106,56	1,0,1,1	51,36,64,44	0,0,0,0	620	149
68,82,84,86	75,57,51,52	74,67,58,56	41,30,28,37	275	149
285,329,339,300	20,38,36,42	337,302,372,294	56,42,51,55	152	149
2,2,0,2	0,1,4,8	2,0,0,0	0,0,2,1	626	149
17,5,10,4	10,10,5,6	10,13,14,9	1,3,10,5	193	149
0,2,1,0	0,2,0,1	0,2,0,0	2,0,1,1	157	149
0,1,3,3	32,32,23,45	1,1,1,1	39,30,31,33	169	149
1,0,2,4	17,25,20,24	2,1,2,2	20,15,19,16	196	149
50,60,72,44	4,2,5,4	66,65,69,67	4,11,10,9	162	149
4,10,12,4	63,83,99,103	4,3,2,3	119,87,96,126	154	149
0,0,0,1	1,0,3,4	0,0,1,0	0,0,0,0	299	149
5,6,14,11	134,169,138,168	5,8,7,8	175,157,147,169	154	149
1,1,0,0	0,3,1,1	0,1,2,0	0,0,0,0	176	149
94,49,76,59	1,0,2,3	52,64,68,56	1,0,4,3	186	149
76,53,66,62	126,108,116,85	52,49,40,43	102,107,90,107	164	149
0,0,0,0	0,1,2,1	1,0,0,0	3,1,0,0	177	149
39,37,34,42	94,74,104,68	50,28,28,50	99,88,96,89	382	149
6,6,10,7	86,77,62,70	8,4,5,7	58,56,55,62	180	149
176,217,158,147	34,27,45,36	243,196,207,259	43,32,25,22	1174	149
12,23,15,18	62,63,51,61	6,9,11,2	39,28,27,33	158	149
30,26,44,40	5,19,20,11	18,21,16,21	15,4,2,13	155	149
19,24,18,16	30,30,29,36	10,9,4,8	14,14,13,12	152	149
3,0,0,2	1,0,1,0	0,1,1,5	0,0,0,0	245	149
16,21,19,26	168,120,161,128	14,29,19,29	188,182,148,201	178	149
0,5,3,1	6,1,3,2	3,0,2,0	4,8,4,0	206	149
2,31,15,13	6,1,3,2	10,12,15,10	4,8,4,0	905	149
2,29,14,12	0,3,2,0	10,12,13,10	3,0,0,0	848	149
4,8,4,2	0,2,0,0	1,2,2,2	0,0,0,0	167	149
1,6,5,2	0,2,0,0	4,2,2,1	0,0,0,0	212	149
1,4,5,2	4,6,4,2	4,2,2,1	1,2,2,2	194	149
0,2,0,0	2,0,1,0	0,1,0,0	1,0,0,0	167	149
1,2,3,3	25,30,19,25	6,4,2,4	31,33,38,32	166	149
37,49,34,34	0,0,0,1	32,39,41,37	0,0,2,0	452	149
11,4,16,15	0,0,0,0	6,4,6,3	1,0,0,0	343	149
128,117,155,148	4,7,11,2	124,129,94,141	4,4,6,6	293	149
19,18,30,24	2,2,4,3	17,26,20,27	0,2,1,1	343	149
0,1,0,0	1,2,3,2	0,0,1,0	1,0,2,0	153	149
5,3,0,0	16,18,30,22	2,1,5,0	22,28,32,25	153	149
12,5,12,21	2,0,1,0	6,10,3,13	0,0,0,0	277	149
6,3,1,7	2,0,1,0	0,5,1,1	0,0,0,0	217	149
