ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	15,19,13,6	55,61,43,14	0,0,11,0	0,0,34,0	87	169	0.866004237906762	0.99328749948152
1	1,0,1,0	55,61,43,14	0,0,1,0	0,0,34,0	107	169	0.825921375040236	0.980107479709963
2	13,23,19,2	28,48,43,11	0,0,18,0	0,0,40,0	154	227	0.982241388730239	0.999202115572178
3	49,45,55,44	36,32,40,37	40,35,52,52	45,37,30,45	191	188	0.305831841104326	0.742122169757097
5	0,0,0,0	0,3,0,0	0,0,0,2	0,0,1,0	168	208	NA	NA
6	106,99,134,100	2,2,3,2	83,62,77,102	2,1,3,1	159	186	0.915655607107664	0.999202115572178
7	270,255,301,278	2,10,6,3	212,187,198,245	6,2,3,2	159	186	0.735203400050805	0.948788530080629
8	183,186,192,183	1,4,1,3	115,141,131,133	0,2,3,0	107	107	0.591850265994714	0.89130646198408
9	75,71,61,68	1,4,1,3	51,54,56,51	0,2,3,0	210	107	0.490370426447086	0.850132397856415
11	0,0,1,1	140,138,150,105	0,0,4,0	145,120,126,93	144	244	0.999202115572178	0.999202115572178
12	54,47,66,53	22,28,25,20	72,42,47,54	38,29,32,44	188	98	0.00994377518790268	0.284873925154135
13	4,1,9,4	12,18,23,18	2,4,0,2	18,18,10,23	197	198	0.0690059685113978	0.492265718394796
14	1,0,12,2	12,18,23,18	3,6,1,4	18,18,10,23	191	198	0.509604893718846	0.858064365744096
15	17,8,10,14	21,33,25,34	14,6,10,10	45,37,18,34	93	240	0.131200389607814	0.592290297680903
16	16,6,10,14	6,18,11,18	14,6,11,10	22,20,14,13	93	240	0.321247218775656	0.749040286516419
17	33,42,33,37	1,2,0,1	50,55,37,40	0,0,2,2	240	130	0.713628250550715	0.939452729099054
18	2,5,0,3	1,9,2,4	3,0,3,0	7,2,3,2	141	192	0.594977346575546	0.893914939850753
19	8,0,3,6	3,0,0,1	4,2,7,0	0,0,1,0	96	114	0.391119388253534	0.793021038247163
20	31,23,28,32	25,40,19,31	35,22,25,17	19,32,14,22	138	150	0.512750167836996	0.858953871164631
21	22,16,20,17	2,0,2,1	14,11,17,16	0,0,0,0	76	84	0.0135155633927598	0.324646957679847
22	2,3,2,0	26,39,31,32	1,3,5,4	25,20,23,19	112	113	0.0437539271332394	0.456814246545221
23	7,4,10,6	26,39,31,32	1,10,2,4	25,20,23,19	227	113	0.581294279194424	0.886447110896304
24	49,38,40,39	1,0,2,0	37,36,22,23	0,0,1,0	69	135	0.5988441678618	0.896560467473613
25	10,6,7,14	5,1,1,5	9,5,13,3	1,1,5,7	69	135	0.787558751523925	0.966447219401207
26	34,44,49,40	2,1,5,1	42,35,37,44	5,4,3,4	130	131	0.083614702671429	0.519501803244201
27	22,19,20,14	14,32,29,20	24,13,23,32	21,13,25,29	235	162	0.264380126235575	0.714208889371196
28	22,19,20,14	10,28,19,17	24,13,23,32	21,9,18,22	235	117	0.327861217540938	0.751852732016401
29	2,0,2,0	1,0,0,0	4,2,0,2	0,0,0,0	171	160	0.138421679203779	0.603579525636205
30	19,10,17,24	22,22,14,18	18,9,7,9	13,12,14,16	199	134	0.558290208360874	0.879127148384213
31	19,10,17,24	0,0,0,2	18,9,7,9	0,0,0,0	199	58	0.293932290204111	0.73702308078963
32	5,7,8,12	22,22,14,18	7,3,3,3	13,12,14,16	182	134	0.26317901189832	0.714208889371196
33	22,22,14,18	0,0,0,2	13,12,14,16	0,0,0,0	134	58	0.12755082641236	0.58697393040594
34	83,112,120,106	104,103,115,106	75,71,72,74	80,78,90,83	241	140	0.277064197080316	0.726168572038633
35	85,112,116,106	17,11,7,8	75,70,72,74	10,6,6,8	241	140	0.999202115572178	0.999202115572178
36	256,245,276,256	3,5,4,9	211,212,204,215	4,4,4,1	140	84	0.417599601668759	0.806175766347498
37	0,0,0,0	20,20,17,22	0,0,0,3	17,10,13,11	102	84	0.999202115572178	0.999202115572178
38	8,10,16,11	12,11,10,11	5,7,5,12	19,16,16,13	111	125	0.0259299645691333	0.385683671022415
39	3,2,4,0	1,1,0,2	0,1,0,1	1,2,0,2	194	142	0.279457959928208	0.727531679182001
40	2,2,2,0	4,2,2,2	0,1,0,1	1,0,1,0	194	85	0.661096990269986	0.919714945787388
41	0,1,0,1	2,1,2,2	0,3,0,1	1,0,0,0	142	85	0.215347283387261	0.671905372709095
42	45,68,49,39	56,80,52,61	57,32,38,49	42,45,67,62	144	144	0.971130162460276	0.999202115572178
43	11,13,12,7	46,43,55,48	21,11,13,14	32,38,45,47	88	106	0.0792947371231341	0.51265440955774
44	61,44,34,47	58,75,72,78	18,19,19,15	35,71,66,74	167	116	0.00183538903530656	0.249951259631798
45	17,21,19,19	58,75,72,78	13,23,21,12	35,71,66,74	129	116	0.829200661924435	0.980575796991175
46	63,73,42,67	16,3,9,12	33,39,38,35	4,10,5,11	234	116	0.399940324933022	0.796966315713588
47	63,73,42,67	158,148,119,95	33,39,38,35	66,64,66,72	234	116	0.377720572862091	0.785712948757323
48	32,30,47,31	150,192,149,169	8,15,21,14	43,63,75,70	128	116	0.678586745668716	0.926749532979037
49	16,3,9,12	158,148,119,95	4,10,5,11	66,64,66,72	116	116	0.228385092434612	0.688219181734612
50	20,5,26,19	156,144,118,93	5,30,10,7	67,64,66,72	116	116	0.68615453786688	0.929570276178544
51	3,1,1,1	57,47,39,50	1,0,0,4	46,36,31,58	117	129	0.707718312043794	0.937546933396557
52	6,7,13,13	10,6,10,14	12,2,8,7	12,12,4,9	117	117	0.565719074503921	0.882115830496988
53	6,7,13,13	57,51,41,51	12,2,8,7	48,38,33,58	117	129	0.498906509950753	0.853698168458041
54	137,106,132,123	16,14,9,8	130,142,117,123	7,16,10,12	110	84	0.747937590923299	0.95280645588037
55	0,0,0,1	1,0,1,0	2,0,1,0	0,0,0,0	913	105	0.00860274047818732	0.281736031089964
56	42,37,27,29	23,27,27,29	21,22,22,24	23,31,17,26	291	102	0.0803461688042946	0.513659237640379
58	236,272,268,259	280,331,277,314	231,215,190,226	269,214,273,302	177	215	0.496390690949868	0.851802063094867
59	1,6,0,0	1,3,1,0	0,0,2,1	0,4,2,3	131	93	0.218536411852661	0.677269048759149
60	5,5,7,8	11,2,4,4	7,4,2,6	1,2,1,4	160	109	0.210327587682007	0.670083280027692
61	0,3,1,2	1,0,0,0	1,3,1,2	0,2,0,1	131	112	0.328192730835723	0.751852732016401
62	185,235,223,233	464,648,586,490	182,171,197,203	507,491,483,489	119	235	0.401023961014968	0.797194736686158
63	44,57,63,36	8,12,14,18	48,56,45,56	14,29,24,15	184	90	0.097325247303006	0.546903401173281
64	8,5,9,9	95,66,65,78	14,22,12,6	96,62,67,90	139	85	0.21272361274676	0.671135526511859
65	4,2,7,7	82,78,57,66	8,11,8,3	80,56,66,82	139	85	0.314630178260185	0.74745179313811
66	4,2,7,7	17,19,15,15	8,11,8,3	28,11,23,16	139	81	0.528702507259618	0.86502490442534
67	82,78,57,66	17,19,15,15	80,56,66,82	28,11,23,16	85	81	0.399164488947322	0.796966315713588
68	0,1,0,0	60,31,49,40	0,0,0,0	48,59,50,52	81	90	0.329468372207733	0.752068842965286
69	0,2,0,0	59,31,49,40	2,5,3,0	46,59,50,52	81	90	0.0456976725422463	0.459881998954488
70	27,10,10,14	107,88,77,73	15,13,11,22	86,91,93,101	81	90	0.761743667007308	0.956755571482203
71	324,402,319,471	161,190,240,228	446,411,305,483	234,243,154,242	209	212	0.827949928634192	0.980377329185909
72	329,394,313,446	257,323,284,391	453,403,254,417	362,339,236,393	184	209	0.564202120399967	0.882115830496988
73	6,6,6,3	54,58,48,48	0,5,2,2	55,55,61,59	97	117	0.0331328421508188	0.413420166742935
74	49,64,60,70	24,24,30,35	54,64,68,55	39,25,45,31	159	97	0.174815934272057	0.640003678576199
75	58,75,69,78	44,54,59,35	59,76,72,61	36,44,51,40	159	135	0.666761706243578	0.921546218135296
76	9,9,9,7	44,54,59,35	8,11,6,8	34,44,51,38	159	135	0.662824345402781	0.920577061270473
77	119,125,109,139	44,54,59,35	137,128,115,137	34,44,51,38	303	135	0.129005800274723	0.588059900148441
78	119,125,109,139	9,9,9,7	137,128,115,137	8,11,6,8	303	159	0.731523876557156	0.947140510681807
79	118,122,109,136	46,49,75,43	135,127,111,138	69,30,78,43	303	159	0.756891810787614	0.954777274916158
80	66,91,84,69	45,53,53,57	74,77,71,98	61,58,52,55	208	303	0.642389410802747	0.91413614305064
81	67,90,87,69	106,132,129,142	74,77,73,100	117,148,133,122	208	303	0.914572314069604	0.999202115572178
82	71,68,51,74	162,135,146,164	80,48,78,72	198,183,181,196	145	248	0.123269039495066	0.580327383733482
83	16,23,23,19	38,59,39,35	32,22,23,23	60,42,65,40	143	231	0.938432830543965	0.999202115572178
84	1,2,0,2	1,1,3,1	3,2,5,2	5,5,4,2	115	115	0.999202115572178	0.999202115572178
85	1,2,0,2	1,1,3,1	3,2,5,2	5,5,4,2	115	146	0.999202115572178	0.999202115572178
86	109,104,101,116	141,138,131,162	112,87,98,125	159,124,149,139	138	102	0.775225520294832	0.961196374633799
87	6,7,4,7	137,138,130,158	4,2,7,5	158,120,146,133	138	102	0.290963361854267	0.733231200840149
88	52,47,51,58	137,138,130,158	58,58,56,53	158,120,146,133	130	102	0.313102441753948	0.746958600472734
89	52,47,51,58	6,7,4,7	58,58,56,53	4,2,7,5	130	138	0.173191755608268	0.638596575359501
90	55,43,53,61	148,137,155,169	59,55,59,59	116,138,165,114	130	138	0.0499889934521014	0.464190249732142
91	268,280,297,325	219,198,211,239	240,202,275,282	169,188,208,167	293	138	0.923176406607149	0.999202115572178
92	94,91,108,84	42,45,54,38	84,85,96,84	47,39,42,40	129	105	0.801603244749745	0.970306520115806
93	27,17,15,26	156,178,145,141	23,12,11,22	161,96,148,163	51	137	0.372395249056793	0.782211158290427
94	18,7,15,9	24,25,22,25	14,8,8,15	18,25,31,21	185	185	0.815612631993802	0.976053086817129
95	79,75,72,67	138,156,124,127	62,68,60,71	146,119,155,146	115	152	0.103595463961695	0.552102490921423
96	32,22,38,27	23,23,33,36	31,42,35,35	49,43,55,38	101	154	0.0659886964837908	0.487853662219689
97	33,24,41,29	22,28,26,24	32,43,35,34	40,37,32,36	101	131	0.120432978910515	0.579570635625532
98	0,0,0,4	5,15,2,12	0,0,0,1	4,10,9,4	63	90	0.664613647182443	0.921386668768632
99	0,0,0,4	3,3,3,7	0,0,0,1	3,7,1,0	63	93	0.555366219307322	0.878624222368092
102	301,295,319,319	162,202,175,191	243,210,192,221	153,149,128,159	217	128	0.0487742858852825	0.46380216246291
103	50,33,38,52	162,202,173,190	35,34,27,34	153,145,125,159	217	128	0.701405664885763	0.93509504024151
104	3,0,6,3	350,395,361,399	1,3,5,4	281,283,265,290	176	217	0.337559985014816	0.755585478645069
105	7,7,5,12	287,262,242,227	18,5,11,14	275,185,212,251	219	196	0.0388979708804468	0.441363891071822
106	38,40,31,50	451,407,361,377	48,46,44,46	428,318,306,384	219	196	0.0290908975236284	0.398310460162892
107	0,0,0,0	85,94,76,100	1,0,0,0	98,98,88,122	98	219	0.144860549642006	0.609378889290525
108	2,0,0,0	3,10,9,7	0,0,3,6	2,9,7,7	98	97	0.258540622872111	0.7114644144194
109	69,42,67,74	58,63,72,56	70,59,69,75	65,65,57,60	175	132	0.466865848019062	0.838932633746643
110	13,13,14,16	13,17,11,14	27,5,7,17	30,18,14,27	93	112	0.0439082549568599	0.456814246545221
111	52,21,46,31	99,78,99,81	31,27,41,43	102,97,96,95	156	165	0.349668833284787	0.76430959882975
112	52,21,46,31	106,108,102,118	31,27,41,43	120,114,117,141	156	184	0.533043277143015	0.866781975412953
118	58,67,55,54	82,76,55,66	33,49,43,49	69,68,75,95	189	219	0.00719852062313797	0.27856951260498
119	30,16,29,19	32,11,18,19	22,23,17,47	21,28,16,32	248	117	0.847446454373607	0.989249249652095
120	7,5,5,2	61,41,53,51	2,7,4,12	48,54,40,72	150	248	0.434737679249277	0.817208489445597
121	22,6,15,17	68,43,62,55	12,17,13,17	59,59,43,78	150	248	0.874127557232167	0.996294289333773
122	7,6,6,20	63,43,53,51	11,11,8,13	48,54,40,72	203	248	0.612557138501147	0.902332927699935
123	19,23,16,12	63,43,53,51	27,17,24,21	48,54,40,72	206	248	0.3058144307578	0.742122169757097
124	13,7,15,24	32,25,19,25	22,16,11,19	33,15,15,16	203	150	0.157507694448212	0.615442618034365
125	25,24,25,16	32,25,19,25	38,22,27,27	33,15,15,16	206	150	0.0149256263113979	0.335733592946084
126	35,33,38,33	40,32,40,36	27,25,29,34	42,31,43,46	120	125	0.0347953629082953	0.419735456531468
127	40,50,34,43	37,24,30,32	37,40,49,47	36,25,38,40	114	125	0.609781770265582	0.900861887360467
128	90,104,97,69	133,128,113,111	81,65,80,94	131,100,137,139	132	177	0.0761493936578833	0.50668287396131
129	163,144,121,163	87,83,84,69	178,180,155,215	151,109,119,109	249	168	0.0730425526162239	0.502512334078468
130	168,138,123,154	83,69,68,58	194,141,137,163	86,85,72,103	306	249	0.184220059312402	0.652921704679221
131	22,32,24,22	13,9,15,10	16,16,19,17	11,16,3,12	180	95	0.542438285114295	0.870141784903476
132	3,1,8,2	5,3,3,1	2,5,3,5	0,3,1,6	208	131	0.999202115572178	0.999202115572178
133	344,265,278,288	223,227,181,192	342,294,309,355	214,194,236,193	211	119	0.297099874339391	0.738175502431891
134	0,0,1,0	1,1,3,0	0,0,1,0	0,1,0,0	168	171	0.585592451664271	0.887902507985207
135	7,2,5,8	39,34,24,27	7,8,7,3	28,33,29,33	150	190	0.60581089607477	0.900198697186384
136	8,10,6,11	209,260,214,237	7,11,6,15	204,149,152,176	123	154	0.166683384916153	0.631982487243681
137	49,51,45,47	209,260,214,237	28,24,34,45	204,148,152,173	123	154	0.536293951300464	0.868115707194854
138	213,260,193,231	145,151,173,149	170,164,124,179	126,130,115,110	154	130	0.236922933274827	0.695966537985307
139	115,132,127,145	191,223,187,184	99,74,78,98	169,129,126,159	130	159	0.262030374041339	0.713709933880728
140	33,31,32,22	342,510,523,370	22,21,33,21	314,320,264,349	199	188	0.480448065649867	0.844823674090734
141	56,79,57,50	338,513,520,376	57,50,43,55	312,327,263,351	163	188	0.136567609489275	0.600536191780614
142	42,43,37,35	327,501,521,363	37,33,19,38	299,318,268,352	95	188	0.490764467774221	0.850132397856415
143	37,42,33,30	327,501,521,363	28,34,17,31	299,318,268,352	87	188	0.676119057779784	0.926042433949866
144	78,80,75,57	228,431,353,273	56,58,32,53	242,212,216,266	95	163	0.583321252816398	0.887203644138843
145	68,77,66,57	228,431,353,273	50,62,28,51	242,212,216,266	87	163	0.729956897095777	0.946086371630207
146	78,80,75,57	179,304,267,206	56,58,32,53	187,153,165,195	95	199	0.572008692173312	0.88327508983022
147	68,77,66,57	179,304,267,206	50,62,28,51	187,153,165,195	87	199	0.740394122871498	0.949454645145042
148	105,130,126,93	176,180,138,139	85,73,85,96	147,140,132,134	159	207	0.13516902663004	0.597547755490564
149	235,262,269,253	136,108,112,111	248,177,174,206	96,74,107,93	334	159	0.98133781046847	0.999202115572178
150	340,357,373,348	262,303,295,251	282,274,227,268	241,199,211,234	491	334	0.193292248662029	0.659807087783446
151	269,220,212,268	341,336,317,353	252,266,325,264	368,284,396,388	190	205	0.351628418946858	0.76596940417037
152	252,257,218,214	196,173,133,170	196,185,193,201	145,167,152,140	126	96	0.207476381833805	0.667301150535337
153	132,155,139,150	151,178,154,146	113,117,106,141	155,114,152,154	91	87	0.30681901521149	0.742782649409465
156	0,0,3,0	3,10,2,7	0,0,0,0	0,7,7,3	77	2317	0.0437142682474226	0.456814246545221
157	151,141,119,152	142,136,171,170	163,137,150,133	154,168,177,182	146	125	0.480073911319524	0.844823674090734
158	47,52,58,42	61,64,71,71	55,52,49,50	77,57,81,73	155	183	0.737692791587374	0.948788530080629
159	54,63,41,62	61,46,54,50	70,34,81,51	56,47,67,54	183	151	0.920955432064681	0.999202115572178
160	1,0,1,1	103,100,118,104	0,0,0,1	94,71,54,71	142	73	0.556839686406349	0.879023436152445
161	44,60,59,55	49,51,46,47	47,37,27,33	28,35,39,29	235	207	0.861379523464495	0.992403189274504
163	62,65,77,67	133,149,161,126	53,69,68,61	122,139,137,150	136	222	0.629448088024026	0.908534744627941
164	62,71,83,70	89,116,131,113	62,71,51,67	111,86,81,121	115	118	0.867854735955661	0.99388095034302
165	3,4,5,4	59,91,47,54	7,7,11,13	71,43,62,69	59	110	0.00500931775317137	0.270634286923298
166	123,149,152,159	0,5,0,1	190,175,144,171	6,2,0,2	245	183	0.403320087816126	0.797457245989407
167	56,66,82,85	0,5,0,1	99,60,73,108	6,2,0,2	172	183	0.36527347319768	0.775821067146926
168	56,66,82,85	123,149,152,159	99,60,73,108	190,175,144,171	172	245	0.974917961074457	0.999202115572178
169	108,128,121,124	11,16,14,26	162,131,158,151	31,9,12,23	122	172	0.477410625434329	0.84401104467988
170	100,131,121,109	41,44,34,35	152,125,137,155	56,44,50,34	122	172	0.790244595995389	0.966795521814952
171	2,13,14,14	13,39,31,17	13,11,10,12	24,13,24,24	112	64	0.359092448888579	0.772259652768065
172	65,73,71,86	13,39,31,18	51,67,46,60	22,13,24,24	112	64	0.645691686692524	0.914449783184373
173	155,137,118,159	73,68,75,80	110,131,153,161	101,81,86,83	120	91	0.15243188313421	0.613195247206397
174	140,112,96,143	128,109,99,131	98,110,128,130	132,117,131,153	120	101	0.0258084294304466	0.385683671022415
175	18,11,15,10	128,109,99,131	7,16,14,14	132,117,131,153	116	101	0.336719158786558	0.755459393603213
176	82,84,78,92	142,133,124,147	102,77,79,91	143,142,159,186	91	101	0.233543230541865	0.693983860690391
177	11,11,24,14	3,10,10,9	13,12,15,9	14,9,7,12	129	54	0.117817748576186	0.575202960564585
178	10,11,15,11	0,0,1,0	7,10,11,8	0,1,0,0	129	54	0.815232110050254	0.976016783443707
179	10,11,15,11	6,3,5,4	7,10,11,8	10,6,9,11	129	153	0.0082514131327559	0.281736031089964
180	0,0,1,0	6,3,5,4	0,1,0,0	10,6,9,11	54	153	0.70699018695352	0.937546933396557
181	0,0,0,0	5,5,8,3	0,1,0,0	7,5,7,9	54	153	0.236490229324535	0.695532225871771
182	0,0,0,0	8,2,4,3	0,1,0,0	2,2,1,4	54	79	0.186327559238933	0.653680179330845
183	0,1,1,1	4,2,11,7	1,0,2,0	9,8,8,9	54	153	0.706027195888223	0.937197256832298
184	0,1,1,2	3,4,12,5	0,0,2,0	5,7,8,6	54	153	0.341173483366474	0.756938820143824
185	0,1,1,2	7,0,3,3	0,0,2,0	1,3,1,4	54	79	0.389424121631829	0.792257353149616
186	5,5,8,3	8,2,4,3	7,5,7,9	2,2,1,4	153	79	0.0498576916390173	0.464190249732142
187	3,4,12,5	7,0,3,3	5,7,8,6	1,3,1,4	153	79	0.693273451441366	0.931575226264035
188	4,1,4,2	169,148,144,152	7,2,1,5	145,134,172,168	81	138	0.661057610797588	0.919714945787388
189	74,69,59,66	101,114,104,119	73,50,57,77	134,94,109,125	137	192	0.335927327731214	0.755459393603213
190	94,94,80,112	43,64,57,46	100,88,82,93	72,62,68,71	163	125	0.018871830028958	0.35153188891318
191	19,19,18,19	62,53,50,58	27,35,22,37	61,51,46,57	137	196	0.00624296542309366	0.27856951260498
192	18,19,18,19	45,63,52,46	27,35,22,37	62,51,46,64	137	191	0.0141956012230422	0.334219948341937
193	0,1,0,0	24,18,30,29	0,0,0,1	26,30,32,24	130	124	0.999202115572178	0.999202115572178
194	1,5,4,3	24,18,30,29	6,6,1,10	26,30,32,24	203	124	0.473558064970027	0.842364068372782
195	322,342,317,366	456,396,399,449	360,284,304,381	482,434,395,488	156	153	0.152347977862488	0.613195247206397
196	58,48,55,48	25,24,35,27	22,35,29,30	30,35,16,17	252	181	0.0787902861341774	0.512616967795272
197	23,26,29,24	28,33,44,35	19,36,22,18	27,20,28,23	181	220	0.27074411381984	0.721784612273944
198	132,154,160,140	35,33,17,45	140,160,169,132	43,28,43,35	542	200	0.487630241043404	0.849631884412534
199	1,0,0,0	2,1,5,2	0,0,3,3	3,12,2,6	189	147	0.999202115572178	0.999202115572178
200	87,97,91,78	46,48,60,36	108,69,84,72	43,43,44,32	216	143	0.437606939897261	0.818680547399547
201	29,40,51,29	47,64,59,41	29,28,32,27	47,55,50,43	99	138	0.262515420643069	0.713709933880728
202	3,8,3,7	3,7,17,3	11,7,3,7	4,7,7,7	183	174	0.581135461760242	0.886367557843526
203	4,2,0,1	85,94,78,88	1,1,1,3	83,67,89,87	139	117	0.999202115572178	0.999202115572178
204	9,11,3,12	85,94,78,88	11,6,7,10	83,67,89,87	117	117	0.999202115572178	0.999202115572178
206	26,28,33,22	218,201,241,229	23,20,29,25	233,159,181,220	150	484	0.999202115572178	0.999202115572178
207	7,2,2,3	9,18,9,8	0,1,4,2	19,7,13,9	93	167	0.159716944705075	0.618235646811758
208	92,81,121,76	56,41,47,55	48,34,28,56	30,20,34,35	248	188	0.128417904363572	0.588059900148441
209	2,1,2,7	0,2,0,0	3,2,2,0	0,0,0,0	191	135	0.0762066649562794	0.50668287396131
210	78,53,59,64	165,130,141,143	81,56,88,69	135,120,149,138	199	190	0.0267329064723999	0.385683671022415
211	77,53,59,63	21,12,14,8	81,56,89,69	22,12,12,22	199	190	0.811735816147855	0.974497035410789
212	78,53,59,64	66,59,57,62	80,56,88,69	85,70,70,55	199	138	0.964659331414477	0.999202115572178
213	78,53,59,64	3,4,14,3	81,56,88,69	2,3,10,6	199	138	0.51595539932506	0.859735438892437
214	77,53,59,63	91,92,83,92	81,56,89,69	94,85,76,108	199	127	0.33417013348903	0.754083078856184
215	3,4,14,3	165,130,141,143	2,3,10,6	135,120,149,138	138	190	0.765530861908966	0.957172708488855
216	10,14,17,11	153,120,132,142	21,13,13,15	121,113,139,126	138	190	0.149202480040874	0.611516937729392
217	21,12,14,8	91,92,83,92	22,12,12,22	94,85,76,108	190	127	0.301181520100883	0.741431344177327
218	99,87,83,91	80,77,77,82	123,98,102,89	89,81,74,94	190	127	0.503040024919457	0.854441292391467
219	0,0,1,0	0,0,1,0	3,0,0,0	1,0,0,0	244	226	NA	NA
220	5,4,5,8	15,21,15,7	7,4,14,11	17,11,21,16	89	130	0.314318264249776	0.747391507286481
221	79,82,98,130	119,85,68,90	87,72,46,64	105,65,55,70	225	186	0.366255890075041	0.776518546534099
222	66,67,47,66	2,3,1,1	45,27,35,32	4,2,0,2	66	60	0.174202404670248	0.639228764698832
223	93,93,106,144	10,9,7,10	97,82,54,81	8,2,0,4	225	66	0.0573538094683839	0.481750971901839
224	39,40,36,45	13,11,7,13	26,28,17,35	8,2,1,5	225	66	0.0700935268364251	0.494820639037454
225	79,82,98,130	0,0,0,0	88,72,46,63	1,0,0,0	225	66	0.0996920041670264	0.550445783709974
226	2,4,2,1	0,0,0,0	0,0,0,0	0,2,0,2	104	116	0.00778046267011923	0.27856951260498
227	9,9,12,8	7,7,9,6	9,8,5,12	9,3,16,5	148	122	0.746284552159007	0.95250619274723
228	19,23,16,30	17,12,11,22	19,18,21,21	13,11,16,25	273	202	0.462519654618441	0.835834061651199
229	19,23,16,30	1,6,4,4	19,18,21,21	2,2,1,5	273	188	0.49663778937682	0.851802063094867
230	16,13,12,15	20,20,15,20	11,11,10,18	24,15,11,22	187	273	0.699060400832541	0.933931474526018
231	76,64,80,86	33,19,38,24	59,64,42,57	30,32,32,35	198	96	0.00773149897265191	0.27856951260498
232	5,11,3,10	60,42,65,45	13,5,7,9	59,59,56,66	123	96	0.874115448877038	0.996294289333773
233	1,4,8,6	14,17,8,13	3,0,4,6	12,10,13,6	99	75	0.64114736621596	0.91320921347401
234	0,2,2,3	0,1,4,3	9,2,2,4	3,0,0,3	318	87	0.119408928975077	0.578235813173008
236	70,89,65,62	65,74,52,65	72,44,36,61	52,51,64,56	174	172	0.338816955564225	0.75562442450316
237	5,5,0,3	6,8,12,10	7,3,2,3	13,12,11,9	97	76	0.909768233718962	0.999202115572178
238	9,6,1,4	4,5,2,5	13,8,7,4	5,6,8,2	97	93	0.73845973144176	0.948788530080629
239	444,455,445,429	355,334,336,316	343,342,304,376	278,299,330,355	209	157	0.0157215312558365	0.341153123413205
240	318,360,370,339	390,379,406,393	272,329,309,288	343,387,364,335	157	180	0.307703099878926	0.743407111364463
241	317,358,369,337	367,352,316,357	269,330,304,288	292,303,387,364	157	180	0.214805177261032	0.671822863131965
242	315,358,369,336	4,10,7,11	266,332,304,288	9,7,12,11	157	180	0.120411632321072	0.579570635625532
243	315,358,369,336	68,79,75,71	266,332,304,288	66,54,80,81	157	180	0.380191659371427	0.78746972797487
244	315,358,369,336	209,199,219,208	266,332,304,288	158,218,214,211	157	129	0.0761087949879381	0.50668287396131
245	4,10,7,11	68,79,75,71	9,7,12,11	66,54,80,81	180	180	0.304034856201639	0.741735371044534
246	4,10,7,11	209,199,219,208	9,7,12,11	158,218,214,211	180	129	0.268806627786349	0.719580933777263
247	454,432,446,431	371,352,317,361	357,398,409,439	299,303,392,364	180	180	0.240132813867093	0.698545262880439
248	432,419,436,417	72,79,76,75	348,387,402,442	73,54,85,81	180	180	0.609824206267596	0.900861887360467
249	432,419,436,417	212,199,219,209	348,387,402,442	160,219,214,211	180	129	0.478148045511405	0.844195939604863
250	68,79,75,71	209,199,219,208	66,54,80,81	158,218,214,211	180	129	0.999202115572178	0.999202115572178
251	72,79,76,75	212,199,219,209	73,54,85,81	160,219,214,211	180	129	0.921288813907067	0.999202115572178
252	448,441,476,454	233,219,235,229	403,432,431,405	173,233,228,215	180	129	0.832299048365093	0.981189554999233
253	0,3,0,1	585,561,538,568	5,2,0,3	453,527,613,580	159	129	0.236502715715753	0.695532225871771
254	30,41,27,24	80,82,72,81	44,27,22,16	78,77,79,73	202	196	0.537414132909996	0.868134064606988
255	34,32,48,26	66,69,64,60	37,35,29,25	67,64,60,58	202	196	0.677647825556409	0.926490570346681
256	11,6,4,10	63,69,63,61	14,8,5,8	67,62,60,56	202	196	0.532277741036609	0.866237161121979
257	14,18,21,25	67,66,45,47	13,17,16,22	64,43,51,46	146	202	0.82008636707342	0.977767116945694
258	14,18,13,21	67,66,51,47	21,24,10,16	64,42,51,45	121	202	0.392451594283032	0.793573448119731
259	0,1,4,3	67,66,45,48	0,0,2,2	64,43,51,45	121	202	0.313577013241411	0.746958600472734
260	17,23,25,19	0,1,4,2	16,18,10,17	0,1,2,2	162	121	0.999202115572178	0.999202115572178
261	6,9,8,8	19,30,20,23	3,5,10,5	13,20,21,18	75	134	0.94310705299038	0.999202115572178
263	174,184,148,160	123,144,136,143	115,117,146,124	116,122,113,112	188	165	0.151088939062269	0.611516937729392
264	84,96,58,70	84,98,77,95	53,49,44,50	65,66,71,63	164	183	0.180790297358125	0.651582030070847
265	82,95,57,69	56,98,74,86	52,49,42,50	46,59,47,47	164	152	0.99754005123841	0.999202115572178
266	83,98,100,80	59,99,75,87	61,44,57,49	48,57,49,47	183	152	0.498527028382449	0.85329459300649
267	28,23,50,30	3,0,3,4	29,24,10,20	1,2,5,3	72	54	0.453745798149512	0.830817653320245
268	210,214,261,228	72,82,107,104	273,248,251,231	123,104,97,120	544	254	0.215985634683174	0.672813249229544
269	331,457,361,333	207,191,238,216	413,397,335,323	265,229,232,237	960	544	0.156748167289879	0.615103142513908
270	371,511,408,359	207,191,238,216	452,423,362,334	265,229,232,237	964	544	0.078025284946077	0.512082335001353
271	6,9,8,4	4,5,4,6	14,0,10,7	6,1,7,8	128	128	0.999202115572178	0.999202115572178
272	7,7,19,17	143,101,149,139	11,11,6,20	101,110,94,146	155	1147	0.501678516442296	0.854395522572115
